feat1	feat2	R	p	Padj	name_int	type
MGMT	CD36	0.38168139270405	0.00111314900659187	0.025951581016141	MGMT (interacts with) CD36	prot-prot
MTHFD2	CD36	0.395188522438982	0.000709719896665684	0.018189228489396	MTHFD2 (interacts with) CD36	prot-prot
NEXN	CD36	0.3632753039979	0.00199490036800709	0.0404812654685279	NEXN (interacts with) CD36	prot-prot
NUDT15	CD36	0.396168314233225	0.000686411580183233	0.0177245343178536	NUDT15 (interacts with) CD36	prot-prot
PLEKHO1	CD36	0.438509316770186	0.000146466052473482	0.00504188770444908	PLEKHO1 (interacts with) CD36	prot-prot
RRAS	CD36	0.368090001676247	0.00171813532937759	0.036106149965971	RRAS (interacts with) CD36	prot-prot
SPARC	CD36	0.457510279065699	6.8366036031664e-05	0.0026540284282587	SPARC (interacts with) CD36	prot-prot
TIMP3	CD36	0.398022920129472	0.000644187135918184	0.0168117130593282	TIMP3 (interacts with) CD36	prot-prot
CDKN1A	CDC26	0.837179599335141	0	0	CDKN1A (interacts with) CDC26	prot-prot
CDKN2D	CDC26	0.851911468812877	0	0	CDKN2D (interacts with) CDC26	prot-prot
DAB2	CDC26	0.924311083894672	0	0	DAB2 (interacts with) CDC26	prot-prot
DBI	CDC26	0.712256145569067	4.71156447190424e-12	1.18041927452196e-09	DBI (interacts with) CDC26	prot-prot
DGKA	CDC26	0.41312582562884	0.000378834038858411	0.0109864010365714	DGKA (interacts with) CDC26	prot-prot
DTYMK	CDC26	0.59223165077421	6.6533664799806e-08	6.29312895786011e-06	DTYMK (interacts with) CDC26	prot-prot
DUT	CDC26	0.638106902283265	2.81802248203178e-09	3.7111188378757e-07	DUT (interacts with) CDC26	prot-prot
EIF4EBP1	CDC26	0.361525675793894	0.00210498367368706	0.0423017248021952	EIF4EBP1 (interacts with) CDC26	prot-prot
ENO1	CDC26	0.703682967369434	1.09028341910289e-11	2.58050490346195e-09	ENO1 (interacts with) CDC26	prot-prot
FABP5	CDC26	0.514058262619193	5.3202066949698e-06	0.000292241514281977	FABP5 (interacts with) CDC26	prot-prot
FGF2	CDC26	0.664211355087044	3.64396512964049e-10	6.09622309636272e-08	FGF2 (interacts with) CDC26	prot-prot
FKBP5	CDC26	0.810270317557519	0	0	FKBP5 (interacts with) CDC26	prot-prot
FST	CDC26	-0.462234275216516	5.61697526708649e-05	0.00224329587649737	FST (interacts with) CDC26	prot-prot
GGCT	CDC26	0.594226226926778	5.85825559173969e-08	5.6239253680701e-06	GGCT (interacts with) CDC26	prot-prot
JPT2	CDC26	0.854710873939288	0	0	JPT2 (interacts with) CDC26	prot-prot
KIF22	CDC26	0.549580522989475	8.3365047109929e-07	5.7511805125574e-05	KIF22 (interacts with) CDC26	prot-prot
LBR	CDC26	0.547161228238999	9.52290322597804e-07	6.43547775902937e-05	LBR (interacts with) CDC26	prot-prot
MCFD2	CDC26	0.56577727232963	3.32785307755046e-07	2.59360446226087e-05	MCFD2 (interacts with) CDC26	prot-prot
MGMT	CDC26	0.775067798092905	3.5527136788005e-15	1.60059100476486e-12	MGMT (interacts with) CDC26	prot-prot
MTHFD2	CDC26	0.463878925728283	5.2420046549928e-05	0.00211824830118356	MTHFD2 (interacts with) CDC26	prot-prot
MZT1	CDC26	0.629253783570991	5.40105560276061e-09	6.52701684135964e-07	MZT1 (interacts with) CDC26	prot-prot
NEXN	CDC26	0.909964132621818	0	0	NEXN (interacts with) CDC26	prot-prot
NT5C	CDC26	0.628273991776747	5.79695469404840e-09	6.90792559365025e-07	NT5C (interacts with) CDC26	prot-prot
PAGR1	CDC26	0.376047589887149	0.00133557833971043	0.0297981335914543	PAGR1 (interacts with) CDC26	prot-prot
PLEKHO1	CDC26	0.552830023619981	6.96067774530462e-07	4.92424805783534e-05	PLEKHO1 (interacts with) CDC26	prot-prot
PPP1CC	CDC26	0.797882949873152	0	0	PPP1CC (interacts with) CDC26	prot-prot
PPP1R14A	CDC26	0.877141107514653	0	0	PPP1R14A (interacts with) CDC26	prot-prot
PRTFDC1	CDC26	0.854990814451929	0	0	PRTFDC1 (interacts with) CDC26	prot-prot
PSRC1	CDC26	0.702178287113988	1.25939259021379e-11	2.90055620777491e-09	PSRC1 (interacts with) CDC26	prot-prot
PSTPIP2	CDC26	0.801417198845245	0	0	PSTPIP2 (interacts with) CDC26	prot-prot
RANBP1	CDC26	0.436308602139013	0.000159521057153	0.00540079202068431	RANBP1 (interacts with) CDC26	prot-prot
RBPMS2	CDC26	0.832350625492083	0	0	RBPMS2 (interacts with) CDC26	prot-prot
RNASEH2A	CDC26	0.567129447396799	3.07539834265569e-07	2.41517521221401e-05	RNASEH2A (interacts with) CDC26	prot-prot
RRAS	CDC26	0.700399793568867	1.49169565588636e-11	3.3899773843506e-09	RRAS (interacts with) CDC26	prot-prot
RRM2B	CDC26	0.398162890385793	0.000641098296854548	0.0167481223430567	RRM2B (interacts with) CDC26	prot-prot
SAMD9L	CDC26	0.63408275741405	3.79738107625371e-09	4.86367810664316e-07	SAMD9L (interacts with) CDC26	prot-prot
SNX5	CDC26	0.61322718922229	1.66669684720233e-08	1.81359216254898e-06	SNX5 (interacts with) CDC26	prot-prot
SPARC	CDC26	0.756381768874114	3.68594044175552e-14	1.35221357920402e-11	SPARC (interacts with) CDC26	prot-prot
TACC3	CDC26	0.816918904732744	0	0	TACC3 (interacts with) CDC26	prot-prot
TIMP3	CDC26	0.649514478173388	1.18102461144076e-09	1.75310474114444e-07	TIMP3 (interacts with) CDC26	prot-prot
TSC22D1	CDC26	0.47630128597673	3.07496691234199e-05	0.00133952757097442	TSC22D1 (interacts with) CDC26	prot-prot
taurine	CDC26	0.450791706762313	8.99654827031249e-05	0.00334343501565303	taurine (interacts with) CDC26	met-prot
CEBPB	CDK1	0.439139182923629	0.000142914863228594	0.00493950698211344	CEBPB (interacts with) CDK1	prot-prot
CENPF	CDK1	0.372268392966495	0.00150647347558541	0.0326328459325461	CENPF (interacts with) CDK1	prot-prot
CPPED1	CDK1	0.399282652436357	0.000616868226471112	0.0162390323483118	CPPED1 (interacts with) CDK1	prot-prot
DDX58	CDK1	0.514163240311434	5.29275127458817e-06	0.000291356597495014	DDX58 (interacts with) CDK1	prot-prot
FEN1	CDK1	0.392494095004811	0.000777572067438559	0.0196149810332242	FEN1 (interacts with) CDK1	prot-prot
GART	CDK1	0.369224039891523	0.00165819471231687	0.0351195383194205	GART (interacts with) CDK1	prot-prot
IGF2R	CDK1	0.375277753477386	0.00136890068761675	0.0303963421167299	IGF2R (interacts with) CDK1	prot-prot
PARP1	CDK1	0.393263931414574	0.000757608854916381	0.0192057210209799	PARP1 (interacts with) CDK1	prot-prot
PTPRK	CDK1	0.423007610882687	0.000264015862899925	0.00816366930676708	PTPRK (interacts with) CDK1	prot-prot
RRM2B	CDK1	0.387420173213192	0.000921537940371753	0.0224420050343733	RRM2B (interacts with) CDK1	prot-prot
SNRPB2	CDK1	0.45789519727058	6.72873861318202e-05	0.00261610912318719	SNRPB2 (interacts with) CDK1	prot-prot
CDKN2D	CDKN1A	0.769608958096405	7.105427357601e-15	2.99126843513432e-12	CDKN2D (interacts with) CDKN1A	prot-prot
DAB2	CDKN1A	0.874726620593124	0	0	DAB2 (interacts with) CDKN1A	prot-prot
DBI	CDKN1A	0.676948648412212	1.2456102815861e-10	2.38710985306947e-08	DBI (interacts with) CDKN1A	prot-prot
DDA1	CDKN1A	0.393508879363135	0.000751355184614999	0.0190778646129166	DDA1 (interacts with) CDKN1A	prot-prot
DGKA	CDKN1A	0.399846031386409	0.000604995186430424	0.0160250401109162	DGKA (interacts with) CDKN1A	prot-prot
DTYMK	CDKN1A	0.566687078995713	3.15592998401115e-07	2.47463456456203e-05	DTYMK (interacts with) CDKN1A	prot-prot
DUT	CDKN1A	0.657702738168139	6.18306295052662e-10	9.86217742667848e-08	DUT (interacts with) CDKN1A	prot-prot
EDIL3	CDKN1A	-0.409990377044878	0.000423847806337196	0.0120353303584385	EDIL3 (interacts with) CDKN1A	prot-prot
EIF4EBP1	CDKN1A	0.405581313970781	0.000495425752025103	0.0135490237614533	EIF4EBP1 (interacts with) CDKN1A	prot-prot
ENO1	CDKN1A	0.734826349400752	4.44089209850063e-13	1.3184058854277e-10	ENO1 (interacts with) CDKN1A	prot-prot
FABP5	CDKN1A	0.461149505730032	5.87772725202385e-05	0.00233653306241443	FABP5 (interacts with) CDKN1A	prot-prot
FGF2	CDKN1A	0.515632928002799	4.92203478730247e-06	0.000273884839302118	FGF2 (interacts with) CDKN1A	prot-prot
FKBP5	CDKN1A	0.841238736768437	0	0	FKBP5 (interacts with) CDKN1A	prot-prot
FST	CDKN1A	-0.509369259032456	6.69173208511786e-06	0.000355048925507906	FST (interacts with) CDKN1A	prot-prot
GGCT	CDKN1A	0.630268567929315	5.01818586684522e-09	6.16588579237249e-07	GGCT (interacts with) CDKN1A	prot-prot
JPT2	CDKN1A	0.889948385967982	0	0	JPT2 (interacts with) CDKN1A	prot-prot
KIF22	CDKN1A	0.580094305807394	1.41736002934323e-07	1.23173622854599e-05	KIF22 (interacts with) CDKN1A	prot-prot
L1CAM	CDKN1A	0.368034292712799	0.00172112945153602	0.036124727679154	L1CAM (interacts with) CDKN1A	prot-prot
LBR	CDKN1A	0.563467763100341	3.80481214978801e-07	2.90796357162369e-05	LBR (interacts with) CDKN1A	prot-prot
MCFD2	CDKN1A	0.545096666958271	1.06592115800552e-06	7.06396266776305e-05	MCFD2 (interacts with) CDKN1A	prot-prot
MGMT	CDKN1A	0.804251596535736	0	0	MGMT (interacts with) CDKN1A	prot-prot
MTHFD2	CDKN1A	0.499466363397778	1.07431221771925e-05	0.000533107975865322	MTHFD2 (interacts with) CDKN1A	prot-prot
MZT1	CDKN1A	0.629953634852594	5.13415576719467e-09	6.2634261330907e-07	MZT1 (interacts with) CDKN1A	prot-prot
NEXN	CDKN1A	0.888478698276616	0	0	NEXN (interacts with) CDKN1A	prot-prot
NT5C	CDKN1A	0.646960020995538	1.43948986064402e-09	2.07092995077526e-07	NT5C (interacts with) CDKN1A	prot-prot
PAGR1	CDKN1A	0.4684279590587	4.32216941887997e-05	0.00180918191812286	PAGR1 (interacts with) CDKN1A	prot-prot
PLEKHO1	CDKN1A	0.5735806141195	2.10044714732405e-07	1.74279427280393e-05	PLEKHO1 (interacts with) CDKN1A	prot-prot
PPP1CC	CDKN1A	0.834485171900971	0	0	PPP1CC (interacts with) CDKN1A	prot-prot
PPP1R14A	CDKN1A	0.839804041641151	0	0	PPP1R14A (interacts with) CDKN1A	prot-prot
PRTFDC1	CDKN1A	0.789764675006561	4.44089209850063e-16	2.25825958593062e-13	PRTFDC1 (interacts with) CDKN1A	prot-prot
PSRC1	CDKN1A	0.760195958358849	2.30926389122033e-14	8.91757845511849e-12	PSRC1 (interacts with) CDKN1A	prot-prot
PSTPIP2	CDKN1A	0.828466450879188	0	0	PSTPIP2 (interacts with) CDKN1A	prot-prot
RANBP1	CDKN1A	0.467732199582237	4.45240738842223e-05	0.00185751816258332	RANBP1 (interacts with) CDKN1A	prot-prot
RBPMS2	CDKN1A	0.807610882687429	0	0	RBPMS2 (interacts with) CDKN1A	prot-prot
RNASEH2A	CDKN1A	0.569981366318428	2.60095873061417e-07	2.09709953539001e-05	RNASEH2A (interacts with) CDKN1A	prot-prot
RRAS	CDKN1A	0.715026813314154	3.56914497956495e-12	9.11996448509731e-10	RRAS (interacts with) CDKN1A	prot-prot
RRM2B	CDKN1A	0.425422097804217	0.000241310918558835	0.00758490133242457	RRM2B (interacts with) CDKN1A	prot-prot
SAMD9L	CDKN1A	0.661027031755752	4.72741623624984e-10	7.70793961567592e-08	SAMD9L (interacts with) CDKN1A	prot-prot
SNX5	CDKN1A	0.486624092380369	1.94267818272031e-05	0.000890252153332665	SNX5 (interacts with) CDKN1A	prot-prot
SPARC	CDKN1A	0.642760913305922	1.98497951409138e-09	2.73320503602502e-07	SPARC (interacts with) CDKN1A	prot-prot
TACC3	CDKN1A	0.85537573265681	0	0	TACC3 (interacts with) CDKN1A	prot-prot
TIMP3	CDKN1A	0.604689003586738	2.96200850513628e-08	3.03650213221157e-06	TIMP3 (interacts with) CDKN1A	prot-prot
TSC22D1	CDKN1A	0.434415186772811	0.000171600871769151	0.0057453851199893	TSC22D1 (interacts with) CDKN1A	prot-prot
taurine	CDKN1A	0.438299361385706	0.000147667713224164	0.00507305267638333	taurine (interacts with) CDKN1A	met-prot
DAB2	CDKN2D	0.867273204444056	0	0	DAB2 (interacts with) CDKN2D	prot-prot
DBI	CDKN2D	0.677438544309334	1.19396048603448e-10	2.31403058727287e-08	DBI (interacts with) CDKN2D	prot-prot
DGKA	CDKN2D	0.388385866394587	0.00089240599945084	0.0218882388403988	DGKA (interacts with) CDKN2D	prot-prot
DTYMK	CDKN2D	0.524311083894672	3.18346742922415e-06	0.000186647131466841	DTYMK (interacts with) CDKN2D	prot-prot
DUT	CDKN2D	0.494987315195521	1.3244563620729e-05	0.00064600264725607	DUT (interacts with) CDKN2D	prot-prot
ENO1	CDKN2D	0.607243460764588	2.49829845699878e-08	2.61862466839709e-06	ENO1 (interacts with) CDKN2D	prot-prot
FABP5	CDKN2D	0.500341177499781	1.03092131493732e-05	0.000517071472023248	FABP5 (interacts with) CDKN2D	prot-prot
FGF2	CDKN2D	0.518292362872889	4.3122456303557e-06	0.000243114089544532	FGF2 (interacts with) CDKN2D	prot-prot
FKBP5	CDKN2D	0.774367946811303	3.77475828372553e-15	1.6858398734969e-12	FKBP5 (interacts with) CDKN2D	prot-prot
FST	CDKN2D	-0.51853731082145	4.25979259199849e-06	0.000240685310808628	FST (interacts with) CDKN2D	prot-prot
GGCT	CDKN2D	0.52627066748316	2.88031703998826e-06	0.00017141724585608	GGCT (interacts with) CDKN2D	prot-prot
JPT2	CDKN2D	0.772338378094655	4.88498130835069e-15	2.09077199997409e-12	JPT2 (interacts with) CDKN2D	prot-prot
KIF22	CDKN2D	0.431287125264734	0.000193413562808553	0.00630312219914168	KIF22 (interacts with) CDKN2D	prot-prot
LBR	CDKN2D	0.571306097454291	2.4049073732435e-07	1.96057210618708e-05	LBR (interacts with) CDKN2D	prot-prot
LRP1	CDKN2D	0.37622255270755	0.00132810786775339	0.0296572261251366	LRP1 (interacts with) CDKN2D	prot-prot
MCFD2	CDKN2D	0.442428483947161	0.000125623670934605	0.00441013789419091	MCFD2 (interacts with) CDKN2D	prot-prot
MGMT	CDKN2D	0.73692590324556	3.521627434111e-13	1.05772388898211e-10	MGMT (interacts with) CDKN2D	prot-prot
MTHFD2	CDKN2D	0.399597585513078	0.000610205242493667	0.0161131831642544	MTHFD2 (interacts with) CDKN2D	prot-prot
MZT1	CDKN2D	0.500726095704663	1.01235239904351e-05	0.000509249943338638	MZT1 (interacts with) CDKN2D	prot-prot
NEXN	CDKN2D	0.81569416498994	0	0	NEXN (interacts with) CDKN2D	prot-prot
NT5C	CDKN2D	0.596465751027907	5.07293211882143e-08	4.96277702138416e-06	NT5C (interacts with) CDKN2D	prot-prot
PAGR1	CDKN2D	0.407190971918467	0.00046810712807499	0.0129606372495588	PAGR1 (interacts with) CDKN2D	prot-prot
PLEKHO1	CDKN2D	0.48959846032718	1.69719691969217e-05	0.000793157723342946	PLEKHO1 (interacts with) CDKN2D	prot-prot
PPP1CC	CDKN2D	0.764465051176625	1.35447209004269e-14	5.4348192612963e-12	PPP1CC (interacts with) CDKN2D	prot-prot
PPP1R14A	CDKN2D	0.837389554719622	0	0	PPP1R14A (interacts with) CDKN2D	prot-prot
PRTFDC1	CDKN2D	0.772793281427697	4.66293670342566e-15	2.04690965032429e-12	PRTFDC1 (interacts with) CDKN2D	prot-prot
PSRC1	CDKN2D	0.709841658647537	5.98543437035914e-12	1.46386623457927e-09	PSRC1 (interacts with) CDKN2D	prot-prot
PSTPIP2	CDKN2D	0.777447292450354	2.44249065417534e-15	1.11014442476501e-12	PSTPIP2 (interacts with) CDKN2D	prot-prot
RANBP1	CDKN2D	0.412023550217413	0.000394135177324006	0.0113595862555337	RANBP1 (interacts with) CDKN2D	prot-prot
RBPMS2	CDKN2D	0.755052051439069	4.32986979603811e-14	1.56607121636984e-11	RBPMS2 (interacts with) CDKN2D	prot-prot
RNASEH2A	CDKN2D	0.501902737336477	9.57507428545057e-06	0.000486425138774225	RNASEH2A (interacts with) CDKN2D	prot-prot
RRAS	CDKN2D	0.571678520523323	2.35235637857656e-07	1.9238379554728e-05	RRAS (interacts with) CDKN2D	prot-prot
RRM2B	CDKN2D	0.41586912781034	0.00034307992141569	0.0100746625293938	RRM2B (interacts with) CDKN2D	prot-prot
SAMD9L	CDKN2D	0.553949785670545	6.53832051167313e-07	4.66083396513704e-05	SAMD9L (interacts with) CDKN2D	prot-prot
SNX5	CDKN2D	0.481830111101391	2.4089120625348e-05	0.00107677740236542	SNX5 (interacts with) CDKN2D	prot-prot
SPARC	CDKN2D	0.669775172775785	2.29475549673452e-10	4.02247925980495e-08	SPARC (interacts with) CDKN2D	prot-prot
SV2A	CDKN2D	0.392095110636215	0.000788105159196029	0.0198417063609353	SV2A (interacts with) CDKN2D	prot-prot
TACC3	CDKN2D	0.791479310646488	4.44089209850063e-16	2.25825958593062e-13	TACC3 (interacts with) CDKN2D	prot-prot
TIMP3	CDKN2D	0.569591461814364	2.66147593297461e-07	2.13917690011856e-05	TIMP3 (interacts with) CDKN2D	prot-prot
TSC22D1	CDKN2D	0.426716822675182	0.000229887182976674	0.00728377897451077	TSC22D1 (interacts with) CDKN2D	prot-prot
taurine	CDKN2D	0.444388067535649	0.000116260967426118	0.00413229293218369	taurine (interacts with) CDKN2D	met-prot
CLSPN	CEBPB	0.393613857055376	0.00074868941448214	0.0190265652289969	CLSPN (interacts with) CEBPB	prot-prot
CPPED1	CEBPB	0.513393403901671	5.49720980824731e-06	0.000300038996547908	CPPED1 (interacts with) CEBPB	prot-prot
DDX58	CEBPB	0.453941037529525	7.91577608232341e-05	0.00298717310498259	DDX58 (interacts with) CEBPB	prot-prot
DLGAP5	CEBPB	0.383815939112938	0.00103803142771808	0.0246478474931116	DLGAP5 (interacts with) CEBPB	prot-prot
DUT	CEBPB	0.375977604758989	0.00133857712508978	0.0298261696939744	DUT (interacts with) CEBPB	prot-prot
EIF4EBP1	CEBPB	0.515003061849357	5.07783311243237e-06	0.000282248385989748	EIF4EBP1 (interacts with) CEBPB	prot-prot
ENO1	CEBPB	0.359776047589887	0.00222048250754936	0.0441859672947443	ENO1 (interacts with) CEBPB	prot-prot
FEN1	CEBPB	0.568646662584201	2.81367750210038e-07	2.23009994610919e-05	FEN1 (interacts with) CEBPB	prot-prot
FUS	CEBPB	0.545831510803954	1.02408884705696e-06	6.81310922083489e-05	FUS (interacts with) CEBPB	prot-prot
GGCT	CEBPB	0.35533199195171	0.00253978132700583	0.0489247875102906	GGCT (interacts with) CEBPB	prot-prot
IDS	CEBPB	0.363870177587263	0.00195866600669814	0.0399194786127049	IDS (interacts with) CEBPB	prot-prot
IFIT3	CEBPB	0.356346776310034	0.00246345700210604	0.0477806463852591	IFIT3 (interacts with) CEBPB	prot-prot
INPP5D	CEBPB	0.467343189572216	4.52680191638244e-05	0.00188408870685091	INPP5D (interacts with) CEBPB	prot-prot
LMNB1	CEBPB	0.383116087831336	0.00106213895135343	0.0250006675258993	LMNB1 (interacts with) CEBPB	prot-prot
LXN	CEBPB	0.422062811652524	0.000273421230631676	0.00836385610794693	LXN (interacts with) CEBPB	prot-prot
MKI67	CEBPB	0.493937538273117	1.39046454594727e-05	0.000672450650469413	MKI67 (interacts with) CEBPB	prot-prot
NDRG1	CEBPB	0.483649724433558	2.22088850270197e-05	0.00100232718364475	NDRG1 (interacts with) CEBPB	prot-prot
NFKB1	CEBPB	0.472508726365088	3.62674522613737e-05	0.00155743841818073	NFKB1 (interacts with) CEBPB	prot-prot
NPM1	CEBPB	0.473256932901758	3.51110168561597e-05	0.00151156900731967	NPM1 (interacts with) CEBPB	prot-prot
PAGR1	CEBPB	0.371463563992652	0.00154531729411422	0.0332359699437632	PAGR1 (interacts with) CEBPB	prot-prot
PARP1	CEBPB	0.524311083894672	3.18346742922415e-06	0.000186647131466841	PARP1 (interacts with) CEBPB	prot-prot
PBK	CEBPB	0.449252033942787	9.5731017332179e-05	0.00352707679352993	PBK (interacts with) CEBPB	prot-prot
PSME1	CEBPB	0.408660659609833	0.000444371320069914	0.0124511243855924	PSME1 (interacts with) CEBPB	prot-prot
PSMG3	CEBPB	0.391899221415449	0.000793323825434289	0.0199437648919751	PSMG3 (interacts with) CEBPB	prot-prot
RANBP1	CEBPB	0.407544462831296	0.00046229488685734	0.0128481955568144	RANBP1 (interacts with) CEBPB	prot-prot
SAMD9L	CEBPB	0.465453591111889	4.90484338793173e-05	0.00201530205123339	SAMD9L (interacts with) CEBPB	prot-prot
SNRPB2	CEBPB	0.446102703175575	0.000108600810560411	0.00391145696380273	SNRPB2 (interacts with) CEBPB	prot-prot
TIGAR	CEBPB	0.455550695477211	7.41095911873657e-05	0.00282783700102757	TIGAR (interacts with) CEBPB	prot-prot
spermine	CEBPB	0.385075671419823	0.000995881867639437	0.0238565730979298	spermine (interacts with) CEBPB	met-prot
CPPED1	CENPF	0.44197358061412	0.000127894253344252	0.0044776065792507	CPPED1 (interacts with) CENPF	prot-prot
DDX58	CENPF	0.472976992389117	3.5539628066017e-05	0.00152746049997542	DDX58 (interacts with) CENPF	prot-prot
DGKA	CENPF	0.420806760638626	0.000286400494569516	0.00871934167225273	DGKA (interacts with) CENPF	prot-prot
DTYMK	CENPF	0.389974630391042	0.000846289164076808	0.0209775151867687	DTYMK (interacts with) CENPF	prot-prot
EIF4EBP1	CENPF	0.428011547546146	0.000218961541295748	0.00699369699064031	EIF4EBP1 (interacts with) CENPF	prot-prot
GGCT	CENPF	0.446172688303735	0.000108298271265905	0.00390329769278379	GGCT (interacts with) CENPF	prot-prot
GLRX	CENPF	0.62904382818651	5.48366374530929e-09	6.60152645741192e-07	GLRX (interacts with) CENPF	prot-prot
HAGH	CENPF	0.667675618930977	2.73542966056084e-10	4.69871797212056e-08	HAGH (interacts with) CENPF	prot-prot
INPP5D	CENPF	0.436339777797218	0.000159328873986953	0.00539784364641813	INPP5D (interacts with) CENPF	prot-prot
LXN	CENPF	0.465208643163328	4.95593572038544e-05	0.0020249551201193	LXN (interacts with) CENPF	prot-prot
PSME1	CENPF	0.556644213104715	5.61879987426295e-07	4.07601075624499e-05	PSME1 (interacts with) CENPF	prot-prot
PSMG3	CENPF	0.618616044090631	1.14915326143716e-08	1.30288104872876e-06	PSMG3 (interacts with) CENPF	prot-prot
RANBP1	CENPF	0.367792562279512	0.00173417585524094	0.0363391562322214	RANBP1 (interacts with) CENPF	prot-prot
RUVBL1	CENPF	0.383466013472137	0.00105002261331233	0.0248064219961919	RUVBL1 (interacts with) CENPF	prot-prot
SNRPB2	CENPF	0.379651823987403	0.00118909376031029	0.0271430469020162	SNRPB2 (interacts with) CENPF	prot-prot
TGM2	CENPF	0.702353249934389	1.23852039735084e-11	2.86533367603329e-09	TGM2 (interacts with) CENPF	prot-prot
HMMR	CENPJ	0.373986300305626	0.00142648810038892	0.0312828474961465	HMMR (interacts with) CENPJ	prot-prot
CPPED1	CIT	0.465418598547809	4.91211228816901e-05	0.00201667535667754	CPPED1 (interacts with) CIT	prot-prot
CREG1	CIT	0.389204793981279	0.000868358202964714	0.0214520814354342	CREG1 (interacts with) CIT	prot-prot
DDX58	CIT	0.439174175487709	0.000142719918507783	0.00493941712571411	DDX58 (interacts with) CIT	prot-prot
FEN1	CIT	0.426156941649899	0.000234764874435189	0.00741545138437351	FEN1 (interacts with) CIT	prot-prot
HAGH	CIT	0.503840433907795	8.73194753392426e-06	0.000451179904770976	HAGH (interacts with) CIT	prot-prot
INPP5D	CIT	0.477945936488496	2.86084062106617e-05	0.00125476323055473	INPP5D (interacts with) CIT	prot-prot
LXN	CIT	0.416673956784183	0.000333191950855793	0.00982925824006522	LXN (interacts with) CIT	prot-prot
NPM1	CIT	0.463948910856443	5.22657500201529e-05	0.00211367631577563	NPM1 (interacts with) CIT	prot-prot
PSME1	CIT	0.555664421310472	5.93807968574112e-07	4.27741616633469e-05	PSME1 (interacts with) CIT	prot-prot
PSMG3	CIT	0.546076458752515	1.01049142364751e-06	6.74887379954955e-05	PSMG3 (interacts with) CIT	prot-prot
RRM2	CIT	0.356031843233313	0.00248692131384898	0.048126706359941	RRM2 (interacts with) CIT	prot-prot
SMPD1	CIT	0.3736680955297	0.00144100835220873	0.0314936974338044	SMPD1 (interacts with) CIT	prot-prot
TGM2	CIT	0.447677368559181	0.000101978754573295	0.00371983984249942	TGM2 (interacts with) CIT	prot-prot
spermine	CIT	0.365654798355349	0.00185347985093376	0.0382923270892831	spermine (interacts with) CIT	met-prot
TIGAR	CLSPN	0.484279590587	2.15905030522823e-05	0.000976134011236987	TIGAR (interacts with) CLSPN	prot-prot
COL6A3	COL15A1	0.569211523173939	2.72172302917539e-07	2.17399214274414e-05	COL6A3 (interacts with) COL15A1	prot-prot
COLEC12	COL15A1	0.590312223906972	7.51415765165575e-08	7.01685703616435e-06	COLEC12 (interacts with) COL15A1	prot-prot
CTSZ	COL15A1	0.432056968409223	0.000187820926155435	0.00616782785635752	CTSZ (interacts with) COL15A1	prot-prot
CYTL1	COL15A1	0.490862486787104	1.60189456099857e-05	0.000754800960118227	CYTL1 (interacts with) COL15A1	prot-prot
DKK3	COL15A1	0.357609637050138	0.00237134330007249	0.0464678336099669	DKK3 (interacts with) COL15A1	prot-prot
F3	COL15A1	0.381107349392148	0.00113417169514807	0.0262691301070203	F3 (interacts with) COL15A1	prot-prot
FN1	COL15A1	0.40142071054559	0.00057290357224371	0.0152853649197075	FN1 (interacts with) COL15A1	prot-prot
GM2A	COL15A1	0.452492804608379	8.39693354435234e-05	0.00315023014490822	GM2A (interacts with) COL15A1	prot-prot
KITLG	COL15A1	0.390275481385605	0.000837803720358243	0.0207972929326242	KITLG (interacts with) COL15A1	prot-prot
NPC2	COL15A1	0.492454662381388	1.48894382483444e-05	0.000709389191498117	NPC2 (interacts with) COL15A1	prot-prot
NPDC1	COL15A1	0.572658320889036	2.21923132315283e-07	1.83247139480915e-05	NPDC1 (interacts with) COL15A1	prot-prot
POSTN	COL15A1	0.385848883304794	0.000970784262865898	0.0233972218398839	POSTN (interacts with) COL15A1	prot-prot
RBP1	COL15A1	0.434002869440459	0.000174340504341508	0.00581229000605723	RBP1 (interacts with) COL15A1	prot-prot
SERPINF1	COL15A1	0.422227665605207	0.00027175833438875	0.00832786876742612	SERPINF1 (interacts with) COL15A1	prot-prot
SFRP1	COL15A1	0.407128110018546	0.000469147681142479	0.0129684741138201	SFRP1 (interacts with) COL15A1	prot-prot
SGSH	COL15A1	0.471458940258967	3.79496873108565e-05	0.00161616578796483	SGSH (interacts with) COL15A1	prot-prot
TGOLN2	COL15A1	0.359586734216666	0.00223331401753479	0.0443382326790054	TGOLN2 (interacts with) COL15A1	prot-prot
TNFRSF10B	COL15A1	0.48293660168589	2.29288751807388e-05	0.00103119704840871	TNFRSF10B (interacts with) COL15A1	prot-prot
TNFRSF19	COL15A1	0.460142772159429	6.12970259123991e-05	0.00242730551338536	TNFRSF19 (interacts with) COL15A1	prot-prot
1-ribosyl-imidazoleacetate*	COL15A1	0.364835664747271	0.00190111307405116	0.0390096554068189	1-ribosyl-imidazoleacetate* (interacts with) COL15A1	met-prot
COLEC12	COL6A3	0.686361648149768	5.44173595073971e-11	1.10469390683791e-08	COLEC12 (interacts with) COL6A3	prot-prot
CTSD	COL6A3	0.484454553407401	2.1421595494342e-05	0.000969350788184497	CTSD (interacts with) COL6A3	prot-prot
