feat1	feat2	R	p	Padj	name_int
PRDX2	GENDER.x	-0.221637675115742	0.00513062480812243	0.0385178822781968	PRDX2 (interacts with) GENDER.x
PRG2	GENDER.x	-0.245102684030787	0.0019097736006235	0.017535227846258	PRG2 (interacts with) GENDER.x
PRSS22	GENDER.x	-0.310804945397269	7.04887024645107e-05	0.0010534621387798	PRSS22 (interacts with) GENDER.x
PRSS8	GENDER.x	-0.293739471387811	0.000179741434893854	0.00238961570405287	PRSS8 (interacts with) GENDER.x
PSMD1	GENDER.x	-0.271127924550826	0.000569504357466499	0.00642163585645158	PSMD1 (interacts with) GENDER.x
PSME2	GENDER.x	-0.22249111739832	0.00495768252116147	0.0375073461911418	PSME2 (interacts with) GENDER.x
PSMG3	GENDER.x	-0.246382593607971	0.00180457364232911	0.0167426949332416	PSMG3 (interacts with) GENDER.x
PSPN	GENDER.x	-0.404664744653092	1.33843692351476e-07	3.47563356131815e-06	PSPN (interacts with) GENDER.x
PTGDS	GENDER.x	-0.279660668045738	0.000372775405107495	0.00448000756017058	PTGDS (interacts with) GENDER.x
PTPRF	GENDER.x	-0.370960459120573	1.60096051127212e-06	3.45512652209931e-05	PTPRF (interacts with) GENDER.x
PYDC1	GENDER.x	-0.321470622136115	3.81178798622983e-05	0.000610870576152413	PYDC1 (interacts with) GENDER.x
PZP	GENDER.x	0.426423207465224	2.31610508549807e-08	6.75167215180274e-07	PZP (interacts with) GENDER.x
RASSF2	GENDER.x	-0.228250714876512	0.00392082740629895	0.0312038445870087	RASSF2 (interacts with) GENDER.x
RBFOX3	GENDER.x	-0.219077855961373	0.00568219385463919	0.0417001521813597	RBFOX3 (interacts with) GENDER.x
RBKS	GENDER.x	-0.222917584692926	0.00487323473424084	0.0370102955448712	RBKS (interacts with) GENDER.x
RELT	GENDER.x	-0.312298174373097	6.47658695980269e-05	0.000977582305657408	RELT (interacts with) GENDER.x
REN	GENDER.x	-0.30952503484656	7.57676425704457e-05	0.00112322741788066	REN (interacts with) GENDER.x
RGMB	GENDER.x	-0.227184122750921	0.00409669175224581	0.0323005627523553	RGMB (interacts with) GENDER.x
RNASE1	GENDER.x	-0.298859113590648	0.000136557882713051	0.00188269078374071	RNASE1 (interacts with) GENDER.x
RNASE4	GENDER.x	-0.21395838039359	0.00694660529716229	0.048685784809349	RNASE4 (interacts with) GENDER.x
RNASE6	GENDER.x	-0.29864579516553	0.000138144463970313	0.00190151256750291	RNASE6 (interacts with) GENDER.x
RNASET2	GENDER.x	-0.344508994525431	9.31534363601827e-06	0.000172106794845869	RNASET2 (interacts with) GENDER.x
S100P	GENDER.x	-0.213958217652636	0.00694664918089805	0.048685810576159	S100P (interacts with) GENDER.x
SDC1	GENDER.x	-0.247662503185155	0.00170467439865285	0.0159825795619855	SDC1 (interacts with) GENDER.x
SELL	GENDER.x	0.26216814505991	0.000875861318369475	0.0092167362766456	SELL (interacts with) GENDER.x
SELPLG	GENDER.x	-0.251076168311838	0.00146236976692604	0.0140963314621768	SELPLG (interacts with) GENDER.x
SEMA3F	GENDER.x	-0.400398683946929	1.86091870801874e-07	4.72474022648126e-06	SEMA3F (interacts with) GENDER.x
SERPINA11	GENDER.x	0.33917681190809	1.30378021236943e-05	0.000233152158032086	SERPINA11 (interacts with) GENDER.x
SERPINA12	GENDER.x	0.319337439507474	4.31854987223979e-05	0.000682778240346353	SERPINA12 (interacts with) GENDER.x
SERPINA6	GENDER.x	0.236570133456123	0.00276587496909109	0.0236643403711654	SERPINA6 (interacts with) GENDER.x
SERPINB1	GENDER.x	-0.228890670151867	0.00381859729064082	0.0305683782844701	SERPINB1 (interacts with) GENDER.x
SEZ6L	GENDER.x	0.213958217652636	0.00694664918089805	0.048685810576159	SEZ6L (interacts with) GENDER.x
SEZ6L2	GENDER.x	0.365414184286108	2.34668669696347e-06	4.90776212510967e-05	SEZ6L2 (interacts with) GENDER.x
SFTPA1	GENDER.x	-0.222917584692926	0.00487323473424084	0.0370102955448712	SFTPA1 (interacts with) GENDER.x
SFTPA2	GENDER.x	-0.246809230133699	0.00177069688456366	0.0164845573903085	SFTPA2 (interacts with) GENDER.x
SGSH	GENDER.x	-0.232303588258944	0.00331282216755358	0.0273195799785719	SGSH (interacts with) GENDER.x
SHISA5	GENDER.x	-0.356455088372572	4.28804407803796e-06	8.5133035324141e-05	SHISA5 (interacts with) GENDER.x
SIGLEC8	GENDER.x	-0.24062318353337	0.0023233623958856	0.0205585139739954	SIGLEC8 (interacts with) GENDER.x
SLC39A5	GENDER.x	-0.271554148625928	0.000557755342716071	0.00630961651476352	SLC39A5 (interacts with) GENDER.x
SMNDC1	GENDER.x	-0.242543049359434	0.00213705890321503	0.0192143563968831	SMNDC1 (interacts with) GENDER.x
SOD3	GENDER.x	0.25107559539098	0.00146240765077499	0.0140965507097843	SOD3 (interacts with) GENDER.x
SPACA5_SPACA5B	GENDER.x	-0.30013879584971	0.000127391410899902	0.00177155887991733	SPACA5_SPACA5B (interacts with) GENDER.x
SPINT3	GENDER.x	-0.563373532223941	1.28785870856518e-14	7.70308296963315e-13	SPINT3 (interacts with) GENDER.x
SSNA1	GENDER.x	-0.26899432947156	0.000631823902193629	0.0070099702243315	SSNA1 (interacts with) GENDER.x
SUSD4	GENDER.x	0.224624472503556	0.00454799583230958	0.0350610168430444	SUSD4 (interacts with) GENDER.x
TAX1BP1	GENDER.x	-0.230810535977931	0.00352613937178292	0.0287023955140458	TAX1BP1 (interacts with) GENDER.x
TCN1	GENDER.x	0.342375811896791	1.06642666986012e-05	0.000194487474338714	TCN1 (interacts with) GENDER.x
TDGF1	GENDER.x	-0.218651219435645	0.00577910333403953	0.0422472477753696	TDGF1 (interacts with) GENDER.x
TEX101	GENDER.x	-0.533509381220708	5.29798427351125e-13	2.6853117257088e-11	TEX101 (interacts with) GENDER.x
TGFA	GENDER.x	-0.237850044006833	0.00261852458445166	0.022642551803361	TGFA (interacts with) GENDER.x
THBD	GENDER.x	-0.270701493277589	0.000581487111706469	0.00653489645836465	THBD (interacts with) GENDER.x
TNFRSF10B	GENDER.x	-0.304192074218604	0.000102007013878413	0.00145871461890028	TNFRSF10B (interacts with) GENDER.x
TNFRSF12A	GENDER.x	-0.251502231916708	0.00143444343211097	0.013877241661146	TNFRSF12A (interacts with) GENDER.x
TNFRSF13C	GENDER.x	0.219077855961373	0.00568219385463919	0.0417001521813597	TNFRSF13C (interacts with) GENDER.x
TNR	GENDER.x	0.316350983827377	5.13508593509293e-05	0.000796198857523859	TNR (interacts with) GENDER.x
TNXB	GENDER.x	0.280940579569974	0.000349403021606687	0.00423852435088477	TNXB (interacts with) GENDER.x
TOP1	GENDER.x	-0.219504492487101	0.0055867385753412	0.0411548734610087	TOP1 (interacts with) GENDER.x
TP53INP1	GENDER.x	-0.215451937124007	0.00655409755652503	0.0465589577733563	TP53INP1 (interacts with) GENDER.x
TPMT	GENDER.x	-0.231237172828168	0.00346395550786172	0.0283050616908036	TPMT (interacts with) GENDER.x
TPPP2	GENDER.x	-0.223344560979319	0.00478997948255966	0.0365169893411361	TPPP2 (interacts with) GENDER.x
TSNAX	GENDER.x	-0.230597217552813	0.00355760695749807	0.0289045166314596	TSNAX (interacts with) GENDER.x
TTR	GENDER.x	-0.223771027949029	0.00470809823546725	0.0360244219984053	TTR (interacts with) GENDER.x
TXLNA	GENDER.x	-0.239129772670593	0.00247833678876175	0.0216592393477827	TXLNA (interacts with) GENDER.x
TXN	GENDER.x	-0.286060008083554	0.000268841819517363	0.00338538280599161	TXN (interacts with) GENDER.x
TYRP1	GENDER.x	-0.214811490704092	0.00671992154494938	0.0474610266561639	TYRP1 (interacts with) GENDER.x
UBE2L6	GENDER.x	-0.239129954557542	0.0024783173568812	0.0216592006970629	UBE2L6 (interacts with) GENDER.x
USP8	GENDER.x	-0.216091400281277	0.00639217413905846	0.0456687414193842	USP8 (interacts with) GENDER.x
VAMP5	GENDER.x	-0.253208970615346	0.00132738870412896	0.0130186446187407	VAMP5 (interacts with) GENDER.x
VEGFA	GENDER.x	-0.273687331254569	0.00050224153874634	0.00577467455696466	VEGFA (interacts with) GENDER.x
VSNL1	GENDER.x	-0.295872655638993	0.000160397474341156	0.00216482584140205	VSNL1 (interacts with) GENDER.x
WFDC1	GENDER.x	-0.305899086966164	9.28027743047899e-05	0.00134283492138638	WFDC1 (interacts with) GENDER.x
WFDC12	GENDER.x	-0.377786643532222	9.90161055147709e-07	2.2203591179682e-05	WFDC12 (interacts with) GENDER.x
WFDC2	GENDER.x	-0.260675115494484	0.000939646611751721	0.0097752299057406	WFDC2 (interacts with) GENDER.x
WNT9A	GENDER.x	-0.270701081475041	0.000581498794911539	0.00653499382813803	WNT9A (interacts with) GENDER.x
XG	GENDER.x	0.463541642941057	8.59947668629957e-10	3.03446699486809e-08	XG (interacts with) GENDER.x
METS	BMI.x	0.390658271731764	3.88246036875373e-07	9.35297568391046e-06	METS (interacts with) BMI.x
diabetes	BMI.x	0.26965580569266	0.0006118616777262	0.00682179813004528	diabetes (interacts with) BMI.x
VAT	BMI.x	0.527727678606698	2.39475106411646e-12	1.13068423530079e-10	VAT (interacts with) BMI.x
SAT	BMI.x	0.634721332734798	0	0	SAT (interacts with) BMI.x
ADAM12	BMI.x	0.251671459410329	0.00142348715364404	0.0137895167827476	ADAM12 (interacts with) BMI.x
ADAMTSL5	BMI.x	-0.251020487334392	0.00146605580818804	0.0141250801758734	ADAMTSL5 (interacts with) BMI.x
ADGRG2	BMI.x	-0.236570134658493	0.00276587482721391	0.0236643403711654	ADGRG2 (interacts with) BMI.x
ADIPOQ	BMI.x	-0.217225240618712	0.00611381063367911	0.0441313850300357	ADIPOQ (interacts with) BMI.x
AFM	BMI.x	0.416569108489724	5.20569254369718e-08	1.44174724222224e-06	AFM (interacts with) BMI.x
AGER	BMI.x	-0.24245172150665	0.00214560446373779	0.0192756170567393	AGER (interacts with) BMI.x
AMY2A	BMI.x	-0.216181554116745	0.00636963465180296	0.0455457420276836	AMY2A (interacts with) BMI.x
ANP32C	BMI.x	-0.229889623119234	0.00366380715742753	0.0295840849984778	ANP32C (interacts with) BMI.x
APCS	BMI.x	0.250372557090734	0.00150957614830816	0.014468262852564	APCS (interacts with) BMI.x
APLP1	BMI.x	-0.216544574846266	0.00627959046773841	0.0450485410340269	APLP1 (interacts with) BMI.x
APOD	BMI.x	-0.226303071051978	0.00424727556427418	0.0332276274575043	APOD (interacts with) BMI.x
APOF	BMI.x	-0.24451740605125	0.00195971292135355	0.0179092474660271	APOF (interacts with) BMI.x
ART3	BMI.x	-0.243449765741768	0.00205387863664397	0.0186049265379611	ART3 (interacts with) BMI.x
ATRN	BMI.x	0.280876638198981	0.000350537667876294	0.00425044239123338	ATRN (interacts with) BMI.x
BAIAP2	BMI.x	0.228646457193451	0.00385732280423001	0.0308078640491864	BAIAP2 (interacts with) BMI.x
BAMBI	BMI.x	-0.246112231308012	0.00182634582744345	0.0169094711448614	BAMBI (interacts with) BMI.x
BCHE	BMI.x	0.337608240844209	1.4376293974383e-05	0.000254721717763725	BCHE (interacts with) BMI.x
BPIFA2	BMI.x	-0.249301104351924	0.00158413648329869	0.0150523572950181	BPIFA2 (interacts with) BMI.x
BPIFB2	BMI.x	0.286980317045409	0.000256332270856863	0.00324898806152134	BPIFB2 (interacts with) BMI.x
C1RL	BMI.x	0.264061253596919	0.000800702659742525	0.00855170745867868	C1RL (interacts with) BMI.x
C3	BMI.x	0.319662705365021	4.23739065746886e-05	0.000671338059540835	C3 (interacts with) BMI.x
CA11	BMI.x	0.224359468231933	0.00459717862960041	0.035359701329275	CA11 (interacts with) BMI.x
CA14	BMI.x	-0.271107870464028	0.000570062737048183	0.00642689419178516	CA14 (interacts with) BMI.x
CALB1	BMI.x	-0.282655166550015	0.000320217083383589	0.00393411701638703	CALB1 (interacts with) BMI.x
CALB2	BMI.x	0.272089180694109	0.000543323504570647	0.00617161106258257	CALB2 (interacts with) BMI.x
CALCB	BMI.x	-0.219404065039396	0.00560907825469004	0.0412803423608794	CALCB (interacts with) BMI.x
CCER2	BMI.x	-0.291931964343372	0.000197809853007325	0.00259655547847405	CCER2 (interacts with) BMI.x
CCL19	BMI.x	0.267142108952646	0.000690956663627063	0.00755680916645047	CCL19 (interacts with) BMI.x
CCL27	BMI.x	-0.221279795323878	0.00520473871286464	0.0389516205209211	CCL27 (interacts with) BMI.x
CCL7	BMI.x	0.227822787563306	0.00399055352755928	0.0316396734996729	CCL7 (interacts with) BMI.x
CD200R1	BMI.x	0.236645624453669	0.00275698014763193	0.0236023910783091	CD200R1 (interacts with) BMI.x
CD22	BMI.x	0.270221998067022	0.000595238364268003	0.00666657512834713	CD22 (interacts with) BMI.x
CDA	BMI.x	0.224127872775311	0.00464055103873684	0.0356229250504931	CDA (interacts with) BMI.x
CDHR1	BMI.x	0.238389161699674	0.00255861439494343	0.0222253090393167	CDHR1 (interacts with) BMI.x
CDHR2	BMI.x	0.373581954166402	1.33291981030403e-06	2.91979183201883e-05	CDHR2 (interacts with) BMI.x
CDHR5	BMI.x	0.30442350157705	0.000100710998641063	0.00144245897332387	CDHR5 (interacts with) BMI.x
CDON	BMI.x	0.23145018121957	0.00343328021379241	0.0281057033942349	CDON (interacts with) BMI.x
CEMIP2	BMI.x	0.289339161064333	0.000226694459941168	0.00292162712101173	CEMIP2 (interacts with) BMI.x
CES3	BMI.x	0.220896400282339	0.00528519812430917	0.0394222776890751	CES3 (interacts with) BMI.x
CFB	BMI.x	0.261909979783092	0.00088659828082438	0.00931127576884153	CFB (interacts with) BMI.x
CFH	BMI.x	0.400997591763342	1.77727302652642e-07	4.52582695383986e-06	CFH (interacts with) BMI.x
CFI	BMI.x	0.29542717923043	0.000164269247511006	0.0022104179211128	CFI (interacts with) BMI.x
CFP	BMI.x	0.311432637687586	6.80276378142164e-05	0.00102098544938889	CFP (interacts with) BMI.x
CHGB	BMI.x	-0.274970315228306	0.000471357773027758	0.00547173583632479	CHGB (interacts with) BMI.x
CKB	BMI.x	-0.452846180630543	2.3137802784845e-09	7.73240249026726e-08	CKB (interacts with) BMI.x
CLEC12A	BMI.x	0.254442138541815	0.00125463784914093	0.0124275416332544	CLEC12A (interacts with) BMI.x
CLMP	BMI.x	0.279512694087173	0.000375568937276638	0.00450838622529509	CLMP (interacts with) BMI.x
CLUL1	BMI.x	-0.226299095396016	0.00424796617915257	0.0332321295167667	CLUL1 (interacts with) BMI.x
CNTN3	BMI.x	0.320374208247727	4.0648276828037e-05	0.000646872507958236	CNTN3 (interacts with) BMI.x
COL4A1	BMI.x	-0.348417851043159	7.25198939743876e-06	0.000137266780298145	COL4A1 (interacts with) BMI.x
CPM	BMI.x	0.344812111962018	9.13730919460676e-06	0.000169174159564112	CPM (interacts with) BMI.x
CREG1	BMI.x	0.219265449946903	0.00564004372467397	0.0414590843877849	CREG1 (interacts with) BMI.x
CRHR1	BMI.x	-0.228282840467547	0.00391563737516454	0.0311723390565684	CRHR1 (interacts with) BMI.x
CST5	BMI.x	-0.229492535095607	0.00372464723664945	0.0299695886640039	CST5 (interacts with) BMI.x
CST6	BMI.x	-0.296324725945796	0.000156555460598451	0.00211946694368279	CST6 (interacts with) BMI.x
CTRL	BMI.x	-0.248154150796027	0.00166765891847476	0.0156978489344405	CTRL (interacts with) BMI.x
CTSB	BMI.x	-0.250013123714783	0.00153422381216162	0.0146621070696027	CTSB (interacts with) BMI.x
CYTL1	BMI.x	-0.293072038260975	0.000186226410864965	0.00246432103095001	CYTL1 (interacts with) BMI.x
DEFB103A_DEFB103B	BMI.x	0.282098115901365	0.000329441719152612	0.00403042908840722	DEFB103A_DEFB103B (interacts with) BMI.x
DEFB104A_DEFB104B	BMI.x	-0.266876622898535	0.000699837945436821	0.00763819554925136	DEFB104A_DEFB104B (interacts with) BMI.x
DKK3	BMI.x	-0.225313050304514	0.00442240026169172	0.0342993533640584	DKK3 (interacts with) BMI.x
DPEP1	BMI.x	-0.262254579159918	0.000872293330101526	0.00918576421666273	DPEP1 (interacts with) BMI.x
DSG4	BMI.x	-0.258021820138045	0.00106361456237414	0.0108377547851907	DSG4 (interacts with) BMI.x
EDDM3B	BMI.x	-0.249019833115735	0.00160425827723865	0.0152060944840114	EDDM3B (interacts with) BMI.x
ENPP6	BMI.x	-0.323197455790802	3.44307501469743e-05	0.000557693979507858	ENPP6 (interacts with) BMI.x
ERBB2	BMI.x	0.264737520365127	0.000775324018759793	0.00832404490199369	ERBB2 (interacts with) BMI.x
F7	BMI.x	0.235260961308565	0.00292431524326675	0.0247418446601638	F7 (interacts with) BMI.x
F9	BMI.x	0.381293505170035	7.70269263483669e-07	1.76119611109134e-05	F9 (interacts with) BMI.x
FABP4	BMI.x	0.534606350203942	4.65405491922866e-13	2.37385753351912e-11	FABP4 (interacts with) BMI.x
FABP9	BMI.x	-0.246677049263033	0.00178113018776727	0.0165642731382411	FABP9 (interacts with) BMI.x
FAM20A	BMI.x	0.281440320623325	0.000340651563524919	0.00414720241787358	FAM20A (interacts with) BMI.x
FAP	BMI.x	0.215060275761132	0.00665506776634039	0.0471095812185945	FAP (interacts with) BMI.x
FETUB	BMI.x	0.261338889088291	0.000910780258088995	0.0095231480666968	FETUB (interacts with) BMI.x
FGA	BMI.x	-0.300562162864538	0.000124487486691249	0.00173620628752169	FGA (interacts with) BMI.x
FGFBP2	BMI.x	0.241887646775754	0.00219907620604665	0.0196649797229725	FGFBP2 (interacts with) BMI.x
FURIN	BMI.x	0.448077320821888	3.55840046317724e-09	1.16041521022991e-07	FURIN (interacts with) BMI.x
GAL	BMI.x	-0.248339573930287	0.00165388991158655	0.0155917678123543	GAL (interacts with) BMI.x
GASK1A	BMI.x	0.288580839202945	0.000235855817831032	0.00302338008211141	GASK1A (interacts with) BMI.x
GGH	BMI.x	0.214393898665124	0.00683004571619361	0.048055662753187	GGH (interacts with) BMI.x
GGT1	BMI.x	0.24690944956899	0.00176282348080781	0.0164243945997177	GGT1 (interacts with) BMI.x
GHR	BMI.x	0.486517657850891	9.10713726653967e-11	3.61363383733429e-09	GHR (interacts with) BMI.x
GP2	BMI.x	-0.301353066876441	0.000119227437278546	0.00167222445936695	GP2 (interacts with) BMI.x
GPD1	BMI.x	0.312035876773287	6.57385195601545e-05	0.000990685036862448	GPD1 (interacts with) BMI.x
GUCA2A	BMI.x	-0.261577352725651	0.000900610198396379	0.00943408120050107	GUCA2A (interacts with) BMI.x
HEPH	BMI.x	0.224848012254502	0.00450687611222955	0.0348122110503047	HEPH (interacts with) BMI.x
HGF	BMI.x	0.27360277673936	0.000504341138041431	0.00579510605072042	HGF (interacts with) BMI.x
HJV	BMI.x	0.307371760465048	8.54922350406184e-05	0.00124938887697075	HJV (interacts with) BMI.x
HPGDS	BMI.x	0.224914441174025	0.00449472109217597	0.0347400172828641	HPGDS (interacts with) BMI.x
HSD11B1	BMI.x	-0.305093914765837	9.70429700892783e-05	0.00139628842521715	HSD11B1 (interacts with) BMI.x
IDUA	BMI.x	0.300254609654254	0.000126590810628269	0.00176185614332925	IDUA (interacts with) BMI.x
IFNLR1	BMI.x	0.240685365779559	0.00231710450202405	0.0205126997238367	IFNLR1 (interacts with) BMI.x
IGFBP1	BMI.x	-0.249772741109373	0.00155091196845292	0.0147913201350091	IGFBP1 (interacts with) BMI.x
IGFBP2	BMI.x	-0.446992555454661	3.92081234146247e-09	1.27174074208088e-07	IGFBP2 (interacts with) BMI.x
IGSF9	BMI.x	0.441581324728273	6.32854502136126e-09	1.99653410954798e-07	IGSF9 (interacts with) BMI.x
IL13RA1	BMI.x	0.312750654562309	6.31196213722873e-05	0.00095549878566304	IL13RA1 (interacts with) BMI.x
IL16	BMI.x	0.265462674171446	0.000748933973821142	0.00808588204297945	IL16 (interacts with) BMI.x
IL18R1	BMI.x	0.285729718933722	0.000273467881610534	0.00343556183042188	IL18R1 (interacts with) BMI.x
IL1RAP	BMI.x	-0.227832676728645	0.00398892969151321	0.031629079977661	IL1RAP (interacts with) BMI.x
IL1RN	BMI.x	0.371602601194012	1.53092026655699e-06	3.31576691367663e-05	IL1RN (interacts with) BMI.x
INHBC	BMI.x	0.310195495374161	7.29578476197368e-05	0.00108611936952472	INHBC (interacts with) BMI.x
ITGAM	BMI.x	0.22469079406646	0.00453576113167786	0.0349876946372524	ITGAM (interacts with) BMI.x
ITGB2	BMI.x	0.235393682073921	0.00290788732980896	0.0246311214419594	ITGB2 (interacts with) BMI.x
KIAA0319	BMI.x	-0.36350262023705	2.6728886266536e-06	5.52795848385437e-05	KIAA0319 (interacts with) BMI.x
KLK14	BMI.x	-0.237787262700261	0.00262558317376271	0.0226913957614791	KLK14 (interacts with) BMI.x
KLK15	BMI.x	-0.215362603044981	0.00657700697782237	0.0466825176764344	KLK15 (interacts with) BMI.x
KLK6	BMI.x	-0.233592735186316	0.00313807883548156	0.0261677509296025	KLK6 (interacts with) BMI.x
LCAT	BMI.x	0.298873397706584	0.000136452252507357	0.00188145618002613	LCAT (interacts with) BMI.x
LCP1	BMI.x	0.243195114730845	0.00207693759521277	0.01877287396155	LCP1 (interacts with) BMI.x
LDLR	BMI.x	0.342868012186369	1.0337549159356e-05	0.000189083184463917	LDLR (interacts with) BMI.x
LEP	BMI.x	0.609366861895177	0	0	LEP (interacts with) BMI.x
LEPR	BMI.x	-0.331792147006273	2.05600331808498e-05	0.000351504149866224	LEPR (interacts with) BMI.x
LGALS3BP	BMI.x	0.406270945684298	1.18083296030136e-07	3.09447242253993e-06	LGALS3BP (interacts with) BMI.x
LGALS7_LGALS7B	BMI.x	-0.244997985642715	0.00191862117945663	0.0176025020607763	LGALS7_LGALS7B (interacts with) BMI.x
LILRA5	BMI.x	0.286312854091052	0.000265349639891443	0.00334691786268683	LILRA5 (interacts with) BMI.x
LPL	BMI.x	-0.256467896026334	0.00114300218513463	0.011506123303187	LPL (interacts with) BMI.x
LUZP2	BMI.x	-0.237180039685487	0.00269474841471062	0.0231720230643891	LUZP2 (interacts with) BMI.x
MCFD2	BMI.x	-0.218641672299954	0.00578128872417327	0.0422599641431797	MCFD2 (interacts with) BMI.x
MMP10	BMI.x	-0.230312399933472	0.00360001608774252	0.0291791476485378	MMP10 (interacts with) BMI.x
MOG	BMI.x	-0.239536702063837	0.00243520625424765	0.0213545111066896	MOG (interacts with) BMI.x
MXRA8	BMI.x	-0.25158759530452	0.00142890717351474	0.0138330756708458	MXRA8 (interacts with) BMI.x
MYL3	BMI.x	0.227458236846459	0.00405083042726195	0.0320136562143175	MYL3 (interacts with) BMI.x
MYOM1	BMI.x	0.220876621966704	0.00528937882567626	0.0394466948116736	MYOM1 (interacts with) BMI.x
NADK	BMI.x	0.271407175596224	0.000561781212342405	0.00634791039129827	NADK (interacts with) BMI.x
NCAM2	BMI.x	-0.322701206692547	3.5454458760853e-05	0.000572508370134402	NCAM2 (interacts with) BMI.x
NCAN	BMI.x	-0.224353211939239	0.00459834549217097	0.0353667912940415	NCAN (interacts with) BMI.x
NEFL	BMI.x	-0.28550020334765	0.000276725890286933	0.00347102253611099	NEFL (interacts with) BMI.x
NHLRC3	BMI.x	0.21487178449386	0.00670415260240609	0.0473763976669765	NHLRC3 (interacts with) BMI.x
NOS3	BMI.x	0.239293276640637	0.00246092446494894	0.0215363251238303	NOS3 (interacts with) BMI.x
NPTXR	BMI.x	-0.306495073165325	8.97764830640746e-05	0.0013042239578329	NPTXR (interacts with) BMI.x
NTF4	BMI.x	-0.278663198530048	0.000391984686097135	0.00467664211104443	NTF4 (interacts with) BMI.x
NTRK2	BMI.x	0.239054415444123	0.00248639946048201	0.021717952580356	NTRK2 (interacts with) BMI.x
NTRK3	BMI.x	-0.213147266199679	0.00716841222030107	0.0498779524421224	NTRK3 (interacts with) BMI.x
NXPH1	BMI.x	-0.239037679946278	0.00248819325814686	0.0217305955829506	NXPH1 (interacts with) BMI.x
OBP2B	BMI.x	-0.323227883968702	3.43688934960618e-05	0.000556806634252896	OBP2B (interacts with) BMI.x
OPTC	BMI.x	-0.349909858613027	6.58515302909279e-06	0.000125736606218685	OPTC (interacts with) BMI.x
OXT	BMI.x	0.388649987862448	4.5049743935266e-07	1.07334155621922e-05	OXT (interacts with) BMI.x
PAMR1	BMI.x	0.237606214904048	0.00264603519723727	0.0228322331803729	PAMR1 (interacts with) BMI.x
PFDN6	BMI.x	0.248020078062337	0.00167767975996158	0.0157753343104813	PFDN6 (interacts with) BMI.x
PGA4	BMI.x	-0.230612117485787	0.00355540080865491	0.0288902250253689	PGA4 (interacts with) BMI.x
PLA2G10	BMI.x	-0.301724520144427	0.000116829317295508	0.00164298472357514	PLA2G10 (interacts with) BMI.x
PLA2G1B	BMI.x	-0.271662772290584	0.000554797054803213	0.0062815018639257	PLA2G1B (interacts with) BMI.x
PLIN1	BMI.x	0.421165098408328	3.57960860952744e-08	1.01568038190955e-06	PLIN1 (interacts with) BMI.x
PODXL2	BMI.x	-0.320585411389046	4.01488900179103e-05	0.000639722513195606	PODXL2 (interacts with) BMI.x
PON3	BMI.x	-0.353817600332131	5.10308616741284e-06	9.9737464528018e-05	PON3 (interacts with) BMI.x
PRCP	BMI.x	0.219163088246132	0.00566300842263834	0.0415910824286374	PRCP (interacts with) BMI.x
PRRT3	BMI.x	-0.260529300160711	0.000946099269160561	0.00983188124181314	PRRT3 (interacts with) BMI.x
PRSS8	BMI.x	0.242772923441357	0.0021156861756253	0.0190582521219236	PRSS8 (interacts with) BMI.x
PTPRN2	BMI.x	-0.339969726036907	1.24068655384946e-05	0.000222954165576635	PTPRN2 (interacts with) BMI.x
PTPRR	BMI.x	-0.355047660359344	4.7062104453488e-06	9.26600436065141e-05	PTPRR (interacts with) BMI.x
PTX3	BMI.x	-0.245200706189332	0.00190152384834308	0.0174727840024154	PTX3 (interacts with) BMI.x
RCOR1	BMI.x	0.254484544457178	0.00125220222570888	0.0124076176898842	RCOR1 (interacts with) BMI.x
RTBDN	BMI.x	-0.313687128788178	5.9836288769155e-05	0.000911376170825929	RTBDN (interacts with) BMI.x
RTN4R	BMI.x	0.318992524237022	4.4062058920602e-05	0.000694990980894905	RTN4R (interacts with) BMI.x
S100A12	BMI.x	0.268758402710035	0.000639087729437549	0.00707701266209589	S100A12 (interacts with) BMI.x
S100P	BMI.x	0.244411296163405	0.00196889294812364	0.0179771644335883	S100P (interacts with) BMI.x
SBSN	BMI.x	-0.283530738035063	0.000306200535567624	0.00378600163698005	SBSN (interacts with) BMI.x
SCG3	BMI.x	-0.237829101476697	0.00262087727023985	0.0226580531017852	SCG3 (interacts with) BMI.x
SCGB3A2	BMI.x	-0.233385645901365	0.00316557642546922	0.0263496426197802	SCGB3A2 (interacts with) BMI.x
SCGN	BMI.x	-0.219960733811916	0.00548624735963599	0.0405793449817774	SCGN (interacts with) BMI.x
SELE	BMI.x	0.232355828813868	0.00330557377922025	0.0272719953467431	SELE (interacts with) BMI.x
SERPINE1	BMI.x	0.25120590828846	0.00145381386440047	0.0140297069408897	SERPINE1 (interacts with) BMI.x
SERPINF1	BMI.x	0.310908984892482	7.00750979558684e-05	0.00104794643105691	SERPINF1 (interacts with) BMI.x
SETMAR	BMI.x	0.300170399776094	0.000127172470994363	0.00176888923121277	SETMAR (interacts with) BMI.x
SEZ6L	BMI.x	-0.245057894943779	0.00191355396871229	0.0175635836779773	SEZ6L (interacts with) BMI.x
SHBG	BMI.x	-0.333363510011836	1.86789898861672e-05	0.000322340339900689	SHBG (interacts with) BMI.x
SLIT2	BMI.x	0.282862723771449	0.000316841641467835	0.00389872134967513	SLIT2 (interacts with) BMI.x
SLITRK1	BMI.x	-0.290386972435351	0.000214579214303345	0.00278654058817398	SLITRK1 (interacts with) BMI.x
