feat1	feat2	R	p	Padj	name_int
1-stearoyl-GPG (18:0)	BMI.x	0.309680806176579	7.51059355601491e-05	0.00159925631947443	1-stearoyl-GPG (18:0) (interacts with) BMI.x
2-hydroxybutyrate/2-hydroxyisobutyrate	BMI.x	0.285544107048532	0.000276099897741133	0.00478646001366812	2-hydroxybutyrate/2-hydroxyisobutyrate (interacts with) BMI.x
4-hydroxyglutamate	BMI.x	0.24226503770617	0.00216316910017733	0.0247397005610217	4-hydroxyglutamate (interacts with) BMI.x
alpha-ketoglutarate	BMI.x	0.2271722119742	0.00409869505082705	0.040237021503453	alpha-ketoglutarate (interacts with) BMI.x
arachidonoylcarnitine (C20:4)	BMI.x	0.233364878682996	0.00316834588833359	0.0331888612648315	arachidonoylcarnitine (C20:4) (interacts with) BMI.x
branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*	BMI.x	0.222150080151578	0.00502615427919295	0.0467244139514711	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)* (interacts with) BMI.x
butyrylcarnitine (C4)	BMI.x	0.312152976932996	6.53026101287146e-05	0.00141965643832721	butyrylcarnitine (C4) (interacts with) BMI.x
carboxyibuprofen	BMI.x	0.321713756297055	3.75771819265402e-05	0.000888340985639525	carboxyibuprofen (interacts with) BMI.x
carboxyibuprofen glucuronide*	BMI.x	0.241333835270373	0.00225274895666083	0.0255135091638443	carboxyibuprofen glucuronide* (interacts with) BMI.x
cysteine-glutathione disulfide	BMI.x	-0.248929292535983	0.00161078483773025	0.0196923205583791	cysteine-glutathione disulfide (interacts with) BMI.x
cystine	BMI.x	0.260500028948342	0.000947399475251576	0.012998908324729	cystine (interacts with) BMI.x
deoxycholic acid 12-sulfate*	BMI.x	0.294451743694187	0.000173053127664247	0.00324327156461355	deoxycholic acid 12-sulfate* (interacts with) BMI.x
deoxycholic acid glucuronide	BMI.x	0.223978349144017	0.00466874788688343	0.0442595177313161	deoxycholic acid glucuronide (interacts with) BMI.x
dodecanedioate (C12)	BMI.x	-0.221237195874818	0.00521362419943205	0.0479771150187761	dodecanedioate (C12) (interacts with) BMI.x
etiocholanolone glucuronide	BMI.x	-0.367672768135444	2.01000925237338e-06	6.67765577002577e-05	etiocholanolone glucuronide (interacts with) BMI.x
gamma-glutamylglutamate	BMI.x	0.240105708990565	0.00237603751963045	0.0266000182091284	gamma-glutamylglutamate (interacts with) BMI.x
gamma-glutamylglutamine	BMI.x	-0.251410350763805	0.00144042427698143	0.0180630328513115	gamma-glutamylglutamine (interacts with) BMI.x
gamma-glutamylglycine	BMI.x	-0.241281180885164	0.00225791334594616	0.0255608021777036	gamma-glutamylglycine (interacts with) BMI.x
glutamate	BMI.x	0.355455398253336	4.58124612734423e-06	0.00013964323495286	glutamate (interacts with) BMI.x
hexadecenedioate (C16:1-DC)*	BMI.x	-0.249218948271595	0.00158998990588977	0.0194928019191907	hexadecenedioate (C16:1-DC)* (interacts with) BMI.x
hypotaurine	BMI.x	-0.278910055046667	0.000387147239993668	0.00631715307284462	hypotaurine (interacts with) BMI.x
indoleacetoylcarnitine*	BMI.x	0.227283620576454	0.00407999135319814	0.0401022362419074	indoleacetoylcarnitine* (interacts with) BMI.x
leucine	BMI.x	0.235591867994921	0.00288351152207778	0.0308703493365723	leucine (interacts with) BMI.x
lithocholate sulfate (1)	BMI.x	0.242656883083583	0.00212645073767037	0.0244202053679335	lithocholate sulfate (1) (interacts with) BMI.x
metabolonic lactone sulfate	BMI.x	0.265651513174373	0.000742198587734055	0.0106935130247657	metabolonic lactone sulfate (interacts with) BMI.x
N-formylanthranilic acid	BMI.x	-0.278373040224746	0.000397742169723658	0.00646125842656292	N-formylanthranilic acid (interacts with) BMI.x
N-stearoyltaurine	BMI.x	0.231346615640255	0.00344816395159464	0.0353761991305497	N-stearoyltaurine (interacts with) BMI.x
octadecenedioate (C18:1-DC)	BMI.x	-0.238384597466046	0.00255911634754158	0.028158323970776	octadecenedioate (C18:1-DC) (interacts with) BMI.x
palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	BMI.x	-0.237432593562056	0.00266578363881553	0.0290668726484744	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0) (interacts with) BMI.x
propionylglycine (C3)	BMI.x	-0.258146575667434	0.00105746534351026	0.0141752131951731	propionylglycine (C3) (interacts with) BMI.x
urate	BMI.x	0.305444135395087	9.51768521089136e-05	0.00195834839927868	urate (interacts with) BMI.x
valine	BMI.x	0.219844086980598	0.00551178492855509	0.0499748338712953	valine (interacts with) BMI.x
CD4_nadir	Duration.of.therapy	-0.481023083262876	1.5819257015437e-10	1.07792019366315e-08	CD4_nadir (interacts with) Duration.of.therapy
CD4_ART	Duration.of.therapy	-0.432921761739503	3.89830354663445e-08	1.84209334509463e-06	CD4_ART (interacts with) Duration.of.therapy
diabetes	Duration.of.therapy	0.232100293084388	0.00334116606513923	0.0345596092642494	diabetes (interacts with) Duration.of.therapy
VAT	Duration.of.therapy	0.259599598495324	0.00119330261371164	0.0156013562414877	VAT (interacts with) Duration.of.therapy
(S)-3-hydroxybutyrylcarnitine	Duration.of.therapy	0.231011660531032	0.00349670049600337	0.0357440596448676	(S)-3-hydroxybutyrylcarnitine (interacts with) Duration.of.therapy
21-hydroxypregnenolone disulfate	Duration.of.therapy	-0.268914037518599	0.000634287387859089	0.00943950323687821	21-hydroxypregnenolone disulfate (interacts with) Duration.of.therapy
3,7-dimethylurate	Duration.of.therapy	-0.234668315863547	0.0029987000014986	0.031788052446667	3,7-dimethylurate (interacts with) Duration.of.therapy
3-hydroxymyristate	Duration.of.therapy	0.233523357287771	0.00314726681102773	0.0330227591345873	3-hydroxymyristate (interacts with) Duration.of.therapy
3-hydroxystearate	Duration.of.therapy	0.221606414306662	0.00513706080094178	0.0474742497746889	3-hydroxystearate (interacts with) Duration.of.therapy
5alpha-pregnan-3beta,20beta-diol monosulfate (1)	Duration.of.therapy	-0.280150785657437	0.000363659485738577	0.00600791337753429	5alpha-pregnan-3beta,20beta-diol monosulfate (1) (interacts with) Duration.of.therapy
7-methylxanthine	Duration.of.therapy	-0.224598319117964	0.00455282862333473	0.0434664585477718	7-methylxanthine (interacts with) Duration.of.therapy
androstenediol (3alpha, 17alpha) monosulfate (2)	Duration.of.therapy	-0.289956034768705	0.000219487112990358	0.00395598478802908	androstenediol (3alpha, 17alpha) monosulfate (2) (interacts with) Duration.of.therapy
androstenediol (3alpha, 17alpha) monosulfate (3)	Duration.of.therapy	-0.260097123421602	0.000965463594926552	0.0132024031664367	androstenediol (3alpha, 17alpha) monosulfate (3) (interacts with) Duration.of.therapy
androsterone sulfate	Duration.of.therapy	-0.249112245598867	0.00159762164885646	0.019566785176943	androsterone sulfate (interacts with) Duration.of.therapy
arachidoylcarnitine (C20)*	Duration.of.therapy	0.237420903106944	0.00266711814312526	0.0290725295233599	arachidoylcarnitine (C20)* (interacts with) Duration.of.therapy
betaine	Duration.of.therapy	-0.236526157808773	0.00277106841243135	0.0299497586486729	betaine (interacts with) Duration.of.therapy
cobicistat	Duration.of.therapy	-0.221439485213645	0.00517155072368825	0.0477007875749711	cobicistat (interacts with) Duration.of.therapy
cortolone glucuronide (1)	Duration.of.therapy	0.248674784939084	0.00162926070536074	0.0198698649117738	cortolone glucuronide (1) (interacts with) Duration.of.therapy
dehydroepiandrosterone sulfate (DHEA-S)	Duration.of.therapy	-0.256329701792171	0.00115031865658244	0.0151484961966046	dehydroepiandrosterone sulfate (DHEA-S) (interacts with) Duration.of.therapy
emtricitabine	Duration.of.therapy	-0.222740004859765	0.00490824071414098	0.0459126383064782	emtricitabine (interacts with) Duration.of.therapy
epiandrosterone sulfate	Duration.of.therapy	-0.24915130209681	0.00159482432737823	0.0195386288560238	epiandrosterone sulfate (interacts with) Duration.of.therapy
ethylmalonate	Duration.of.therapy	0.269227669517578	0.000624714598401521	0.00932606931867762	ethylmalonate (interacts with) Duration.of.therapy
gamma-glutamyltyrosine	Duration.of.therapy	0.245441593827762	0.00188138775528279	0.0222044482326998	gamma-glutamyltyrosine (interacts with) Duration.of.therapy
GlcNAc sulfate conjugate of C21H34O2 steroid	Duration.of.therapy	-0.257393201896385	0.0010951006298856	0.014578027477795	GlcNAc sulfate conjugate of C21H34O2 steroid (interacts with) Duration.of.therapy
glutamate	Duration.of.therapy	0.280911538788226	0.000349917930962285	0.00582355141871319	glutamate (interacts with) Duration.of.therapy
gulonate*	Duration.of.therapy	0.271009808088162	0.000572800432017129	0.00869968363281534	gulonate* (interacts with) Duration.of.therapy
myristoylcarnitine (C14)	Duration.of.therapy	0.230833329643664	0.00352279184776716	0.0359526516280791	myristoylcarnitine (C14) (interacts with) Duration.of.therapy
N,N,N-trimethyl-5-aminovalerate	Duration.of.therapy	0.294706271233718	0.000170719840478117	0.00320567199669368	N,N,N-trimethyl-5-aminovalerate (interacts with) Duration.of.therapy
nisinate (24:6n3)	Duration.of.therapy	0.298218467951024	0.000141374619247792	0.00273926774735368	nisinate (24:6n3) (interacts with) Duration.of.therapy
palmitoleoylcarnitine (C16:1)*	Duration.of.therapy	0.230182673196289	0.00361948280832869	0.0366835326488041	palmitoleoylcarnitine (C16:1)* (interacts with) Duration.of.therapy
palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	Duration.of.therapy	-0.330969681647504	2.16144346372182e-05	0.000550139200089054	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0) (interacts with) Duration.of.therapy
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	Duration.of.therapy	-0.226926054175566	0.00414029445140529	0.0405469203046686	pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC) (interacts with) Duration.of.therapy
pregnenediol sulfate (C21H34O5S)*	Duration.of.therapy	-0.24350835518996	0.00204860631427972	0.023734109081924	pregnenediol sulfate (C21H34O5S)* (interacts with) Duration.of.therapy
raltegravir	Duration.of.therapy	0.268476133709019	0.000647879409334973	0.00959978979087717	raltegravir (interacts with) Duration.of.therapy
hypertension	METS	0.303598630239399	0.000105401949931139	0.00213390914930817	hypertension (interacts with) METS
diabetes	METS	0.236862610185517	0.00273155743011122	0.0296086435711761	diabetes (interacts with) METS
VAT	METS	0.539862253067551	5.96633853433559e-13	5.60805783122002e-11	VAT (interacts with) METS
SAT	METS	0.256907918384892	0.00134736242971156	0.0171501376608693	SAT (interacts with) METS
1-carboxyethylisoleucine	METS	0.254440846599102	0.0012547121210309	0.0162283468984734	1-carboxyethylisoleucine (interacts with) METS
1-carboxyethylleucine	METS	0.284563083617308	0.000290405828039519	0.0049907717573479	1-carboxyethylleucine (interacts with) METS
1-carboxyethyltyrosine	METS	0.245245542912889	0.00189776110960471	0.0223517580033621	1-carboxyethyltyrosine (interacts with) METS
1-carboxyethylvaline	METS	0.258050132899793	0.00106221615534019	0.0142252785772703	1-carboxyethylvaline (interacts with) METS
1-oleoyl-GPG (18:1)*	METS	0.25599133053354	0.00116841452079464	0.0153404245712166	1-oleoyl-GPG (18:1)* (interacts with) METS
1-palmitoyl-GPG (16:0)*	METS	0.254174050984066	0.00127013623294348	0.0163813645810313	1-palmitoyl-GPG (16:0)* (interacts with) METS
1-stearoyl-GPG (18:0)	METS	0.271687736009396	0.000554119234258854	0.00846625518896674	1-stearoyl-GPG (18:0) (interacts with) METS
2-aminoadipate	METS	0.364934525755068	2.42478364853582e-06	7.89899213759381e-05	2-aminoadipate (interacts with) METS
2-aminooctanoate	METS	-0.272486296712514	0.000532835406788612	0.00820290259795704	2-aminooctanoate (interacts with) METS
2-hydroxybutyrate/2-hydroxyisobutyrate	METS	0.222514281013836	0.00495306228768277	0.0462183250999142	2-hydroxybutyrate/2-hydroxyisobutyrate (interacts with) METS
3-methyladipate	METS	-0.352522918918175	5.55499018872752e-06	0.000165906190939376	3-methyladipate (interacts with) METS
3-phenylpropionate (hydrocinnamate)	METS	-0.223375353724639	0.00478402483767093	0.0450462638922929	3-phenylpropionate (hydrocinnamate) (interacts with) METS
4-cholesten-3-one	METS	0.264991099030504	0.000766000014200685	0.0109679194904284	4-cholesten-3-one (interacts with) METS
4-hydroxyglutamate	METS	0.467962658559344	5.65479219005738e-10	3.56542013909387e-08	4-hydroxyglutamate (interacts with) METS
4-methyl-2-oxopentanoate	METS	0.237506247027426	0.00265738974027285	0.0289975086096499	4-methyl-2-oxopentanoate (interacts with) METS
5-hydroxylysine	METS	0.296639437633541	0.000153931647460581	0.00294085883640482	5-hydroxylysine (interacts with) METS
5-methylthioadenosine (MTA)	METS	0.308438854994121	8.05356589310691e-05	0.00169891023357021	5-methylthioadenosine (MTA) (interacts with) METS
5-methyluridine (ribothymidine)	METS	-0.228067074147318	0.00395061433064825	0.0391601571894165	5-methyluridine (ribothymidine) (interacts with) METS
5alpha-androstan-3alpha,17alpha-diol monosulfate	METS	-0.222489090986273	0.00495808689449606	0.0462531014431034	5alpha-androstan-3alpha,17alpha-diol monosulfate (interacts with) METS
5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	METS	-0.263047938510317	0.000840161510676118	0.0118098254184183	5alpha-pregnan-3beta,20alpha-diol monosulfate (2) (interacts with) METS
7-HOCA	METS	0.22251461951196	0.00495299479917177	0.0462183250999142	7-HOCA (interacts with) METS
abacavir	METS	-0.241475260095917	0.00223893089336724	0.0253869612892558	abacavir (interacts with) METS
alanine	METS	0.255412913226455	0.00119995220234292	0.0156705259913111	alanine (interacts with) METS
alpha-ketobutyrate	METS	0.251942245814168	0.00140611449932138	0.0177265021905276	alpha-ketobutyrate (interacts with) METS
alpha-ketoglutarate	METS	0.383535220487353	6.55023465467863e-07	2.43369896424443e-05	alpha-ketoglutarate (interacts with) METS
aspartate	METS	0.353413468726666	5.24026290893431e-06	0.000157550674404634	aspartate (interacts with) METS
beta-citrylglutamate	METS	0.330510616351171	2.22249139949504e-05	0.000564153072610055	beta-citrylglutamate (interacts with) METS
beta-cryptoxanthin	METS	-0.309132911823541	7.74576052469111e-05	0.00164299553697275	beta-cryptoxanthin (interacts with) METS
butyrylcarnitine (C4)	METS	0.346057261586396	8.43919603488175e-06	0.000240608837398261	butyrylcarnitine (C4) (interacts with) METS
carboxyethyl-GABA	METS	-0.241546842621095	0.00223196620390675	0.0253318601198531	carboxyethyl-GABA (interacts with) METS
carotene diol (1)	METS	-0.283868811399435	0.000300942419615424	0.00514209537753262	carotene diol (1) (interacts with) METS
carotene diol (2)	METS	-0.413518744437054	6.6541031351619e-08	3.0131220795214e-06	carotene diol (2) (interacts with) METS
carotene diol (3)	METS	-0.260826358105815	0.000932996463555824	0.0128439925041768	carotene diol (3) (interacts with) METS
phosphocholine	METS	0.248055722158112	0.00167501031527983	0.0202877649455941	phosphocholine (interacts with) METS
cinnamoylglycine	METS	-0.230428269521551	0.00358270855215959	0.0363926737485704	cinnamoylglycine (interacts with) METS
cortolone glucuronide (1)	METS	0.256941988052346	0.00111822469541423	0.0148139266916008	cortolone glucuronide (1) (interacts with) METS
creatine	METS	0.31052102548238	7.16290804165798e-05	0.00153548011725963	creatine (interacts with) METS
cystathionine	METS	0.307744564087596	8.37290202024832e-05	0.00175672768690164	cystathionine (interacts with) METS
cystine	METS	0.280260360891874	0.000361649883537929	0.00598000513668054	cystine (interacts with) METS
deoxycholic acid 12-sulfate*	METS	0.244501205234883	0.00196111200248139	0.0229325571601646	deoxycholic acid 12-sulfate* (interacts with) METS
deoxycholic acid glucuronide	METS	0.219831714497946	0.00551449986715258	0.0499902010825187	deoxycholic acid glucuronide (interacts with) METS
dimethylglycine	METS	0.258882803550096	0.00102183505191866	0.0138033110846524	dimethylglycine (interacts with) METS
etiocholanolone glucuronide	METS	-0.273331014247237	0.000511144359376825	0.00793171349564321	etiocholanolone glucuronide (interacts with) METS
formiminoglutamate	METS	0.362852634427143	2.79330593544458e-06	8.96246805719661e-05	formiminoglutamate (interacts with) METS
fructosyllysine	METS	0.228899594130889	0.00381718884006599	0.0381838679436224	fructosyllysine (interacts with) METS
gamma-glutamylglutamate	METS	0.440170171612522	7.16032899639174e-09	3.83239380753907e-07	gamma-glutamylglutamate (interacts with) METS
gamma-glutamylisoleucine*	METS	0.331897470932053	2.04285656013603e-05	0.000523777413492258	gamma-glutamylisoleucine* (interacts with) METS
gamma-glutamylleucine	METS	0.281370424630382	0.000341863243221496	0.0057111176962126	gamma-glutamylleucine (interacts with) METS
gamma-glutamylphenylalanine	METS	0.260548735585213	0.000945236866155552	0.0129755934554231	gamma-glutamylphenylalanine (interacts with) METS
gamma-glutamylvaline	METS	0.31565680592476	5.34460940975201e-05	0.00119885549925712	gamma-glutamylvaline (interacts with) METS
glucuronide of piperine metabolite C17H21NO3 (3)*	METS	0.24394240245912	0.00200992885033169	0.0233806674645904	glucuronide of piperine metabolite C17H21NO3 (3)* (interacts with) METS
glucuronide of piperine metabolite C17H21NO3 (4)*	METS	0.227034996998178	0.00412183710221781	0.0404125991306124	glucuronide of piperine metabolite C17H21NO3 (4)* (interacts with) METS
glucuronide of piperine metabolite C17H21NO3 (5)*	METS	0.239174517255133	0.00247356066210669	0.0274477763863633	glucuronide of piperine metabolite C17H21NO3 (5)* (interacts with) METS
glutamate	METS	0.487227523656952	8.47402148451692e-11	6.01073739623405e-09	glutamate (interacts with) METS
glycerate	METS	-0.317600163568976	4.77733308368311e-05	0.00109077384395621	glycerate (interacts with) METS
guanidinosuccinate	METS	-0.272159102002825	0.000541463129762665	0.00830980366448141	guanidinosuccinate (interacts with) METS
hydroxyasparagine	METS	0.235424076539167	0.0029041369220093	0.0310458524481789	hydroxyasparagine (interacts with) METS
isoleucine	METS	0.31190890189663	6.62142689482614e-05	0.00143636932351977	isoleucine (interacts with) METS
isoursodeoxycholate	METS	0.266379011131286	0.000716768099984666	0.0104066616266077	isoursodeoxycholate (interacts with) METS
isovalerate (C5)	METS	0.227629940993004	0.00402233865824986	0.0396771905392586	isovalerate (C5) (interacts with) METS
isovalerylcarnitine (C5)	METS	0.236395396485691	0.00278656323731563	0.0300730132619293	isovalerylcarnitine (C5) (interacts with) METS
lactate	METS	0.224874412731987	0.00450204188305703	0.0431165283266851	lactate (interacts with) METS
leucine	METS	0.346889339492513	8.00115287802328e-06	0.000229488330476821	leucine (interacts with) METS
linoleoylcholine*	METS	-0.220015680228902	0.00547425458899875	0.0497242206058058	linoleoylcholine* (interacts with) METS
metabolonic lactone sulfate	METS	0.228949927208319	0.00380925363931461	0.0381239454995587	metabolonic lactone sulfate (interacts with) METS
N,N,N-trimethyl-5-aminovalerate	METS	0.223069695303909	0.00484342749031219	0.0454549438147065	N,N,N-trimethyl-5-aminovalerate (interacts with) METS
N-acetylcitrulline	METS	0.261127617360827	0.000919878573384825	0.0127018383981884	N-acetylcitrulline (interacts with) METS
N-acetylglucosamine/N-acetylgalactosamine	METS	0.33939378958624	1.28622004293977e-05	0.000348925011413413	N-acetylglucosamine/N-acetylgalactosamine (interacts with) METS
N-acetylglutamate	METS	0.306911696525789	8.77160558381274e-05	0.00182766490431045	N-acetylglutamate (interacts with) METS
N-acetylglycine	METS	-0.295251326086356	0.000165821475374806	0.00312852776155528	N-acetylglycine (interacts with) METS
N-acetylisoleucine	METS	0.235284907247942	0.00292134507481689	0.0311804993089728	N-acetylisoleucine (interacts with) METS
N-acetylleucine	METS	0.255967963995276	0.00116967371274335	0.0153538539077112	N-acetylleucine (interacts with) METS
N-acetylneuraminate	METS	0.2429198902969	0.00210212373398599	0.024208909798796	N-acetylneuraminate (interacts with) METS
N-acetylphenylalanine	METS	0.236673018795128	0.002753758779376	0.0297932883718492	N-acetylphenylalanine (interacts with) METS
N-acetylvaline	METS	0.233341728566193	0.00317143570612521	0.0332162614775214	N-acetylvaline (interacts with) METS
oxalate (ethanedioate)	METS	-0.330093176996077	2.27941126604847e-05	0.000576877201995346	oxalate (ethanedioate) (interacts with) METS
palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	METS	-0.440447793921959	6.9887837739202e-09	3.74569192743231e-07	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0) (interacts with) METS
phenylacetylcarnitine	METS	0.231537358294417	0.00342079663967132	0.0351615957467637	phenylacetylcarnitine (interacts with) METS
phenylalanine	METS	0.248749967664025	0.00162378284825526	0.0198160037666382	phenylalanine (interacts with) METS
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	METS	-0.415323290820969	5.75636280863989e-08	2.63798867120479e-06	pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC) (interacts with) METS
pregnanediol-3-glucuronide	METS	-0.329440468855542	2.37117218562233e-05	0.000597522283641722	pregnanediol-3-glucuronide (interacts with) METS
propionylcarnitine (C3)	METS	0.248611156298141	0.00163390987807421	0.0199135560006413	propionylcarnitine (C3) (interacts with) METS
sphinganine	METS	0.24541830821239	0.00188332572503658	0.0222197863520242	sphinganine (interacts with) METS
tartronate (hydroxymalonate)	METS	-0.385617974425593	5.62848946117356e-07	2.11975617552495e-05	tartronate (hydroxymalonate) (interacts with) METS
thioproline	METS	0.22307003464747	0.00484336117636053	0.0454549438147065	thioproline (interacts with) METS
threonate	METS	-0.268321962070957	0.000652728213886622	0.00966053426598082	threonate (interacts with) METS
tryptophan betaine	METS	-0.301083913707956	0.000120993737748876	0.00240182065142582	tryptophan betaine (interacts with) METS
valine	METS	0.353414006354983	5.24007811764093e-06	0.000157550674404634	valine (interacts with) METS
xylose	METS	-0.223271505804053	0.00480413334045604	0.0451851525543124	xylose (interacts with) METS
Transm_mode	Ethnic	0.339731616927874	1.52720948740637e-05	0.000405499169354331	Transm_mode (interacts with) Ethnic
10-undecenoate (11:1n1)	Ethnic	0.249936072003789	0.00165130105269817	0.0200687414865147	10-undecenoate (11:1n1) (interacts with) Ethnic
11beta-hydroxyandrosterone glucuronide	Ethnic	0.281445086576571	0.000371987596197165	0.00611919829865679	11beta-hydroxyandrosterone glucuronide (interacts with) Ethnic
17alpha-hydroxypregnanolone glucuronide	Ethnic	0.22285702338311	0.00516828697640692	0.0476774139147101	17alpha-hydroxypregnanolone glucuronide (interacts with) Ethnic
2-hydroxysebacate	Ethnic	0.23631112364865	0.00297829520409554	0.0316247649003648	2-hydroxysebacate (interacts with) Ethnic
2S,3R-dihydroxybutyrate	Ethnic	0.310823394485121	7.84014089942886e-05	0.00166058928149313	2S,3R-dihydroxybutyrate (interacts with) Ethnic
3,5-dichloro-2,6-dihydroxybenzoic acid	Ethnic	0.378097499044914	1.13684240909961e-06	4.01461427683959e-05	3,5-dichloro-2,6-dihydroxybenzoic acid (interacts with) Ethnic
3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	Ethnic	0.298049830328198	0.000157486381160199	0.00299912605979499	3-bromo-5-chloro-2,6-dihydroxybenzoic acid* (interacts with) Ethnic
3-decenoylcarnitine	Ethnic	0.28570182586662	0.000299918194924587	0.00512727632995112	3-decenoylcarnitine (interacts with) Ethnic
3-hydroxydecanoylcarnitine	Ethnic	0.274205627210288	0.000532366362496095	0.0081984378001289	3-hydroxydecanoylcarnitine (interacts with) Ethnic
3-hydroxyhexanoate	Ethnic	0.239291435206353	0.00262501540640914	0.0287238037659137	3-hydroxyhexanoate (interacts with) Ethnic
3-hydroxyoleoylcarnitine	Ethnic	0.287405193530762	0.000274891960509116	0.00476931529820244	3-hydroxyoleoylcarnitine (interacts with) Ethnic
3-methyladipate	Ethnic	0.270549149297346	0.000635684787772872	0.00945563334600743	3-methyladipate (interacts with) Ethnic
3-methylxanthine	Ethnic	0.226092800260452	0.00453927130966281	0.0433708218937741	3-methylxanthine (interacts with) Ethnic
4-methylhexanoylglutamine	Ethnic	0.247034826796976	0.00187734115553617	0.0221691988923592	4-methylhexanoylglutamine (interacts with) Ethnic
5-acetylamino-6-formylamino-3-methyluracil	Ethnic	0.243778172833661	0.00216433500505309	0.0247484656802822	5-acetylamino-6-formylamino-3-methyluracil (interacts with) Ethnic
5alpha-androstan-3alpha,17beta-diol 17-glucuronide	Ethnic	0.230474462551855	0.00379706869193397	0.0380252923926228	5alpha-androstan-3alpha,17beta-diol 17-glucuronide (interacts with) Ethnic
5alpha-androstan-3alpha,17beta-diol disulfate	Ethnic	0.256802768275014	0.00121167911342046	0.0157963100273944	5alpha-androstan-3alpha,17beta-diol disulfate (interacts with) Ethnic
5alpha-androstan-3beta,17beta-diol disulfate	Ethnic	0.279315048835325	0.000413784221779512	0.00667896354322216	5alpha-androstan-3beta,17beta-diol disulfate (interacts with) Ethnic
5alpha-androstan-3beta,17beta-diol monosulfate (2)	Ethnic	0.228956603974579	0.00404080299194653	0.0398162495074297	5alpha-androstan-3beta,17beta-diol monosulfate (2) (interacts with) Ethnic
androstenediol (3alpha, 17alpha) monosulfate (3)	Ethnic	0.276760556733327	0.000469624161288262	0.00741094676000431	androstenediol (3alpha, 17alpha) monosulfate (3) (interacts with) Ethnic
androsterone glucuronide	Ethnic	0.293799869704117	0.000197225729951178	0.00362185297224925	androsterone glucuronide (interacts with) Ethnic
arabitol/xylitol	Ethnic	0.27420627728679	0.000532349458465031	0.0081984378001289	arabitol/xylitol (interacts with) Ethnic
arachidoylcarnitine (C20)*	Ethnic	0.319339103923069	4.83674453097827e-05	0.00110196432101559	arachidoylcarnitine (C20)* (interacts with) Ethnic
behenoylcarnitine (C22)*	Ethnic	0.292542362396298	0.000210662963384234	0.00382613947853604	behenoylcarnitine (C22)* (interacts with) Ethnic
beta-citrylglutamate	Ethnic	0.320616713707087	4.49295692699359e-05	0.00103397349266178	beta-citrylglutamate (interacts with) Ethnic
beta-cryptoxanthin	Ethnic	-0.241846339157537	0.00235285115977524	0.0263999987333895	beta-cryptoxanthin (interacts with) Ethnic
caffeic acid sulfate	Ethnic	0.22631517277523	0.00449867770528889	0.0430988923247476	caffeic acid sulfate (interacts with) Ethnic
carotene diol (1)	Ethnic	-0.235459179887096	0.0030868917883371	0.0325241920530213	carotene diol (1) (interacts with) Ethnic
carotene diol (2)	Ethnic	-0.232478867655994	0.00349549389647419	0.0357345206934653	carotene diol (2) (interacts with) Ethnic
cortolone glucuronide (1)	Ethnic	0.273569759977317	0.0005491401321982	0.00840688961883326	cortolone glucuronide (1) (interacts with) Ethnic
cys-gly, oxidized	Ethnic	0.229711625149415	0.00391785884377693	0.0389050002097028	cys-gly, oxidized (interacts with) Ethnic
cysteine s-sulfate	Ethnic	0.278889484092814	0.00042263876010562	0.00679224405885176	cysteine s-sulfate (interacts with) Ethnic
cysteinylglycine disulfide*	Ethnic	0.277612347061117	0.000450274313247068	0.00715919358145237	cysteinylglycine disulfide* (interacts with) Ethnic
decanoylcarnitine (C10)	Ethnic	0.236736722374969	0.0029253478126634	0.0312121754251769	decanoylcarnitine (C10) (interacts with) Ethnic
dimethyl sulfone	Ethnic	0.225880799373516	0.00457827720701731	0.0436392821434625	dimethyl sulfone (interacts with) Ethnic
docosapentaenoylcarnitine (C22:5n3)*	Ethnic	0.269215370748796	0.000677759308296277	0.00995085084430515	docosapentaenoylcarnitine (C22:5n3)* (interacts with) Ethnic
eicosenoylcarnitine (C20:1)*	Ethnic	0.324874315057736	3.505729576192e-05	0.000836575578324776	eicosenoylcarnitine (C20:1)* (interacts with) Ethnic
epiandrosterone sulfate	Ethnic	0.253981234696252	0.00137742336288293	0.0174499292884074	epiandrosterone sulfate (interacts with) Ethnic
ethylmalonate	Ethnic	0.259516860373914	0.00106966245050688	0.0143030140760087	ethylmalonate (interacts with) Ethnic
gamma-glutamylphenylalanine	Ethnic	0.226730763785379	0.0044236846127379	0.0425380496793734	gamma-glutamylphenylalanine (interacts with) Ethnic
gamma-glutamyltryptophan	Ethnic	0.223111587274251	0.00511611410104806	0.0473431652384685	gamma-glutamyltryptophan (interacts with) Ethnic
