feat1	feat2	R	p	Padj	name_int
DDX11L1	Duration.of.therapy	-0.197486451706906	0.0128752646948418	0.0473507572525196	DDX11L1 (interacts with) Duration.of.therapy
LINC01857	Duration.of.therapy	0.213230232258045	0.00714543883501118	0.0293017742612812	LINC01857 (interacts with) Duration.of.therapy
LINC02528	Duration.of.therapy	-0.23820215007459	0.00257925422068217	0.0125413893612202	LINC02528 (interacts with) Duration.of.therapy
FAM30A	Duration.of.therapy	0.199300619095459	0.0120554699615427	0.0449004348646348	FAM30A (interacts with) Duration.of.therapy
LINC00511	Duration.of.therapy	-0.203163844482707	0.0104608791542524	0.0400248675055057	LINC00511 (interacts with) Duration.of.therapy
CYP4F29P	Duration.of.therapy	0.220207140274082	0.0054326488256724	0.0233739739445142	CYP4F29P (interacts with) Duration.of.therapy
ANKRD36BP2	Duration.of.therapy	0.254526756935482	0.00124978200723391	0.00677984505425186	ANKRD36BP2 (interacts with) Duration.of.therapy
LINC01237	Duration.of.therapy	0.232639324501438	0.00326648757247261	0.0152994899942583	LINC01237 (interacts with) Duration.of.therapy
HIPK1.AS1	Duration.of.therapy	0.1987686752292	0.0122909625037517	0.0456077802539257	HIPK1.AS1 (interacts with) Duration.of.therapy
SMG1P1	Duration.of.therapy	0.206808801001455	0.00912985797679067	0.0358202100386861	SMG1P1 (interacts with) Duration.of.therapy
OXCT2P1	Duration.of.therapy	0.262566776001756	0.00085951675490481	0.00491708312326855	OXCT2P1 (interacts with) Duration.of.therapy
LINC01238	Duration.of.therapy	0.204517936729285	0.00994767011142006	0.0384182636853014	LINC01238 (interacts with) Duration.of.therapy
GOLGA2P5	Duration.of.therapy	0.223815762777156	0.0046995823270215	0.0207236967860421	GOLGA2P5 (interacts with) Duration.of.therapy
AMY2B	Duration.of.therapy	0.254991636245537	0.00122341002729054	0.00665661355310618	AMY2B (interacts with) Duration.of.therapy
PDXP	Duration.of.therapy	-0.221933768725625	0.00507002187075845	0.0220740500491744	PDXP (interacts with) Duration.of.therapy
PEG10	Duration.of.therapy	0.209941020615101	0.00810806389968022	0.0325051431684637	PEG10 (interacts with) Duration.of.therapy
STRC	Duration.of.therapy	0.210511908446089	0.00793316260494192	0.0319288267966936	STRC (interacts with) Duration.of.therapy
NPIPB5	Duration.of.therapy	0.231755291715105	0.00338976785468503	0.0157821154580589	NPIPB5 (interacts with) Duration.of.therapy
LINC00926	Duration.of.therapy	0.239918877238555	0.00239532008872767	0.0117851168037779	LINC00926 (interacts with) Duration.of.therapy
LOC285638	Duration.of.therapy	0.199925538823729	0.0117838841132403	0.0440821010771505	LOC285638 (interacts with) Duration.of.therapy
NPIPB11	Duration.of.therapy	0.236923835126236	0.00272442259527361	0.0131334642055447	NPIPB11 (interacts with) Duration.of.therapy
CHKB.CPT1B	Duration.of.therapy	0.23004057294851	0.00364091505108943	0.0167548962904011	CHKB.CPT1B (interacts with) Duration.of.therapy
LMNTD2.AS1	Duration.of.therapy	0.200669345719816	0.0114676473632662	0.0431242874155999	LMNTD2.AS1 (interacts with) Duration.of.therapy
SNHG1	Duration.of.therapy	0.234293075489665	0.00304667708450923	0.0144305670489946	SNHG1 (interacts with) Duration.of.therapy
OVCH1.AS1	Duration.of.therapy	-0.207305046085298	0.00896074438801087	0.0352782445486632	OVCH1.AS1 (interacts with) Duration.of.therapy
SNORD3A	Duration.of.therapy	0.209247512136168	0.00832512463126545	0.0332150689161276	SNORD3A (interacts with) Duration.of.therapy
UHRF1	Duration.of.therapy	-0.279157739396078	0.000382349148900119	0.00244002631481812	UHRF1 (interacts with) Duration.of.therapy
H3C10	Duration.of.therapy	-0.217263250797076	0.00610466920136554	0.0257409167281175	H3C10 (interacts with) Duration.of.therapy
LOC285097	Duration.of.therapy	0.260673833189417	0.000939703180240503	0.00530937605163195	LOC285097 (interacts with) Duration.of.therapy
ADORA3	Duration.of.therapy	-0.212430030166967	0.00736976892734664	0.030056932840625	ADORA3 (interacts with) Duration.of.therapy
VL	METS	0.216546493830345	0.00644892924249074	0.0269356730402523	VL (interacts with) METS
hypertension	METS	0.303598630239399	0.000105401949931139	0.00078781480275311	hypertension (interacts with) METS
diabetes	METS	0.236862610185517	0.00273155743011122	0.0131623974438426	diabetes (interacts with) METS
VAT	METS	0.539862253067551	5.96633853433559e-13	1.83839228563953e-11	VAT (interacts with) METS
SAT	METS	0.256907918384892	0.00134736242971156	0.00723057682756199	SAT (interacts with) METS
PLXND1	METS	-0.252497490433042	0.00137109606442776	0.00733903484285204	PLXND1 (interacts with) METS
SLC4A1	METS	0.254106034483898	0.0012740960664237	0.0068928114911875	SLC4A1 (interacts with) METS
ALDH3B1	METS	-0.225845748727081	0.00432738209079231	0.0193509121536534	ALDH3B1 (interacts with) METS
CCDC124	METS	-0.348832431807716	7.06054652477306e-06	7.02729382925874e-05	CCDC124 (interacts with) METS
TENM1	METS	0.204468830900424	0.00996588606896931	0.0384756698353018	TENM1 (interacts with) METS
TYROBP	METS	-0.214185611730723	0.0068855715024243	0.0284251601958518	TYROBP (interacts with) METS
LTF	METS	0.233344292551377	0.00317109336027066	0.0149225895901785	LTF (interacts with) METS
BIRC3	METS	0.252775112742479	0.00135388723542018	0.00726061914481299	BIRC3 (interacts with) METS
TNFRSF1B	METS	-0.263880005119963	0.000807633016152831	0.00466090140654192	TNFRSF1B (interacts with) METS
GRN	METS	-0.298860416109038	0.00013654824750553	0.000990243355630468	GRN (interacts with) METS
SLC4A7	METS	0.412685562978249	7.11255556673507e-08	1.04563317506475e-06	SLC4A7 (interacts with) METS
TIMP2	METS	-0.235284907247942	0.00292134507481689	0.0139300892864445	TIMP2 (interacts with) METS
MSR1	METS	-0.248333155791486	0.00165436476870795	0.0086110642000302	MSR1 (interacts with) METS
ADAM28	METS	0.236950641104565	0.00272130407743321	0.0131208959792813	ADAM28 (interacts with) METS
SCML1	METS	0.272208674403076	0.000540147734539476	0.00329269110494171	SCML1 (interacts with) METS
HOMER3	METS	-0.199471629330556	0.0119806093847012	0.0446760688433164	HOMER3 (interacts with) METS
KCNQ1	METS	-0.378815641226923	9.20101555390573e-07	1.10127787547169e-05	KCNQ1 (interacts with) METS
MCOLN3	METS	0.293030347610859	0.000186638630698122	0.0013033893578019	MCOLN3 (interacts with) METS
LTK	METS	-0.209743654779729	0.00816932068091436	0.0327070601740727	LTK (interacts with) METS
PDE4A	METS	-0.199194007021119	0.0121023474320667	0.0450432919378128	PDE4A (interacts with) METS
SPI1	METS	-0.264157627429401	0.000797039932491028	0.00460817473823194	SPI1 (interacts with) METS
TNFRSF1A	METS	-0.216128967896782	0.00638277318334124	0.0267071452468247	TNFRSF1A (interacts with) METS
HYAL2	METS	-0.227233860274266	0.00408833580016754	0.0184556236002282	HYAL2 (interacts with) METS
RORA	METS	0.212797500183537	0.00726598627692399	0.0297098280038161	RORA (interacts with) METS
NDST1	METS	-0.251109378885857	0.00146017527934483	0.00774412989502417	NDST1 (interacts with) METS
ASNS	METS	0.333563204788675	1.84519149262208e-05	0.00016679472170531	ASNS (interacts with) METS
GSDMB	METS	0.352441521830398	5.58463351207905e-06	5.68441834386237e-05	GSDMB (interacts with) METS
DHRS9	METS	-0.285812167565494	0.000272306228527697	0.00181452299785003	DHRS9 (interacts with) METS
IGF2BP2	METS	-0.283591189089997	0.000305254118610598	0.00200508014995024	IGF2BP2 (interacts with) METS
SEC31B	METS	0.322180690101754	3.65589438136027e-05	0.00030759563435968	SEC31B (interacts with) METS
COL19A1	METS	0.200582118568305	0.0115043425957921	0.0432347736806639	COL19A1 (interacts with) METS
PLOD1	METS	-0.246389799625426	0.00180399658989128	0.0092691050063753	PLOD1 (interacts with) METS
FCN1	METS	-0.22112616946665	0.00523684615006781	0.0226724529430531	FCN1 (interacts with) METS
PILRA	METS	-0.236117774176253	0.00281972075418269	0.0135192953313024	PILRA (interacts with) METS
TESC	METS	-0.203635963972113	0.0102793538883019	0.0394591679673911	TESC (interacts with) METS
P3H2	METS	-0.301636639203409	0.000117392577950515	0.000866408057563721	P3H2 (interacts with) METS
CD209	METS	-0.324956913196125	3.10207934828277e-05	0.000265684576781604	CD209 (interacts with) METS
PLEKHG2	METS	0.254718468908539	0.00123884409047958	0.00672873445222429	PLEKHG2 (interacts with) METS
TGFB2	METS	0.225090795115637	0.00446259479862965	0.0198528769262691	TGFB2 (interacts with) METS
NEFH	METS	-0.203080719353239	0.0104931307157037	0.040124428817013	NEFH (interacts with) METS
TSPO	METS	-0.221403791776087	0.00517895233191812	0.022464761570239	TSPO (interacts with) METS
APOL4	METS	-0.214740856349597	0.00673843689786136	0.0279233057395652	APOL4 (interacts with) METS
FOXRED2	METS	-0.223624770251584	0.00473603709651216	0.020857143087043	FOXRED2 (interacts with) METS
KIAA0930	METS	-0.298305171490164	0.000140713586958885	0.00101674761022394	KIAA0930 (interacts with) METS
IL2RB	METS	-0.241114975746121	0.0022742854423119	0.0112801040199671	IL2RB (interacts with) METS
VCPKMT	METS	0.363824036517319	2.61518164546004e-06	2.85616377090937e-05	VCPKMT (interacts with) METS
CTSZ	METS	-0.228621971821452	0.00386122493937768	0.0175958854609364	CTSZ (interacts with) METS
C20orf27	METS	-0.232231061844134	0.00332290899147569	0.0155211315131547	C20orf27 (interacts with) METS
CST3	METS	-0.377427529679737	1.01578696387605e-06	1.20556543321604e-05	CST3 (interacts with) METS
PHEX	METS	-0.218905190991153	0.00572123805641001	0.0243951687684164	PHEX (interacts with) METS
TIMP1	METS	-0.267766717452083	0.000670469297097132	0.00396985525880513	TIMP1 (interacts with) METS
MSLN	METS	-0.203314202623527	0.0104027637986872	0.0398461700337915	MSLN (interacts with) METS
NFAT5	METS	0.238061130342313	0.00259491766448061	0.0126057426259439	NFAT5 (interacts with) METS
COTL1	METS	-0.301359016893972	0.000119188664070569	0.000878153884783616	COTL1 (interacts with) METS
PYCARD	METS	-0.218627568681716	0.00578451846766881	0.0246197259453981	PYCARD (interacts with) METS
NIPAL2	METS	0.210021277089166	0.00808327124221053	0.0324241332533316	NIPAL2 (interacts with) METS
FCGRT	METS	-0.288588390659865	0.000235762916030779	0.00159950807401382	FCGRT (interacts with) METS
SHD	METS	-0.239048082180187	0.00248707815478699	0.0121635127654024	SHD (interacts with) METS
SLC1A5	METS	-0.228899594130889	0.00381718884006599	0.0174283325987307	SLC1A5 (interacts with) METS
CEACAM4	METS	-0.22778910489314	0.00399608880241953	0.0181066861716357	CEACAM4 (interacts with) METS
PTPRS	METS	-0.205024075519298	0.00976162119870483	0.037833198478951	PTPRS (interacts with) METS
CLEC11A	METS	-0.207522676304232	0.0088874570569657	0.0350413356949514	CLEC11A (interacts with) METS
SIGLEC6	METS	-0.208355543232543	0.00861186163091254	0.0341489663209525	SIGLEC6 (interacts with) METS
RAB3D	METS	-0.199471629330556	0.0119806093847012	0.0446760688433164	RAB3D (interacts with) METS
TFEC	METS	0.233063928772445	0.00320872603081801	0.0150716755172105	TFEC (interacts with) METS
CPVL	METS	-0.254718468908539	0.00123884409047958	0.00672873445222429	CPVL (interacts with) METS
ENG	METS	-0.274152030569136	0.000490845796382366	0.00303013358510727	ENG (interacts with) METS
AK1	METS	0.320792578554569	3.96646523035393e-05	0.000330846693068204	AK1 (interacts with) METS
NPDC1	METS	0.234174418010194	0.00306199191246437	0.0144915049658759	NPDC1 (interacts with) METS
CUBN	METS	0.216961834825094	0.00617749579753113	0.0259941192656407	CUBN (interacts with) METS
VSIR	METS	-0.316628243913012	5.05357529803074e-05	0.000410483021771616	VSIR (interacts with) METS
LUC7L3	METS	0.437949193137025	8.6864964110589e-09	1.48890478417762e-07	LUC7L3 (interacts with) METS
SLC2A9	METS	-0.296361815324104	0.000156244086531476	0.00111498510489133	SLC2A9 (interacts with) METS
PPARGC1A	METS	-0.279146577642699	0.000382564182440426	0.00244126585106569	PPARGC1A (interacts with) METS
SLC15A3	METS	-0.217794701753405	0.00597812628088246	0.0252991168315633	SLC15A3 (interacts with) METS
FOXM1	METS	-0.283035944471123	0.000314049887367052	0.002055210458019	FOXM1 (interacts with) METS
LTBR	METS	-0.271375807474765	0.000562643907662475	0.00341104663173054	LTBR (interacts with) METS
GOLT1B	METS	0.213352744802411	0.00711163467103804	0.0291895632450069	GOLT1B (interacts with) METS
LY86	METS	-0.262214271263341	0.000873955570824592	0.00498805379397697	LY86 (interacts with) METS
RNF130	METS	-0.245556932697115	0.00187181527591518	0.00956473343566542	RNF130 (interacts with) METS
SLC12A7	METS	-0.276928253663507	0.000427593119850966	0.00268899753098245	SLC12A7 (interacts with) METS
CD86	METS	-0.221681414085524	0.00512163191769099	0.0222582266844361	CD86 (interacts with) METS
USP9Y	METS	0.233683881344879	0.00312604481348266	0.0147452746827651	USP9Y (interacts with) METS
SLC4A3	METS	-0.300803772275098	0.000122858075086274	0.000901971107399828	SLC4A3 (interacts with) METS
IL1R2	METS	-0.367155504230565	2.08279449420701e-06	2.32127155571406e-05	IL1R2 (interacts with) METS
IL1R1	METS	-0.331064604003742	2.14901920410071e-05	0.000191230764972388	IL1R1 (interacts with) METS
CD207	METS	-0.351214661972052	6.05000317488447e-06	6.11080804915995e-05	CD207 (interacts with) METS
RALGPS2	METS	0.202247852424927	0.0108211404665464	0.0411384597321582	RALGPS2 (interacts with) METS
SRSF11	METS	0.417127519929243	4.97561722934137e-08	7.5176020160163e-07	SRSF11 (interacts with) METS
MYCL	METS	-0.241670220364995	0.00222000818173118	0.0110517514122437	MYCL (interacts with) METS
CNN3	METS	0.224457637179895	0.00457890386085191	0.0202829166064106	CNN3 (interacts with) METS
PTBP2	METS	0.26804433976152	0.000661543993829783	0.00392429294321572	PTBP2 (interacts with) METS
SLC35A3	METS	0.271098185165328	0.000570332592165546	0.00345134358206743	SLC35A3 (interacts with) METS
CTSD	METS	-0.289698879897614	0.000222465333522326	0.00152011414073071	CTSD (interacts with) METS
SATB2	METS	0.214185611730723	0.0068855715024243	0.0284251601958518	SATB2 (interacts with) METS
SLC46A2	METS	-0.25555133583685	0.00119233474523006	0.00651115290031556	SLC46A2 (interacts with) METS
NPC2	METS	-0.231398194915823	0.00344074407576045	0.0159803043246008	NPC2 (interacts with) METS
HELLS	METS	0.211964633255226	0.00750309747646716	0.0305036833090415	HELLS (interacts with) METS
CD80	METS	0.195862539307874	0.0136501056324858	0.0496340613757245	CD80 (interacts with) METS
FLT3	METS	-0.382147108940168	7.24273649499452e-07	8.84245217142255e-06	FLT3 (interacts with) METS
ZNF205	METS	-0.318571600079072	4.51544303703422e-05	0.000371333725219375	ZNF205 (interacts with) METS
TRMT13	METS	0.308021952320462	8.24392279705766e-05	0.000633775637051907	TRMT13 (interacts with) METS
CALD1	METS	0.289143635278739	0.000229024439784009	0.00155936810136105	CALD1 (interacts with) METS
IQSEC2	METS	-0.199749251639993	0.011859947773297	0.0443124580379004	IQSEC2 (interacts with) METS
PACSIN1	METS	-0.223624770251584	0.00473603709651216	0.020857143087043	PACSIN1 (interacts with) METS
MT2A	METS	-0.196417783926748	0.0133807039012024	0.0488403968144399	MT2A (interacts with) METS
PPDPF	METS	-0.238616374961187	0.00253373898696241	0.0123551530141782	PPDPF (interacts with) METS
LAMP5	METS	-0.201414985496616	0.0111581428564196	0.0421808171496446	LAMP5 (interacts with) METS
FFAR1	METS	0.24070495033708	0.00231513672032957	0.0114510235117031	FFAR1 (interacts with) METS
CFP	METS	-0.25749469200291	0.00108996011122287	0.00602913533592825	CFP (interacts with) METS
L3HYPDH	METS	0.399637314434705	1.97270470181365e-07	2.67820219915437e-06	L3HYPDH (interacts with) METS
SRD5A3	METS	-0.223347147942147	0.00478947896495363	0.0210535790747777	SRD5A3 (interacts with) METS
CDC42EP1	METS	-0.214185611730723	0.0068855715024243	0.0284251601958518	CDC42EP1 (interacts with) METS
IRF5	METS	-0.221959036394961	0.0050648800096702	0.0220550359226995	IRF5 (interacts with) METS
ELL3	METS	0.203080719353239	0.0104931307157037	0.040124428817013	ELL3 (interacts with) METS
TPH1	METS	0.241114975746121	0.0022742854423119	0.0112801040199671	TPH1 (interacts with) METS
CD68	METS	-0.238061130342313	0.00259491766448061	0.0126057426259439	CD68 (interacts with) METS
SAT1	METS	0.202247852424927	0.0108211404665464	0.0411384597321582	SAT1 (interacts with) METS
SH3BP4	METS	-0.289976502207051	0.000219251670577236	0.00150102811805999	SH3BP4 (interacts with) METS
PLVAP	METS	-0.323013557030066	3.48068275277669e-05	0.000294438175173572	PLVAP (interacts with) METS
MAP1S	METS	-0.304968106916654	9.77216369943967e-05	0.000736791326078398	MAP1S (interacts with) METS
LRP3	METS	-0.227233860274266	0.00408833580016754	0.0184556236002282	LRP3 (interacts with) METS
TXLNGY	METS	0.316945646094369	4.96175477886496e-05	0.000403802994456701	TXLNGY (interacts with) METS
IDO1	METS	-0.271098185165328	0.000570332592165546	0.00345134358206743	IDO1 (interacts with) METS
IL13RA1	METS	-0.306078596154403	9.18813698205234e-05	0.000697682921092963	IL13RA1 (interacts with) METS
EMILIN2	METS	-0.224180014870458	0.00463075416369052	0.0204717407511226	EMILIN2 (interacts with) METS
SERPINF1	METS	-0.233896795700757	0.003098095926513	0.0146342667696261	SERPINF1 (interacts with) METS
ZRANB2	METS	0.387977177438347	4.73406181367153e-07	5.99008041917259e-06	ZRANB2 (interacts with) METS
CLEC10A	METS	-0.278316365210693	0.000398875841129076	0.00253146883205127	CLEC10A (interacts with) METS
EPHB2	METS	-0.202247852424927	0.0108211404665464	0.0411384597321582	EPHB2 (interacts with) METS
PRAM1	METS	-0.20002687394943	0.0117403546808745	0.043952397617227	PRAM1 (interacts with) METS
E2F5	METS	0.207522676304232	0.0088874570569657	0.0350413356949514	E2F5 (interacts with) METS
CA1	METS	0.211777236013498	0.00755738576567033	0.0306863431116587	CA1 (interacts with) METS
MICAL2	METS	-0.206967431685358	0.00907549452104894	0.0356466554509767	MICAL2 (interacts with) METS
SPX	METS	0.243058331912181	0.00208942029754522	0.0104991872515603	SPX (interacts with) METS
DAGLA	METS	-0.209466032470292	0.00825618105933246	0.0329908794128402	DAGLA (interacts with) METS
RDH5	METS	0.226956237964829	0.00413517321935775	0.0186324547765732	RDH5 (interacts with) METS
PKIB	METS	-0.224180014870458	0.00463075416369052	0.0204717407511226	PKIB (interacts with) METS
ITM2C	METS	-0.355772989543643	4.48609775771658e-06	4.66143522793431e-05	ITM2C (interacts with) METS
TTYH3	METS	-0.222791903323273	0.00489798684416654	0.0214489147746318	TTYH3 (interacts with) METS
CHAD	METS	-0.229455013277761	0.00373044293462432	0.0170977859061599	CHAD (interacts with) METS
ERMN	METS	0.236395396485691	0.00278656323731563	0.0133854165660784	ERMN (interacts with) METS
SKIL	METS	0.374928928894803	1.21239523309669e-06	1.41700077250859e-05	SKIL (interacts with) METS
IL1RN	METS	-0.238616374961187	0.00253373898696241	0.0123551530141782	IL1RN (interacts with) METS
NIBAN2	METS	-0.212797500183537	0.00726598627692399	0.0297098280038161	NIBAN2 (interacts with) METS
IL11RA	METS	0.264157627429401	0.000797039932491028	0.00460817473823194	IL11RA (interacts with) METS
CREBZF	METS	0.344390474856722	9.38584399889919e-06	9.08383992037701e-05	CREBZF (interacts with) METS
FXYD6	METS	-0.258605181240659	0.00103513950640366	0.00576878278821279	FXYD6 (interacts with) METS
CALHM2	METS	-0.224735259489332	0.00452757489489919	0.0200944416265511	CALHM2 (interacts with) METS
GPAT3	METS	-0.20585694244761	0.00946215140823314	0.0368838630582268	GPAT3 (interacts with) METS
MMRN1	METS	0.226678615655392	0.00418249225340839	0.0188105942935125	MMRN1 (interacts with) METS
PDE5A	METS	0.211964633255226	0.00750309747646716	0.0305036833090415	PDE5A (interacts with) METS
ETNK1	METS	0.253052735051916	0.00133687593559673	0.00718220283843174	ETNK1 (interacts with) METS
VAMP1	METS	0.342169496381226	1.0804100514239e-05	0.000103122341758803	VAMP1 (interacts with) METS
SDSL	METS	-0.226400993345955	0.00423029719153534	0.0189881582371109	SDSL (interacts with) METS
RAB20	METS	-0.247500288863175	0.00171705051082016	0.00888786875157167	RAB20 (interacts with) METS
RTN1	METS	-0.283868811399435	0.000300942419615424	0.00198029362211253	RTN1 (interacts with) METS
JDP2	METS	-0.202247852424927	0.0108211404665464	0.0411384597321582	JDP2 (interacts with) METS
CPNE2	METS	-0.245001688078241	0.00191830766897527	0.00976641778963199	CPNE2 (interacts with) METS
IMPA2	METS	-0.217794701753405	0.00597812628088246	0.0252991168315633	IMPA2 (interacts with) METS
OSBPL1A	METS	-0.20197023011549	0.0109324653745264	0.0414832822006892	OSBPL1A (interacts with) METS
ASGR1	METS	-0.229454838749763	0.00373046991153947	0.0170978959237898	ASGR1 (interacts with) METS
SLC16A3	METS	-0.244168821149929	0.00199001742267946	0.0100740540794465	SLC16A3 (interacts with) METS
SECTM1	METS	-0.2125198778741	0.007344272804364	0.0299723548968967	SECTM1 (interacts with) METS
SLC2A5	METS	0.229177216440326	0.00377360518022818	0.0172632536598999	SLC2A5 (interacts with) METS
EPHA2	METS	-0.241114975746121	0.0022742854423119	0.0112801040199671	EPHA2 (interacts with) METS
NBPF3	METS	0.22306952563271	0.00484346064747987	0.021250573802478	NBPF3 (interacts with) METS
ATP1B1	METS	-0.227233860274266	0.00408833580016754	0.0184556236002282	ATP1B1 (interacts with) METS
ADAMTSL4	METS	-0.226123371036518	0.00427859235370809	0.0191689555439412	ADAMTSL4 (interacts with) METS
ADAM15	METS	-0.24222546498387	0.00216690913172934	0.0108288219629354	ADAM15 (interacts with) METS
RAB13	METS	-0.239449241889499	0.00244441836266751	0.011988479376551	RAB13 (interacts with) METS
EPHX1	METS	-0.324124046267814	3.25932904861048e-05	0.000277670138285311	EPHX1 (interacts with) METS
MEIS1	METS	0.228899594130889	0.00381718884006599	0.0174283325987307	MEIS1 (interacts with) METS
TRPC1	METS	0.289976502207051	0.000219251670577236	0.00150102811805999	TRPC1 (interacts with) METS
ZNF300	METS	0.332730337860364	1.94165305429372e-05	0.000174581877222918	ZNF300 (interacts with) METS
TNFRSF21	METS	-0.335784183264172	1.60958553332424e-05	0.000147568544866718	TNFRSF21 (interacts with) METS
C7orf50	METS	-0.284146433708872	0.000296687261714057	0.00195587843921312	C7orf50 (interacts with) METS
ZNF711	METS	0.211964633255226	0.00750309747646716	0.0305036833090415	ZNF711 (interacts with) METS
PLPP5	METS	0.244724065768804	0.00194194550320281	0.00986845121969151	PLPP5 (interacts with) METS
GSN	METS	-0.308299574629899	8.11669852485153e-05	0.000625095237990553	GSN (interacts with) METS
GBGT1	METS	-0.213907989421285	0.00696020520962093	0.0286761029042387	GBGT1 (interacts with) METS
FUOM	METS	-0.203635963972113	0.0102793538883019	0.0394591679673911	FUOM (interacts with) METS
SERPING1	METS	-0.207245053994795	0.00898104057217397	0.0353428836202943	SERPING1 (interacts with) METS
KIRREL3	METS	-0.209852222878943	0.00813557363991269	0.032595616121943	KIRREL3 (interacts with) METS
CDC42EP2	METS	-0.233341551081882	0.00317145940524144	0.0149242413477116	CDC42EP2 (interacts with) METS
PTS	METS	0.214740856349597	0.00673843689786136	0.0279233057395652	PTS (interacts with) METS
TMEM267	METS	0.197528273164497	0.0128558295520733	0.047292497258672	TMEM267 (interacts with) METS
KCNK13	METS	-0.20391358628155	0.0101739122517317	0.0391291065825402	KCNK13 (interacts with) METS
ZNF117	METS	0.23361917339132	0.00313458390181864	0.0147788740236346	ZNF117 (interacts with) METS
SCN3A	METS	0.200304496258868	0.0116218222326161	0.0435926422121282	SCN3A (interacts with) METS
SLC25A27	METS	0.234177980443532	0.00306153110748753	0.0144897085108819	SLC25A27 (interacts with) METS
MCOLN2	METS	0.217794701753405	0.00597812628088246	0.0252991168315633	MCOLN2 (interacts with) METS
ROBO3	METS	0.205301697828735	0.00966088135557808	0.0375157190720867	ROBO3 (interacts with) METS
ABCA5	METS	0.356605856471955	4.24540106491733e-06	4.43329397389406e-05	ABCA5 (interacts with) METS
ENAH	METS	0.198083517783371	0.0126002238002778	0.0465324871996328	ENAH (interacts with) METS
BTG3	METS	0.196695406236185	0.0132477567363174	0.0484494087577382	BTG3 (interacts with) METS
APCDD1	METS	-0.196417783926748	0.0133807039012024	0.0488403968144399	APCDD1 (interacts with) METS
EPHB1	METS	-0.256661825074599	0.00113280674494787	0.0062319454719234	EPHB1 (interacts with) METS
TTC39B	METS	0.276373009044633	0.000439606209059473	0.0027541287334642	TTC39B (interacts with) METS
MARVELD1	METS	-0.323291179339503	3.42405566717829e-05	0.000290157127184968	MARVELD1 (interacts with) METS
TTN	METS	0.239171619580062	0.00247386971300134	0.0121094593095418	TTN (interacts with) METS
VSIG4	METS	-0.245279310387678	0.00189493178441946	0.00966536683918417	VSIG4 (interacts with) METS
GRIP1	METS	-0.263047138191652	0.000840193369186171	0.00482225786000064	GRIP1 (interacts with) METS
DPY19L4	METS	0.232786306463008	0.00324638739990313	0.0152198352720021	DPY19L4 (interacts with) METS
MS4A1	METS	0.326345024743311	2.85575589709097e-05	0.000246721645993246	MS4A1 (interacts with) METS
RNF207	METS	0.365489770373942	2.33460021359377e-06	2.57563962884657e-05	RNF207 (interacts with) METS
CD1C	METS	-0.458770866344807	1.34289379616348e-09	2.61076494330757e-08	CD1C (interacts with) METS
CD1E	METS	-0.446000240110701	4.28330038104718e-09	7.70802411244956e-08	CD1E (interacts with) METS
NCF1	METS	-0.210854144017477	0.00782992460707765	0.0315858680176943	NCF1 (interacts with) METS
ALAS2	METS	0.266492141580264	0.000712886317091321	0.0041854536870263	ALAS2 (interacts with) METS
ATP6V0D1	METS	-0.283868811399435	0.000300942419615424	0.00198029362211253	ATP6V0D1 (interacts with) METS
ZYX	METS	-0.392974379008215	3.2665481652927e-07	4.26128932909666e-06	ZYX (interacts with) METS
SPATC1L	METS	-0.220570924847776	0.00535437375626358	0.0230941960024679	SPATC1L (interacts with) METS
GBAP1	METS	0.251387001195294	0.00144194779983198	0.00766148552551859	GBAP1 (interacts with) METS
LY6E	METS	-0.230287705678074	0.00360371441028251	0.0166116310772955	LY6E (interacts with) METS
MRNIP	METS	0.234452040319631	0.00302626831984609	0.0143497162349548	MRNIP (interacts with) METS
ZNF385A	METS	-0.32162544548288	3.77727340941103e-05	0.000316727534043371	ZNF385A (interacts with) METS
JOSD2	METS	-0.289421257588177	0.000225722741636236	0.00153975607219446	JOSD2 (interacts with) METS
RAVER1	METS	-0.296639437633541	0.000153931647460581	0.00110049318626208	RAVER1 (interacts with) METS
ADCY10P1	METS	0.371319838872121	1.56139471996219e-06	1.78508394544127e-05	ADCY10P1 (interacts with) METS
CXCL16	METS	-0.21057652170804	0.00791357956240102	0.0318637017551814	CXCL16 (interacts with) METS
TNFSF13	METS	-0.252775112742479	0.00135388723542018	0.00726061914481299	TNFSF13 (interacts with) METS
PAQR4	METS	-0.21446323404016	0.00681165066868594	0.0281748061050058	PAQR4 (interacts with) METS
SDC3	METS	-0.291086991444799	0.000206823782340715	0.00142646622543601	SDC3 (interacts with) METS
TRIM58	METS	0.230287705678074	0.00360371441028251	0.0166116310772955	TRIM58 (interacts with) METS
HAAO	METS	-0.216128967896782	0.00638277318334124	0.0267071452468247	HAAO (interacts with) METS
SLC15A2	METS	0.227233860274266	0.00408833580016754	0.0184556236002282	SLC15A2 (interacts with) METS
CCNL1	METS	0.232508684153571	0.00328444716131493	0.0153697645544484	CCNL1 (interacts with) METS
RPL9	METS	0.22306952563271	0.00484346064747987	0.021250573802478	RPL9 (interacts with) METS
IL17RE	METS	-0.215018478659034	0.00666592441614977	0.0276759239185616	IL17RE (interacts with) METS
IL17RC	METS	-0.213352744802411	0.00711163467103804	0.0291895632450069	IL17RC (interacts with) METS
PLB1	METS	-0.288866012969302	0.000232370978896501	0.00157928291854445	PLB1 (interacts with) METS
