feat1	feat2	R	p	Padj	name_int	type
SERPINF1	COLEC12	0.35940403124257	0.000583936798690621	0.0248475509368271	SERPINF1 (interacts with) COLEC12	prot-prot
TGOLN2	COLEC12	0.561518445632779	1.25996875155465e-08	2.57816713465526e-06	TGOLN2 (interacts with) COLEC12	prot-prot
TNFRSF10B	COLEC12	0.522060345098334	1.82391135972182e-07	2.8647121539851e-05	TNFRSF10B (interacts with) COLEC12	prot-prot
TNFRSF19	COLEC12	0.61553498938915	1.74932512919668e-10	5.1048487861103e-08	TNFRSF19 (interacts with) COLEC12	prot-prot
TNFRSF1B	COLEC12	0.514822103938032	2.87276179955498e-07	4.35236123967976e-05	TNFRSF1B (interacts with) COLEC12	prot-prot
TNFRSF21	COLEC12	0.559134577283094	1.49557732864736e-08	2.9888269104797e-06	TNFRSF21 (interacts with) COLEC12	prot-prot
ULBP2	COLEC12	0.361841612845662	0.000532201388827591	0.0231250958800212	ULBP2 (interacts with) COLEC12	prot-prot
1-methyl-4-imidazoleacetate	COLEC12	0.443355479537774	1.51810795352425e-05	0.00135554825039944	1-methyl-4-imidazoleacetate (interacts with) COLEC12	met-prot
1-ribosyl-imidazoleacetate*	COLEC12	0.350228507524458	0.00082261811377804	0.031506089726801	1-ribosyl-imidazoleacetate* (interacts with) COLEC12	met-prot
N-acetylputrescine	COLEC12	0.435546789006983	2.22390272957007e-05	0.0018848126104079	N-acetylputrescine (interacts with) COLEC12	met-prot
CYTL1	CPA4	0.343464229267133	0.00105221094399144	0.0378901641168207	CYTL1 (interacts with) CPA4	prot-prot
EPHA4	CPA4	0.338155913457728	0.00127160551882199	0.0429104201358066	EPHA4 (interacts with) CPA4	prot-prot
GAS6	CPA4	0.396764805597192	0.000129660306852575	0.00779841974852059	GAS6 (interacts with) CPA4	prot-prot
GPC1	CPA4	0.473671001998891	3.14461417794121e-06	0.000353407842842583	GPC1 (interacts with) CPA4	prot-prot
DTYMK	CPPED1	0.344404917051178	0.00101713177563667	0.0369022855810585	DTYMK (interacts with) CPPED1	prot-prot
HAGH	CPPED1	0.485329858053609	1.64718020401189e-06	0.000197661624481427	HAGH (interacts with) CPPED1	prot-prot
LXN	CPPED1	0.337906378782008	0.00128287275697736	0.0432622093226246	LXN (interacts with) CPPED1	prot-prot
NPDC1	CPPED1	0.333485963861787	0.00149806730062441	0.048604381907814	NPDC1 (interacts with) CPPED1	prot-prot
PSME1	CPPED1	0.366013877637279	0.000453286638443462	0.0204217559214528	PSME1 (interacts with) CPPED1	prot-prot
PSMG3	CPPED1	0.402574759606918	0.000100922542113802	0.0064439210011194	PSMG3 (interacts with) CPPED1	prot-prot
TGM2	CPPED1	0.385932161600507	0.000204367506587255	0.0111072117865835	TGM2 (interacts with) CPPED1	prot-prot
TNFRSF19	CPPED1	0.369062242713603	0.000402577416321215	0.0187455812350477	TNFRSF19 (interacts with) CPPED1	prot-prot
methyl indole-3-acetate	CPPED1	0.340407171286675	0.00117393898339913	0.0409859715867048	methyl indole-3-acetate (interacts with) CPPED1	met-prot
CREG1	CPQ	0.374944414362121	0.000319145489832584	0.0156854663711019	CREG1 (interacts with) CPQ	prot-prot
CTSZ	CPQ	0.341935057790876	0.00111158792022747	0.0394590956747649	CTSZ (interacts with) CPQ	prot-prot
GLB1	CPQ	0.402318536847389	0.000102053883825448	0.00650308619513029	GLB1 (interacts with) CPQ	prot-prot
KITLG	CPQ	0.420821830962089	4.45576236205447e-05	0.00331183726360518	KITLG (interacts with) CPQ	prot-prot
LYAR	CPQ	-0.33434305187429	0.00145395104041857	0.0475333707421372	LYAR (interacts with) CPQ	prot-prot
MAN2B2	CPQ	0.423201218706797	3.99113584688138e-05	0.00304583561806579	MAN2B2 (interacts with) CPQ	prot-prot
PLA2G15	CPQ	0.365171754884954	0.000468292743549092	0.0208961905375164	PLA2G15 (interacts with) CPQ	prot-prot
SGSH	CPQ	0.339360798147059	0.00121845386668729	0.0419832666351028	SGSH (interacts with) CPQ	prot-prot
SMPD1	CPQ	0.419342482403779	4.76953989951845e-05	0.0034895095333229	SMPD1 (interacts with) CPQ	prot-prot
CTSD	CREG1	0.56412243316544	1.04318880200793e-08	2.19582692094785e-06	CTSD (interacts with) CREG1	prot-prot
CTSF	CREG1	0.428639357542883	3.09339230795125e-05	0.00249413860182694	CTSF (interacts with) CREG1	prot-prot
CTSZ	CREG1	0.625723166900795	7.11182224222284e-11	2.2972527695633e-08	CTSZ (interacts with) CREG1	prot-prot
GABARAP	CREG1	0.348120883378535	0.000888713293418553	0.0335127127386027	GABARAP (interacts with) CREG1	prot-prot
GLB1	CREG1	0.667961096661649	1.16928688953521e-12	5.77447833139698e-10	GLB1 (interacts with) CREG1	prot-prot
MAN2B2	CREG1	0.547614330313902	3.3610449534649e-08	6.34644370624842e-06	MAN2B2 (interacts with) CREG1	prot-prot
PLA2G15	CREG1	0.638004288355874	2.29869456802589e-11	8.37311723502198e-09	PLA2G15 (interacts with) CREG1	prot-prot
SGSH	CREG1	0.427142404283047	3.31960184949409e-05	0.0026515513373253	SGSH (interacts with) CREG1	prot-prot
SMPD1	CREG1	0.739248353351414	2.22044604925031e-16	2.23611978606855e-13	SMPD1 (interacts with) CREG1	prot-prot
CTSZ	CTSB	0.345860887802566	0.000964929698952233	0.0356025785475479	CTSZ (interacts with) CTSB	prot-prot
CYTL1	CTSB	0.376122714944877	0.00030447698575875	0.0151573755923932	CYTL1 (interacts with) CTSB	prot-prot
ICAM1	CTSB	0.335179591957554	0.00141203008153101	0.0464883749919441	ICAM1 (interacts with) CTSB	prot-prot
NPC2	CTSB	0.38552710365961	0.000207811377009204	0.0112705304363175	NPC2 (interacts with) CTSB	prot-prot
TNFRSF1B	CTSB	0.402891761473706	9.95389272362424e-05	0.00637446297113891	TNFRSF1B (interacts with) CTSB	prot-prot
GM2A	CTSC	0.408969431203249	7.6186697991254e-05	0.00517585821273916	GM2A (interacts with) CTSC	prot-prot
ITGB5	CTSC	0.378785343817969	0.000273585785541819	0.013981458652167	ITGB5 (interacts with) CTSC	prot-prot
LMOD1	CTSC	0.365795347980668	0.000457137755743187	0.0205232474956032	LMOD1 (interacts with) CTSC	prot-prot
MKI67	CTSC	0.410193416022327	7.21478923626506e-05	0.0049538980638312	MKI67 (interacts with) CTSC	prot-prot
PIK3IP1	CTSC	0.343120809066097	0.00106528897010971	0.0381809082378471	PIK3IP1 (interacts with) CTSC	prot-prot
SMPD1	CTSC	0.368938963667077	0.00040452270888891	0.0188032631076148	SMPD1 (interacts with) CTSC	prot-prot
CTSF	CTSD	0.368532281356768	0.000411001312345505	0.0190342898125024	CTSF (interacts with) CTSD	prot-prot
CTSZ	CTSD	0.425182497837077	3.63913741623367e-05	0.00284051820209364	CTSZ (interacts with) CTSD	prot-prot
FABP5	CTSD	0.405093163326406	9.04051097370129e-05	0.00593002099117878	FABP5 (interacts with) CTSD	prot-prot
GABARAP	CTSD	0.404705716600331	9.1954062142019e-05	0.00597817801470138	GABARAP (interacts with) CTSD	prot-prot
GDF15	CTSD	0.447360078898242	1.2435839152225e-05	0.00113648522928519	GDF15 (interacts with) CTSD	prot-prot
GLB1	CTSD	0.449862852065102	1.09642454426684e-05	0.00103515376091075	GLB1 (interacts with) CTSD	prot-prot
ICAM1	CTSD	0.356498155222824	0.000651601263255142	0.0266663273950471	ICAM1 (interacts with) CTSD	prot-prot
MMP12	CTSD	0.347310767496742	0.00091537959478627	0.0342417305085381	MMP12 (interacts with) CTSD	prot-prot
NPC2	CTSD	0.537828889436793	6.53063105815477e-08	1.14475498684925e-05	NPC2 (interacts with) CTSD	prot-prot
PLA2G15	CTSD	0.503189845333702	5.83389252462041e-07	8.18657705094274e-05	PLA2G15 (interacts with) CTSD	prot-prot
PLAT	CTSD	0.364763481384946	0.000475730580583811	0.0210958802551063	PLAT (interacts with) CTSD	prot-prot
SCG2	CTSD	0.34519742171815	0.000988407464902696	0.036312308581833	SCG2 (interacts with) CTSD	prot-prot
SIL1	CTSD	0.338769328308267	0.00124428845504854	0.0423784184690271	SIL1 (interacts with) CTSD	prot-prot
SMPD1	CTSD	0.452432108766863	9.62454197850349e-06	0.000930916150689151	SMPD1 (interacts with) CTSD	prot-prot
STC1	CTSD	0.397608397027227	0.000125063625385557	0.00761050687180359	STC1 (interacts with) CTSD	prot-prot
TNFRSF10B	CTSD	0.494875136486915	9.52788629549062e-07	0.000125091002926626	TNFRSF10B (interacts with) CTSD	prot-prot
TNFRSF21	CTSD	0.351098724505554	0.000796659612759987	0.0308337887802207	TNFRSF21 (interacts with) CTSD	prot-prot
CTSZ	CTSF	0.40503509067023	9.06357224861321e-05	0.00593369918547809	CTSZ (interacts with) CTSF	prot-prot
GLB1	CTSF	0.367151417492452	0.000433715947161684	0.0197829826785801	GLB1 (interacts with) CTSF	prot-prot
SMPD1	CTSF	0.490278609418478	1.24273655499607e-06	0.000156822971657489	SMPD1 (interacts with) CTSF	prot-prot
3-phenylpropionate (hydrocinnamate)	CTSF	-0.350972389478092	0.000800381245552817	0.0309312120177522	3-phenylpropionate (hydrocinnamate) (interacts with) CTSF	met-prot
EFEMP1	CTSZ	0.365532787982084	0.000461804467928317	0.0206605204466885	EFEMP1 (interacts with) CTSZ	prot-prot
GLB1	CTSZ	0.531143643373338	1.01586829170941e-07	1.69951125284024e-05	GLB1 (interacts with) CTSZ	prot-prot
GM2A	CTSZ	0.453765751186547	8.99125428821534e-06	0.00087626341602038	GM2A (interacts with) CTSZ	prot-prot
IGFBP7	CTSZ	0.351611000075272	0.000781729900088957	0.0304394599458444	IGFBP7 (interacts with) CTSZ	prot-prot
MANSC1	CTSZ	0.447601771721165	1.22860370139755e-05	0.00112680510899603	MANSC1 (interacts with) CTSZ	prot-prot
MCFD2	CTSZ	0.406311914988059	8.56891533356219e-05	0.0056933957507342	MCFD2 (interacts with) CTSZ	prot-prot
NPC2	CTSZ	0.336623724289444	0.00134222988040689	0.0449100499398682	NPC2 (interacts with) CTSZ	prot-prot
NPDC1	CTSZ	0.336359553740927	0.00135475966186727	0.0451821144373395	NPDC1 (interacts with) CTSZ	prot-prot
PIK3IP1	CTSZ	0.473420039996164	3.18786174036134e-06	0.000355931693445562	PIK3IP1 (interacts with) CTSZ	prot-prot
PLA2G15	CTSZ	0.545470555866597	3.89460126370977e-08	7.16941651986143e-06	PLA2G15 (interacts with) CTSZ	prot-prot
SCG2	CTSZ	0.443286986095398	1.52326282218951e-05	0.0013558887096647	SCG2 (interacts with) CTSZ	prot-prot
SMPD1	CTSZ	0.684096052437959	2.02948768901479e-13	1.14543393085494e-10	SMPD1 (interacts with) CTSZ	prot-prot
TGOLN2	CTSZ	0.335699127369637	0.00138654914250447	0.0459736371588311	TGOLN2 (interacts with) CTSZ	prot-prot
TNFRSF19	CTSZ	0.428389653278781	3.13009764356664e-05	0.00251977766416274	TNFRSF19 (interacts with) CTSZ	prot-prot
TNFRSF1B	CTSZ	0.46737934012009	4.41449132404514e-06	0.000469416717190391	TNFRSF1B (interacts with) CTSZ	prot-prot
TNFRSF21	CTSZ	0.476662630714582	2.66987101760208e-06	0.000304721278808984	TNFRSF21 (interacts with) CTSZ	prot-prot
ULBP2	CTSZ	0.370833810322312	0.000375554605455797	0.0176796375217321	ULBP2 (interacts with) CTSZ	prot-prot
2,3-dihydroxy-2-methylbutyrate	CTSZ	0.360009863024729	0.000570665955528682	0.0244054727811185	2,3-dihydroxy-2-methylbutyrate (interacts with) CTSZ	met-prot
2-hydroxyphenylacetate	CTSZ	0.368563566321679	0.000410499571379397	0.0190342898125024	2-hydroxyphenylacetate (interacts with) CTSZ	met-prot
TNFSF10	CXCL10	0.454300897740031	8.74830731345533e-06	0.000855834406893458	TNFSF10 (interacts with) CXCL10	prot-prot
GALNT5	CXCL12	0.370170124335177	0.000385476818074659	0.0180474834788646	GALNT5 (interacts with) CXCL12	prot-prot
PPP1R14A	CXCL12	0.364411257088514	0.000482234133274861	0.0212962554471168	PPP1R14A (interacts with) CXCL12	prot-prot
EDIL3	CXCL8	0.38871473354232	0.000182096636498486	0.0101911458249523	EDIL3 (interacts with) CXCL8	prot-prot
GDF15	CXCL8	0.411873481032722	6.69274501785555e-05	0.0046577152319385	GDF15 (interacts with) CXCL8	prot-prot
MMP12	CXCL8	0.388661899897855	0.000182497753928867	0.0101911458249523	MMP12 (interacts with) CXCL8	prot-prot
NPC2	CXCL8	0.352594131943221	0.00075379005069931	0.0297119393736888	NPC2 (interacts with) CXCL8	prot-prot
DDAH1	CYTL1	0.36583937621157	0.000456359448359756	0.0205062303304961	DDAH1 (interacts with) CYTL1	prot-prot
FAS	CYTL1	0.474569405797612	2.99428315764239e-06	0.000338736526379984	FAS (interacts with) CYTL1	prot-prot
GDF15	CYTL1	0.339931668486492	0.00119398156706474	0.0414624024911731	GDF15 (interacts with) CYTL1	prot-prot
GM2A	CYTL1	0.469233207706668	3.99739441592217e-06	0.00043222353095108	GM2A (interacts with) CYTL1	prot-prot
MMP3	CYTL1	0.460321933006939	6.40749787339523e-06	0.000658178181555158	MMP3 (interacts with) CYTL1	prot-prot
NPC2	CYTL1	0.504121024268254	5.51756674127546e-07	7.828238337898e-05	NPC2 (interacts with) CYTL1	prot-prot
NPDC1	CYTL1	0.50077489345215	6.7361946509692e-07	9.25056035491385e-05	NPDC1 (interacts with) CYTL1	prot-prot
PDCD1LG2	CYTL1	0.3364197123228	0.00135189701749905	0.0451159394533796	PDCD1LG2 (interacts with) CYTL1	prot-prot
PIK3IP1	CYTL1	0.506621816772921	4.74646551618108e-07	6.80945443885642e-05	PIK3IP1 (interacts with) CYTL1	prot-prot
SYT1	CYTL1	0.41064069599521	7.07222998028723e-05	0.00487556686963157	SYT1 (interacts with) CYTL1	prot-prot
TIMP2	CYTL1	0.400796026909936	0.000109022610401244	0.00680364674387348	TIMP2 (interacts with) CYTL1	prot-prot
TNFRSF19	CYTL1	0.449942102880725	1.09204300198229e-05	0.00103291581181971	TNFRSF19 (interacts with) CYTL1	prot-prot
TNFRSF1B	CYTL1	0.401623754006551	0.000105181114165465	0.00663648897240573	TNFRSF1B (interacts with) CYTL1	prot-prot
TNFRSF21	CYTL1	0.347963914465326	0.000893824258717313	0.0336807145471175	TNFRSF21 (interacts with) CYTL1	prot-prot
N-acetylputrescine	CYTL1	0.344652991501489	0.00100805975281171	0.0366904403666337	N-acetylputrescine (interacts with) CYTL1	met-prot
DBI	DAB2	0.561674474305238	1.24585204375194e-08	2.55947843868398e-06	DBI (interacts with) DAB2	prot-prot
DUSP3	DAB2	0.371807967313585	0.000361415003741872	0.0172351667522586	DUSP3 (interacts with) DAB2	prot-prot
DUT	DAB2	0.675583811771336	5.18252107895023e-13	2.71606410831514e-10	DUT (interacts with) DAB2	prot-prot
EDIL3	DAB2	-0.521520904511993	1.88740848727775e-07	2.94405893990818e-05	EDIL3 (interacts with) DAB2	prot-prot
ENO1	DAB2	0.536666549258568	7.05693317115674e-08	1.22590931744676e-05	ENO1 (interacts with) DAB2	prot-prot
FKBP5	DAB2	0.775157620372653	0	0	FKBP5 (interacts with) DAB2	prot-prot
JPT2	DAB2	0.727466450635765	8.88178419700125e-16	7.73166841284719e-13	JPT2 (interacts with) DAB2	prot-prot
KIF22	DAB2	0.336884928322356	0.00132994415419363	0.0445279868053356	KIF22 (interacts with) DAB2	prot-prot
LBR	DAB2	0.367415586877865	0.000429283378044154	0.019650618802449	LBR (interacts with) DAB2	prot-prot
MGMT	DAB2	0.613078203311812	2.16294093746683e-10	6.13749428443626e-08	MGMT (interacts with) DAB2	prot-prot
MZT1	DAB2	0.361258849635448	0.000544173275097037	0.0234666157925977	MZT1 (interacts with) DAB2	prot-prot
NEXN	DAB2	0.826846535874045	0	0	NEXN (interacts with) DAB2	prot-prot
NT5C	DAB2	0.355413491133958	0.000678641764664256	0.0274233210331677	NT5C (interacts with) DAB2	prot-prot
PPP1CC	DAB2	0.490454721566694	1.23023805742584e-06	0.000156012411430595	PPP1CC (interacts with) DAB2	prot-prot
PPP1R14A	DAB2	0.494839914057272	9.54744414860542e-07	0.000125091002926626	PPP1R14A (interacts with) DAB2	prot-prot
PRTFDC1	DAB2	0.599327251593815	6.86475321032276e-10	1.78067537819281e-07	PRTFDC1 (interacts with) DAB2	prot-prot
PSRC1	DAB2	0.530910019509652	1.03149764951738e-07	1.72005582075365e-05	PSRC1 (interacts with) DAB2	prot-prot
PSTPIP2	DAB2	0.816279806981086	0	0	PSTPIP2 (interacts with) DAB2	prot-prot
RBPMS2	DAB2	0.794283399668909	0	0	RBPMS2 (interacts with) DAB2	prot-prot
SFRP1	DAB2	-0.356998507446433	0.000639462440134242	0.0262952689554001	SFRP1 (interacts with) DAB2	prot-prot
TACC3	DAB2	0.871385298157867	0	0	TACC3 (interacts with) DAB2	prot-prot
DUT	DBI	0.397185727871509	0.000127347524841781	0.00771293499513429	DUT (interacts with) DBI	prot-prot
ENO1	DBI	0.372353914973055	0.000353706201304371	0.0169304291696109	ENO1 (interacts with) DBI	prot-prot
FABP5	DBI	0.585801838610827	2.0292765245955e-09	4.71600191417308e-07	FABP5 (interacts with) DBI	prot-prot
FKBP5	DBI	0.618593920608644	1.33963284909555e-10	4.00020599590392e-08	FKBP5 (interacts with) DBI	prot-prot
GDF15	DBI	0.333309851713571	0.00150728085473917	0.0486857626080754	GDF15 (interacts with) DBI	prot-prot
JPT2	DBI	0.652865344651474	5.4678483962789e-12	2.4002452447255e-09	JPT2 (interacts with) DBI	prot-prot
LBR	DBI	0.492033091623115	1.12340400604261e-06	0.000145335087532363	LBR (interacts with) DBI	prot-prot
MDK	DBI	0.333450741432144	0.00149990592345972	0.0486333132758152	MDK (interacts with) DBI	prot-prot
MGMT	DBI	0.496913607444219	8.45836150453749e-07	0.000112921411448761	MGMT (interacts with) DBI	prot-prot
NEXN	DBI	0.624845901870311	7.69482255691400e-11	2.43954374396977e-08	NEXN (interacts with) DBI	prot-prot
PPP1R14A	DBI	0.34232679370223	0.0010960938426896	0.0390668839420806	PPP1R14A (interacts with) DBI	prot-prot
PRTFDC1	DBI	0.362209855235814	0.000524761281160968	0.0228404571190062	PRTFDC1 (interacts with) DBI	prot-prot
PSTPIP2	DBI	0.5059525906097	4.94215877111515e-07	7.05081318012427e-05	PSTPIP2 (interacts with) DBI	prot-prot
RBPMS2	DBI	0.461114437673911	6.14747765848023e-06	0.000637847378867767	RBPMS2 (interacts with) DBI	prot-prot
SAMD9L	DBI	0.345038920784756	0.000994092603282315	0.036437412367901	SAMD9L (interacts with) DBI	prot-prot
SPARC	DBI	0.384241484977634	0.000219099739908746	0.0117585816527828	SPARC (interacts with) DBI	prot-prot
TACC3	DBI	0.590768201190518	1.37094113838998e-09	3.25979337350506e-07	TACC3 (interacts with) DBI	prot-prot
TGOLN2	DBI	0.333257018069106	0.0015100549033229	0.0486857626080754	TGOLN2 (interacts with) DBI	prot-prot
indole-3-carboxylate	DBI	0.33788064649175	0.00128403978076119	0.0432731516665977	indole-3-carboxylate (interacts with) DBI	met-prot
EDEM2	DDA1	0.342907963791342	0.00107346844926215	0.0384204456823024	EDEM2 (interacts with) DDA1	prot-prot
MTHFD2	DDA1	0.408087069846078	7.92274225962508e-05	0.00532607385411445	MTHFD2 (interacts with) DDA1	prot-prot
SAT1	DDA1	0.356239653411292	0.000657954793280791	0.0268834989521889	SAT1 (interacts with) DDA1	prot-prot
SNX5	DDA1	0.412500495321596	6.50707812335227e-05	0.00455318164053641	SNX5 (interacts with) DDA1	prot-prot
DKK3	DDAH1	0.33833053754395	0.00126377417378176	0.0427311364978464	DKK3 (interacts with) DDAH1	prot-prot
LBR	DDAH1	0.371291705925345	0.00036884629871814	0.0174140052710952	LBR (interacts with) DDAH1	prot-prot
NPC2	DDAH1	0.339034989238384	0.00123262390254641	0.0422582670508052	NPC2 (interacts with) DDAH1	prot-prot
NPDC1	DDAH1	0.400128562438111	0.000112214585781478	0.00698586803119603	NPDC1 (interacts with) DDAH1	prot-prot
PIK3IP1	DDAH1	0.338612318221724	0.00125122938860134	0.042586574816809	PIK3IP1 (interacts with) DDAH1	prot-prot
SCG2	DDAH1	0.343340950220607	0.00105688873610998	0.0379858680802021	SCG2 (interacts with) DDAH1	prot-prot
SYT1	DDAH1	0.37260211247813	0.000350251838381999	0.0168120882423359	SYT1 (interacts with) DDAH1	prot-prot
PSME1	DDX58	0.385350991511394	0.000209325346490985	0.0113406643415369	PSME1 (interacts with) DDX58	prot-prot
GGCT	DGKA	0.357309851406875	0.000632013719500391	0.0260724695851727	GGCT (interacts with) DGKA	prot-prot
HAGH	DGKA	0.405220010054191	8.99032798495902e-05	0.00591978519624994	HAGH (interacts with) DGKA	prot-prot
PSME1	DGKA	0.379392936094242	0.000266953634539213	0.0136833719260818	PSME1 (interacts with) DGKA	prot-prot
PSMG3	DGKA	0.465054639293146	4.9954806509156e-06	0.000524678703948926	PSMG3 (interacts with) DGKA	prot-prot
TGM2	DGKA	0.429145056064823	3.02028444061353e-05	0.00245058149873477	TGM2 (interacts with) DGKA	prot-prot
EDIL3	DKK3	0.389877073720545	0.000173475434515735	0.00989966479636462	EDIL3 (interacts with) DKK3	prot-prot
EFEMP1	DKK3	0.351872072135536	0.000774219788730601	0.0302387287826644	EFEMP1 (interacts with) DKK3	prot-prot
EPHA4	DKK3	0.378651591404076	0.000275065978830202	0.014043129893359	EPHA4 (interacts with) DKK3	prot-prot
F3	DKK3	0.36161107393188	0.000536908300245775	0.0231922710686485	F3 (interacts with) DKK3	prot-prot
FAS	DKK3	0.378059948575253	0.00028170234309699	0.0143249825162984	FAS (interacts with) DKK3	prot-prot
GABARAP	DKK3	0.335564087210736	0.00139313189299761	0.0460729259654587	GABARAP (interacts with) DKK3	prot-prot
GAS6	DKK3	0.424923391215526	3.68346553876187e-05	0.00286640591016378	GAS6 (interacts with) DKK3	prot-prot
GDF15	DKK3	0.353950195484485	0.00071674565298574	0.028736968569358	GDF15 (interacts with) DKK3	prot-prot
GPC1	DKK3	0.39291673821635	0.000152680391090065	0.00891098282543836	GPC1 (interacts with) DKK3	prot-prot
IGFBP7	DKK3	0.52930506146314	1.14521263583356e-07	1.87917319413456e-05	IGFBP7 (interacts with) DKK3	prot-prot
ITGAV	DKK3	0.38397731675531	0.000221488193320241	0.0118249829614632	ITGAV (interacts with) DKK3	prot-prot
KITLG	DKK3	0.377073720545243	0.000293093108676867	0.0147581000604352	KITLG (interacts with) DKK3	prot-prot
LMOD1	DKK3	0.396516501708288	0.000131042797975489	0.00786256787852935	LMOD1 (interacts with) DKK3	prot-prot
LRP1	DKK3	0.449808037758445	1.09946470339128e-05	0.00103611939754452	LRP1 (interacts with) DKK3	prot-prot
MAMDC2	DKK3	0.457717488458033	7.33668676677901e-06	0.000737401628848865	MAMDC2 (interacts with) DKK3	prot-prot
NPDC1	DKK3	0.41219048289951	6.59826988513856e-05	0.00461070940545193	NPDC1 (interacts with) DKK3	prot-prot
POSTN	DKK3	0.578581240533972	3.54748141973005e-09	7.92168024857979e-07	POSTN (interacts with) DKK3	prot-prot
PSG1	DKK3	0.389771406431616	0.00017424330971938	0.0099324488204077	PSG1 (interacts with) DKK3	prot-prot
PSRC1	DKK3	-0.380958670703345	0.000250539262918403	0.0130371798819546	PSRC1 (interacts with) DKK3	prot-prot
PTX3	DKK3	0.333714909654468	0.00148616588813266	0.0483097974775276	PTX3 (interacts with) DKK3	prot-prot
SYT1	DKK3	0.345144588073685	0.000990299216889312	0.0363298341281679	SYT1 (interacts with) DKK3	prot-prot
TIMP2	DKK3	0.398894015709204	0.000118347786421946	0.00729692954457522	TIMP2 (interacts with) DKK3	prot-prot
TNFRSF19	DKK3	0.441955381795088	1.62679651909414e-05	0.00143560600035524	TNFRSF19 (interacts with) DKK3	prot-prot
TNFRSF21	DKK3	0.431740832225805	2.66974047056223e-05	0.00220801723942152	TNFRSF21 (interacts with) DKK3	prot-prot
PLEKHO1	DLGAP5	0.344774752562432	0.00100363395463621	0.036583846635994	PLEKHO1 (interacts with) DLGAP5	prot-prot
GABARAPL1	DNER	0.351308513261245	0.00079051439863731	0.0306685273842589	GABARAPL1 (interacts with) DNER	prot-prot
TIMP3	DNER	0.358671580220712	0.000600357883687952	0.0252885528753692	TIMP3 (interacts with) DNER	prot-prot
taurohyocholate*	DNER	0.341378231170597	0.0011339541846791	0.0400309091984314	taurohyocholate* (interacts with) DNER	met-prot
ECHDC3	DPP4	0.341199675953647	0.00114121234035314	0.0402283224437455	ECHDC3 (interacts with) DPP4	prot-prot
ITGAV	DPP4	0.387605227008559	0.000190693446787682	0.0105198876767082	ITGAV (interacts with) DPP4	prot-prot
SFRP1	DPP4	0.332897453850634	0.00152905698573602	0.0492057436011291	SFRP1 (interacts with) DPP4	prot-prot
DUT	DTYMK	0.458437533021028	7.06787150228649e-06	0.000714578504640619	DUT (interacts with) DTYMK	prot-prot
EIF4EBP1	DTYMK	0.784526786657744	0	0	EIF4EBP1 (interacts with) DTYMK	prot-prot
EPHA4	DTYMK	-0.353846086113844	0.000719529658714801	0.0287811863485921	EPHA4 (interacts with) DTYMK	prot-prot
FEN1	DTYMK	0.431774153781128	2.66549832279583e-05	0.00220801723942152	FEN1 (interacts with) DTYMK	prot-prot
GGCT	DTYMK	0.599981508148837	6.50575149307997e-10	1.70477243206422e-07	GGCT (interacts with) DTYMK	prot-prot
GLRX	DTYMK	0.501356063541263	6.50770723975569e-07	8.96074648348129e-05	GLRX (interacts with) DTYMK	prot-prot
HAGH	DTYMK	0.716248106794407	4.44089209850063e-15	3.35417967910283e-12	HAGH (interacts with) DTYMK	prot-prot
INPP5D	DTYMK	0.656158641823113	3.93463039927155e-12	1.75724015049206e-09	INPP5D (interacts with) DTYMK	prot-prot
JPT2	DTYMK	0.413705047374168	6.16375859836538e-05	0.00435447925188509	JPT2 (interacts with) DTYMK	prot-prot
LXN	DTYMK	0.503980134549681	5.5643618024348e-07	7.87288215352759e-05	LXN (interacts with) DTYMK	prot-prot
NDRG1	DTYMK	0.390599133528231	0.000168311383058395	0.00963709323732348	NDRG1 (interacts with) DTYMK	prot-prot
PSME1	DTYMK	0.584216829276884	2.29666752282753e-09	5.3133713501091e-07	PSME1 (interacts with) DTYMK	prot-prot
PSMG3	DTYMK	0.761385650382163	0	0	PSMG3 (interacts with) DTYMK	prot-prot
RANBP1	DTYMK	0.741696312211616	0	0	RANBP1 (interacts with) DTYMK	prot-prot
SERPINI1	DTYMK	-0.490172942129548	1.25029314013148e-06	0.000157389842345962	SERPINI1 (interacts with) DTYMK	prot-prot
STC1	DTYMK	0.341111619879539	0.00114480727258992	0.0402997268815753	STC1 (interacts with) DTYMK	prot-prot
STC2	DTYMK	0.345937092740657	0.000962265810128482	0.0355298145278209	STC2 (interacts with) DTYMK	prot-prot
TGM2	DTYMK	0.6806910640696	2.96429547574917e-13	1.61964059185614e-10	TGM2 (interacts with) DTYMK	prot-prot
spermine	DTYMK	0.368620579252958	0.000409586656303862	0.01902022664355	spermine (interacts with) DTYMK	met-prot
DUT	DUSP3	0.367616498186045	0.00042594009067809	0.0195323955868095	DUT (interacts with) DUSP3	prot-prot
JPT2	DUSP3	0.357331548730231	0.000631497590876329	0.0260721191860195	JPT2 (interacts with) DUSP3	prot-prot
NEXN	DUSP3	0.375048430840759	0.000317824923516064	0.0156355249729742	NEXN (interacts with) DUSP3	prot-prot
PSTPIP2	DUSP3	0.365714486985312	0.000458570342972031	0.0205695832445795	PSTPIP2 (interacts with) DUSP3	prot-prot
TACC3	DUSP3	0.358493888908457	0.000604404728892671	0.0253820334226718	TACC3 (interacts with) DUSP3	prot-prot
EDIL3	DUT	-0.47157549927794	3.52335287989725e-06	0.000389160008411876	EDIL3 (interacts with) DUT	prot-prot
