Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_MICROTUBULE_NUCLEATION	12	0.33402	0.028971	0.13926	0.66598	0.97203	1	0.0066728	0.85914	0.94814	8	0.0060344	0.74825	0.96146	4	0.0079494	0.83816	0.91732
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION	21	0.2877	0.003996	0.040387	0.7123	0.997	1	0.0066046	0.92208	0.97783	15	0.0074001	0.95305	0.99503	6	0.0046156	0.53746	0.7591
GOBP_GOLGI_ORGANIZATION	39	0.38446	0.002997	0.032814	0.61554	0.998	1	0.0048231	0.55445	0.78378	24	0.00366	0.2048	0.73686	15	0.0066842	0.88212	0.93807
GOBP_ENDOSOME_ORGANIZATION	21	0.42913	0.04995	0.18962	0.57087	0.95105	1	0.0029978	0.06993	0.40617	12	0.0035962	0.28272	0.78272	9	0.0022	0.07992	0.44877
GOBP_VACUOLE_ORGANIZATION	36	0.61022	0.41758	0.61685	0.38978	0.58342	1	0.0042543	0.33467	0.64982	14	0.0031862	0.19281	0.7199	22	0.0049341	0.56244	0.77123
GOBP_VACUOLAR_TRANSPORT	31	0.48415	0.072927	0.23626	0.51585	0.92807	1	0.0053918	0.74326	0.89048	16	0.0057725	0.75524	0.96309	15	0.0049858	0.56444	0.77263
GOBP_LYSOSOMAL_TRANSPORT	27	0.51881	0.16284	0.36677	0.48119	0.83816	1	0.0048335	0.54346	0.77475	13	0.0056207	0.72228	0.95832	14	0.0041026	0.35864	0.66706
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	32	0.74971	0.96603	0.99463	0.25029	0.034965	1	0.0038417	0.17882	0.53465	8	0.0065327	0.81618	0.9836	24	0.0029446	0.057942	0.43347
GOBP_CELL_CYCLE	406	0.51703	0.000999	0.015647	0.48297	1	1	0.0049675	0.78222	0.90996	196	0.0047075	0.48052	0.87582	210	0.0052101	0.84216	0.91957
GOBP_SPINDLE_ORGANIZATION	49	0.44896	0.008991	0.067719	0.55104	0.99201	1	0.0058988	0.90709	0.97071	27	0.0053236	0.71429	0.95832	22	0.0066048	0.92208	0.95899
GOBP_MITOTIC_SPINDLE_ORGANIZATION	30	0.46621	0.036963	0.15894	0.53379	0.96404	1	0.0063061	0.92408	0.97783	16	0.0050557	0.5974	0.91932	14	0.0077352	0.96204	0.97733
GOBP_CHROMOSOME_SEGREGATION	69	0.49287	0.026973	0.13458	0.50713	0.97403	1	0.0056172	0.87313	0.95247	35	0.0057594	0.82018	0.98539	34	0.0054709	0.73526	0.87214
GOBP_SISTER_CHROMATID_COHESION	13	0.53904	0.32867	0.54281	0.46096	0.67233	1	0.0065427	0.85814	0.94814	6	0.008332	0.91908	0.99129	7	0.005009	0.56044	0.77123
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	29	0.72313	0.88911	0.94932	0.27687	0.11189	1	0.0059575	0.87712	0.95418	8	0.0071515	0.86913	0.99129	21	0.0055026	0.72727	0.86744
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	34	0.55874	0.27972	0.48967	0.44126	0.72128	1	0.006389	0.93407	0.98086	15	0.0070562	0.93007	0.99286	19	0.0058623	0.78222	0.90071
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING	13	0.38601	0.06993	0.23228	0.61399	0.93107	1	0.0064867	0.85215	0.94572	8	0.0075404	0.8971	0.99129	5	0.0048007	0.56543	0.77355
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	23	0.34811	0.004995	0.046509	0.65189	0.996	1	0.002898	0.066933	0.40617	15	0.0026623	0.087912	0.65545	8	0.0033399	0.26374	0.61057
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	11	0.54473	0.2997	0.50773	0.45527	0.7013	1	0.0014457	0.015984	0.25421	5	3.9136e-06	0.002997	0.28244	6	0.0026472	0.20879	0.5746
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	119	0.48739	0.001998	0.024357	0.51261	0.999	1	0.0032213	0.001998	0.13126	61	0.0031377	0.018981	0.52028	58	0.0033092	0.01998	0.33738
GOBP_CELL_MATRIX_ADHESION	65	0.56927	0.22577	0.44019	0.43073	0.77522	1	0.0033926	0.025974	0.29676	28	0.0040355	0.28172	0.78272	37	0.002906	0.01998	0.33738
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	80	0.51251	0.023976	0.12601	0.48749	0.97702	1	0.002601	0.000999	0.10272	39	0.0026877	0.012987	0.43711	41	0.0025186	0.002997	0.20838
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	61	0.40994	0.001998	0.024357	0.59006	0.999	1	0.0028377	0.002997	0.13631	36	0.0025789	0.014985	0.47709	25	0.0032103	0.081918	0.45374
GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY	10	0.59989	0.48452	0.66698	0.40011	0.51648	1	0.0036723	0.30769	0.63278	4	0.0043095	0.47652	0.87582	6	0.0032474	0.3017	0.63228
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	223	0.53777	0.008991	0.067719	0.46223	0.99201	1	0.0037018	0.002997	0.13631	103	0.0032504	0.003996	0.31382	120	0.0040893	0.084915	0.45641
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	157	0.50925	0.003996	0.040387	0.49075	0.997	1	0.0040195	0.048951	0.36291	77	0.0034702	0.033966	0.52138	80	0.0045481	0.36863	0.67169
GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	11	0.54644	0.42857	0.62528	0.45356	0.57243	1	0.0047093	0.52048	0.76233	5	0.0073559	0.83916	0.98971	6	0.0025039	0.1988	0.5746
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	71	0.56295	0.16683	0.37153	0.43705	0.83417	1	0.0031348	0.004995	0.16638	31	0.002593	0.01998	0.52028	40	0.0035547	0.074925	0.43842
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	44	0.52264	0.10789	0.29262	0.47736	0.89311	1	0.0025793	0.005994	0.1772	21	0.0025258	0.045954	0.56097	23	0.0026283	0.02997	0.37544
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	156	0.55717	0.053946	0.19508	0.44283	0.94705	1	0.0051172	0.77722	0.90862	69	0.004593	0.44555	0.8697	87	0.0055329	0.88511	0.94083
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	44	0.49969	0.050949	0.19066	0.50031	0.95005	1	0.0057604	0.84715	0.94328	22	0.0051495	0.63237	0.93467	22	0.0063712	0.88012	0.93637
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	31	0.48325	0.045954	0.18114	0.51675	0.95504	1	0.0052653	0.68831	0.8645	16	0.0038983	0.31768	0.79843	15	0.0067235	0.88611	0.94147
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	10	0.69895	0.68432	0.81042	0.30105	0.31668	1	0.0058906	0.72527	0.88341	3	0.0063091	0.68531	0.95396	7	0.0057112	0.68132	0.84548
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	22	0.50018	0.15584	0.35749	0.49982	0.84515	1	0.0032338	0.11888	0.47573	11	0.0035842	0.27972	0.78272	11	0.0028834	0.14685	0.53492
GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	12	0.33296	0.017982	0.10766	0.66704	0.98302	1	0.0023162	0.060939	0.39163	8	0.0011773	0.033966	0.52138	4	0.004594	0.5045	0.74679
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	11	0.81581	0.89211	0.95123	0.18419	0.10889	1	0.0059317	0.75724	0.89678	2	0.0032739	0.4975	0.87909	9	0.0065224	0.79021	0.90228
GOBP_NOTCH_SIGNALING_PATHWAY	31	0.67646	0.73626	0.84486	0.32354	0.26474	1	0.0049341	0.56244	0.78755	10	0.0046716	0.5025	0.88284	21	0.0050592	0.5984	0.7974
GOBP_SMOOTHENED_SIGNALING_PATHWAY	33	0.60547	0.44755	0.6411	0.39453	0.55345	1	0.0038866	0.1988	0.55905	13	0.00343	0.23277	0.75966	20	0.0041834	0.32468	0.65258
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	31	0.58063	0.37363	0.58287	0.41937	0.62737	1	0.003664	0.15285	0.50746	13	0.0043381	0.43057	0.86703	18	0.0031772	0.11189	0.48935
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	65	0.5078	0.045954	0.18114	0.4922	0.95504	1	0.0044689	0.37263	0.67685	32	0.004763	0.51848	0.88904	33	0.0041837	0.31668	0.64833
GOBP_JNK_CASCADE	45	0.6005	0.47552	0.6596	0.3995	0.52547	1	0.004539	0.40959	0.70042	18	0.00693	0.92507	0.99129	27	0.0029451	0.03996	0.41557
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	23	0.73796	0.88012	0.94356	0.26204	0.12088	1	0.0043327	0.3986	0.69418	6	0.0038157	0.40559	0.85244	17	0.0045152	0.42657	0.70371
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	150	0.42699	0.000999	0.015647	0.57301	1	1	0.004642	0.42857	0.70632	86	0.0046146	0.44256	0.86868	64	0.0046788	0.42258	0.70005
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	103	0.41776	0.000999	0.015647	0.58224	1	1	0.004675	0.45155	0.72352	60	0.0044983	0.41159	0.85814	43	0.0049216	0.54046	0.76005
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	44	0.4772	0.020979	0.11841	0.5228	0.98002	1	0.0044632	0.35265	0.66484	23	0.0041309	0.34865	0.81652	21	0.0048272	0.53247	0.75748
GOBP_CELL_CELL_SIGNALING	332	0.5692	0.02997	0.14204	0.4308	0.97103	1	0.0047686	0.53646	0.7708	143	0.0053504	0.90609	0.99129	189	0.0043284	0.13986	0.52068
GOBP_NEUROTRANSMITTER_SECRETION	31	0.51625	0.12987	0.32263	0.48375	0.87113	1	0.0063012	0.93107	0.97996	15	0.0067561	0.90509	0.99129	16	0.0058748	0.75524	0.88649
GOBP_ENSHEATHMENT_OF_NEURONS	46	0.60892	0.4965	0.67718	0.39108	0.5045	1	0.0031701	0.032967	0.31566	18	0.004616	0.5015	0.8824	28	0.0022406	0.006993	0.2624
GOBP_GAMETE_GENERATION	140	0.62077	0.53946	0.70761	0.37923	0.46154	1	0.0036954	0.013986	0.23796	53	0.0031286	0.021978	0.52138	87	0.0040406	0.1049	0.48689
GOBP_GERM_CELL_DEVELOPMENT	52	0.69133	0.87512	0.9399	0.30867	0.12587	1	0.0048268	0.53946	0.77229	16	0.0046777	0.49251	0.87862	36	0.004893	0.50849	0.74942
GOBP_FEMALE_GAMETE_GENERATION	34	0.76309	0.95904	0.99088	0.23691	0.041958	1	0.0042362	0.32767	0.64579	8	0.0021483	0.10689	0.67517	26	0.0048786	0.57043	0.77634
GOBP_SINGLE_FERTILIZATION	22	0.63698	0.64436	0.77592	0.36302	0.35664	1	0.0044235	0.4036	0.69825	8	0.007769	0.91009	0.99129	14	0.0025118	0.06993	0.438
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	110	0.59011	0.23477	0.44812	0.40989	0.76623	1	0.0050998	0.73826	0.88719	45	0.0042743	0.34066	0.81308	65	0.0056714	0.88012	0.93637
GOBP_GASTRULATION	47	0.51042	0.064935	0.22257	0.48958	0.93606	1	0.0034986	0.076923	0.42505	23	0.0031266	0.1029	0.66784	24	0.0038551	0.24775	0.59947
GOBP_PATTERN_SPECIFICATION_PROCESS	92	0.59748	0.37063	0.58126	0.40252	0.63037	1	0.0040728	0.13686	0.49476	37	0.0042072	0.32268	0.79843	55	0.0039823	0.15485	0.5458
GOBP_SYNAPSE_ASSEMBLY	27	0.48114	0.066933	0.22679	0.51886	0.93407	1	0.0043796	0.38561	0.68518	14	0.0035641	0.26074	0.77368	13	0.0052578	0.63137	0.81285
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	215	0.55365	0.031968	0.14738	0.44635	0.96903	1	0.0042358	0.093906	0.44096	96	0.0051159	0.74825	0.96146	119	0.0035259	0.005994	0.24017
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	18	0.49947	0.13586	0.3316	0.50053	0.86513	1	0.0017508	0.010989	0.22404	9	0.00069252	0.007992	0.40062	9	0.0028092	0.14585	0.5321
GOBP_SENSORY_ORGAN_DEVELOPMENT	109	0.61387	0.42857	0.62528	0.38613	0.57243	1	0.0039059	0.06993	0.40617	42	0.0029626	0.017982	0.50435	67	0.0044971	0.32767	0.65258
GOBP_SALIVARY_GLAND_DEVELOPMENT	10	0.39989	0.053946	0.19508	0.60011	0.94705	1	0.0034957	0.27872	0.60866	6	0.002736	0.23377	0.75966	4	0.0046354	0.50949	0.74949
GOBP_ENDODERM_DEVELOPMENT	16	0.43822	0.088911	0.26383	0.56178	0.91209	1	0.0043423	0.40659	0.69934	9	0.0051339	0.61239	0.92605	7	0.0033244	0.26374	0.61057
GOBP_MESODERM_DEVELOPMENT	35	0.51382	0.086913	0.26151	0.48618	0.91409	1	0.003507	0.096903	0.445	17	0.0026422	0.077922	0.63745	18	0.0043237	0.37163	0.67169
GOBP_HEART_DEVELOPMENT	131	0.54159	0.034965	0.15721	0.45841	0.96603	1	0.0035964	0.005994	0.1772	60	0.0030669	0.011988	0.41535	71	0.0040439	0.12188	0.49762
GOBP_MUSCLE_ORGAN_DEVELOPMENT	66	0.58987	0.28272	0.49272	0.41013	0.71828	1	0.0040932	0.18382	0.54273	27	0.002473	0.024975	0.52138	39	0.0052148	0.6963	0.852
GOBP_MYOBLAST_FUSION	12	0.25117	0.00999	0.072474	0.74883	0.99101	1	0.0031026	0.15085	0.50509	9	0.0036291	0.33167	0.80558	3	0.0015233	0.2038	0.5746
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	13	0.61431	0.41159	0.61375	0.38569	0.58941	1	0.0061166	0.80519	0.92536	5	0.0051519	0.63037	0.93347	8	0.0067196	0.84016	0.91823
GOBP_SEX_DIFFERENTIATION	55	0.59952	0.40659	0.61092	0.40048	0.59441	1	0.0030173	0.00999	0.22404	22	0.002566	0.03996	0.55004	33	0.0033181	0.065934	0.438
GOBP_EMBRYO_IMPLANTATION	12	0.74942	0.85714	0.92691	0.25058	0.14386	1	0.0038013	0.28272	0.61062	3	0.0052797	0.60539	0.92497	9	0.0033085	0.2028	0.5746
GOBP_AGING	63	0.5551	0.14885	0.3482	0.4449	0.85215	1	0.0059052	0.93606	0.98086	28	0.0056247	0.78521	0.97778	35	0.0061295	0.9011	0.94886
GOBP_CELL_AGING	24	0.45853	0.058941	0.20743	0.54147	0.94206	1	0.0071867	0.96903	0.99167	13	0.0069898	0.91508	0.99129	11	0.0074194	0.91908	0.95776
GOBP_RESPONSE_TO_NUTRIENT	30	0.66573	0.69131	0.81422	0.33427	0.30969	1	0.0048095	0.52348	0.76233	10	0.0043908	0.44356	0.86868	20	0.0050188	0.53147	0.75732
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	15	0.59892	0.39361	0.59787	0.40108	0.60739	1	0.0054701	0.6993	0.8732	6	0.0041487	0.45355	0.87172	9	0.0063511	0.76723	0.89127
GOBP_DIGESTION	13	0.61531	0.51249	0.68826	0.38469	0.48851	1	0.0043029	0.38362	0.68518	5	0.0054043	0.66533	0.94514	8	0.0036145	0.31768	0.64833
GOBP_EXCRETION	10	0.59838	0.35365	0.56588	0.40162	0.64735	1	0.0045181	0.49151	0.74466	4	0.0015897	0.17383	0.70246	6	0.0064703	0.76923	0.89228
GOBP_BODY_FLUID_SECRETION	15	0.53225	0.1958	0.40836	0.46775	0.80519	1	0.00442	0.45954	0.72503	7	0.0024248	0.17483	0.70408	8	0.0061658	0.77323	0.89559
GOBP_HEMOSTASIS	73	0.73917	0.99301	1	0.26083	0.007992	0.51084	0.0032099	0.017982	0.25619	19	0.0040234	0.3027	0.79413	54	0.0029237	0.004995	0.24017
GOBP_SENSORY_PERCEPTION	97	0.67924	0.87712	0.94077	0.32076	0.12388	1	0.0043957	0.25974	0.59407	31	0.0032051	0.085914	0.65295	66	0.0049549	0.6024	0.79912
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	14	0.49887	0.12987	0.32263	0.50113	0.87113	1	0.0045207	0.45455	0.72393	7	0.0022679	0.15684	0.69853	7	0.0067736	0.82118	0.913
GOBP_BEHAVIOR	110	0.58101	0.17782	0.38547	0.41899	0.82318	1	0.0048258	0.57143	0.79356	46	0.0038376	0.16384	0.70039	64	0.0055361	0.82418	0.913
GOBP_LEARNING	33	0.57505	0.29271	0.50018	0.42495	0.70829	1	0.0042303	0.3047	0.6299	14	0.003313	0.21578	0.74999	19	0.0049063	0.54446	0.7625
GOBP_MEMORY	25	0.59909	0.3966	0.60011	0.40091	0.6044	1	0.0058859	0.84016	0.93858	10	0.0050859	0.57243	0.91495	15	0.0064192	0.84016	0.91823
GOBP_CIRCADIAN_RHYTHM	50	0.58007	0.32667	0.5414	0.41993	0.67433	1	0.006709	0.99201	0.99495	21	0.0081517	0.995	0.99797	29	0.0056643	0.78422	0.90197
GOBP_LOCOMOTORY_BEHAVIOR	40	0.59926	0.36364	0.5741	0.40074	0.63736	1	0.0063248	0.94406	0.98443	16	0.006047	0.8042	0.98069	24	0.00651	0.91808	0.95776
GOBP_FEEDING_BEHAVIOR	14	0.64094	0.48252	0.6654	0.35906	0.51848	1	0.0059116	0.75225	0.89535	5	0.0029153	0.28971	0.78726	9	0.0075762	0.9011	0.94886
GOBP_VISUAL_BEHAVIOR	15	0.39984	0.034965	0.15721	0.60016	0.96603	1	0.0064797	0.86613	0.94987	9	0.0051348	0.61239	0.92605	6	0.008497	0.91508	0.95776
GOBP_REGULATION_OF_HEART_CONTRACTION	48	0.7072	0.9041	0.95668	0.2928	0.096903	1	0.005139	0.65734	0.83988	14	0.0049215	0.56244	0.91192	34	0.0052285	0.65734	0.82922
GOBP_TRNA_PROCESSING	37	0.80975	0.998	1	0.19025	0.002997	0.27261	0.0048985	0.54945	0.77951	7	0.0073472	0.86913	0.99129	30	0.0043271	0.37263	0.67169
GOBP_CELL_RECOGNITION	27	0.40868	0.027972	0.13725	0.59132	0.97303	1	0.0043749	0.38462	0.68518	16	0.0058422	0.76923	0.96989	11	0.0022406	0.065934	0.438
GOBP_AXO_DENDRITIC_TRANSPORT	22	0.50042	0.16484	0.37021	0.49958	0.83616	1	0.0029432	0.06993	0.40617	11	0.0037766	0.31069	0.79716	11	0.0021098	0.050949	0.42113
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	13	0.53944	0.34366	0.55668	0.46056	0.65734	1	0.0025012	0.067932	0.40617	6	0.004822	0.55944	0.91025	7	0.00051193	0.008991	0.26905
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	49	0.57112	0.28971	0.50002	0.42888	0.71129	1	0.0032013	0.030969	0.31167	21	0.0030038	0.10589	0.67066	28	0.0033495	0.095904	0.4753
GOBP_STEROID_METABOLIC_PROCESS	72	0.61059	0.45654	0.64732	0.38941	0.54446	1	0.0045812	0.3976	0.69346	28	0.0045526	0.46354	0.87522	44	0.0045994	0.41259	0.69627
GOBP_BILE_ACID_METABOLIC_PROCESS	12	0.41743	0.1039	0.28772	0.58257	0.8971	1	0.0051793	0.62737	0.81794	7	0.0057464	0.68631	0.95396	5	0.0043855	0.48651	0.73773
GOBP_REGULATION_OF_BLOOD_PRESSURE	40	0.69842	0.80919	0.89511	0.30158	0.19181	1	0.0051407	0.63536	0.82201	12	0.0033118	0.22478	0.7545	28	0.0059244	0.85415	0.92497
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	33	0.48558	0.083916	0.25808	0.51442	0.91708	1	0.0050976	0.63437	0.82162	17	0.0063661	0.84216	0.99058	16	0.0037498	0.23477	0.59167
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	208	0.61493	0.4965	0.67718	0.38507	0.5045	1	0.0041835	0.086913	0.43002	80	0.0042466	0.26573	0.77388	128	0.0041441	0.094905	0.4753
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	168	0.57108	0.13187	0.32486	0.42892	0.86913	1	0.0044475	0.24276	0.58346	72	0.0043825	0.33367	0.80627	96	0.0044962	0.31369	0.64821
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	33	0.39393	0.002997	0.032814	0.60607	0.998	1	0.0036121	0.12787	0.4862	20	0.0029618	0.092907	0.66588	13	0.0046127	0.48452	0.73706
GOBP_ASSOCIATIVE_LEARNING	20	0.54898	0.2018	0.41249	0.45102	0.7992	1	0.0051591	0.62038	0.81421	9	0.0034575	0.3027	0.79413	11	0.0065512	0.83816	0.91732
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT	11	0.54679	0.44156	0.63715	0.45321	0.55944	1	0.0043031	0.43257	0.70781	5	0.0076684	0.86314	0.99129	6	0.0014987	0.071928	0.438
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	19	0.47386	0.10789	0.29262	0.52614	0.89311	1	0.0063284	0.87512	0.95418	10	0.00634	0.79121	0.98069	9	0.0063155	0.75924	0.88707
GOBP_GLIAL_CELL_MIGRATION	11	0.6357	0.57742	0.73301	0.3643	0.42358	1	0.0034476	0.25275	0.58834	4	0.0029096	0.3037	0.79413	7	0.0037551	0.32767	0.65258
GOBP_REGULATION_OF_CELL_SHAPE	42	0.47596	0.025974	0.13268	0.52404	0.97502	1	0.0037577	0.13986	0.4974	22	0.0031442	0.11089	0.67764	20	0.0044326	0.38062	0.67602
GOBP_REGULATION_OF_CELL_SIZE	34	0.47065	0.046953	0.18294	0.52935	0.95405	1	0.0048384	0.56144	0.78755	18	0.0046859	0.52747	0.89534	16	0.00501	0.56044	0.77123
GOBP_RNA_SPLICING	106	0.73462	0.99101	1	0.26538	0.00999	0.56253	0.0056548	0.93007	0.97996	28	0.0060458	0.86913	0.99129	78	0.0055144	0.86414	0.92645
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	17	0.41084	0.031968	0.14738	0.58916	0.96903	1	0.0045917	0.47552	0.73217	10	0.0023345	0.094905	0.66588	7	0.0078161	0.9041	0.95075
GOBP_EPIDERMIS_DEVELOPMENT	60	0.56604	0.17682	0.38366	0.43396	0.82418	1	0.0038678	0.12088	0.47647	26	0.0030117	0.065934	0.61516	34	0.0045224	0.38561	0.68182
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	23	0.52109	0.14086	0.33786	0.47891	0.86014	1	0.0048918	0.56543	0.78987	11	0.0037593	0.30869	0.79716	12	0.0059299	0.75924	0.88707
GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	21	0.66544	0.62637	0.76242	0.33456	0.37463	1	0.0049549	0.57942	0.79949	7	0.0037456	0.37063	0.83666	14	0.0055595	0.70529	0.85767
GOBP_LIPID_BIOSYNTHETIC_PROCESS	161	0.5528	0.03996	0.16551	0.4472	0.96104	1	0.0045453	0.33067	0.64631	72	0.0051	0.73626	0.95832	89	0.0040966	0.14186	0.5244
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	18	0.44541	0.098901	0.27879	0.55459	0.9021	1	0.0045708	0.47552	0.73217	10	0.0058587	0.72627	0.95832	8	0.0029608	0.1988	0.5746
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	22	0.54622	0.29371	0.50117	0.45378	0.70729	1	0.0049939	0.59241	0.80427	10	0.0071768	0.89111	0.99129	12	0.0031749	0.16783	0.54725
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	11	0.63639	0.63636	0.77061	0.36361	0.36464	1	0.0038275	0.31469	0.63773	4	0.0053449	0.61239	0.92605	7	0.0029604	0.21578	0.57902
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	29	0.55195	0.27373	0.48275	0.44805	0.72727	1	0.0035773	0.13886	0.49608	13	0.0044846	0.47353	0.87569	16	0.00284	0.068931	0.438
GOBP_CARBOHYDRATE_TRANSPORT	31	0.70933	0.88611	0.94698	0.29067	0.11489	1	0.0054881	0.77822	0.90934	9	0.0082423	0.93906	0.99503	22	0.0043614	0.37363	0.67169
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	15	0.60104	0.54446	0.71101	0.39896	0.45654	1	0.0045885	0.5025	0.75073	6	0.0083432	0.92008	0.99129	9	0.0020853	0.067932	0.438
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	59	0.5426	0.14785	0.34724	0.4574	0.85315	1	0.0056204	0.87612	0.95418	27	0.0066447	0.93506	0.99414	32	0.0047562	0.4975	0.74351
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	294	0.48978	0.000999	0.015647	0.51022	1	1	0.0047441	0.49251	0.74483	150	0.0046194	0.41159	0.85814	144	0.004874	0.58242	0.78319
GOBP_AEROBIC_RESPIRATION	31	0.70858	0.84515	0.91772	0.29142	0.15584	1	0.0051842	0.65634	0.83906	9	0.0051565	0.61339	0.92697	22	0.0051955	0.64835	0.82448
GOBP_FATTY_ACID_CATABOLIC_PROCESS	25	0.6396	0.61838	0.75697	0.3604	0.38262	1	0.0041451	0.33167	0.64666	9	0.0046437	0.51748	0.88904	16	0.0038646	0.26474	0.61057
GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	17	0.88057	0.99201	1	0.11943	0.008991	0.53159	0.0036011	0.24675	0.58474	2	0.00015965	0.12887	0.67764	15	0.00406	0.34765	0.66385
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	16	0.56222	0.34565	0.55838	0.43778	0.65534	1	0.0052101	0.61938	0.81421	7	0.0053132	0.62837	0.93347	9	0.0051299	0.57043	0.77634
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	79	0.44329	0.000999	0.015647	0.55671	1	1	0.0045495	0.38761	0.68718	44	0.0045303	0.46054	0.87291	35	0.0045735	0.44256	0.71707
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	65	0.38502	0.000999	0.015647	0.61498	1	1	0.0045472	0.40859	0.70023	40	0.0043449	0.33866	0.81086	25	0.0048708	0.54745	0.76353
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	12	0.168	0.000999	0.015647	0.832	1	1	0.0030826	0.14885	0.50509	10	0.0034482	0.25375	0.76253	2	0.0012543	0.25275	0.60231
