Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	13	0.4615	0.78322	0.81242	0.5385	0.21778	1	0.00070392	0.73726	0.80681	7	0.00057716	0.64535	0.80276	6	0.00085181	0.61538	0.7453
GOBP_REGULATION_OF_DEFENSE_RESPONSE	24	0.083536	0.001998	0.13101	0.91646	0.999	1	0.00046924	0.096903	0.35722	22	0.00047677	0.37662	0.68959	2	0.00038643	0.16384	0.5057
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	11	0.00017002	0.002997	0.13101	0.99983	0.998	1	0.00034004	0.03996	0.27512	11	0.00034004	0.14286	0.68285	0	NA	NA	NA
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	28	0.28575	0.23576	0.4509	0.71425	0.76523	1	0.00054342	0.29171	0.47734	20	0.00043319	0.22977	0.68285	8	0.000819	0.59141	0.73873
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	23	0.30436	0.27572	0.48807	0.69564	0.72527	1	0.0005189	0.18482	0.42432	16	0.00039229	0.17582	0.68285	7	0.00080827	0.55844	0.71287
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	33	0.091097	0.000999	0.13101	0.9089	1	1	0.00042655	0.017982	0.21163	30	0.0004411	0.22977	0.68285	3	0.00028109	0.036963	0.37209
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	18	0.05571	0.001998	0.13101	0.94429	0.999	1	0.00031716	0.00999	0.2038	17	0.00033168	0.067932	0.61139	1	7.0404e-05	0.1039	0.47997
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	11	0.27284	0.38162	0.55255	0.72716	0.61938	1	0.0005042	0.30769	0.49038	8	0.00050408	0.48551	0.75965	3	0.00050452	0.16783	0.5057
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	11	0.45452	0.78022	0.81207	0.54548	0.22078	1	0.00049032	0.27273	0.46793	6	0.00039865	0.32468	0.68285	5	0.00060032	0.21079	0.55016
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	13	0.23085	0.18482	0.40109	0.76915	0.81618	1	0.00036529	0.035964	0.27512	10	0.00034472	0.17682	0.68285	3	0.00043387	0.10889	0.4836
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	11	0.18211	0.21379	0.43039	0.81789	0.78721	1	0.00060375	0.55844	0.68628	9	0.00072625	0.88412	0.9202	2	5.2466e-05	0.018981	0.37209
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION	23	0.30438	0.3017	0.50174	0.69562	0.6993	1	0.00043006	0.043956	0.27512	16	0.00035116	0.1029	0.68285	7	0.00061038	0.17283	0.5057
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	10	0.39993	0.57043	0.68184	0.60007	0.43057	1	0.00072509	0.73626	0.80681	6	0.00049387	0.4965	0.75965	4	0.0010719	0.84515	0.88325
GOBP_CELL_PART_MORPHOGENESIS	10	0.39993	0.57043	0.68184	0.60007	0.43057	1	0.00072509	0.73626	0.80681	6	0.00049387	0.4965	0.75965	4	0.0010719	0.84515	0.88325
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	16	0.18782	0.14286	0.38614	0.81218	0.85814	1	0.00085566	0.96503	0.97762	13	0.00091961	0.996	0.996	3	0.00057852	0.24575	0.55016
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	17	0.23543	0.19281	0.4041	0.76457	0.80819	1	0.00062475	0.58442	0.7049	13	0.00058584	0.71229	0.82875	4	0.00075121	0.41459	0.63002
GOBP_CELLULAR_RESPONSE_TO_STRESS	36	0.25008	0.091908	0.33593	0.74992	0.90909	1	0.00051146	0.13187	0.39176	27	0.00044552	0.23576	0.68285	9	0.0007093	0.33966	0.59813
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	14	0.35717	0.57642	0.68237	0.64283	0.42458	1	0.00052376	0.28472	0.47424	9	0.00045708	0.38761	0.68959	5	0.00064378	0.26374	0.56413
GOBP_RESPONSE_TO_LIPID	23	0.21751	0.093906	0.33593	0.78249	0.90709	1	0.00043069	0.044955	0.27512	18	0.00042918	0.25874	0.68285	5	0.00043613	0.071928	0.41484
GOBP_RESPONSE_TO_CYTOKINE	23	0.30443	0.36464	0.55255	0.69557	0.63636	1	0.00048209	0.11688	0.37575	16	0.00046446	0.36364	0.68876	7	0.0005224	0.085914	0.44735
GOBP_ION_TRANSMEMBRANE_TRANSPORT	19	0.31577	0.33267	0.52744	0.68423	0.66833	1	0.00046232	0.0999	0.35722	13	0.00031572	0.070929	0.62012	6	0.00077996	0.4955	0.69612
GOBP_CELL_JUNCTION_ORGANIZATION	13	0.38464	0.60939	0.69321	0.61536	0.39161	1	0.00049876	0.25175	0.45059	8	0.00045015	0.38362	0.68959	5	0.00057654	0.18581	0.52445
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	26	0.30777	0.36863	0.55255	0.69223	0.63237	1	0.00049655	0.14386	0.40018	18	0.00047284	0.4006	0.69823	8	0.00054988	0.11688	0.49445
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	12	0.25007	0.22378	0.43615	0.74993	0.77722	1	0.00043284	0.12787	0.38362	9	0.00038457	0.24975	0.68285	3	0.00057764	0.24575	0.55016
GOBP_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	11	0.1819	0.098901	0.33593	0.8181	0.9021	1	0.00046364	0.22777	0.44874	9	0.00038457	0.24975	0.68285	2	0.00081949	0.55245	0.71287
GOBP_TUBE_MORPHOGENESIS	17	0.23544	0.1998	0.41033	0.76456	0.8012	1	0.00063573	0.61039	0.7199	13	0.00060885	0.75425	0.84011	4	0.00072311	0.38362	0.62286
GOBP_TUBE_DEVELOPMENT	18	0.22236	0.13087	0.37712	0.77764	0.87013	1	0.00060362	0.4995	0.63422	14	0.00056948	0.65135	0.80368	4	0.00072311	0.38362	0.62286
GOBP_LOCOMOTION	39	0.28214	0.1968	0.4069	0.71786	0.8042	1	0.0005588	0.28571	0.47424	28	0.00050962	0.51948	0.76281	11	0.00068398	0.26673	0.56413
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	16	0.18762	0.088911	0.33593	0.81238	0.91209	1	0.00041967	0.078921	0.33048	13	0.00040138	0.22677	0.68285	3	0.00049892	0.16084	0.5057
GOBP_T_CELL_PROLIFERATION	10	0.20011	0.17782	0.40109	0.79989	0.82318	1	0.00060015	0.47552	0.61397	8	0.00051667	0.51349	0.76281	2	0.00093408	0.66633	0.77382
GOBP_T_CELL_ACTIVATION	26	0.23086	0.094905	0.33593	0.76914	0.90609	1	0.00054705	0.2977	0.47946	20	0.00047954	0.38462	0.68959	6	0.00077205	0.48252	0.69612
GOBP_B_CELL_ACTIVATION	14	0.64276	0.99301	0.99301	0.35724	0.007992	1	0.00056927	0.39361	0.57016	5	0.00053038	0.53347	0.76281	9	0.00059087	0.14086	0.49936
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION	37	0.32438	0.3956	0.56185	0.67562	0.60539	1	0.00048927	0.088911	0.34826	25	0.00044048	0.23876	0.68285	12	0.00059092	0.090909	0.45758
GOBP_TAXIS	14	0.143	0.043956	0.30569	0.857	0.95704	1	0.00047409	0.18182	0.42432	12	0.00043786	0.31469	0.68285	2	0.0006915	0.42058	0.63002
GOBP_HOMEOSTATIC_PROCESS	44	0.36359	0.53546	0.65804	0.63641	0.46553	1	0.00041466	0.006993	0.18812	28	0.0002517	0.000999	0.30569	16	0.00069985	0.24176	0.55016
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	25	0.28005	0.21778	0.43472	0.71995	0.78322	1	0.00046482	0.08991	0.34826	18	0.0003968	0.17982	0.68285	7	0.00063973	0.22378	0.55016
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	19	0.26318	0.18382	0.40109	0.73682	0.81718	1	0.00052926	0.24575	0.45059	14	0.00038645	0.18981	0.68285	5	0.00092914	0.7003	0.78022
GOBP_REGULATION_OF_GTPASE_ACTIVITY	11	0.090996	0.011988	0.23776	0.909	0.98901	1	0.00040339	0.11389	0.37575	10	0.00031781	0.14086	0.68285	1	0.0012591	0.75524	0.82479
GOBP_REGULATION_OF_ION_TRANSPORT	16	0.25006	0.19081	0.4041	0.74994	0.81019	1	0.00056595	0.4006	0.57016	12	0.0004533	0.35165	0.68445	4	0.00090389	0.64236	0.749
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	11	0.27276	0.28072	0.48807	0.72724	0.72028	1	0.00020604	0.003996	0.15285	8	0.00018368	0.034965	0.61139	3	0.00026567	0.034965	0.37209
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	10	0.40013	0.74426	0.79353	0.59987	0.25674	1	0.00055809	0.38661	0.56335	6	0.00068047	0.78621	0.85313	4	0.00037452	0.05994	0.41484
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	12	0.4167	0.74226	0.79353	0.5833	0.25874	1	0.00061121	0.4965	0.63304	7	0.00057464	0.64236	0.80276	5	0.00066241	0.29171	0.58171
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	11	0.36369	0.62537	0.70804	0.63631	0.37562	1	0.00062506	0.61638	0.7199	7	0.00057464	0.64236	0.80276	4	0.00071329	0.37063	0.61164
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	12	0.1668	0.083916	0.33593	0.8332	0.91708	1	0.0002885	0.013986	0.20843	10	0.00032964	0.15984	0.68285	2	8.2839e-05	0.027972	0.37209
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	17	0.52939	0.96803	0.97121	0.47061	0.032967	1	0.00077565	0.89311	0.91708	8	0.00077659	0.91808	0.9459	9	0.00077481	0.48951	0.69612
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	10	0.3002	0.49051	0.61765	0.6998	0.51049	1	0.00075658	0.7972	0.84915	7	0.0008329	0.94106	0.96632	3	0.00057852	0.24575	0.55016
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	22	0.22732	0.087912	0.33593	0.77268	0.91309	1	0.00051833	0.24476	0.45059	17	0.0003975	0.1988	0.68285	5	0.00092914	0.7003	0.78022
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	29	0.24143	0.091908	0.33593	0.75857	0.90909	1	0.00041994	0.025974	0.22709	22	0.00035	0.063936	0.61139	7	0.00063973	0.22378	0.55016
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	24	0.25012	0.17183	0.40109	0.74988	0.82917	1	0.00055301	0.30969	0.49101	18	0.00053203	0.58741	0.77478	6	0.00061597	0.20879	0.55016
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	15	0.13352	0.036963	0.30569	0.86648	0.96404	1	0.00038925	0.04995	0.28839	13	0.00043639	0.32168	0.68285	2	8.2839e-05	0.027972	0.37209
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	33	0.27283	0.18382	0.40109	0.72717	0.81718	1	0.00044664	0.034965	0.27434	24	0.00045032	0.28472	0.68285	9	0.0004368	0.027972	0.37209
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	12	0.41673	0.77323	0.8103	0.58327	0.22777	1	0.00043236	0.12787	0.38362	7	0.00048479	0.48352	0.75965	5	0.00035895	0.034965	0.37209
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	11	0.36363	0.55844	0.68184	0.63637	0.44256	1	0.00054918	0.42058	0.58649	7	0.00041987	0.34366	0.68285	4	0.00077548	0.44156	0.64733
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	50	0.18016	0.002997	0.13101	0.81984	0.998	1	0.00054688	0.18182	0.42432	41	0.00052882	0.61339	0.79532	9	0.00062913	0.1968	0.54031
GOBP_MULTI_ORGANISM_REPRODUCTIVE_PROCESS	12	0.41664	0.68032	0.75154	0.58336	0.32068	1	0.00061443	0.50549	0.63918	7	0.00047406	0.45954	0.75602	5	0.00081095	0.52747	0.71287
GOBP_INNATE_IMMUNE_RESPONSE	32	0.2501	0.11588	0.36128	0.7499	0.88511	1	0.00049197	0.11788	0.37575	24	0.00046747	0.35265	0.68445	8	0.00056547	0.12987	0.49936
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	12	0.083546	0.028971	0.30569	0.91645	0.97203	1	0.00044907	0.15285	0.4032	11	0.0004769	0.3966	0.69823	1	0.00014289	0.14286	0.49936
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	30	0.26676	0.17283	0.40109	0.73324	0.82817	1	0.00050421	0.15584	0.40673	22	0.00047262	0.36464	0.68876	8	0.00059107	0.15984	0.5057
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	32	0.28132	0.1958	0.4069	0.71868	0.80519	1	0.00052849	0.21678	0.44821	23	0.00046619	0.35465	0.68445	9	0.00068768	0.30769	0.58442
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	16	0.31256	0.41359	0.56752	0.68744	0.58741	1	0.00037776	0.043956	0.27512	11	0.00035635	0.16484	0.68285	5	0.00042487	0.064935	0.41484
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	13	0.30777	0.41359	0.56752	0.69223	0.58741	1	0.00077254	0.86513	0.89843	9	0.00066425	0.80819	0.86774	4	0.0010162	0.79321	0.85553
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	13	0.15404	0.096903	0.33593	0.84596	0.9041	1	0.00063235	0.59041	0.70572	11	0.00059728	0.68232	0.81558	2	0.00082523	0.55944	0.71287
GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	13	0.23085	0.17982	0.40109	0.76915	0.82118	1	0.00047924	0.20979	0.4458	10	0.00041167	0.29271	0.68285	3	0.00070448	0.4016	0.63002
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	11	0.18195	0.13686	0.38614	0.81805	0.86414	1	0.00048482	0.25774	0.45068	9	0.00045708	0.38761	0.68959	2	0.00060969	0.34466	0.59993
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	18	0.16684	0.058941	0.334	0.83316	0.94206	1	0.0005377	0.3027	0.48495	15	0.00053427	0.56743	0.77171	3	0.00055488	0.22278	0.55016
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	35	0.22864	0.035964	0.30569	0.77136	0.96503	1	0.00068776	0.81818	0.86631	27	0.00053637	0.57942	0.77284	8	0.0011987	0.98901	0.9923
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	21	0.23817	0.12787	0.37624	0.76183	0.87313	1	0.00074145	0.86613	0.89843	16	0.00058473	0.70529	0.8269	5	0.001243	0.97103	0.9775
GOBP_GLYCEROLIPID_METABOLIC_PROCESS	13	0.23088	0.22078	0.43586	0.76912	0.78022	1	0.0005974	0.49351	0.63304	10	0.00053721	0.55544	0.76629	3	0.00079807	0.5025	0.69612
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	10	0.19998	0.094905	0.33593	0.80002	0.90609	1	0.00031306	0.043956	0.27512	8	0.00017028	0.027972	0.61139	2	0.00088415	0.60939	0.7453
GOBP_LYMPHOCYTE_ACTIVATION	36	0.38889	0.7023	0.76751	0.61111	0.2987	1	0.00055771	0.2967	0.47946	22	0.00046152	0.32368	0.68285	14	0.00070888	0.3017	0.58442
GOBP_SECRETION	20	0.30015	0.41958	0.56982	0.69985	0.58142	1	0.0005267	0.25375	0.45059	14	0.00059273	0.7013	0.8269	6	0.00037264	0.018981	0.37209
GOBP_INTRACELLULAR_TRANSPORT	32	0.25011	0.11688	0.36128	0.74989	0.88412	1	0.0005774	0.37762	0.55288	24	0.00052566	0.57343	0.77284	8	0.00073261	0.41359	0.63002
GOBP_BLOOD_VESSEL_MORPHOGENESIS	15	0.20018	0.13786	0.38614	0.79982	0.86314	1	0.00055652	0.36663	0.54198	12	0.00057232	0.64436	0.80276	3	0.00049331	0.15385	0.5057
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	31	0.19371	0.03996	0.30569	0.80629	0.96104	1	0.00051677	0.18581	0.42432	25	0.00052623	0.57642	0.77284	6	0.00047734	0.068931	0.41484
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	20	0.20017	0.10989	0.35346	0.79983	0.89111	1	0.00062372	0.57043	0.69542	16	0.00059887	0.73526	0.8364	4	0.00072311	0.38362	0.62286
GOBP_NEURON_DEVELOPMENT	20	0.30006	0.35764	0.55255	0.69994	0.64336	1	0.00064442	0.63437	0.73529	14	0.00054981	0.5964	0.77991	6	0.00086517	0.63536	0.749
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	10	0.39993	0.57043	0.68184	0.60007	0.43057	1	0.00072509	0.73626	0.80681	6	0.00049387	0.4965	0.75965	4	0.0010719	0.84515	0.88325
GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	13	0.46141	0.71229	0.77291	0.53859	0.28871	1	0.00040753	0.077922	0.33048	7	0.00013296	0.01998	0.58787	6	0.00072787	0.4026	0.63002
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	12	0.16671	0.052947	0.31723	0.83329	0.94805	1	0.00028464	0.013986	0.20843	10	0.00022819	0.036963	0.61139	2	0.00056689	0.3037	0.58442
GOBP_CHEMICAL_HOMEOSTASIS	26	0.26922	0.14286	0.38614	0.73078	0.85814	1	0.00033461	0.003996	0.15285	19	0.00021312	0.002997	0.38212	7	0.00066438	0.25874	0.56413
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	12	0.1668	0.084915	0.33593	0.8332	0.91608	1	0.00039679	0.08991	0.34826	10	0.00039887	0.26873	0.68285	2	0.00038643	0.16384	0.5057
GOBP_REGULATION_OF_IMMUNE_RESPONSE	35	0.25718	0.083916	0.33593	0.74282	0.91708	1	0.00048659	0.075924	0.32722	26	0.00037842	0.074925	0.63552	9	0.00079906	0.55345	0.71287
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	26	0.30767	0.27672	0.48807	0.69233	0.72428	1	0.00045212	0.053946	0.29478	18	0.00028853	0.024975	0.58787	8	0.0008202	0.59441	0.73873
GOBP_ION_HOMEOSTASIS	21	0.23809	0.096903	0.33593	0.76191	0.9041	1	0.00031294	0.007992	0.18812	16	0.00020333	0.003996	0.38212	5	0.00066371	0.29371	0.58171
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	18	0.38884	0.60639	0.69237	0.61116	0.39461	1	0.00058944	0.45554	0.60607	11	0.00039739	0.22677	0.68285	7	0.00089123	0.6993	0.78022
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	10	0.10016	0.045954	0.30569	0.89984	0.95504	1	0.00052262	0.2977	0.47946	9	0.00046446	0.40859	0.70638	1	0.001046	0.64236	0.749
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	11	0.54526	0.88112	0.89279	0.45474	0.11988	1	0.00054948	0.42258	0.58649	5	0.00017034	0.063936	0.61139	6	0.00086544	0.63536	0.749
GOBP_REGULATION_OF_T_CELL_ACTIVATION	17	0.23538	0.14985	0.39378	0.76462	0.85115	1	0.00056512	0.41758	0.58649	13	0.00047566	0.42657	0.72455	4	0.00085588	0.56943	0.71653
GOBP_REGULATION_OF_CELL_ACTIVATION	28	0.39289	0.75425	0.79967	0.60711	0.24675	1	0.00049516	0.15684	0.40673	17	0.00045753	0.34266	0.68285	11	0.00055331	0.063936	0.41484
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	10	0.30009	0.42458	0.56982	0.69991	0.57642	1	0.00035062	0.072927	0.32316	7	0.00038422	0.28771	0.68285	3	0.00027222	0.035964	0.37209
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	16	0.25015	0.26873	0.48807	0.74985	0.73227	1	0.00048596	0.19481	0.42797	12	0.00051774	0.53047	0.76281	4	0.00039064	0.066933	0.41484
GOBP_NERVOUS_SYSTEM_PROCESS	21	0.33333	0.41059	0.56752	0.66667	0.59041	1	0.00065134	0.64935	0.74815	14	0.00048783	0.44655	0.74264	7	0.00097836	0.84116	0.88325
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	10	0.2	0.098901	0.33593	0.8	0.9021	1	0.00026657	0.015984	0.21163	8	0.00016209	0.023976	0.58787	2	0.00068447	0.41259	0.63002
GOBP_LEUKOCYTE_MIGRATION	14	0.14298	0.036963	0.30569	0.85702	0.96404	1	0.00039311	0.070929	0.32316	12	0.00036683	0.18182	0.68285	2	0.00055079	0.28671	0.58112
GOBP_REGULATION_OF_SECRETION	14	0.28584	0.39461	0.56185	0.71416	0.60639	1	0.00048562	0.2048	0.43823	10	0.00051928	0.51748	0.76281	4	0.00040145	0.071928	0.41484
GOBP_REGULATION_OF_TRANSPORT	35	0.31436	0.37463	0.55255	0.68564	0.62637	1	0.00059374	0.47353	0.61397	24	0.00054536	0.64436	0.80276	11	0.0006993	0.31169	0.58466
GOBP_POSITIVE_REGULATION_OF_TRANSPORT	22	0.36368	0.62937	0.70804	0.63632	0.37163	1	0.00055149	0.34166	0.51756	14	0.00050296	0.49051	0.75965	8	0.00063642	0.23077	0.55016
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	18	0.27783	0.21878	0.43472	0.72217	0.78222	1	0.00034084	0.013986	0.20843	13	0.00030852	0.058941	0.61139	5	0.00042487	0.064935	0.41484
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	20	0.25007	0.17483	0.40109	0.74993	0.82617	1	0.00065796	0.67732	0.76763	15	0.00053189	0.55844	0.76629	5	0.0010362	0.84316	0.88325
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	10	0.30013	0.45455	0.58442	0.69987	0.54645	1	0.00061221	0.51449	0.64522	7	0.00062561	0.72128	0.83382	3	0.00058094	0.24775	0.55016
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	17	0.29422	0.36464	0.55255	0.70578	0.63636	1	0.00079561	0.91608	0.93441	12	0.00071372	0.9041	0.93781	5	0.00099214	0.78921	0.85427
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	35	0.31433	0.32368	0.52129	0.68567	0.67732	1	0.00053678	0.22877	0.44874	24	0.00045546	0.3047	0.68285	11	0.0007142	0.34066	0.59813
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	28	0.25	0.08991	0.33593	0.75	0.91109	1	0.00046822	0.1019	0.35722	21	0.00031611	0.031968	0.61139	7	0.00092454	0.75924	0.82479
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	20	0.15012	0.016983	0.25984	0.84988	0.98402	1	0.00032319	0.007992	0.18812	17	0.00033116	0.065934	0.61139	3	0.00027798	0.036963	0.37209
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	31	0.22587	0.052947	0.31723	0.77413	0.94805	1	0.0004928	0.13586	0.39426	24	0.00040079	0.14685	0.68285	7	0.00080827	0.55844	0.71287
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	15	0.2668	0.28072	0.48807	0.7332	0.72028	1	0.0005073	0.24276	0.45059	11	0.00052517	0.52547	0.76281	4	0.00045815	0.1049	0.47997
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	23	0.39131	0.70829	0.77131	0.60869	0.29271	1	0.00052147	0.19281	0.42797	14	0.00044503	0.32268	0.68285	9	0.00064037	0.21079	0.55016
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	30	0.23343	0.07992	0.33593	0.76657	0.92108	1	0.00072148	0.88312	0.90988	23	0.00059935	0.7982	0.86307	7	0.0011228	0.95904	0.96866
GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	25	0.12017	0.006993	0.19453	0.87983	0.99401	1	0.00046036	0.081918	0.33423	22	0.00045511	0.30569	0.68285	3	0.00049892	0.16084	0.5057
GOBP_CHROMOSOME_ORGANIZATION	11	0.54525	0.87812	0.89271	0.45475	0.12288	1	0.00077737	0.85415	0.89204	5	0.00040041	0.32767	0.68285	6	0.0010915	0.92707	0.94268
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY	20	0.15009	0.012987	0.23776	0.84991	0.98801	1	0.00035015	0.020979	0.22709	17	0.00030705	0.042957	0.61139	3	0.00059436	0.26474	0.56413
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	20	0.30007	0.36264	0.55255	0.69993	0.63836	1	0.00055083	0.32368	0.50533	14	0.00049312	0.45754	0.75602	6	0.00068549	0.32967	0.59262
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	12	0.16676	0.067932	0.33593	0.83324	0.93307	1	0.00040347	0.1029	0.35722	10	0.00035823	0.1978	0.68285	2	0.00062963	0.35664	0.60507
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	15	0.33337	0.43756	0.57465	0.66663	0.56344	1	0.00049268	0.2048	0.43823	10	0.00041714	0.30669	0.68285	5	0.00064378	0.26374	0.56413
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	10	0.20033	0.26274	0.48325	0.79967	0.73826	1	0.00094738	0.96803	0.97762	8	0.0010076	0.99301	0.996	2	0.00070631	0.43656	0.64313
GOBP_ORGANELLE_LOCALIZATION	13	0.38474	0.6983	0.76588	0.61526	0.3027	1	0.00096792	0.98701	0.98701	8	0.00099017	0.99201	0.996	5	0.00093233	0.70529	0.78022
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	12	0.33353	0.59341	0.68237	0.66647	0.40759	1	0.00093087	0.97502	0.97922	8	0.00099017	0.99201	0.996	4	0.00081229	0.51149	0.70032
GOBP_LOCALIZATION_WITHIN_MEMBRANE	15	0.20014	0.11489	0.36128	0.79986	0.88611	1	0.00053841	0.32368	0.50533	12	0.0005061	0.49251	0.75965	3	0.00066767	0.36064	0.60507
GOBP_METAL_ION_HOMEOSTASIS	14	0.35713	0.52148	0.64867	0.64287	0.47952	1	0.00045478	0.14785	0.40038	9	0.00033871	0.17882	0.68285	5	0.00066371	0.29371	0.58171
GOBP_TRANSMEMBRANE_TRANSPORT	24	0.37496	0.58242	0.68237	0.62504	0.41858	1	0.00045481	0.073926	0.32316	15	0.00029755	0.056943	0.61139	9	0.00071692	0.35664	0.60507
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	16	0.31256	0.41758	0.56982	0.68744	0.58342	1	0.00039425	0.057942	0.2955	11	0.00037591	0.18482	0.68285	5	0.00043461	0.06993	0.41484
