Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_SODIUM_ION_TRANSPORT	15	0.46634	0.21778	0.49353	0.53366	0.78322	1	0.0011014	0.067932	0.45504	8	0.00041604	0.014985	0.35516	7	0.0018847	0.51748	0.99485
GOBP_CALCIUM_ION_TRANSPORT	25	0.51986	0.43656	0.63028	0.48014	0.56444	1	0.0014569	0.25175	0.67059	12	0.0012195	0.26673	0.61748	13	0.001676	0.36164	0.96515
GOBP_ANION_TRANSPORT	22	0.49991	0.36464	0.58586	0.50009	0.63636	1	0.0012984	0.14286	0.54312	11	0.0011117	0.21379	0.58798	11	0.0014851	0.23277	0.96515
GOBP_NEUROTRANSMITTER_TRANSPORT	11	0.36348	0.087912	0.35595	0.63652	0.91309	1	0.0009508	0.070929	0.45504	7	0.00050837	0.037962	0.40549	4	0.0017251	0.47752	0.98166
GOBP_MITOCHONDRIAL_TRANSPORT	19	0.52583	0.3976	0.60927	0.47417	0.6034	1	0.002489	0.98501	0.99264	9	0.0015995	0.5984	0.82549	10	0.0032896	0.999	0.999
GOBP_CELLULAR_ION_HOMEOSTASIS	36	0.49979	0.2967	0.53844	0.50021	0.7043	1	0.0016287	0.46254	0.79354	18	0.0012061	0.24276	0.60756	18	0.0020513	0.70629	0.99586
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	50	0.32029	0.000999	0.070007	0.67971	1	1	0.0018076	0.72228	0.91009	34	0.0017503	0.84416	0.94941	16	0.0019293	0.57542	0.99586
GOBP_EXOCYTOSIS	22	0.4089	0.084915	0.35003	0.5911	0.91608	1	0.0010065	0.01998	0.36404	13	0.00053256	0.013986	0.35516	9	0.001691	0.3956	0.96515
GOBP_ENDOCYTOSIS	42	0.45231	0.12188	0.39513	0.54769	0.87912	1	0.0018165	0.72028	0.91009	23	0.0015339	0.58941	0.82549	19	0.0021586	0.8042	0.99586
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS	12	0.33367	0.11688	0.39004	0.66633	0.88412	1	0.0024974	0.95804	0.97955	8	0.0023763	0.92807	0.97293	4	0.0027395	0.86214	0.99586
GOBP_PHAGOCYTOSIS	22	0.49988	0.35465	0.57693	0.50012	0.64635	1	0.0011946	0.080919	0.4756	11	0.00094788	0.12288	0.51472	11	0.0014413	0.2048	0.96515
GOBP_MUSCLE_CONTRACTION	18	0.49971	0.33566	0.56523	0.50029	0.66533	1	0.0017327	0.55544	0.84335	9	0.0011608	0.25974	0.61301	9	0.0023046	0.8022	0.99586
GOBP_DEFENSE_RESPONSE	117	0.45301	0.025974	0.22973	0.54699	0.97502	1	0.0014025	0.025974	0.38165	64	0.0013147	0.16783	0.54605	53	0.0015084	0.047952	0.85561
GOBP_INFLAMMATORY_RESPONSE	50	0.4599	0.12587	0.39955	0.5401	0.87512	1	0.0011112	0.004995	0.22752	27	0.00084987	0.014985	0.35516	23	0.0014179	0.095904	0.93842
GOBP_IMMUNE_RESPONSE	140	0.46425	0.044955	0.28051	0.53575	0.95604	1	0.0013758	0.008991	0.2528	75	0.0012243	0.060939	0.41815	65	0.0015506	0.046953	0.85561
GOBP_HUMORAL_IMMUNE_RESPONSE	15	0.6002	0.79021	0.85802	0.3998	0.21079	1	0.00099737	0.030969	0.40888	6	0.001754	0.68831	0.88244	9	0.00049297	0.000999	0.36364
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	45	0.44446	0.1009	0.36915	0.55554	0.9001	1	0.0016887	0.51648	0.82692	25	0.0015398	0.59241	0.82549	20	0.0018748	0.54545	0.99516
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	29	0.34509	0.030969	0.25417	0.65491	0.97003	1	0.0017556	0.61139	0.87713	19	0.0017383	0.78022	0.92186	10	0.0017884	0.45155	0.97835
GOBP_MITOCHONDRION_ORGANIZATION	33	0.54527	0.51149	0.67663	0.45473	0.48951	1	0.002443	0.996	0.996	15	0.0022909	0.97902	0.98879	18	0.0025698	0.96603	0.99586
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	11	0.6359	0.68831	0.78381	0.3641	0.31269	1	0.0024364	0.93606	0.97325	4	0.0020682	0.77023	0.92186	7	0.0026469	0.8971	0.99586
GOBP_CYTOSKELETON_ORGANIZATION	89	0.49425	0.17083	0.44338	0.50575	0.83017	1	0.0016374	0.4046	0.75685	45	0.0013601	0.2957	0.65704	44	0.001921	0.59341	0.99586
GOBP_ACTIN_FILAMENT_ORGANIZATION	30	0.59969	0.76324	0.83772	0.40031	0.23776	1	0.001302	0.095904	0.51485	12	0.00084425	0.066933	0.41815	18	0.0016071	0.26074	0.96515
GOBP_MICROTUBULE_BASED_PROCESS	52	0.3463	0.001998	0.079138	0.6537	0.999	1	0.0016435	0.43856	0.78084	34	0.0014814	0.52448	0.78795	18	0.0019497	0.61738	0.99586
GOBP_MICROTUBULE_BASED_MOVEMENT	22	0.36383	0.061938	0.31315	0.63617	0.93906	1	0.0010713	0.032967	0.42287	14	0.0011466	0.17483	0.55687	8	0.00093971	0.03996	0.85561
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	12	0.66611	0.77622	0.85095	0.33389	0.22478	1	0.0017905	0.6024	0.87247	4	0.0010022	0.2997	0.6585	8	0.0021847	0.75724	0.99586
GOBP_CELL_CYCLE	99	0.38402	0.002997	0.09751	0.61598	0.998	1	0.0017871	0.73826	0.91747	61	0.0017443	0.91608	0.9714	38	0.001856	0.48252	0.98166
GOBP_SPINDLE_ORGANIZATION	12	0.50022	0.5015	0.67384	0.49978	0.4995	1	0.0021623	0.85115	0.95373	6	0.0026006	0.94206	0.97635	6	0.0017241	0.45355	0.98035
GOBP_CHROMOSOME_SEGREGATION	13	0.6153	0.76224	0.83772	0.3847	0.23876	1	0.0019314	0.72228	0.91009	5	0.0022892	0.86813	0.9569	8	0.0017078	0.41858	0.97652
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	40	0.42509	0.095904	0.36253	0.57491	0.90509	1	0.0012642	0.042957	0.42287	23	0.0012531	0.22977	0.58798	17	0.0012792	0.072927	0.88889
GOBP_CELL_MATRIX_ADHESION	19	0.57869	0.64236	0.76196	0.42131	0.35864	1	0.0014304	0.23477	0.6601	8	0.0010905	0.25275	0.6115	11	0.0016776	0.36364	0.96515
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	23	0.47799	0.22178	0.49361	0.52201	0.77922	1	0.0013331	0.13786	0.54312	12	0.00075115	0.038961	0.40549	11	0.0019678	0.61139	0.99586
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	23	0.52148	0.39461	0.60927	0.47852	0.60639	1	0.00178	0.63536	0.8864	11	0.0013248	0.38561	0.71202	12	0.0021972	0.76424	0.99586
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	73	0.49307	0.23676	0.50044	0.50693	0.76424	1	0.0015577	0.25574	0.6729	37	0.0013765	0.33966	0.6861	36	0.001744	0.36264	0.96515
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	55	0.47274	0.19181	0.46349	0.52726	0.80919	1	0.001557	0.29471	0.70098	29	0.0015061	0.5045	0.77766	26	0.0016138	0.2008	0.96515
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	20	0.5496	0.49251	0.66803	0.4504	0.50849	1	0.0015493	0.35964	0.73296	9	0.00082877	0.084915	0.46805	11	0.0021388	0.73626	0.99586
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	11	0.4543	0.23277	0.49777	0.5457	0.76823	1	0.001424	0.32168	0.71664	6	0.00085419	0.16683	0.54605	5	0.0021077	0.66933	0.99586
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	43	0.48817	0.23277	0.49777	0.51183	0.76823	1	0.0015394	0.28172	0.69538	22	0.0011047	0.11489	0.51472	21	0.0019947	0.64635	0.99586
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	11	0.54494	0.41758	0.61656	0.45506	0.58342	1	0.0011715	0.15285	0.55519	5	0.00016549	0.004995	0.30336	6	0.0020098	0.62038	0.99586
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	19	0.31588	0.028971	0.24666	0.68412	0.97203	1	0.0013033	0.14386	0.54312	13	0.0010909	0.18681	0.5654	6	0.0017634	0.47952	0.98166
GOBP_JNK_CASCADE	18	0.55515	0.51249	0.67663	0.44485	0.48851	1	0.0013927	0.23776	0.66239	8	0.00064382	0.056943	0.41815	10	0.0019919	0.6024	0.99586
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	44	0.43157	0.06993	0.32308	0.56843	0.93107	1	0.0016864	0.52547	0.83136	25	0.0010391	0.055944	0.41775	19	0.0025381	0.96503	0.99586
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	27	0.33329	0.015984	0.18911	0.66671	0.98501	1	0.0014883	0.26274	0.67614	18	0.0010564	0.13586	0.51472	9	0.002352	0.82817	0.99586
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	15	0.33333	0.036963	0.27447	0.66667	0.96404	1	0.0014717	0.32468	0.71664	10	0.0010975	0.22777	0.58798	5	0.0022201	0.71429	0.99586
GOBP_CELL_CELL_SIGNALING	85	0.54086	0.5015	0.67384	0.45914	0.4995	1	0.001853	0.85015	0.95373	39	0.001321	0.26274	0.61373	46	0.0023039	0.98102	0.99586
GOBP_NEUROTRANSMITTER_SECRETION	10	0.39977	0.12987	0.40379	0.60023	0.87113	1	0.00091225	0.05994	0.45504	6	0.00037039	0.021978	0.40044	4	0.0017251	0.47752	0.98166
GOBP_ENSHEATHMENT_OF_NEURONS	13	0.46151	0.27173	0.51628	0.53849	0.72927	1	0.0011955	0.14286	0.54312	7	0.0010542	0.24775	0.61001	6	0.0013605	0.25974	0.96515
GOBP_GAMETE_GENERATION	39	0.51267	0.39261	0.60927	0.48733	0.60839	1	0.001432	0.17882	0.57886	19	0.0011652	0.2018	0.57811	20	0.0016854	0.33467	0.96515
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	20	0.45025	0.26673	0.51373	0.54975	0.73427	1	0.0018144	0.65035	0.89227	11	0.0021128	0.91109	0.96963	9	0.0014497	0.21778	0.96515
GOBP_GASTRULATION	15	0.46654	0.25874	0.508	0.53346	0.74226	1	0.0014616	0.31469	0.71664	8	0.0011362	0.28472	0.64043	7	0.0018336	0.48452	0.98166
GOBP_PATTERN_SPECIFICATION_PROCESS	23	0.56465	0.50749	0.67663	0.43535	0.49351	1	0.0019553	0.7962	0.93824	10	0.00095137	0.13686	0.51472	13	0.0027275	0.97502	0.99586
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	64	0.53092	0.41259	0.61656	0.46908	0.58841	1	0.0014982	0.2008	0.61661	30	0.00088905	0.012987	0.35516	34	0.0020356	0.74825	0.99586
GOBP_SENSORY_ORGAN_DEVELOPMENT	30	0.46652	0.1978	0.46798	0.53348	0.8032	1	0.0016423	0.45954	0.79288	16	0.0012679	0.27972	0.63389	14	0.0020702	0.7033	0.99586
GOBP_HEART_DEVELOPMENT	43	0.51155	0.41758	0.61656	0.48845	0.58342	1	0.0017193	0.62038	0.88032	21	0.001599	0.63736	0.85013	22	0.0018341	0.45155	0.97835
GOBP_MUSCLE_ORGAN_DEVELOPMENT	12	0.41626	0.14086	0.41579	0.58374	0.86014	1	0.0013806	0.27073	0.68131	7	0.00048815	0.036963	0.40549	5	0.00263	0.86813	0.99586
GOBP_SEX_DIFFERENTIATION	14	0.35729	0.092907	0.3617	0.64271	0.90809	1	0.0021107	0.84316	0.95373	9	0.0018642	0.78122	0.92186	5	0.0025544	0.84216	0.99586
GOBP_AGING	18	0.49999	0.41858	0.61704	0.50001	0.58242	1	0.0023469	0.95405	0.97955	9	0.0023183	0.94206	0.97635	9	0.0023755	0.83317	0.99586
GOBP_HEMOSTASIS	16	0.5621	0.52647	0.68419	0.4379	0.47453	1	0.0015777	0.42258	0.76994	7	0.00087856	0.14386	0.53058	9	0.0021215	0.6973	0.99586
GOBP_SENSORY_PERCEPTION	26	0.65325	0.86913	0.91534	0.34675	0.13187	1	0.0019034	0.76723	0.92938	9	0.001038	0.18182	0.56339	17	0.0023616	0.9021	0.99586
GOBP_BEHAVIOR	36	0.52735	0.41259	0.61656	0.47265	0.58841	1	0.0021276	0.93007	0.97042	17	0.0013486	0.40959	0.71202	19	0.0028245	0.99201	0.9962
GOBP_LEARNING	11	0.45423	0.21978	0.49361	0.54577	0.78122	1	0.0011957	0.17183	0.5713	6	0.00051185	0.045954	0.40645	5	0.0020164	0.63037	0.99586
GOBP_CIRCADIAN_RHYTHM	15	0.59976	0.70729	0.79886	0.40024	0.29371	1	0.0020752	0.82418	0.95026	6	0.0019921	0.8022	0.92852	9	0.0021307	0.70529	0.99586
GOBP_REGULATION_OF_HEART_CONTRACTION	15	0.46666	0.3007	0.54138	0.53334	0.7003	1	0.0020785	0.82517	0.95026	8	0.0019288	0.77223	0.92186	7	0.0022495	0.73027	0.99586
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	14	0.57107	0.53347	0.68934	0.42893	0.46753	1	0.0016389	0.46753	0.79612	6	0.0010802	0.27373	0.62654	8	0.0020579	0.67932	0.99586
GOBP_STEROID_METABOLIC_PROCESS	16	0.49987	0.38761	0.60673	0.50013	0.61339	1	0.0016938	0.54645	0.83527	8	0.0014323	0.46154	0.73765	8	0.0019553	0.60639	0.99586
GOBP_REGULATION_OF_BLOOD_PRESSURE	15	0.46668	0.30869	0.55033	0.53332	0.69231	1	0.0014668	0.31668	0.71664	8	0.0013918	0.43956	0.72518	7	0.0015525	0.31868	0.96515
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	10	0.49983	0.4026	0.61435	0.50017	0.5984	1	0.0019052	0.68731	0.90362	5	0.0015637	0.57642	0.82179	5	0.0022468	0.72627	0.99586
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	64	0.4843	0.19081	0.46349	0.5157	0.81019	1	0.0013638	0.04995	0.44629	33	0.0011777	0.12388	0.51472	31	0.0015619	0.15485	0.96515
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	48	0.45839	0.16583	0.44174	0.54161	0.83516	1	0.0012064	0.016983	0.35163	26	0.0012187	0.22078	0.58798	22	0.0011919	0.014985	0.82645
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	13	0.38504	0.18681	0.46246	0.61496	0.81419	1	0.0017554	0.58841	0.86459	8	0.0021194	0.85115	0.95369	5	0.001173	0.19381	0.96515
GOBP_RNA_SPLICING	13	0.69184	0.85015	0.90477	0.30816	0.15085	1	0.0021345	0.84715	0.95373	4	0.0019458	0.72727	0.89898	9	0.0022184	0.75325	0.99586
GOBP_EPIDERMIS_DEVELOPMENT	15	0.53312	0.44256	0.63193	0.46688	0.55844	1	0.0010808	0.05994	0.45504	7	0.00069579	0.086913	0.46805	8	0.0014178	0.23676	0.96515
GOBP_LIPID_BIOSYNTHETIC_PROCESS	43	0.32564	0.004995	0.13001	0.67436	0.996	1	0.0013847	0.11588	0.54312	29	0.0011068	0.085914	0.46805	14	0.0019605	0.62438	0.99586
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	10	0.40021	0.25375	0.50671	0.59979	0.74725	1	0.0019788	0.72727	0.91259	6	0.0020021	0.80519	0.92852	4	0.0019438	0.58641	0.99586
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	16	0.31264	0.028971	0.24666	0.68736	0.97203	1	0.0015332	0.38462	0.74709	11	0.0013175	0.37862	0.71159	5	0.0020078	0.62238	0.99586
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	77	0.3508	0.000999	0.070007	0.6492	1	1	0.0015905	0.3027	0.70707	50	0.0014644	0.44855	0.72518	27	0.0018241	0.48551	0.98166
GOBP_FATTY_ACID_CATABOLIC_PROCESS	10	0.59976	0.66733	0.77858	0.40024	0.33367	1	0.0011156	0.14386	0.54312	4	0.00079995	0.19481	0.57248	6	0.001326	0.24276	0.96515
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	27	0.48156	0.32268	0.5578	0.51844	0.67832	1	0.0012623	0.065934	0.45504	14	0.0013732	0.40859	0.71202	13	0.0011427	0.052947	0.88889
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	25	0.48003	0.33267	0.56291	0.51997	0.66833	1	0.0012434	0.081918	0.47838	13	0.0012561	0.30869	0.66798	12	0.0012297	0.081918	0.88889
GOBP_AMINE_METABOLIC_PROCESS	10	0.60004	0.74226	0.82564	0.39996	0.25874	1	0.0013494	0.29271	0.69989	4	0.0017781	0.66434	0.87332	6	0.0010636	0.12188	0.96515
GOBP_RESPONSE_TO_RADIATION	22	0.36386	0.067932	0.32065	0.63614	0.93307	1	0.0018266	0.6953	0.90362	14	0.0017915	0.78222	0.92186	8	0.001888	0.56044	0.99586
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS	28	0.53541	0.47053	0.65744	0.46459	0.53047	1	0.0015639	0.36563	0.73569	13	0.0010341	0.15584	0.53515	15	0.0020231	0.67732	0.99586
GOBP_RESPONSE_TO_LIGHT_STIMULUS	16	0.37513	0.1049	0.37474	0.62487	0.8961	1	0.0018712	0.71528	0.91009	10	0.0016994	0.67932	0.88031	6	0.0021574	0.7033	0.99586
GOBP_RESPONSE_TO_WOUNDING	35	0.59977	0.76324	0.83772	0.40023	0.23776	1	0.0013238	0.1019	0.52446	14	0.0010708	0.13487	0.51472	21	0.0014924	0.14985	0.96515
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	12	0.66585	0.74825	0.82725	0.33415	0.25275	1	0.001896	0.69131	0.90362	4	0.00040638	0.061938	0.41815	8	0.0026408	0.92907	0.99586
GOBP_RESPONSE_TO_VIRUS	33	0.42414	0.070929	0.32308	0.57586	0.93007	1	0.0014405	0.2048	0.61661	19	0.001078	0.13786	0.51472	14	0.0019323	0.5954	0.99586
GOBP_RESPONSE_TO_BACTERIUM	35	0.42837	0.061938	0.31315	0.57163	0.93906	1	0.0013756	0.13586	0.54312	20	0.00084969	0.031968	0.40549	15	0.0020769	0.71129	0.99586
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	66	0.46961	0.13786	0.41313	0.53039	0.86314	1	0.0016669	0.48951	0.8035	35	0.0014131	0.40559	0.71202	31	0.0019533	0.65135	0.99586
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	17	0.41184	0.16683	0.44182	0.58816	0.83417	1	0.0014391	0.27173	0.68194	10	0.0013563	0.39161	0.71202	7	0.0015574	0.32667	0.96515
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	91	0.4505	0.044955	0.28051	0.5495	0.95604	1	0.001659	0.47253	0.79736	50	0.0014125	0.35265	0.69664	41	0.0019596	0.7043	0.99586
GOBP_RESPONSE_TO_HORMONE	52	0.50004	0.32068	0.55713	0.49996	0.68032	1	0.0018209	0.76523	0.92827	26	0.0018914	0.90909	0.96963	26	0.0017503	0.37562	0.96515
GOBP_RESPONSE_TO_CARBOHYDRATE	10	0.89929	0.99101	1	0.10071	0.00999	0.82735	0.0014263	0.34466	0.71849	1	5.3089e-05	0.23077	0.58888	9	0.0015789	0.30969	0.96515
GOBP_EMBRYO_DEVELOPMENT	74	0.47273	0.12687	0.39994	0.52727	0.87413	1	0.0016294	0.41658	0.76514	39	0.0010776	0.038961	0.40549	35	0.0022443	0.93407	0.99586
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	43	0.39523	0.024975	0.22752	0.60477	0.97602	1	0.0017535	0.67532	0.90362	26	0.0012523	0.24675	0.61001	17	0.00252	0.94805	0.99586
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	63	0.52358	0.3986	0.60927	0.47642	0.6024	1	0.0019133	0.88511	0.95373	30	0.0015281	0.58242	0.82261	33	0.0022636	0.92707	0.99586
GOBP_TISSUE_DEVELOPMENT	97	0.48427	0.11988	0.39426	0.51573	0.88112	1	0.0015634	0.2008	0.61661	50	0.00099499	0.007992	0.33094	47	0.0021681	0.93107	0.99586
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	97	0.48448	0.14985	0.42395	0.51552	0.85115	1	0.0017534	0.68731	0.90362	50	0.0015979	0.7013	0.88244	47	0.0019188	0.63636	0.99586
GOBP_REGULATION_OF_CATABOLIC_PROCESS	65	0.41543	0.015984	0.18911	0.58457	0.98501	1	0.0019016	0.86913	0.95373	38	0.001696	0.81618	0.93293	27	0.002191	0.89111	0.99586
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	17	0.47045	0.27373	0.51628	0.52955	0.72727	1	0.0017161	0.57243	0.84932	9	0.0013638	0.4046	0.71202	8	0.0021124	0.71029	0.99586
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	38	0.34228	0.00999	0.15966	0.65772	0.99101	1	0.0019096	0.82218	0.95026	25	0.001722	0.79221	0.92404	13	0.0022704	0.83417	0.99586
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	11	0.3636	0.098901	0.36626	0.6364	0.9021	1	0.00095592	0.071928	0.45504	7	0.00069579	0.086913	0.46805	4	0.0014112	0.33067	0.96515
GOBP_HORMONE_TRANSPORT	14	0.5714	0.67033	0.77909	0.4286	0.33067	1	0.0017446	0.58242	0.85994	6	0.001977	0.79321	0.92404	8	0.0015703	0.32368	0.96515
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	11	0.63559	0.63736	0.75821	0.36441	0.36364	1	0.0023796	0.92308	0.96881	4	0.0011546	0.37163	0.70827	7	0.0030796	0.97702	0.99586
GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	19	0.52622	0.51249	0.67663	0.47378	0.48851	1	0.0015416	0.34266	0.71849	9	0.001418	0.45055	0.72518	10	0.0016528	0.34765	0.96515
GOBP_GLIAL_CELL_DIFFERENTIATION	16	0.62436	0.68831	0.78381	0.37564	0.31269	1	0.0016528	0.4975	0.80807	6	0.00051009	0.045954	0.40645	10	0.0023383	0.84116	0.99586
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	40	0.42507	0.094905	0.36175	0.57493	0.90609	1	0.0011009	0.008991	0.2528	23	0.0010723	0.095904	0.48538	17	0.0011396	0.023976	0.85561
GOBP_RESPONSE_TO_METAL_ION	21	0.4285	0.13586	0.40984	0.5715	0.86513	1	0.00088554	0.005994	0.2528	12	0.00065349	0.026973	0.40549	9	0.0011949	0.1029	0.96515
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	27	0.29648	0.008991	0.15454	0.70352	0.99201	1	0.0013702	0.13586	0.54312	19	0.0012376	0.26673	0.61748	8	0.0016851	0.40959	0.97033
GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	15	0.33366	0.074925	0.33624	0.66634	0.92607	1	0.0016406	0.48052	0.79736	10	0.0017196	0.6963	0.88244	5	0.0014826	0.32767	0.96515
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	30	0.33354	0.014985	0.18911	0.66646	0.98601	1	0.0015521	0.34266	0.71849	20	0.0014721	0.52248	0.78795	10	0.001712	0.38961	0.96515
GOBP_REGULATION_OF_AUTOPHAGY	23	0.34803	0.03996	0.27846	0.65197	0.96104	1	0.0019499	0.79221	0.93724	15	0.0018023	0.80519	0.92852	8	0.0022266	0.77522	0.99586
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	13	0.38483	0.15784	0.43181	0.61517	0.84316	1	0.0022164	0.87712	0.95373	8	0.0021524	0.86414	0.9569	5	0.0023187	0.75924	0.99586
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	63	0.4918	0.18781	0.46349	0.5082	0.81319	1	0.0011534	0.002997	0.22752	32	0.00062484	0.000999	0.30336	31	0.001699	0.31169	0.96515
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	28	0.39298	0.061938	0.31315	0.60702	0.93906	1	0.0017448	0.60939	0.87564	17	0.0016439	0.68931	0.88244	11	0.0019008	0.54545	0.99516
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	33	0.48503	0.31369	0.55381	0.51497	0.68731	1	0.0022826	0.98302	0.99173	17	0.0025754	0.999	0.999	16	0.0019715	0.62737	0.99586
GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	11	0.54503	0.42857	0.62369	0.45497	0.57243	1	0.0012531	0.2048	0.61661	5	0.00043783	0.044955	0.40549	6	0.0019324	0.58142	0.99586
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	13	0.69181	0.84615	0.90157	0.30819	0.15485	1	0.0019324	0.72328	0.91009	4	0.0015338	0.55145	0.80767	9	0.0021095	0.68931	0.99586
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	29	0.48288	0.31768	0.55549	0.51712	0.68332	1	0.0016955	0.53447	0.83489	15	0.0018676	0.83916	0.94613	14	0.0015111	0.1958	0.96515
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	71	0.46465	0.085914	0.35256	0.53535	0.91508	1	0.0013131	0.024975	0.3792	38	0.00097416	0.026973	0.40549	33	0.0017034	0.26873	0.96515
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	65	0.53835	0.54446	0.69761	0.46165	0.45654	1	0.0014443	0.10789	0.54312	30	0.0013147	0.3007	0.6585	35	0.0015555	0.15185	0.96515
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	17	0.58795	0.65534	0.77134	0.41205	0.34565	1	0.0019898	0.7992	0.93824	7	0.0017262	0.67732	0.88023	10	0.0021743	0.72927	0.99586
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	10	0.49998	0.45754	0.64623	0.50002	0.54346	1	0.0014548	0.35764	0.73296	5	0.001419	0.50549	0.77788	5	0.0014907	0.33467	0.96515
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	39	0.43611	0.13586	0.40984	0.56389	0.86513	1	0.0015819	0.34366	0.71849	22	0.0017825	0.81319	0.93293	17	0.0013222	0.08991	0.8991
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	18	0.6109	0.75125	0.82956	0.3891	0.24975	1	0.0024052	0.96903	0.98627	7	0.0025408	0.94106	0.97635	11	0.0023188	0.84216	0.99586
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	11	0.54528	0.51149	0.67663	0.45472	0.48951	1	0.0013837	0.29471	0.70098	5	0.0011403	0.34565	0.69055	6	0.0015865	0.38561	0.96515
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	16	0.68714	0.88611	0.92677	0.31286	0.11489	1	0.0014748	0.32967	0.71849	5	0.0012125	0.37962	0.71159	11	0.0015941	0.28971	0.96515
