Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_PLASMA_MEMBRANE_ORGANIZATION	28	0.5362	0.26274	0.52492	0.4638	0.73826	1	0.0034219	0.31768	0.7642	13	0.0047396	0.73526	0.97337	15	0.00228	0.08991	0.68198
GOBP_CYTOSKELETON_ORGANIZATION	235	0.481	0.000999	0.020299	0.519	1	1	0.0035528	0.17682	0.68935	122	0.0037087	0.33966	0.83982	113	0.0033846	0.19481	0.73649
GOBP_ACTIN_FILAMENT_ORGANIZATION	72	0.59704	0.43856	0.67761	0.40296	0.56244	1	0.0028154	0.015984	0.44246	29	0.0030511	0.14785	0.71541	43	0.0026564	0.032967	0.63503
GOBP_MICROTUBULE_BASED_PROCESS	163	0.47869	0.000999	0.020299	0.52131	1	1	0.0044088	0.97103	0.98859	85	0.0045367	0.93706	0.99585	78	0.0042695	0.86613	0.95145
GOBP_MICROTUBULE_BASED_MOVEMENT	78	0.51297	0.040959	0.18109	0.48703	0.96004	1	0.0046915	0.96004	0.9885	38	0.0051273	0.96803	0.99585	40	0.0042774	0.82418	0.93665
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION	15	0.40072	0.057942	0.22046	0.59928	0.94306	1	0.0038803	0.56144	0.8883	9	0.004437	0.66334	0.95083	6	0.0030452	0.37662	0.83709
GOBP_GOLGI_ORGANIZATION	27	0.44483	0.044955	0.19252	0.55517	0.95604	1	0.0052151	0.93906	0.98011	15	0.0053791	0.9031	0.99585	12	0.0050101	0.85714	0.94813
GOBP_ENDOSOME_ORGANIZATION	12	0.50063	0.29071	0.55525	0.49937	0.71029	1	0.0032065	0.33067	0.76973	6	0.0044657	0.63137	0.93892	6	0.0019473	0.15584	0.7274
GOBP_VACUOLE_ORGANIZATION	25	0.63987	0.65734	0.82873	0.36013	0.34366	1	0.0036785	0.46254	0.84702	9	0.0047477	0.74026	0.97371	16	0.0030771	0.25874	0.77814
GOBP_VACUOLAR_TRANSPORT	21	0.38191	0.028971	0.15328	0.61809	0.97203	1	0.0035621	0.43057	0.82761	13	0.0044191	0.64835	0.94283	8	0.0021694	0.15984	0.7274
GOBP_LYSOSOMAL_TRANSPORT	19	0.42181	0.073926	0.25304	0.57819	0.92707	1	0.0033399	0.34266	0.77313	11	0.0041911	0.61239	0.92956	8	0.0021694	0.15984	0.7274
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	16	0.87355	0.98402	1	0.12645	0.016983	0.73076	0.0032592	0.32268	0.76943	2	0.0014555	0.25275	0.77659	14	0.0035169	0.41758	0.84981
GOBP_CELL_CYCLE	316	0.54748	0.015984	0.10788	0.45252	0.98501	1	0.003769	0.46553	0.84764	143	0.0041941	0.83017	0.9907	173	0.0034176	0.14186	0.7274
GOBP_SPINDLE_ORGANIZATION	48	0.41733	0.004995	0.05483	0.58267	0.996	1	0.0048122	0.94106	0.9811	28	0.0052582	0.94605	0.99585	20	0.0041878	0.68032	0.91171
GOBP_MITOTIC_SPINDLE_ORGANIZATION	38	0.42169	0.011988	0.090862	0.57831	0.98901	1	0.0046383	0.89011	0.96267	22	0.0051075	0.92607	0.99585	16	0.0039933	0.59241	0.88855
GOBP_CHROMOSOME_SEGREGATION	59	0.50891	0.060939	0.22689	0.49109	0.94006	1	0.0036267	0.4036	0.81315	29	0.0045687	0.80619	0.98976	30	0.0027161	0.084915	0.67928
GOBP_SISTER_CHROMATID_COHESION	11	0.54592	0.43457	0.67481	0.45408	0.56643	1	0.0031552	0.33566	0.77243	5	0.0044976	0.65135	0.94575	6	0.0020366	0.17183	0.73306
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	13	0.53944	0.40659	0.65365	0.46056	0.59441	1	0.0041232	0.64935	0.89271	6	0.006579	0.92907	0.99585	7	0.0020182	0.15285	0.7274
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	30	0.6006	0.52647	0.73939	0.3994	0.47453	1	0.003793	0.51848	0.8658	12	0.0062436	0.97802	0.99585	18	0.0021593	0.033966	0.6408
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	21	0.71394	0.89311	0.96212	0.28606	0.10789	1	0.0041408	0.66134	0.89563	6	0.006032	0.88611	0.99585	15	0.0033843	0.38561	0.84138
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	12	0.33333	0.018981	0.12005	0.66667	0.98202	1	0.0044057	0.7043	0.90586	8	0.0033012	0.38062	0.84508	4	0.0066146	0.88511	0.95784
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	81	0.48169	0.007992	0.07067	0.51831	0.99301	1	0.0027489	0.008991	0.37414	42	0.0030506	0.1019	0.69262	39	0.002424	0.016983	0.57153
GOBP_CELL_MATRIX_ADHESION	44	0.54531	0.17982	0.42825	0.45469	0.82118	1	0.0031272	0.13786	0.65314	20	0.0031287	0.2018	0.74207	24	0.003126	0.24975	0.77001
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	55	0.54548	0.18182	0.43033	0.45452	0.81918	1	0.0029389	0.05994	0.55041	25	0.0032856	0.25275	0.77659	30	0.0026499	0.070929	0.66983
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	43	0.37221	0.000999	0.020299	0.62779	1	1	0.0031035	0.14286	0.65535	27	0.0026555	0.063936	0.61205	16	0.0038594	0.54945	0.87879
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	164	0.51799	0.008991	0.075986	0.48201	0.99201	1	0.0032812	0.064935	0.55494	79	0.0027686	0.007992	0.4652	85	0.0037575	0.52348	0.87721
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	101	0.45517	0.000999	0.020299	0.54483	1	1	0.0028509	0.011988	0.4017	55	0.0021129	0.001998	0.4652	46	0.0037333	0.49051	0.8711
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	64	0.5778	0.28871	0.55254	0.4222	0.71229	1	0.0038744	0.57343	0.8883	27	0.0038132	0.46853	0.88811	37	0.0039191	0.57842	0.88456
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	42	0.59489	0.42857	0.66768	0.40511	0.57243	1	0.0041591	0.6983	0.90554	17	0.0042887	0.67333	0.9558	25	0.0040711	0.68432	0.9145
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	102	0.50969	0.018981	0.12005	0.49031	0.98202	1	0.0028814	0.011988	0.4017	50	0.0027036	0.020979	0.51689	52	0.0030523	0.12887	0.7274
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	31	0.45184	0.041958	0.18381	0.54816	0.95904	1	0.0028091	0.096903	0.58386	17	0.0029677	0.1998	0.74195	14	0.0026166	0.15085	0.7274
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	21	0.38174	0.026973	0.14471	0.61826	0.97403	1	0.0025599	0.095904	0.58337	13	0.0033461	0.31968	0.82856	8	0.0012824	0.044955	0.64946
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	15	0.59912	0.4016	0.65166	0.40088	0.5994	1	0.0036403	0.47253	0.84764	6	0.0023444	0.1958	0.73571	9	0.0045043	0.70629	0.92023
GOBP_NOTCH_SIGNALING_PATHWAY	27	0.51875	0.18981	0.44104	0.48125	0.81119	1	0.0039811	0.58941	0.8883	13	0.0046134	0.70929	0.96445	14	0.003394	0.38162	0.84035
GOBP_SMOOTHENED_SIGNALING_PATHWAY	20	0.599	0.37962	0.62995	0.401	0.62138	1	0.0033092	0.33167	0.76973	8	0.0016266	0.073926	0.63152	12	0.0044309	0.76124	0.93014
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	21	0.61844	0.4965	0.72391	0.38156	0.5045	1	0.0030308	0.21379	0.72584	8	0.0023936	0.16683	0.71847	13	0.0034229	0.40859	0.8451
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	43	0.5578	0.22378	0.47809	0.4422	0.77722	1	0.0031856	0.18082	0.68935	19	0.0028318	0.13387	0.71433	24	0.0034657	0.3956	0.84296
GOBP_JNK_CASCADE	33	0.66667	0.7992	0.90705	0.33333	0.2018	1	0.0038201	0.51449	0.86426	11	0.00574	0.92607	0.99585	22	0.0028601	0.16583	0.7274
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	18	0.7207	0.76823	0.88875	0.2793	0.23277	1	0.0035345	0.40559	0.8146	5	0.00087317	0.043956	0.55407	13	0.0045581	0.76124	0.93014
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	92	0.40218	0.000999	0.020299	0.59782	1	1	0.0039157	0.60839	0.8884	55	0.003279	0.15884	0.71807	37	0.0048622	0.94106	0.97745
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	67	0.38827	0.000999	0.020299	0.61173	1	1	0.0041875	0.75824	0.92429	41	0.0037667	0.43656	0.86701	26	0.0048511	0.88811	0.95784
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	28	0.39356	0.013986	0.099676	0.60644	0.98701	1	0.0032852	0.25774	0.7493	17	0.0038685	0.51548	0.90305	11	0.0023837	0.14985	0.7274
GOBP_CELL_CELL_SIGNALING	223	0.56486	0.066933	0.24076	0.43514	0.93407	1	0.0039067	0.6973	0.90554	97	0.0041246	0.71928	0.96902	126	0.003739	0.51748	0.87695
GOBP_NEUROTRANSMITTER_SECRETION	16	0.50012	0.1968	0.4491	0.49988	0.8042	1	0.0042972	0.68531	0.90335	8	0.004528	0.6963	0.96178	8	0.0040665	0.61139	0.89217
GOBP_ENSHEATHMENT_OF_NEURONS	33	0.60579	0.49351	0.7223	0.39421	0.50749	1	0.0027329	0.065934	0.55494	13	0.002773	0.15485	0.71807	20	0.0027069	0.11089	0.7274
GOBP_GAMETE_GENERATION	95	0.61017	0.49351	0.7223	0.38983	0.50749	1	0.0036615	0.37463	0.79681	37	0.0037795	0.42857	0.86578	58	0.0035862	0.40559	0.84371
GOBP_GERM_CELL_DEVELOPMENT	35	0.685	0.81419	0.91369	0.315	0.18681	1	0.0045826	0.85215	0.94629	11	0.0050096	0.83317	0.9907	24	0.0043869	0.76723	0.93014
GOBP_FEMALE_GAMETE_GENERATION	25	0.71903	0.85115	0.93702	0.28097	0.14985	1	0.0039589	0.58941	0.8883	7	0.0035915	0.48352	0.89007	18	0.0041018	0.63836	0.89775
GOBP_SINGLE_FERTILIZATION	18	0.66612	0.67732	0.83981	0.33388	0.32368	1	0.0043676	0.73027	0.91825	6	0.004914	0.71928	0.96902	12	0.0040944	0.66933	0.90848
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	97	0.62884	0.6993	0.85401	0.37116	0.3017	1	0.0037076	0.42158	0.82761	36	0.0049369	0.92907	0.99585	61	0.002982	0.075924	0.66983
GOBP_GASTRULATION	39	0.5385	0.21279	0.46715	0.4615	0.78821	1	0.0031068	0.15584	0.66442	18	0.0034416	0.35864	0.84048	21	0.0028199	0.16583	0.7274
GOBP_PATTERN_SPECIFICATION_PROCESS	67	0.59634	0.38162	0.63272	0.40366	0.61938	1	0.0035493	0.30669	0.76076	27	0.0027404	0.076923	0.63712	40	0.0040953	0.73327	0.923
GOBP_SYNAPSE_ASSEMBLY	15	0.33366	0.008991	0.075986	0.66634	0.99201	1	0.0028367	0.18881	0.70396	10	0.0026183	0.18981	0.73225	5	0.0032735	0.43357	0.85238
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	148	0.55402	0.096903	0.29998	0.44598	0.9041	1	0.0036679	0.35864	0.78376	66	0.0040372	0.61638	0.93339	82	0.0033707	0.21778	0.75935
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	12	0.41614	0.058941	0.22293	0.58386	0.94206	1	0.0020016	0.062937	0.55494	7	0.00080984	0.018981	0.51655	5	0.0036699	0.51848	0.87695
GOBP_SENSORY_ORGAN_DEVELOPMENT	74	0.63457	0.68531	0.84394	0.36543	0.31568	1	0.0032935	0.15185	0.66442	27	0.0029699	0.12787	0.70813	47	0.0034794	0.32468	0.80279
GOBP_ENDODERM_DEVELOPMENT	15	0.46763	0.19081	0.44122	0.53237	0.81019	1	0.0034161	0.36364	0.78695	8	0.0050093	0.78721	0.98976	7	0.0015953	0.088911	0.68094
GOBP_MESODERM_DEVELOPMENT	25	0.47961	0.070929	0.24949	0.52039	0.93007	1	0.0042071	0.67932	0.89917	13	0.0032876	0.3017	0.81217	12	0.0052032	0.87213	0.95528
GOBP_HEART_DEVELOPMENT	90	0.51089	0.020979	0.12522	0.48911	0.98002	1	0.0037619	0.48751	0.85325	44	0.0033987	0.21678	0.75914	46	0.0041093	0.70929	0.92023
GOBP_MUSCLE_ORGAN_DEVELOPMENT	45	0.57713	0.31169	0.58129	0.42287	0.68931	1	0.0043461	0.81119	0.93451	19	0.0036068	0.38861	0.84582	26	0.0048864	0.89211	0.95784
GOBP_SEX_DIFFERENTIATION	41	0.68224	0.84216	0.93194	0.31776	0.15884	1	0.0030608	0.12488	0.63434	13	0.0026519	0.12687	0.70813	28	0.0032506	0.29271	0.7929
GOBP_EMBRYO_IMPLANTATION	11	0.63623	0.62537	0.80544	0.36377	0.37562	1	0.0039035	0.57642	0.8883	4	0.0049927	0.7023	0.96178	7	0.0032811	0.41958	0.84981
GOBP_AGING	44	0.50015	0.071928	0.2507	0.49985	0.92907	1	0.0041443	0.71429	0.9144	22	0.0044409	0.73926	0.97371	22	0.0038477	0.55245	0.87879
GOBP_CELL_AGING	17	0.52986	0.31469	0.58129	0.47014	0.68631	1	0.0050999	0.90609	0.96468	8	0.006366	0.94306	0.99585	9	0.0039745	0.58142	0.8856
GOBP_RESPONSE_TO_NUTRIENT	23	0.60837	0.49351	0.7223	0.39163	0.50749	1	0.0035654	0.39461	0.80609	9	0.0037242	0.46853	0.88811	14	0.0034633	0.4036	0.84371
GOBP_HEMOSTASIS	56	0.74966	0.98501	1	0.25034	0.015984	0.73076	0.0026751	0.016983	0.44435	14	0.0039782	0.53247	0.90305	42	0.0022407	0.008991	0.55309
GOBP_SENSORY_PERCEPTION	61	0.63876	0.67233	0.83658	0.36124	0.32867	1	0.0030461	0.072927	0.55494	22	0.0026008	0.068931	0.62543	39	0.0032974	0.23976	0.77001
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	10	0.40001	0.091908	0.29016	0.59999	0.90909	1	0.0032578	0.35764	0.78376	6	0.0027284	0.25874	0.77976	4	0.004052	0.57842	0.88456
GOBP_BEHAVIOR	81	0.64164	0.77522	0.89413	0.35836	0.22577	1	0.0041643	0.77922	0.92788	29	0.0048742	0.87512	0.99585	52	0.0037683	0.52048	0.87695
GOBP_LEARNING	23	0.60879	0.55345	0.75237	0.39121	0.44755	1	0.0026831	0.11289	0.61429	9	0.0036592	0.45355	0.87539	14	0.0020555	0.055944	0.66678
GOBP_MEMORY	16	0.56252	0.37363	0.62875	0.43748	0.62737	1	0.003713	0.4955	0.85494	7	0.0042914	0.63636	0.94121	9	0.0032631	0.39161	0.84296
GOBP_CIRCADIAN_RHYTHM	32	0.71806	0.90909	0.97598	0.28194	0.091908	1	0.0041088	0.67632	0.89894	9	0.0048463	0.75924	0.97519	23	0.0038202	0.56344	0.88456
GOBP_LOCOMOTORY_BEHAVIOR	27	0.666	0.71628	0.86261	0.334	0.28472	1	0.0045447	0.81918	0.93691	9	0.004814	0.75325	0.97519	18	0.00441	0.74625	0.92898
GOBP_REGULATION_OF_HEART_CONTRACTION	29	0.68945	0.85614	0.93979	0.31055	0.14486	1	0.0035339	0.36763	0.78896	9	0.0050394	0.79021	0.98976	20	0.0028564	0.15085	0.7274
GOBP_TRNA_PROCESSING	31	0.74159	0.96304	1	0.25841	0.037962	0.97983	0.0041452	0.68032	0.89987	8	0.0066735	0.95604	0.99585	23	0.0032658	0.3037	0.79957
GOBP_CELL_RECOGNITION	22	0.45455	0.061938	0.23016	0.54545	0.93906	1	0.0023884	0.037962	0.48992	12	0.0021904	0.072927	0.62862	10	0.002626	0.20879	0.75201
GOBP_AXO_DENDRITIC_TRANSPORT	21	0.42876	0.047952	0.19911	0.57124	0.95305	1	0.0050791	0.92707	0.97452	12	0.0047793	0.8022	0.98976	9	0.0054787	0.88811	0.95784
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	12	0.49926	0.16783	0.41309	0.50074	0.83317	1	0.0066543	0.99001	0.99361	6	0.0051807	0.76923	0.97819	6	0.0081278	0.98801	0.99213
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	32	0.59388	0.45554	0.68673	0.40612	0.54545	1	0.0024707	0.02997	0.47308	13	0.0033497	0.32168	0.83053	19	0.0018692	0.024975	0.58799
GOBP_STEROID_METABOLIC_PROCESS	49	0.61185	0.51149	0.73015	0.38815	0.48951	1	0.0049199	0.96204	0.98859	19	0.005331	0.92208	0.99585	30	0.0046595	0.86613	0.95145
GOBP_REGULATION_OF_BLOOD_PRESSURE	28	0.71355	0.87512	0.95459	0.28645	0.12587	1	0.0033049	0.26374	0.75094	8	0.0032261	0.35864	0.84048	20	0.0033364	0.30969	0.79957
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	28	0.46422	0.050949	0.20661	0.53578	0.95005	1	0.0031763	0.21179	0.72584	15	0.0028342	0.19481	0.73571	13	0.003571	0.45554	0.8603
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	153	0.60076	0.4026	0.65166	0.39924	0.5984	1	0.0037944	0.51149	0.86379	61	0.0033944	0.16983	0.72055	92	0.0040596	0.76324	0.93014
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	111	0.56765	0.2038	0.45473	0.43235	0.7972	1	0.0031348	0.051948	0.53059	48	0.0038158	0.47552	0.89007	63	0.0026159	0.014985	0.57153
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	29	0.27652	0.000999	0.020299	0.72348	1	1	0.0031034	0.18082	0.68935	21	0.0030565	0.18881	0.73225	8	0.0032262	0.39261	0.84296
GOBP_ASSOCIATIVE_LEARNING	11	0.63672	0.67133	0.83588	0.36328	0.32967	1	0.0033133	0.39261	0.80609	4	0.0055307	0.75824	0.97519	7	0.0020462	0.15884	0.7274
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	11	0.54491	0.30969	0.57934	0.45509	0.69131	1	0.0041721	0.64136	0.89271	5	0.0033853	0.45754	0.87688	6	0.0048278	0.76024	0.93014
GOBP_REGULATION_OF_CELL_SHAPE	30	0.50016	0.11588	0.33036	0.49984	0.88511	1	0.0027611	0.090909	0.5832	15	0.0030769	0.25674	0.77882	15	0.0024453	0.12687	0.7274
GOBP_REGULATION_OF_CELL_SIZE	24	0.37552	0.008991	0.075986	0.62448	0.99201	1	0.0033426	0.31469	0.7642	15	0.0035033	0.3956	0.84582	9	0.0030748	0.33467	0.8048
GOBP_RNA_SPLICING	101	0.77111	1	1	0.22889	0.000999	0.14678	0.0036083	0.33067	0.76973	23	0.0027786	0.098901	0.69262	78	0.003853	0.60839	0.89217
GOBP_EPIDERMIS_DEVELOPMENT	42	0.45254	0.023976	0.13509	0.54746	0.97702	1	0.0031305	0.14486	0.65535	23	0.0031519	0.1978	0.7403	19	0.0031046	0.28372	0.79216
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	10	0.39839	0.052947	0.21025	0.60161	0.94805	1	0.0041889	0.64735	0.89271	6	0.00080566	0.021978	0.51689	4	0.0092639	0.98901	0.99213
GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	20	0.5502	0.32967	0.59347	0.4498	0.67133	1	0.0046461	0.83117	0.94384	9	0.0056172	0.87612	0.99585	11	0.0038516	0.55145	0.87879
GOBP_LIPID_BIOSYNTHETIC_PROCESS	112	0.59798	0.41958	0.66286	0.40202	0.58142	1	0.0045318	0.97003	0.98859	45	0.0050486	0.96503	0.99585	67	0.0041846	0.82717	0.93782
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	13	0.38533	0.06993	0.24735	0.61467	0.93107	1	0.0030537	0.26274	0.75094	8	0.0036479	0.48352	0.89007	5	0.0021031	0.21179	0.75351
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	19	0.57807	0.34466	0.60338	0.42193	0.65634	1	0.0030261	0.22877	0.72584	8	0.0015027	0.062937	0.6086	11	0.004134	0.62438	0.89217
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	25	0.55974	0.31369	0.58129	0.44026	0.68731	1	0.0018847	0.005994	0.3271	11	0.0015485	0.01998	0.51689	14	0.0021488	0.065934	0.66777
GOBP_CARBOHYDRATE_TRANSPORT	21	0.61902	0.58142	0.77091	0.38098	0.41958	1	0.0049686	0.90509	0.96416	8	0.0064426	0.94605	0.99585	13	0.0040616	0.61638	0.89217
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	16	0.56229	0.35564	0.61546	0.43771	0.64535	1	0.0050652	0.87113	0.95569	7	0.0053181	0.83417	0.9907	9	0.0048685	0.78222	0.93086
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	39	0.5643	0.32168	0.58991	0.4357	0.67932	1	0.0051288	0.97103	0.98859	17	0.0063374	0.98801	0.99585	22	0.0041949	0.6963	0.91771
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	232	0.53431	0.007992	0.07067	0.46569	0.99301	1	0.0036782	0.31369	0.7642	108	0.0035848	0.23776	0.7751	124	0.0037596	0.54046	0.87879
GOBP_AEROBIC_RESPIRATION	22	0.6363	0.65834	0.82889	0.3637	0.34266	1	0.0027729	0.12188	0.62915	8	0.0036472	0.48352	0.89007	14	0.0022733	0.081918	0.67928
GOBP_FATTY_ACID_CATABOLIC_PROCESS	12	0.66539	0.55644	0.75376	0.33461	0.44456	1	0.0037192	0.5035	0.86128	4	0.0017347	0.17782	0.72945	8	0.0047114	0.74725	0.92898
GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	14	0.71253	0.72128	0.86481	0.28747	0.27972	1	0.0042206	0.67333	0.89753	4	0.0012266	0.10689	0.69262	10	0.0054182	0.88312	0.95784
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	11	0.63507	0.4975	0.72406	0.36493	0.5035	1	0.0044542	0.7033	0.9058	4	0.0025753	0.3047	0.81638	7	0.0055278	0.86513	0.95145
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	63	0.34992	0.000999	0.020299	0.65008	1	1	0.0033709	0.21778	0.72584	41	0.0036907	0.3956	0.84582	22	0.0027748	0.14386	0.7274
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	54	0.27864	0.000999	0.020299	0.72136	1	1	0.0037499	0.48751	0.85325	39	0.0037889	0.44056	0.86701	15	0.0036483	0.49151	0.8711
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	11	0.63531	0.51648	0.7329	0.36469	0.48452	1	0.0041925	0.65235	0.89271	4	0.0028656	0.35065	0.84048	7	0.0049507	0.78621	0.93086
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	18	0.44357	0.064935	0.23714	0.55643	0.93606	1	0.0032984	0.31269	0.7642	10	0.0014028	0.016983	0.49019	8	0.005668	0.8981	0.95784
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	10	0.40026	0.1049	0.31354	0.59974	0.8961	1	0.0037554	0.51748	0.86549	6	0.0035649	0.41758	0.85907	4	0.0040413	0.57842	0.88456
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	18	0.44357	0.064935	0.23714	0.55643	0.93606	1	0.0032984	0.31269	0.7642	10	0.0014028	0.016983	0.49019	8	0.005668	0.8981	0.95784
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	12	0.66665	0.71928	0.8635	0.33335	0.28172	1	0.0038759	0.55245	0.88745	4	0.0057773	0.7962	0.98976	8	0.0029251	0.31069	0.79957
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS	12	0.41696	0.093906	0.29403	0.58304	0.90709	1	0.0038706	0.55145	0.88734	7	0.0038222	0.53946	0.90305	5	0.0039384	0.57043	0.88456
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS	11	0.8174	0.94106	0.98705	0.1826	0.05994	1	0.0016386	0.028971	0.47308	2	0.00020964	0.06993	0.62543	9	0.0019561	0.1009	0.694
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS	29	0.62007	0.53646	0.74466	0.37993	0.46454	1	0.0039123	0.55744	0.88811	11	0.0035241	0.4026	0.85122	18	0.0041496	0.65335	0.90557
GOBP_CELLULAR_RESPONSE_TO_STARVATION	27	0.62947	0.62238	0.80266	0.37053	0.37862	1	0.0047857	0.87612	0.95677	10	0.0060184	0.93107	0.99585	17	0.0040605	0.64535	0.90426
GOBP_RESPONSE_TO_RADIATION	66	0.60553	0.48152	0.71184	0.39447	0.51948	1	0.0033132	0.17682	0.68935	26	0.0028645	0.10889	0.69377	40	0.0036049	0.43856	0.85661
GOBP_RESPONSE_TO_HEAT	22	0.59003	0.38661	0.63658	0.40997	0.61439	1	0.0037433	0.49351	0.85458	9	0.0024154	0.17882	0.72945	13	0.0046626	0.78621	0.93086
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS	53	0.62228	0.58442	0.77248	0.37772	0.41658	1	0.0039819	0.65035	0.89271	20	0.0043147	0.68332	0.95712	33	0.0037802	0.52947	0.87879
GOBP_RESPONSE_TO_UV	25	0.67922	0.74725	0.87885	0.32078	0.25375	1	0.0029228	0.16084	0.67226	8	0.00212	0.12587	0.70813	17	0.0033006	0.36064	0.82562
GOBP_RESPONSE_TO_LIGHT_STIMULUS	48	0.60355	0.42058	0.66334	0.39645	0.58042	1	0.003637	0.39461	0.80609	19	0.0030249	0.1958	0.73571	29	0.004038	0.65834	0.90557
GOBP_RNA_MODIFICATION	40	0.74925	0.97502	1	0.25075	0.025974	0.80017	0.004018	0.64336	0.89271	10	0.0050432	0.78921	0.98976	30	0.0036762	0.48951	0.8711
GOBP_FERTILIZATION	23	0.60869	0.54446	0.74706	0.39131	0.45654	1	0.0044738	0.77423	0.92716	9	0.0056915	0.88312	0.99585	14	0.003691	0.48052	0.8694
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	14	0.57163	0.42557	0.66736	0.42837	0.57542	1	0.0039683	0.59241	0.8883	6	0.0050892	0.75025	0.97485	8	0.0031276	0.36064	0.82562
GOBP_RESPONSE_TO_WOUNDING	106	0.68839	0.97203	1	0.31161	0.028971	0.84181	0.003103	0.047952	0.51745	33	0.0040459	0.59441	0.91762	73	0.0026768	0.011988	0.56287
