Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Insulin signaling pathway	19/137	2.5865748427728274E-5	1.3522794792040395E-4	0	0	3.2779934390377257	34.62410373172586	PYGB;PTPN1;MAP2K2;RPS6;PYGL;MTOR;HK1;HK3;PRKAR1A;PRKAR2B;AKT2;FASN;FLOT1;FLOT2;GRB2;PRKACA;PRKACB;FBP1;MAPK3
Tuberculosis	22/180	4.5721182053335675E-5	2.349122802050695E-4	0	0	2.8378326710635915	28.35831676989532	TGFB1;ITGAM;SRC;STAT1;LSP1;MAPK14;CTSS;HSPD1;FCGR3A;LAMP1;AKT2;CASP3;IL1B;TRAF6;MRC1;ITGAX;ATP6V1H;CD14;ATP6V0D1;CTSD;HLA-DRB1;MAPK3
Glyoxylate and dicarboxylate metabolism	8/30	5.7406559951817226E-5	2.851389373698672E-4	0	0	7.353492416191672	71.8094416991196	GCSH;PCCA;SHMT2;MDH2;SHMT1;ACO1;GLUL;DLD
Thyroid hormone signaling pathway	17/121	5.741052430265782E-5	2.851389373698672E-4	0	0	3.3230748596896666	32.4507661732791	MAP2K2;SRC;STAT1;ITGB3;ATP2A3;ATP2A2;PRKCA;MTOR;MED13;AKT2;PLCG2;ITGAV;PRKACA;PRKACB;PFKP;MYH7;MAPK3
Glutathione metabolism	11/57	6.429645896001299E-5	3.090378188723205E-4	0	0	4.845068137573005	46.764626728660005	GCLC;GPX1;ANPEP;GSTP1;MGST3;IDH1;GSR;TXNDC12;PGD;GCLM;PRDX6
Legionellosis	11/57	6.429645896001299E-5	3.090378188723205E-4	0	0	4.845068137573005	46.764626728660005	PYCARD;EEF1A1;VCP;CXCL8;ITGAM;CASP3;IL1B;RAB1B;CD14;NAIP;HSPD1
Human immunodeficiency virus 1 infection	24/212	7.3156591976671E-5	3.4604229220711047E-4	0	0	2.603289246693502	24.790884823261656	PDIA3;MAP2K2;HLA-B;TAP2;ITPR1;HLA-C;PRKCA;HLA-A;SAMHD1;MAPK14;PTK2;MTOR;HLA-E;TAPBP;AP1G1;AKT2;GNAQ;CASP3;TRAF6;GNB1;PLCG2;AP1S1;RAC1;MAPK3
Fc epsilon RI signaling pathway	12/68	7.585696619495033E-5	3.5320899884523746E-4	0	0	4.34403110230218	41.210350504682715	LYN;MAP2K2;AKT2;INPP5D;PLCG2;PRKCA;LCP2;FYN;GRB2;RAC1;MAPK14;MAPK3
Epstein-Barr virus infection	23/202	9.39201218223937E-5	4.305876354318972E-4	0	0	2.618675869058967	24.283153917089326	LYN;PDIA3;CD40;USP7;PSMD11;STAT1;PSMD13;HLA-B;TAP2;HLA-C;HLA-A;MAPK14;HLA-E;TAPBP;PSMD4;AKT2;CASP3;TRAF6;PLCG2;RAC1;VIM;HLA-DRB1;CD44
Ferroptosis	9/41	1.0424284397438933E-4	4.6646029037011383E-4	0	0	5.690525265957447	52.17521603110201	PRNP;GCLC;TFRC;ACSL1;VDAC3;CYBB;SLC3A2;GCLM;ATG7
Viral myocarditis	11/60	1.0487530018388465E-4	4.6646029037011383E-4	0	0	4.5477133284017235	41.66950814154009	CD40;CASP3;HLA-B;HLA-C;FYN;RAC1;HLA-A;CD55;HLA-DRB1;HLA-E;MYH7
Rheumatoid arthritis	14/93	1.1977049496275322E-4	5.248765808661834E-4	0	0	3.5958573072497124	32.47035123949545	ATP6V1A;ATP6V1G1;CXCL8;TGFB1;CTSL;IL1B;CCL5;ATP6V1H;ATP6V1E1;ATP6V0D1;ATP6V1D;ATP6V1C1;HLA-DRB1;ATP6V1F
Fatty acid degradation	9/43	1.5409146196084908E-4	6.573388676928911E-4	0	0	5.355225281602002	47.00797592805041	GCDH;CPT1A;ALDH2;ACSL1;ACOX1;HADH;ACADSB;CPT1B;ADH5
Cellular senescence	19/156	1.5440845885403482E-4	6.573388676928911E-4	0	0	2.8205478376893494	24.75287153885487	MAP2K2;TGFB1;CXCL8;SERPINE1;HLA-B;ITPR1;HLA-C;HLA-A;MAPK14;MTOR;HLA-E;AKT2;CAPN2;VDAC3;CAPN1;SLC25A5;SQSTM1;MCU;MAPK3
Collecting duct acid secretion	7/27	2.039777603678356E-4	8.561320083044367E-4	0	0	7.070966029723992	60.08553092340583	ATP6V1A;ATP6V1G1;ATP6V1E1;ATP6V0D1;ATP6V1D;ATP6V1C1;ATP6V1F
Arrhythmogenic right ventricular cardiomyopathy	12/77	2.588307151697706E-4	0.0010712715711193284	0	0	3.7407766193251786	30.896332194543795	ITGB1;ITGB5;ACTN3;ITGB3;ITGA2;ITGA2B;LMNA;ATP2A3;ATP2A2;ITGAV;ITGA6;EMD
Autophagy	17/137	2.693472561121532E-4	0.001099527155087968	0	0	2.877566165951359	23.652181275268642	MAP2K2;PRKCD;ITPR1;HMGB1;MTOR;VAMP8;LAMP1;CTSL;AKT2;TRAF6;PRKACA;PRKACB;SQSTM1;ATG7;CTSD;CTSB;MAPK3
Pyruvate metabolism	9/47	3.1410646454224444E-4	0.001264915222075525	0	0	4.790509518477044	38.639189015773404	LDHB;FH;ALDH2;MDH2;AKR1A1;DLAT;ME2;DLD;ADH5
cGMP-PKG signaling pathway	19/167	3.7362628237477054E-4	0.0014845417619690883	0	0	2.6093940714908457	20.594002116344225	VASP;GUCY1A1;MAP2K2;ROCK2;ITPR1;ATP2A3;ATP2A2;ADCY6;MYLK;AKT2;GNAQ;PPIF;VDAC3;PDE5A;SLC25A5;MYL9;PRKG1;MYH7;MAPK3
mTOR signaling pathway	18/154	3.7977961688603836E-4	0.001489135866211045	0	0	2.6889966512920958	21.17832097055153	ATP6V1A;ATP6V1G1;MAP2K2;CAB39;RPS6;PRKCA;SLC3A2;MTOR;AKT2;RPS6KA1;ATP6V1H;GRB2;ATP6V1E1;ATP6V1D;ATP6V1C1;EIF4B;ATP6V1F;MAPK3
NOD-like receptor signaling pathway	20/181	3.8988303608006325E-4	0.0015088979837903746	0	0	2.525924489700406	19.827657955863053	CXCL8;STAT1;PRKCD;ITPR1;ERBIN;CYBB;CYBA;TXN;MAPK14;PYCARD;IL1B;TRAF6;CCL5;NAMPT;VDAC3;DNM1L;NAIP;MCU;CTSB;MAPK3
VEGF signaling pathway	10/59	4.173066319324459E-4	0.0015943253373829345	0	0	4.129881984742779	32.13745836012678	MAP2K2;SRC;AKT2;PLCG2;HSPB1;PRKCA;RAC1;MAPK14;PTK2;MAPK3
Rap1 signaling pathway	22/210	4.323221795781076E-4	0.0016307849305604565	0	0	2.3811999357341227	18.445583028184153	VASP;ITGB1;FYB1;MAP2K2;ITGAM;RALB;SRC;ITGB3;ITGA2B;PRKCA;RASGRP2;MAPK14;THBS1;ADCY6;RAP1B;AKT2;GNAQ;LCP2;TLN2;RAC1;TLN1;MAPK3
Spinocerebellar ataxia	17/143	4.4791813490552203E-4	0.0016684950525230695	0	0	2.739670617889502	21.125326377981757	PSMD11;PSMD13;ITPR1;ATP2A3;ATP2A2;PRKCA;MTOR;PSMD4;PSMA1;AKT2;GNAQ;PSMB1;PPIF;VDAC3;ATXN10;SLC25A5;MCU
Cholesterol metabolism	9/50	5.084892075591142E-4	0.0018587665697271407	0	0	4.439283860923716	33.66782431004843	CYP27A1;LRPAP1;NCEH1;SOAT1;LRP1;NPC2;VDAC3;TSPO;CD36
Growth hormone synthesis, secretion and action	15/119	5.114726802604884E-4	0.0018587665697271407	0	0	2.9258462362049085	22.172695887270155	MAP2K2;STAT1;ITPR1;PRKCA;MAPK14;PTK2;ADCY6;MTOR;AKT2;GNAQ;PLCG2;GRB2;PRKACA;PRKACB;MAPK3
Human T-cell leukemia virus 1 infection	22/219	7.644425327702967E-4	0.0027446249971752818	0	0	2.271329927335053	16.29988965286368	RANBP1;FDPS;CD40;MAP2K2;TGFB1;HLA-B;HLA-C;HLA-A;ADCY6;HLA-E;AKT2;CANX;VDAC3;TSPO;TLN2;PRKACA;TLN1;SLC25A5;PRKACB;HLA-DRB1;RAN;MAPK3
Spliceosome	17/150	7.774301452162504E-4	0.002758025991362412	0	0	2.5945174094033367	18.575490885370176	DDX5;HNRNPA3;SF3B3;FUS;SRSF1;PRPF19;HNRNPK;PHF5A;DDX39B;TRA2B;SRSF3;HNRNPC;HNRNPA1;SRSF7;RBMX;SNRPA;SRSF9
Kaposi sarcoma-associated herpesvirus infection	20/193	8.856174138566652E-4	0.003104870462697485	0	0	2.34922254646366	16.513215060303978	LYN;MAP2K2;CXCL8;STAT1;SRC;HLA-B;ITPR1;HLA-C;HLA-A;MAPK14;MTOR;HLA-E;PREX1;AKT2;CASP3;GNB1;PLCG2;RAC1;UBA52;MAPK3
Vasopressin-regulated water reabsorption	8/44	9.649747782203895E-4	0.00334374981290321	0	0	4.490494745542567	31.179339805383773	DCTN2;DCTN4;ARHGDIA;PRKACA;DYNLL1;PRKACB;ADCY6;RAB11B
Synaptic vesicle cycle	11/78	0.001095579083016442	0.0037526731809068934	0	0	3.3227890398752504	22.649699158523276	ATP6V1A;NAPA;ATP6V1G1;CLTC;ATP6V1H;ATP6V1E1;ATP6V0D1;ATP6V1D;DNM1;ATP6V1C1;ATP6V1F
Other glycan degradation	5/18	0.0012153058841182288	0.004115467653036729	0	0	7.756681877444589	52.068739785985706	FUCA1;HEXB;GBA;HEXA;MAN2B1
C-type lectin receptor signaling pathway	13/104	0.0012765538206549196	0.00427430380399063	0	0	2.8937728937728937	19.282919472535184	SRC;STAT1;PRKCD;ITPR1;PTPN11;LSP1;MAPK14;PYCARD;AKT2;IL1B;PLCG2;CLEC1B;MAPK3
Natural killer cell mediated cytotoxicity	15/131	0.0013943659654740432	0.004616900641236276	0	0	2.6215111127519752	17.237262579865927	MAP2K2;HLA-B;HLA-C;PRKCA;PTPN11;HLA-A;HLA-E;FCGR3A;CASP3;PLCG2;GRB2;LCP2;FYN;RAC1;MAPK3
GnRH signaling pathway	12/93	0.0014678127021987852	0.004806683354453165	0	0	2.9993280366812916	19.567561955405072	MAP2K2;SRC;GNAQ;PRKCD;ITPR1;PRKCA;GRB2;PRKACA;MAPK14;PRKACB;ADCY6;MAPK3
Glycosaminoglycan degradation	5/19	0.0015854575894268196	0.005135503930969481	0	0	7.202254842615012	46.43208864097577	HEXB;HEXA;HPSE;GNS;ARSB
Central carbon metabolism in cancer	10/70	0.0016476521941698235	0.00526129145653324	0	0	3.3707845225417112	21.60134873760413	HK3;LDHB;MAP2K2;AKT2;PGAM1;IDH1;MTOR;PFKP;HK1;MAPK3
Glucagon signaling pathway	13/107	0.001659602003067532	0.00526129145653324	0	0	2.8009751773049647	17.92953917812168	PYGB;CPT1A;PGAM1;ITPR1;PYGL;CPT1B;LDHB;AKT2;GNAQ;PRKACA;PRKACB;FBP1;PFKP
Amino sugar and nucleotide sugar metabolism	8/48	0.0017382731999606	0.005452688564086935	0	0	4.040595111583422	25.677428664879354	CYB5R1;HK3;CYB5R3;NAGK;HEXB;HEXA;NANS;HK1
Cell adhesion molecules	16/148	0.001803183155426802	0.0055973810449706975	0	0	2.457890805157686	15.529450001723449	ITGB1;CD40;ITGAM;HLA-B;HLA-C;HLA-A;F11R;VSIR;HLA-E;SELP;PECAM1;CD226;ESAM;ITGAV;ITGA6;HLA-DRB1
Adherens junction	10/71	0.0018378679724642627	0.00564623356489021	0	0	3.3153511758236003	20.883891341565395	PTPN1;SRC;ACTN1;PTPRJ;FYN;RAC1;ACTN4;IQGAP1;VCL;MAPK3
Long-term depression	9/60	0.0019657926094224323	0.005977614261304947	0	0	3.566958698372966	22.228786347355022	LYN;GNAZ;GUCY1A1;MAP2K2;GNAQ;ITPR1;PRKCA;PRKG1;MAPK3
Inflammatory mediator regulation of TRP channels	12/98	0.0023072476425716484	0.006945048459458093	0	0	2.8242039165074084	17.147718811316054	SRC;GNAQ;IL1B;PRKCD;ITPR1;PLCG2;PRKCA;ALOX12;PRKACA;MAPK14;PRKACB;ADCY6
Pentose phosphate pathway	6/30	0.0025051730668534393	0.007426832960866016	0	0	5.044273594909862	30.21215944815933	TALDO1;PGLS;PGD;TKT;FBP1;PFKP
PPAR signaling pathway	10/74	0.0025171480840519046	0.007426832960866016	0	0	3.1594448881789137	18.90810465182866	CYP27A1;CPT1A;FABP5;ACSL1;ACOX1;ILK;DBI;CD36;CPT1B;SLC27A4
Pantothenate and CoA biosynthesis	5/21	0.0025641695459717962	0.007491397300976424	0	0	6.301310911016949	37.594380937420766	ALDH2;VNN2;PPCS;DPYD;AASDHPPT
Thyroid hormone synthesis	10/75	0.0027836612623604257	0.008053699574596182	0	0	3.1106742033259605	18.30317035903279	GPX1;GNAQ;CANX;GSR;ITPR1;PRKCA;PRKACA;PRKACB;ADCY6;HSP90B1
Pertussis	10/76	0.0030722446807487144	0.008803162642914586	0	0	3.0633814180140058	17.722723939601355	ITGB1;PYCARD;CXCL8;ITGAM;CASP3;IL1B;TRAF6;CD14;MAPK14;MAPK3
PI3K-Akt signaling pathway	29/354	0.003128139063677181	0.008877956580721904	0	0	1.8162341137123745	10.474797879248614	ITGB1;ITGB5;ITGB3;ITGA2B;THBS2;THBS1;HSP90B1;THBS3;VTN;YWHAQ;AKT2;ITGAV;RAC1;EIF4B;YWHAH;MAPK3;MAP2K2;VWF;ITGA2;RPS6;FN1;PRKCA;YWHAZ;PTK2;MTOR;GNB1;COL9A1;GRB2;ITGA6
MAPK signaling pathway	25/294	0.003610872884094829	0.010151321881700556	0	0	1.8891115080706158	10.623996142053294	HSPB1;ARRB1;RASGRP2;RAP1B;AKT2;CASP3;RPS6KA1;STMN1;FLNA;FLNB;CD14;RAC1;PRKACA;PRKACB;MAPK3;DUSP3;MAP2K2;TGFB1;PRKCA;MAPK14;PPM1A;IL1B;RASA1;TRAF6;GRB2
Toll-like receptor signaling pathway	12/104	0.0037930516406119896	0.010554862095848837	0	0	2.6391814764976105	14.712339892016653	CD40;MAP2K2;CXCL8;STAT1;AKT2;IL1B;TRAF6;CCL5;CD14;RAC1;MAPK14;MAPK3
Type I diabetes mellitus	7/43	0.003825252034737163	0.010554862095848837	0	0	3.925011795234725	21.847129524397076	IL1B;HLA-B;HLA-C;HLA-A;HLA-DRB1;HSPD1;HLA-E
Long-term potentiation	9/67	0.004235509088954528	0.011535203359564516	0	0	3.13530814380044	17.13211300589513	RAP1B;MAP2K2;GNAQ;RPS6KA1;ITPR1;PRKCA;PRKACA;PRKACB;MAPK3
Neurotrophin signaling pathway	13/119	0.004257960971651331	0.011535203359564516	0	0	2.482311320754717	13.550850317354715	MAP2K2;PRKCD;PTPN11;MAPK14;RAP1B;AKT2;ARHGDIA;TRAF6;RPS6KA1;PLCG2;GRB2;RAC1;MAPK3
Phospholipase D signaling pathway	15/148	0.004571795972306886	0.012169133667679003	0	0	2.2843779684757934	12.307883917489738	DGKG;MAP2K2;CXCL8;RALB;PRKCA;PTPN11;DNM1;ADCY6;MTOR;CYTH2;AKT2;PLCG2;GRB2;FYN;MAPK3
AMPK signaling pathway	13/120	0.00457363413013439	0.012169133667679003	0	0	2.4589823468328142	13.247637499344153	CPT1A;CAB39;EEF2;CPT1B;MTOR;RAB11B;RAB10;RAB14;AKT2;FASN;CD36;FBP1;PFKP
Propanoate metabolism	6/34	0.004830004623694347	0.012737534317353234	0	0	4.3227541281624	23.052849441124348	LDHB;SUCLA2;PCCA;ACOX1;DBT;DLD
Insulin resistance	12/108	0.005153909269276881	0.013376618931645575	0	0	2.528681963713981	13.321096005398005	PYGB;PTPN1;CPT1A;AKT2;RPS6KA1;PRKCD;PTPN11;PYGL;CD36;CPT1B;MTOR;SLC27A4
Renal cell carcinoma	9/69	0.005162118044091413	0.013376618931645575	0	0	3.030478723404255	15.959738332362267	RAP1B;FH;MAP2K2;TGFB1;AKT2;PTPN11;GRB2;RAC1;MAPK3
Oxytocin signaling pathway	15/154	0.006584637276642791	0.016915706107237517	0	0	2.18507848967079	10.975684277316764	GUCY1A1;MAP2K2;ROCK2;SRC;ITPR1;PRKCA;EEF2;ADCY6;MYLK;MYL6;GNAQ;PRKACA;PRKACB;MYL9;MAPK3
Toxoplasmosis	12/112	0.006877809551271473	0.017378896875251317	0	0	2.4270224119530415	12.085249022423655	ITGB1;CD40;TGFB1;STAT1;AKT2;CASP3;TRAF6;PPIF;ITGA6;MAPK14;HLA-DRB1;MAPK3
ErbB signaling pathway	10/85	0.0068815766150324	0.017378896875251317	0	0	2.6944976925807596	13.415654754501348	MAP2K2;SRC;AKT2;NCK2;PLCG2;PRKCA;GRB2;MTOR;PTK2;MAPK3
Valine, leucine and isoleucine degradation	7/48	0.007124333427671804	0.017840767743245358	0	0	3.4454456009528247	17.035106895794097	ALDH2;PCCA;OXCT1;DBT;HADH;ACADSB;DLD
Serotonergic synapse	12/113	0.0073726792017433955	0.018308820017662767	0	0	2.402865686782125	11.798008313803905	APP;MAOB;GNAQ;CASP3;GNB1;ITPR1;PRKCA;ALOX12;PRKACA;PRKACB;PTGS1;MAPK3
Relaxin signaling pathway	13/129	0.008344528476156647	0.0205509874867329	0	0	2.2671216475095783	10.850782521243243	MAP2K2;TGFB1;SRC;PRKCA;ARRB1;MAPK14;ADCY6;AKT2;GNB1;GRB2;PRKACA;PRKACB;MAPK3
Allograft rejection	6/38	0.00844534126950333	0.020628784412393377	0	0	3.7816145281018025	18.053958388406336	CD40;HLA-B;HLA-C;HLA-A;HLA-DRB1;HLA-E
Hepatitis B	15/162	0.01031263939422666	0.02498509381690687	0	0	2.065288642223485	9.447425407129813	MAP2K2;TGFB1;CXCL8;SRC;STAT1;PRKCA;MAPK14;YWHAZ;YWHAQ;AKT2;CASP3;TRAF6;VDAC3;GRB2;MAPK3
Glycine, serine and threonine metabolism	6/40	0.010840230614878441	0.026051521961562706	0	0	3.558792339841557	16.10172394366297	GCSH;MAOB;SHMT2;SHMT1;PGAM1;DLD
Sphingolipid signaling pathway	12/119	0.010955841715828635	0.026118726650535464	0	0	2.267407414795679	10.234810593206177	ASAH1;MAP2K2;ROCK2;AKT2;GNAQ;PRKCA;FYN;RAC1;MAPK14;CTSD;CERS2;MAPK3
Small cell lung cancer	10/92	0.011808278658635374	0.027927516192645566	0	0	2.4635704823501907	10.935677062550006	ITGB1;AKT2;CASP3;ITGA2;TRAF6;ITGA2B;FN1;ITGAV;ITGA6;PTK2
Adrenergic signaling in cardiomyocytes	14/150	0.012109055311837223	0.028187433345137108	0	0	2.0824944951242528	9.191717812358062	TPM4;TPM1;ATP2A3;ATP2A2;PRKCA;MAPK14;ADCY6;ACTC1;AKT2;GNAQ;PRKACA;PRKACB;MYH7;MAPK3
Endocrine and other factor-regulated calcium reabsorption	7/53	0.012168685344407225	0.028187433345137108	0	0	3.07013292716699	13.535876525644401	GNAQ;CLTC;PRKCA;PRKACA;PRKACB;DNM1;ADCY6
Bladder cancer	6/41	0.012201942622559352	0.028187433345137108	0	0	3.4569307680654444	15.231790448309068	CXCL8;MAP2K2;SRC;THBS1;TYMP;MAPK3
Axon guidance	16/182	0.013152200040341734	0.030148889323244898	0	0	1.95095494518266	8.449910176590269	ITGB1;ROCK2;SRC;ILK;PRKCA;PTPN11;MYL12A;PTK2;RASA1;PLCG2;PLXNA2;NCK2;FYN;RAC1;MYL9;MAPK3
Apelin signaling pathway	13/137	0.013440789881962142	0.030343601400187263	0	0	2.119959677419355	9.135883921629926	MAP2K2;SERPINE1;RPS6;ITPR1;ADCY6;MTOR;MYLK;AKT2;GNAQ;GNB1;PRKACA;PRKACB;MAPK3
Estrogen signaling pathway	13/137	0.013440789881962142	0.030343601400187263	0	0	2.119959677419355	9.135883921629926	MAP2K2;SRC;PRKCD;ITPR1;ADCY6;HSP90B1;AKT2;GNAQ;GRB2;PRKACA;PRKACB;CTSD;MAPK3
Acute myeloid leukemia	8/67	0.013672672421912837	0.030421596029257373	0	0	2.736648714854374	11.746670946980549	ITGAM;MAP2K2;AKT2;GRB2;CD14;MPO;MTOR;MAPK3
Graft-versus-host disease	6/42	0.013679509623894255	0.030421596029257373	0	0	3.3607281724991163	14.423762089484526	IL1B;HLA-B;HLA-C;HLA-A;HLA-DRB1;HLA-E
B cell receptor signaling pathway	9/81	0.014399477880070862	0.03172973742694536	0	0	2.5238031914893617	10.702347269464603	LYN;MAP2K2;AKT2;INPP5D;PLCG2;DAPP1;GRB2;RAC1;MAPK3
Galactose metabolism	5/31	0.014480685537129424	0.03172973742694536	0	0	3.875692633637549	16.41332401559066	HK3;GAA;GLA;PFKP;HK1
Regulation of lipolysis in adipocytes	7/55	0.014771649795072355	0.03213103386081432	0	0	2.9419010969568293	12.40024694963511	AKT2;PRKACA;PRKACB;PRKG1;MGLL;ADCY6;PTGS1
Protein processing in endoplasmic reticulum	15/171	0.016306501234950713	0.03521258962329936	0	0	1.9452108384121232	8.00686012799059	ERO1A;PDIA3;VCP;RPN1;RRBP1;PDIA6;DDOST;HSP90B1;LMAN1;GANAB;LMAN2;CANX;CAPN2;CAPN1;UGGT1
Circadian entrainment	10/97	0.016697281475288317	0.03579704949378359	0	0	2.3213739243264415	9.500244510397719	GUCY1A1;GNAQ;GNB1;ITPR1;PRKCA;PRKACA;PRKACB;PRKG1;ADCY6;MAPK3
Fructose and mannose metabolism	5/33	0.018717756793782025	0.03984208231819317	0	0	3.5984791162227605	14.315767014681951	HK3;TKFC;FBP1;PFKP;HK1
Neomycin, kanamycin and gentamicin biosynthesis	2/5	0.020436640778295424	0.043192332992425794	0	0	13.409362900387187	52.16813236325041	HK3;HK1
Colorectal cancer	9/86	0.02062566974614203	0.043284856227819184	0	0	2.359298148659851	9.156952505737557	MAP2K2;RALB;TGFB1;AKT2;CASP3;GRB2;RAC1;MTOR;MAPK3
Proteasome	6/46	0.020837015480317803	0.043422591700242694	0	0	3.024019088016967	11.70605132339003	PSMD11;PSMD4;PSMA1;PSMD13;PSMB1;PSME1
Chagas disease	10/102	0.022943212030150442	0.047152256448171254	0	0	2.1946335139139697	8.284155895356667	TGFB1;CXCL8;AKT2;GNAQ;IL1B;TRAF6;CCL5;SERPINE1;MAPK14;MAPK3
Pancreatic secretion	10/102	0.022943212030150442	0.047152256448171254	0	0	2.1946335139139697	8.284155895356667	RAP1B;RAB3D;GNAQ;ITPR1;ATP2A3;ATP2A2;PRKCA;RAB27B;RAC1;ADCY6
Starch and sucrose metabolism	5/36	0.026478581939817065	0.05404532478127045	0	0	3.2497266265718974	11.80111934628563	PYGB;HK3;GAA;PYGL;HK1
Gastric acid secretion	8/76	0.02733704882473188	0.05541796292360612	0	0	2.3733199974995314	8.5427947530757	GNAQ;ITPR1;PRKCA;PRKACA;EZR;PRKACB;ADCY6;MYLK
Cysteine and methionine metabolism	6/50	0.030178987361338103	0.060765798876207804	0	0	2.748529837077027	9.62152932752836	LDHB;AHCYL2;GCLC;MDH2;GOT2;GCLM
GnRH secretion	7/64	0.03145260015585349	0.06290520031170697	0	0	2.4762170819830893	8.565912437495202	MAP2K2;AKT2;GNAQ;ITPR1;ARRB1;PRKCA;MAPK3
Salivary secretion	9/93	0.03230784268113223	0.06418491412651603	0	0	2.1618920972644378	7.420576305151102	GUCY1A1;GNAQ;ITPR1;PRKCA;PRKACA;LYZ;PRKACB;PRKG1;ADCY6
Influenza A	14/172	0.03478737682042653	0.06865323372508017	0	0	1.7904420226088134	6.01320077379968	FDPS;MAP2K2;CXCL8;STAT1;PRKCA;RAB11B;PYCARD;AKT2;CASP3;IL1B;CCL5;SLC25A5;HLA-DRB1;MAPK3
Fatty acid elongation	4/27	0.03706308175499552	0.07266314712492543	0	0	3.5018173452956063	11.538957066240707	ACOT7;PPT1;HSD17B12;HADH
Autoimmune thyroid disease	6/53	0.03874365738475106	0.07546150261866545	0	0	2.5726856343494053	8.363256146119783	CD40;HLA-B;HLA-C;HLA-A;HLA-DRB1;HLA-E
Phosphatidylinositol signaling system	9/97	0.040722528455885386	0.07880073688216784	0	0	2.063189071566731	6.604214193391079	DGKG;SACM1L;INPP5D;ITPR1;PLCG2;PIP4K2A;PRKCA;CDIPT;CDS2
Cholinergic synapse	10/113	0.0423186062373692	0.08136093328216788	0	0	1.9591178386426378	6.195765854344213	AKT2;GNAQ;GNB1;ITPR1;PRKCA;FYN;PRKACA;PRKACB;ADCY6;MAPK3
Purine metabolism	11/129	0.04312588998092057	0.08238150778406622	0	0	1.8815998698998952	5.915057123056807	GUCY1A1;PNP;ATIC;AK1;AK3;GMPR;AMPD2;PDE5A;ADSS2;PAICS;ADCY6
Adipocytokine signaling pathway	7/69	0.04471344529326251	0.08433295378096346	0	0	2.2759228819943838	7.072387188441708	CPT1A;ACSL1;AKT2;PTPN11;CD36;CPT1B;MTOR
Renin secretion	7/69	0.04471344529326251	0.08433295378096346	0	0	2.2759228819943838	7.072387188441708	GUCY1A1;GNAQ;ITPR1;PRKACA;PRKACB;ADCY6;CTSB
Tryptophan metabolism	5/42	0.047464230136084064	0.0883592235105508	0	0	2.721885020613834	8.295703737843395	GCDH;MAOB;ALDH2;HADH;DLD
Pathways in cancer	34/531	0.04754527318392175	0.0883592235105508	0	0	1.3871997009378676	4.225511418980884	ITGB1;FH;CXCL8;RALB;ROCK2;GSTP1;MGST3;ITGA2B;RASGRP2;ADCY6;HSP90B1;AKT2;CASP3;PLCG2;ITGAV;RAC1;PRKACA;PRKACB;MAPK3;NQO1;MAP2K2;TGFB1;STAT1;ITGA2;TXNRD1;FN1;PRKCA;MTOR;PTK2;TRAF6;GNAQ;GNB1;ITGA6;GRB2
Prolactin signaling pathway	7/70	0.04773770129261302	0.0883592235105508	0	0	2.239679169615475	6.813179757038	MAP2K2;SRC;STAT1;AKT2;GRB2;MAPK14;MAPK3
beta-Alanine metabolism	4/30	0.051813497446071596	0.09531124838845269	0	0	3.097273097273097	9.168252327832954	ALDH2;ACOX1;DPYD;CNDP2
T cell receptor signaling pathway	9/104	0.05877943666824363	0.1074617921910221	0	0	1.9104591265397537	5.414170863097617	MAP2K2;AKT2;GRAP2;NCK2;GRB2;LCP2;FYN;MAPK14;MAPK3
PD-L1 expression and PD-1 checkpoint pathway in cancer	8/89	0.060427424932908966	0.10980105262199312	0	0	1.9910523346584275	5.5875145012195935	MAP2K2;STAT1;AKT2;TRAF6;PTPN11;MAPK14;MTOR;MAPK3
Parathyroid hormone synthesis, secretion and action	9/106	0.06475192433674982	0.11629947954675338	0	0	1.8708708050010967	5.120932337358841	NACA;GNAQ;ITPR1;PRKCA;ARRB1;PRKACA;PRKACB;ADCY6;MAPK3
Glioma	7/75	0.06478427384148007	0.11629947954675338	0	0	2.0744504808292743	5.677132849936582	MAP2K2;AKT2;PLCG2;PRKCA;GRB2;MTOR;MAPK3
Type II diabetes mellitus	5/46	0.06568464981565356	0.1172097344015854	0	0	2.455818520049607	6.686923742472402	HK3;PRKCD;MTOR;HK1;MAPK3
One carbon pool by folate	3/20	0.06653474400183812	0.11801996257468904	0	0	3.5506777763959705	9.622446850601722	ATIC;SHMT2;SHMT1
Glycerolipid metabolism	6/61	0.06854751411321618	0.12022243840856298	0	0	2.1975513351971463	5.8899389221508445	DGKG;TKFC;ALDH2;AKR1A1;GLA;MGLL
Pancreatic cancer	7/76	0.06858327023307284	0.12022243840856298	0	0	2.0442782854857073	5.478066112276335	RALB;TGFB1;STAT1;AKT2;RAC1;MTOR;MAPK3
IL-17 signaling pathway	8/94	0.07789474294302351	0.13574639413462578	0	0	1.8747991992684674	4.785231501354938	CXCL8;CASP3;IL1B;TRAF6;SRSF1;MAPK14;HSP90B1;MAPK3
Sphingolipid metabolism	5/49	0.08157230732152193	0.1413287650105438	0	0	2.288015215716487	5.7343734743202734	ASAH1;GBA;PSAP;GLA;CERS2
Arginine biosynthesis	3/22	0.0838933031700969	0.14367933531430388	0	0	3.1765884054745746	7.8722515255463925	GOT2;GLUL;OTC
