Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_MITOCHONDRIAL_TRANSPORT	12	0.33347	0.12188	0.39459	0.66653	0.87912	1	0.001406	0.45654	0.80371	8	0.0012576	0.46154	0.77857	4	0.0017029	0.5954	0.99088
GOBP_CELLULAR_ION_HOMEOSTASIS	33	0.48468	0.2977	0.55288	0.51532	0.7033	1	0.0014563	0.5015	0.80717	17	0.0010933	0.24775	0.65791	16	0.0018421	0.74226	0.99806
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	43	0.27941	0.001998	0.093795	0.72059	0.999	1	0.0015174	0.56244	0.84117	31	0.0015221	0.7972	0.92651	12	0.0015055	0.42358	0.96989
GOBP_EXOCYTOSIS	22	0.40897	0.1039	0.3744	0.59103	0.8971	1	0.001054	0.070929	0.58274	13	0.00067914	0.030969	0.58066	9	0.0015954	0.52747	0.96989
GOBP_ENDOCYTOSIS	34	0.38253	0.053946	0.29794	0.61747	0.94705	1	0.0013703	0.30969	0.74162	21	0.0013898	0.61039	0.85253	13	0.0013388	0.25574	0.96989
GOBP_PHAGOCYTOSIS	21	0.47613	0.32168	0.55995	0.52387	0.67932	1	0.0012634	0.24575	0.71117	11	0.0010994	0.32567	0.68838	10	0.0014438	0.33367	0.96989
GOBP_MUSCLE_CONTRACTION	17	0.47044	0.28971	0.54589	0.52956	0.71129	1	0.0016379	0.68232	0.88429	9	0.0012689	0.47852	0.79129	8	0.002053	0.81119	0.99806
GOBP_DEFENSE_RESPONSE	111	0.44151	0.046953	0.27552	0.55849	0.95405	1	0.0013982	0.26374	0.73105	62	0.0013698	0.58941	0.85131	49	0.0014341	0.18681	0.96989
GOBP_INFLAMMATORY_RESPONSE	49	0.44893	0.1029	0.3744	0.55107	0.8981	1	0.0012847	0.17782	0.68926	27	0.0010701	0.17483	0.64682	22	0.001548	0.43457	0.96989
GOBP_IMMUNE_RESPONSE	132	0.45458	0.052947	0.29629	0.54542	0.94805	1	0.0013225	0.083916	0.58274	72	0.0012816	0.39261	0.73723	60	0.0013717	0.088911	0.87942
GOBP_HUMORAL_IMMUNE_RESPONSE	15	0.60027	0.80919	0.88114	0.39973	0.19181	1	0.0010269	0.083916	0.58274	6	0.0019485	0.85215	0.94224	9	0.00041253	0.002997	0.36135
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	41	0.39054	0.053946	0.29794	0.60946	0.94705	1	0.0015825	0.66833	0.88235	25	0.0017894	0.95704	0.98826	16	0.0012593	0.17083	0.96989
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	25	0.3601	0.04995	0.28713	0.6399	0.95105	1	0.0015217	0.57243	0.84122	16	0.001344	0.53846	0.81835	9	0.0018375	0.7023	0.99806
GOBP_MITOCHONDRION_ORGANIZATION	23	0.52171	0.52048	0.67662	0.47829	0.48052	1	0.0014954	0.48951	0.80717	11	0.0014956	0.6973	0.89524	12	0.0014953	0.41259	0.96989
GOBP_CYTOSKELETON_ORGANIZATION	81	0.4814	0.1988	0.48692	0.5186	0.8022	1	0.0014602	0.43756	0.79858	42	0.0012496	0.38961	0.73651	39	0.0016871	0.63536	0.99806
GOBP_ACTIN_FILAMENT_ORGANIZATION	29	0.58598	0.72228	0.81813	0.41402	0.27872	1	0.0012738	0.21978	0.70087	12	0.00098388	0.19381	0.65791	17	0.0014784	0.36264	0.96989
GOBP_MICROTUBULE_BASED_PROCESS	45	0.31136	0.002997	0.11511	0.68864	0.998	1	0.0013425	0.25674	0.73046	31	0.0013306	0.52647	0.80885	14	0.001369	0.26374	0.96989
GOBP_MICROTUBULE_BASED_MOVEMENT	21	0.38109	0.097902	0.3744	0.61891	0.9031	1	0.00094713	0.021978	0.55844	13	0.00099093	0.1978	0.65791	8	0.00087594	0.062937	0.82998
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	12	0.66619	0.78122	0.85954	0.33381	0.21978	1	0.0017609	0.75225	0.90369	4	0.0012118	0.45554	0.77857	8	0.0020355	0.7972	0.99806
GOBP_CELL_CYCLE	86	0.37227	0.005994	0.13329	0.62773	0.995	1	0.0015027	0.57642	0.8427	54	0.0014717	0.7962	0.92651	32	0.0015551	0.43556	0.96989
GOBP_SPINDLE_ORGANIZATION	10	0.50004	0.5005	0.66289	0.49996	0.5005	1	0.0021114	0.92408	0.9652	5	0.0021933	0.90609	0.96308	5	0.0020294	0.72727	0.99806
GOBP_CHROMOSOME_SEGREGATION	12	0.66636	0.82318	0.89063	0.33364	0.17782	1	0.0019492	0.86813	0.94532	4	0.0019932	0.83217	0.93384	8	0.0019272	0.73027	0.99806
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	38	0.44735	0.14585	0.42208	0.55265	0.85514	1	0.0011324	0.046953	0.58274	21	0.00099541	0.14086	0.61317	17	0.0013017	0.19081	0.96989
GOBP_CELL_MATRIX_ADHESION	18	0.55537	0.57942	0.7158	0.44463	0.42158	1	0.0015545	0.61738	0.85659	8	0.0013347	0.52547	0.80885	10	0.0017303	0.5954	0.99088
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	23	0.478	0.26374	0.53645	0.522	0.73726	1	0.0013853	0.35664	0.7572	12	0.0008334	0.0999	0.58066	11	0.0019874	0.80719	0.99806
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	22	0.54505	0.49351	0.65879	0.45495	0.50749	1	0.0017089	0.7982	0.92121	10	0.00098826	0.21778	0.65791	12	0.0023095	0.95205	0.99806
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	67	0.49249	0.29171	0.54655	0.50751	0.70929	1	0.0013974	0.32268	0.74833	34	0.0012773	0.42158	0.76659	33	0.0015211	0.35764	0.96989
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	49	0.46946	0.22178	0.49841	0.53054	0.77922	1	0.0012882	0.18881	0.69671	26	0.0013486	0.53147	0.81357	23	0.0012199	0.096903	0.87942
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	20	0.54959	0.49051	0.65686	0.45041	0.51049	1	0.0016795	0.75824	0.90369	9	0.00095345	0.23077	0.65791	11	0.0022736	0.92108	0.99806
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	11	0.45433	0.25674	0.52657	0.54567	0.74426	1	0.0015797	0.61339	0.85526	6	0.0010616	0.33167	0.69543	5	0.0022014	0.81119	0.99806
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	44	0.49977	0.2987	0.55351	0.50023	0.7023	1	0.0016513	0.80919	0.92504	22	0.0011944	0.32567	0.68838	22	0.0021083	0.95405	0.99806
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	12	0.58267	0.53646	0.68476	0.41733	0.46454	1	0.0014511	0.4975	0.80717	5	0.00014921	0.010989	0.51587	7	0.0023811	0.91908	0.99806
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	17	0.29413	0.021978	0.21346	0.70587	0.97902	1	0.0010732	0.11588	0.60075	12	0.00077893	0.085914	0.58066	5	0.0017795	0.59141	0.99037
GOBP_JNK_CASCADE	17	0.52906	0.42757	0.624	0.47094	0.57343	1	0.0014004	0.41658	0.7808	8	0.00074543	0.10789	0.58066	9	0.0019826	0.8012	0.99806
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	41	0.41441	0.055944	0.30073	0.58559	0.94505	1	0.0015971	0.69031	0.88919	24	0.00098822	0.11289	0.58066	17	0.0024568	0.99201	0.99937
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	25	0.31993	0.013986	0.1738	0.68007	0.98701	1	0.0013906	0.4016	0.77207	17	0.00092076	0.1039	0.58066	8	0.0023891	0.92507	0.99806
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	15	0.33324	0.038961	0.25131	0.66676	0.96204	1	0.0017415	0.74625	0.90369	10	0.0011617	0.35764	0.71613	5	0.0029013	0.96903	0.99937
GOBP_CELL_CELL_SIGNALING	78	0.55091	0.64136	0.7601	0.44909	0.35964	1	0.0016213	0.84316	0.93746	35	0.00097823	0.048951	0.58066	43	0.0021447	0.99401	0.99937
GOBP_NEUROTRANSMITTER_SECRETION	10	0.39982	0.17582	0.45296	0.60018	0.82517	1	0.00086611	0.071928	0.58274	6	0.00042747	0.052947	0.58066	4	0.0015241	0.4965	0.96989
GOBP_ENSHEATHMENT_OF_NEURONS	13	0.4615	0.3047	0.55432	0.5385	0.6963	1	0.0012656	0.31369	0.74248	7	0.0011114	0.34565	0.70721	6	0.0014456	0.38761	0.96989
GOBP_GAMETE_GENERATION	35	0.48567	0.3017	0.55432	0.51433	0.6993	1	0.0011922	0.11189	0.59839	18	0.0010812	0.23776	0.65791	17	0.0013096	0.1998	0.96989
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	17	0.47081	0.3986	0.6084	0.52919	0.6024	1	0.0014701	0.5005	0.80717	9	0.0018012	0.84615	0.94066	8	0.0010976	0.13586	0.96989
GOBP_GASTRULATION	16	0.49986	0.40859	0.61544	0.50014	0.59241	1	0.0016166	0.64635	0.87104	8	0.0013294	0.52148	0.80885	8	0.0019037	0.71329	0.99806
GOBP_PATTERN_SPECIFICATION_PROCESS	21	0.52352	0.42857	0.62438	0.47648	0.57243	1	0.0016341	0.7023	0.89203	10	0.0011115	0.31269	0.68521	11	0.0021093	0.86014	0.99806
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	58	0.48264	0.1998	0.48795	0.51736	0.8012	1	0.001255	0.10889	0.58607	30	0.00099284	0.07992	0.58066	28	0.0015359	0.38761	0.96989
GOBP_SENSORY_ORGAN_DEVELOPMENT	28	0.49965	0.34266	0.56386	0.50035	0.65834	1	0.0014848	0.53347	0.8196	14	0.00077861	0.066933	0.58066	14	0.002191	0.93906	0.99806
GOBP_HEART_DEVELOPMENT	41	0.51213	0.43956	0.63276	0.48787	0.56144	1	0.0017222	0.85914	0.94147	20	0.0016271	0.82118	0.93105	21	0.0018128	0.73826	0.99806
GOBP_MUSCLE_ORGAN_DEVELOPMENT	11	0.36345	0.088911	0.36295	0.63655	0.91209	1	0.0011022	0.17782	0.68926	7	0.00057289	0.056943	0.58066	4	0.0020285	0.74725	0.99806
GOBP_SEX_DIFFERENTIATION	12	0.33354	0.13487	0.41592	0.66646	0.86613	1	0.0017432	0.74126	0.90369	8	0.0016213	0.74026	0.91317	4	0.001987	0.72727	0.99806
GOBP_AGING	14	0.42889	0.30769	0.55556	0.57111	0.69331	1	0.0020698	0.94006	0.97706	8	0.0023663	0.98202	0.9914	6	0.0016743	0.54645	0.96989
GOBP_HEMOSTASIS	16	0.56208	0.55145	0.69445	0.43792	0.44955	1	0.0016804	0.7043	0.89203	7	0.00097163	0.24675	0.65791	9	0.0022316	0.91608	0.99806
GOBP_SENSORY_PERCEPTION	25	0.63949	0.86613	0.9183	0.36051	0.13487	1	0.0018772	0.92008	0.9652	9	0.0012007	0.42458	0.76659	16	0.0022577	0.95504	0.99806
GOBP_BEHAVIOR	29	0.48253	0.25375	0.52553	0.51747	0.74725	1	0.0015184	0.57742	0.8427	15	0.0010263	0.2018	0.65791	14	0.0020456	0.88611	0.99806
GOBP_LEARNING	10	0.39987	0.18981	0.47562	0.60013	0.81119	1	0.00090555	0.090909	0.58274	6	0.0005415	0.076923	0.58066	4	0.0014516	0.45155	0.96989
GOBP_CIRCADIAN_RHYTHM	13	0.53838	0.55944	0.70034	0.46162	0.44156	1	0.0019388	0.88312	0.95155	6	0.0019303	0.84515	0.94066	7	0.0019461	0.74226	0.99806
GOBP_REGULATION_OF_HEART_CONTRACTION	13	0.46162	0.35564	0.57904	0.53838	0.64535	1	0.0020541	0.92208	0.9652	7	0.0020557	0.92607	0.9733	6	0.0020522	0.78621	0.99806
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	13	0.53833	0.53546	0.68476	0.46167	0.46553	1	0.0013746	0.41758	0.7808	6	0.0012048	0.42258	0.76659	7	0.0015202	0.43157	0.96989
GOBP_STEROID_METABOLIC_PROCESS	13	0.46161	0.35165	0.57474	0.53839	0.64935	1	0.001259	0.3027	0.73955	7	0.001307	0.4955	0.79601	6	0.0012029	0.23177	0.96989
GOBP_REGULATION_OF_BLOOD_PRESSURE	15	0.53305	0.46753	0.64765	0.46695	0.53347	1	0.0018258	0.81718	0.92778	7	0.0013415	0.52448	0.80885	8	0.0022496	0.89111	0.99806
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	63	0.49196	0.27073	0.53701	0.50804	0.73027	1	0.0013559	0.24476	0.71117	32	0.0011301	0.22278	0.65791	31	0.0015889	0.45155	0.96989
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	44	0.47722	0.23676	0.51563	0.52278	0.76424	1	0.0010007	0.018981	0.55844	23	0.0008533	0.051948	0.58066	21	0.0011621	0.072927	0.87688
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	11	0.36416	0.21179	0.49711	0.63584	0.78921	1	0.001363	0.3976	0.77207	7	0.0018996	0.88112	0.95721	4	0.00042382	0.035964	0.77952
GOBP_RNA_SPLICING	12	0.6663	0.81119	0.88218	0.3337	0.18981	1	0.002064	0.92308	0.9652	4	0.0019939	0.83217	0.93384	8	0.0020991	0.83417	0.99806
GOBP_EPIDERMIS_DEVELOPMENT	14	0.49994	0.44655	0.63416	0.50006	0.55445	1	0.00090438	0.050949	0.58274	7	0.00078076	0.14585	0.61317	7	0.001028	0.14885	0.96989
GOBP_LIPID_BIOSYNTHETIC_PROCESS	42	0.33336	0.005994	0.13329	0.66664	0.995	1	0.0013991	0.34565	0.7544	28	0.0010847	0.15485	0.62307	14	0.002028	0.87113	0.99806
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	15	0.33335	0.044955	0.27552	0.66665	0.95604	1	0.0013491	0.34565	0.7544	10	0.0010395	0.25974	0.65791	5	0.0019681	0.68631	0.99806
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	72	0.33356	0.002997	0.11511	0.66644	0.998	1	0.0015204	0.64436	0.86978	48	0.0014733	0.77522	0.92651	24	0.0016146	0.48452	0.96989
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	26	0.49998	0.45155	0.63416	0.50002	0.54945	1	0.0011457	0.12188	0.60581	13	0.0011021	0.2987	0.67668	13	0.0011894	0.13087	0.96989
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	24	0.49991	0.39261	0.60626	0.50009	0.60839	1	0.0011003	0.07992	0.58274	12	0.00092339	0.15385	0.62201	12	0.0012772	0.22378	0.96989
GOBP_RESPONSE_TO_RADIATION	21	0.33375	0.050949	0.29089	0.66625	0.95005	1	0.0018072	0.86014	0.94147	14	0.0019751	0.96104	0.98826	7	0.0014715	0.4036	0.96989
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS	25	0.51975	0.45055	0.63416	0.48025	0.55045	1	0.0013126	0.29271	0.73955	12	0.00083908	0.1049	0.58066	13	0.0017496	0.65235	0.99806
GOBP_RESPONSE_TO_LIGHT_STIMULUS	15	0.33366	0.08991	0.36351	0.66634	0.91109	1	0.0017954	0.78921	0.91857	10	0.0018414	0.87712	0.95511	5	0.0017034	0.54745	0.96989
GOBP_RESPONSE_TO_WOUNDING	35	0.59976	0.79321	0.86927	0.40024	0.20779	1	0.001396	0.36563	0.75852	14	0.0011336	0.32268	0.68838	21	0.001571	0.43157	0.96989
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	12	0.6657	0.75025	0.83857	0.3343	0.25075	1	0.002294	0.97602	0.99211	4	0.00053758	0.13786	0.61312	8	0.0031722	1	1
GOBP_RESPONSE_TO_VIRUS	30	0.36678	0.046953	0.27552	0.63322	0.95405	1	0.0011725	0.10689	0.58274	19	0.001101	0.25175	0.65791	11	0.001296	0.23477	0.96989
GOBP_RESPONSE_TO_BACTERIUM	32	0.4372	0.10789	0.37829	0.5628	0.89311	1	0.0011755	0.11788	0.60297	18	0.00051326	0.001998	0.37518	14	0.0020269	0.87113	0.99806
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	62	0.45158	0.11389	0.38961	0.54842	0.88711	1	0.0016245	0.7952	0.92121	34	0.0014298	0.6953	0.89524	28	0.0018608	0.83516	0.99806
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	15	0.40009	0.17682	0.45415	0.59991	0.82418	1	0.0010116	0.07992	0.58274	9	0.00099405	0.25874	0.65791	6	0.0010379	0.15485	0.96989
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	85	0.43535	0.046953	0.27552	0.56465	0.95405	1	0.001503	0.61339	0.85526	48	0.0014209	0.68531	0.89524	37	0.0016095	0.46454	0.96989
GOBP_RESPONSE_TO_HORMONE	48	0.47934	0.3037	0.55432	0.52066	0.6973	1	0.0016731	0.87013	0.94615	25	0.0019401	0.98801	0.99318	23	0.0013829	0.21878	0.96989
GOBP_EMBRYO_DEVELOPMENT	72	0.47199	0.13087	0.40806	0.52801	0.87013	1	0.0016654	0.89011	0.95329	38	0.0011383	0.19181	0.65791	34	0.0022544	0.997	0.99937
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	41	0.39012	0.031968	0.2349	0.60988	0.96903	1	0.0017951	0.91808	0.9652	25	0.0012752	0.43956	0.77857	16	0.0026073	0.995	0.99937
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	58	0.53426	0.51848	0.67506	0.46574	0.48252	1	0.0017017	0.87912	0.95155	27	0.0013558	0.55644	0.82781	31	0.002003	0.93007	0.99806
GOBP_TISSUE_DEVELOPMENT	93	0.47293	0.13786	0.41754	0.52707	0.86314	1	0.001465	0.48152	0.80717	49	0.0010362	0.058941	0.58066	44	0.0019426	0.95305	0.99806
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	85	0.45883	0.1019	0.3744	0.54117	0.8991	1	0.0015014	0.60939	0.85526	46	0.0013951	0.62837	0.86478	39	0.0016269	0.52547	0.96989
GOBP_REGULATION_OF_CATABOLIC_PROCESS	55	0.36388	0.010989	0.15476	0.63612	0.99001	1	0.0016259	0.80719	0.92504	35	0.0016578	0.93207	0.97838	20	0.0015702	0.45554	0.96989
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	16	0.43756	0.25275	0.52553	0.56244	0.74825	1	0.0016045	0.63437	0.86042	9	0.0015253	0.67732	0.89273	7	0.0017064	0.55644	0.97033
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	31	0.29067	0.004995	0.1279	0.70933	0.996	1	0.0015215	0.58841	0.84991	22	0.0015637	0.79121	0.92651	9	0.0014184	0.39161	0.96989
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	11	0.36359	0.1049	0.3744	0.63641	0.8961	1	0.0010852	0.16583	0.67048	7	0.00078076	0.14585	0.61317	4	0.001618	0.54745	0.96989
GOBP_HORMONE_TRANSPORT	12	0.58322	0.67632	0.7818	0.41678	0.32468	1	0.0014002	0.45255	0.80371	5	0.0014127	0.5984	0.85253	7	0.0013912	0.35265	0.96989
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	10	0.59953	0.60639	0.73096	0.40047	0.39461	1	0.0020638	0.91009	0.96234	4	0.0014121	0.55844	0.82787	6	0.0024982	0.92907	0.99806
GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	18	0.55542	0.5964	0.72512	0.44458	0.4046	1	0.0014492	0.48951	0.80717	8	0.0013166	0.51349	0.80833	10	0.0015552	0.44256	0.96989
GOBP_GLIAL_CELL_DIFFERENTIATION	15	0.59949	0.65435	0.77009	0.40051	0.34665	1	0.0015156	0.53946	0.8273	6	0.00062076	0.11189	0.58066	9	0.0021122	0.87712	0.99806
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	38	0.44732	0.13586	0.41596	0.55268	0.86513	1	0.0010105	0.012987	0.55844	21	0.00082157	0.042957	0.58066	17	0.0012439	0.14985	0.96989
GOBP_RESPONSE_TO_METAL_ION	21	0.42853	0.18581	0.4701	0.57147	0.81518	1	0.00095479	0.022977	0.55844	12	0.00075948	0.074925	0.58066	9	0.0012152	0.22777	0.96989
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	24	0.3332	0.007992	0.15476	0.6668	0.99301	1	0.0009617	0.036963	0.55844	16	0.0005228	0.003996	0.37518	8	0.0018395	0.67932	0.99806
GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	14	0.35745	0.14685	0.42208	0.64255	0.85415	1	0.0015605	0.5984	0.85414	9	0.0016986	0.77922	0.92651	5	0.0013118	0.3047	0.96989
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	28	0.2861	0.010989	0.15476	0.7139	0.99001	1	0.0015298	0.61439	0.85526	20	0.001609	0.80519	0.92651	8	0.0013321	0.2997	0.96989
GOBP_REGULATION_OF_AUTOPHAGY	18	0.27817	0.022977	0.21573	0.72183	0.97802	1	0.0014725	0.52747	0.81633	13	0.0015644	0.75524	0.91782	5	0.0012335	0.26274	0.96989
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	60	0.46649	0.14186	0.41913	0.53351	0.85914	1	0.0011659	0.033966	0.55844	32	0.00075367	0.005994	0.42208	28	0.001637	0.53546	0.96989
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	27	0.40746	0.1039	0.3744	0.59254	0.8971	1	0.0018043	0.8961	0.95699	16	0.0016047	0.80719	0.92651	11	0.0020946	0.85415	0.99806
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	26	0.50017	0.49451	0.65908	0.49983	0.50649	1	0.0016735	0.78821	0.91857	13	0.0020095	0.96404	0.98826	13	0.0013375	0.25574	0.96989
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	12	0.74931	0.9021	0.93992	0.25069	0.098901	1	0.0017096	0.71728	0.89769	3	0.00066658	0.23876	0.65791	9	0.0020573	0.85514	0.99806
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	28	0.49998	0.44256	0.63416	0.50002	0.55844	1	0.0017744	0.88511	0.95155	14	0.0017264	0.86114	0.94707	14	0.0018225	0.72328	0.99806
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	67	0.44766	0.07992	0.3385	0.55234	0.92108	1	0.0012273	0.063936	0.58274	37	0.00091898	0.028971	0.58066	30	0.0016076	0.46953	0.96989
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	60	0.53323	0.57143	0.71008	0.46677	0.42957	1	0.001356	0.24476	0.71117	28	0.0012232	0.33167	0.69543	32	0.0014722	0.32368	0.96989
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	16	0.62463	0.75724	0.84304	0.37537	0.24376	1	0.0018625	0.85015	0.93893	6	0.0014889	0.61938	0.86223	10	0.0020867	0.84016	0.99806
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	10	0.50012	0.52847	0.68281	0.49988	0.47253	1	0.0015424	0.57243	0.84122	5	0.0017849	0.77922	0.92651	5	0.0012999	0.2957	0.96989
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	35	0.45728	0.23077	0.51088	0.54272	0.77023	1	0.0013268	0.26773	0.73215	19	0.0014704	0.7003	0.89524	16	0.0011563	0.095904	0.87942
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	14	0.64261	0.80519	0.87792	0.35739	0.1958	1	0.0017418	0.76623	0.90546	5	0.0017377	0.75425	0.91782	9	0.001744	0.63337	0.99806
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	11	0.54537	0.58142	0.71618	0.45463	0.41958	1	0.0014675	0.49251	0.80717	5	0.0014368	0.60739	0.85253	6	0.0014931	0.42258	0.96989
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	16	0.68721	0.91708	0.95201	0.31279	0.083916	1	0.0015949	0.62338	0.85928	5	0.0016088	0.69231	0.89524	11	0.0015885	0.48751	0.96989
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	13	0.69216	0.92507	0.95547	0.30784	0.075924	1	0.0013147	0.36464	0.75852	4	0.0016646	0.6963	0.89524	9	0.0011592	0.18781	0.96989
GOBP_REGULATION_OF_HORMONE_LEVELS	16	0.56223	0.5964	0.72512	0.43777	0.4046	1	0.0014335	0.46254	0.80445	7	0.0010124	0.26474	0.65791	9	0.0017611	0.64935	0.99806
GOBP_LIPID_LOCALIZATION	32	0.49996	0.3976	0.6084	0.50004	0.6034	1	0.0016659	0.77922	0.91197	16	0.0015894	0.79221	0.92651	16	0.0017424	0.64036	0.99806
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	10	0.3004	0.12687	0.40304	0.6996	0.87413	1	0.0015961	0.61239	0.85526	7	0.0017115	0.78322	0.92651	3	0.0013267	0.37762	0.96989
GOBP_REGULATION_OF_CELL_DEATH	97	0.50512	0.37263	0.58309	0.49488	0.62837	1	0.0012528	0.060939	0.58274	48	0.0012042	0.25774	0.65791	49	0.0013005	0.050949	0.78184
GOBP_POSITIVE_REGULATION_OF_CELL_DEATH	43	0.41871	0.080919	0.3385	0.58129	0.92008	1	0.0012933	0.17782	0.68926	25	0.0012869	0.46254	0.77857	18	0.0013022	0.16583	0.96989
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	11	0.18248	0.023976	0.21785	0.81752	0.97702	1	0.0017895	0.75125	0.90369	9	0.0019039	0.89411	0.95956	2	0.0012747	0.3976	0.96989
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	10	0.5996	0.62138	0.74372	0.4004	0.37962	1	0.00083198	0.05994	0.58274	4	3.6361e-05	0.003996	0.37518	6	0.0013624	0.33566	0.96989
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	24	0.33351	0.022977	0.21573	0.66649	0.97802	1	0.0012895	0.23676	0.70945	16	0.0012307	0.40759	0.74873	8	0.001407	0.34066	0.96989
GOBP_TRANSPORT_ALONG_MICROTUBULE	12	0.25038	0.056943	0.30073	0.74962	0.94406	1	0.0011642	0.22777	0.70397	9	0.0012892	0.49351	0.79592	3	0.00078909	0.17582	0.96989
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	24	0.54122	0.47353	0.65274	0.45878	0.52747	1	0.0013003	0.24476	0.71117	11	0.00044222	0.00999	0.49656	13	0.0020264	0.86613	0.99806
GOBP_PROGRAMMED_CELL_DEATH	106	0.48115	0.17483	0.45296	0.51885	0.82617	1	0.001289	0.075924	0.58274	55	0.0012803	0.41858	0.76393	51	0.0012985	0.048951	0.77952
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	12	0.33339	0.1019	0.3744	0.66661	0.8991	1	0.0012506	0.30869	0.74162	8	0.0010274	0.27173	0.65791	4	0.0016972	0.59141	0.99037
