""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"P09525"	20.1451510063065	19.8506752287789	20.1292182641345	19.8367087467316	20.0209089309061	19.9154534141574	20.2526606829829	20.1290982859973	19.8051820402452	19.9698696510991	20.1911848266807	20.2156866093809
"P11310"	20.6140607916318	20.5835777602418	20.6429041224908	20.6012503318202	20.5820100500851	20.538337757218	20.6476489837644	20.6150324295796	20.5671597023236	20.5641435637938	20.6849710335818	20.7252792898169
"Q15738"	20.8933037815261	20.8734723962528	20.8611334350507	20.8764202972751	20.8031112155908	20.9403234524806	20.8943160475625	20.9052383389374	21.0558334726049	20.8547397405978	20.8208778312113	20.8893807062128
"Q8TBC4"	21.0251996203497	20.8143315726902	20.8477516393389	20.7998828552202	20.8453405754415	21.060046273039	20.9935042839908	21.0467856098735	20.8201915046444	20.837633062433	21.0016525326119	20.9683699744325
"Q13492"	20.0384060218305	20.0911354825659	20.1161439192052	20.0645154281083	20.1428260885664	19.9909819123559	20.0698537172248	20.0345053579461	20.0678623700951	20.127002807154	19.9832856187655	19.9511772507132
"O43813"	21.0063741439782	20.8596402596373	20.9478047708922	20.8758486186204	21.022796327103	20.9836666342974	21.1305719808101	21.0237315179745	20.9205415521755	20.8565450337971	20.9888786351888	21.0625314580622
"Q9UM19"	19.3785337404157	19.3401109688919	19.4563152063744	19.357735550449	19.4130124986321	19.1772637108029	19.4347183371148	19.4722964296755	19.1791891010523	19.3169841804812	19.3292157388631	19.337448265634
"Q9UHB6"	20.5569599236644	20.3808585222722	20.3325283848182	20.193848091562	20.3534537093069	20.3239461998347	20.6338832370663	20.4542972904878	20.3287472719122	20.523399467009	20.4057299042632	20.4438798194722
"Q92905"	20.1099031875463	20.0906191916379	20.1977075279315	20.1924493796075	20.0901467472711	20.0888920713643	20.2520422968645	20.1122267626052	20.0888318221133	20.0292653222807	20.1379351843475	20.0590693081297
"Q9H270"	20.353621563577	20.486752246653	20.4268098017208	20.4559282366218	20.4775930966785	20.4239936472376	20.479213436933	20.429124185132	20.4031014614702	20.4776908081452	20.4657883197305	20.4534336246285
"O60925"	21.7747889162443	21.6066999885596	21.639604814215	21.6248375905382	21.6283119815912	21.8519677337485	21.6140262775104	21.6863386087675	21.6790513642082	21.5861517558638	21.7053349434732	21.5868460921606
"Q9Y3U8"	22.0963626337928	21.7410699705674	21.8124290627236	21.7957879320634	21.7459584870573	22.2566393965055	21.9825741988622	22.0396106937714	21.7905391618816	21.7863851620762	22.0874200791816	22.0433511773754
"Q8IXI2"	20.1092080978797	20.2048041725035	20.2320675980294	20.2195760025281	20.1430870160126	20.0912663288173	20.1744390137296	20.187385930092	20.1471791004089	20.0543807480846	20.1344151416006	20.19109226775
"Q9BRQ6"	21.1415948305852	20.9757994159221	21.039048587431	20.9647509564342	21.0820461954578	21.086356814572	21.0920697603882	21.0918611493588	20.8957110881172	21.0551727539451	21.1682851863482	20.9750598173791
"P07099"	20.8998965301057	21.323520103568	21.0350526305297	21.1031941269337	20.938641046019	20.7769058769034	21.467933856995	21.090630941058	20.8441600742045	21.0064794369347	21.0952897594365	21.1483676094969
"O00422"	21.6471428059568	21.29849107626	21.4196005546906	21.3799634391791	21.3281283840103	21.5377702905577	21.5663045589874	21.4289427537151	21.4570078760825	21.3996862024062	21.3978698066687	21.4345063065196
"Q6P1M0"	19.6954439941469	19.6825149825211	19.6864005037321	19.7008057724678	19.6553580506947	19.7480614263975	19.7771648598552	19.7666946792046	19.6614219966191	19.6140316849357	19.8165326101318	19.8662040770437
"P30626"	22.6790508051082	22.2419908128555	22.4349295330288	22.4333659069937	22.4420303640564	22.5178259325524	22.641401864463	22.63068357041	22.2620463950405	22.3452178975983	22.6166191181182	22.6230097639336
"O15484"	20.3640492378788	20.2890963418474	20.3637099063891	20.2656892108623	20.3156348322261	20.1632756741452	20.3575580602591	20.3918038575912	20.082216167054	20.3440118835969	20.2959336732211	20.3337757101861
"Q16204"	20.3384181793834	20.1695916360157	20.2630229654825	20.2544799060848	20.2318102214932	20.4400637080895	20.3243100498224	20.3600968200353	20.1641727810955	20.1662672246783	20.3355960989329	20.3131324584425
"P61081"	21.0794548911448	21.130201549299	21.1816761694512	21.2025303857838	21.1768682764391	21.2009187425349	21.054934569806	21.113870743433	21.1118505591144	21.101306352443	21.1109985863804	21.1574273437872
"P09110"	19.609103918813	19.6078633757871	19.6592766534286	19.6830370911044	19.6444610310465	19.4696944258887	19.7857243649858	19.7663767175948	19.4518743479051	19.5192541728222	19.7641063281777	19.8063836858653
"Q8N9N7"	20.9304377064453	20.7975867237941	20.934274897197	20.9313185463747	20.9377203943523	20.952295839064	20.970138072485	20.8873963320602	20.8370360042639	20.75084579521	20.9965609519169	20.9687203912598
"O95299"	20.7285606224406	20.6348562148133	20.7017060638998	20.5962891285533	20.7384463698088	20.5917383770064	20.7326995766878	20.6184170609901	20.5739846166272	20.5951463024919	20.6454159749909	20.6881137060197
"Q13247"	21.9053046130966	21.3520742562928	21.5559834557704	21.4817988163351	21.3437889082691	21.9973000022315	21.6458893990617	21.6828878552527	21.6632168061744	21.5319449320506	21.7577139955694	21.6923418791022
"Q9H6K5"	19.5346200883916	19.2918970742222	19.2803223065281	19.1481037950004	19.3721100201106	19.7184728944164	19.5227277960332	19.3982233744086	19.3841975627813	19.3490941506424	19.3969548134364	19.3426733274845
"P51452"	20.245048822732	20.1883892749656	20.219427168384	20.2226425529456	20.1931188739242	20.264303299752	20.3371847847848	20.2891117796182	20.2196387803193	20.1344507417303	20.3081535322382	20.3127474566133
"O14773"	21.6108331581371	21.3402434551049	21.4211680338856	21.339671901567	21.4211063398262	21.1521407393428	21.6069433850146	21.4521309065477	21.2666141364251	21.4497307104766	21.5196992613473	21.3895409190738
"Q9Y6M9"	20.6646378508483	20.5988938659949	20.6139295242393	20.6445840169759	20.6362784689232	20.7519056573796	20.5682969710767	20.6522429275834	20.6389079560153	20.6304890869845	20.6864024862453	20.6334053833375
"O43290"	19.7808356269833	19.5982436853743	19.6440905246082	19.7031107968963	19.5689098108806	19.9199112422217	19.8641032043397	19.7031159151128	19.7116559364216	19.5484364893484	19.66796496323	19.8134478779926
"Q16576"	18.8318089195903	18.6093765362687	18.6309843318029	18.5944601072658	18.6176704754565	18.7619614245189	18.7224391425519	18.7247563296454	18.6390395098292	18.5728272883953	18.7620477644612	18.7335794130191
"Q7L523"	18.8185440015687	18.6377903224484	18.615090255175	18.6136123451295	18.696710812175	18.6304037388364	18.7257686753115	18.6870096786052	18.9718918910028	18.645460293314	18.6103713022444	18.5937966823282
"Q15813"	20.8282985040926	20.6645794977106	20.7397997913945	20.7465135918322	20.7530100440684	20.8000337222461	20.8782007583772	20.7767772330258	20.716462506953	20.7344446994251	20.7818638617425	20.8259067935003
"Q9H3N1"	21.3039205908408	21.4558722861555	21.3635079388887	21.3740059978643	21.4248591010421	21.3169475733407	21.3483865828914	21.2903993284329	21.5188368943348	21.3346299129149	21.2726336775236	21.3481290838729
"Q14669"	20.0641038711316	20.0533511939727	20.2032306085922	20.1521945076636	20.0939363908986	20.1669260831626	20.0539273972487	20.0701006926173	20.1288554305121	20.0661892168465	20.0627713385292	20.1563010107286
"P67870"	21.4209374177899	21.2480213848881	21.3003677970794	21.2831797172518	21.2436987920842	21.5037795825187	21.4017570126564	21.4364572250694	21.25425749009	21.1907469847276	21.3961153481649	21.3688271959804
"Q92859"	20.2399089765211	20.0461932391208	20.084632888983	20.1570986178178	20.1328284559401	20.2342625153421	20.2405825190257	20.2621900994408	20.1183354499539	20.1754251319111	20.2596589463965	20.2406742419495
"P14415"	21.138692429054	20.9940684665953	21.3089405855711	21.158966809206	21.1108573687676	21.0812444130477	21.2518464290443	21.2607468556038	20.9074080715534	21.0606263437406	21.2691378258303	21.1330085836907
"P29218"	20.8716591727532	20.9590991352618	20.9700997562738	20.912930839841	20.9992201978348	20.8440842418144	20.9328275059209	20.9458200001952	20.9252091940402	20.8854562183483	20.9120198942282	20.8809242841878
"P14174"	20.7552653892248	20.7994052879398	20.8840611849575	20.8715594078048	20.8748096647428	20.6702193901789	20.7996614650338	20.7223173061739	20.7504446439917	20.6903188675264	20.8087253828428	20.8311255996361
"O43847"	19.9562899357943	20.5743408716048	20.5041995500974	20.4897422515316	20.4512170410695	19.9309665136994	19.9271500000908	19.9662803007582	20.3943563068529	20.4573361195055	20.0092989924314	19.9940352538218
"P62942"	20.1772400259674	20.0270749479592	20.004306227751	19.9941070912734	20.0003948131318	20.0772826870936	20.1074854756851	20.1866942556217	19.9960130102567	20.0225432454811	20.1577822949766	20.0421028228787
"Q3LXA3"	20.1738411545569	19.8909448451086	19.9380329976523	19.930564391855	19.9306290538676	20.1533194723876	20.0371183325822	20.0858742596521	20.003361657952	19.8618828364663	20.0502039061672	20.1726703542403
"P20674"	22.4095347047248	22.3604317496588	22.4043507277861	22.3128076048655	22.3523042767089	22.3428435383814	22.3205885102016	22.4571629457565	22.1813570642387	22.363290100484	22.4921462252285	22.2766886645099
"P25789"	22.1520126869416	22.1143641063912	22.2946015504503	22.1481020139812	22.1383294701432	22.0555097091292	22.2072879273869	22.1043108283729	22.1920171473534	22.0417059270362	21.9380601987726	21.9555190506313
"Q96T60"	19.5881217604948	19.4901348483212	19.5237500640941	19.4878695876483	19.4111280041473	19.6105621774104	19.4961008640001	19.5890818472193	19.5913831090853	19.5341364542742	19.6061915589534	19.5386467077443
"Q9BQ39"	20.016328559724	20.0883529009155	20.1568723496	20.0775399119735	20.0349489365515	20.0769836260989	19.9678997078696	20.0220755665063	20.1035394175913	20.0141647526258	20.0554172407187	20.1723768898378
"Q7L0J3"	21.0900982483915	21.1070035142865	21.1208993420877	20.9379832775605	21.1476375931839	21.125801895405	21.0409612195843	21.2133102568969	21.0056982228948	21.0361954014835	20.954769503479	20.8920021207401
"P49674"	16.8601369960612	16.9509530912448	16.9672082364019	16.9499598601277	17.1218412793735	17.1251453220285	16.628866627885	16.9766600766353	16.7651354268566	16.989994290185	17.0089317504509	16.8580911712029
"O94888"	20.4537964183102	20.4398531429923	20.4999716606198	20.4262659131678	20.4926920827429	20.5346592958347	20.5375236878227	20.4435688719936	20.5964481596284	20.4702586237905	20.3495195078645	20.4910448398841
"Q96RP9"	20.3878235565352	20.2725354710559	20.2678601145714	20.2213897012518	20.2300261250817	20.3410112711636	20.2883445747483	20.3621115817355	20.2346026308558	20.3001892398897	20.3859446231261	20.3759852579746
"P43487"	21.8478735551997	21.524119574078	21.6133446421293	21.5598270467573	21.5527263616661	22.0131649022979	21.751750052069	21.7299608473312	21.6898506802269	21.5221904204229	21.7153303875231	21.8029433718251
"Q16143"	20.6480527739035	20.1605968433176	20.5113413669262	20.1967177313938	20.4663770345808	20.2647244755639	20.6617938150623	20.4287195691045	19.9529859631321	20.3374376717835	20.2964683238515	20.2294061952038
"Q13595"	20.9965710683069	20.6513416950943	20.7197220568985	20.6675945075608	20.6585660363536	21.0722086005706	20.9073775587806	20.9001512071462	20.7750807094568	20.6770608424128	20.8542496531436	20.8547375908114
"Q5JRA6"	20.048982574782	19.9357994634277	20.0175141790736	20.0475515437309	19.9542975435095	20.0669393730661	19.9905444269082	19.9880017361369	19.997036647918	19.976544955353	20.0639402668361	19.8908178599304
"Q8NBJ4"	20.8737237758812	20.7037679184196	20.6520839929846	20.6621784915404	20.6973792688536	20.7814040656725	20.7648928575444	20.9124772222538	20.6878552874552	20.7633059752465	20.8774012211605	20.6735298658291
"Q9UP83"	19.7414262906916	19.8099401665224	19.8021363057232	19.7878464805685	19.7840583268523	19.7623191722701	19.7267881321132	19.7355116682726	19.7844710434862	19.7707099308684	19.7371741727935	19.7597862982675
"O75382"	20.3281335242329	20.2543777471369	20.3379278306309	20.2552112545266	20.3332442210438	20.250278250948	20.3361444512807	20.3911960944711	20.1108735271176	20.272329856879	20.3605345300194	20.2935697766753
"P50453"	20.3596537172299	20.4967779748094	20.4652469865671	20.3902228644337	20.578098087835	20.2203270219373	20.3283728427562	20.4246089826524	20.1129212432158	20.3769036081753	20.443624466348	20.3546624329279
"Q8NF37"	19.4970606536761	19.6595826199949	19.718860127926	19.7149525004731	19.6402332129376	19.4390679413965	19.627859000641	19.6082887624684	19.4781312858289	19.5287905598094	19.6206376495389	19.6258519550768
"O75787"	20.8756932185171	20.5839876159987	20.711231136017	20.6566857322968	20.6504844270929	20.7560491831496	20.7362337044526	20.7091506410263	20.5918592215114	20.6662307952602	20.7575101970224	20.6018679017897
"Q9NZ45"	21.8364319196792	21.8648372721922	21.9503765045698	21.961124891489	21.9735288203905	21.5290465392457	22.0769592653267	21.9960676669621	21.6962927462554	21.8195971588603	21.8991671250013	21.8824537731135
"P21912"	22.3583130582837	22.0481068822207	22.1768683879573	22.1046921692426	22.1127473591451	22.1675716129311	22.2413555450261	22.2432242263305	22.1096667437487	22.1283966302776	22.2476241194397	22.1651213444289
"Q9HB07"	20.4486377818145	20.4971795612583	20.4918864959762	20.4717601341079	20.4824949826418	20.6656888493157	20.3787141958109	20.5156243922017	20.537522277051	20.3853263067674	20.4512072017424	20.5235428670223
"Q9UNN5"	20.3642140360309	20.2767493704114	20.3723122727486	20.3596303911296	20.3507088507246	20.4486594708509	20.4389903193526	20.4060580172645	20.3007515563222	20.2852664710336	20.3708820226557	20.3986937198467
"O15126"	20.9161579842965	20.7158580952061	20.7642448003472	20.6627967168766	20.8148981649473	20.7967267976149	20.8359430231437	20.8804894326952	20.6198268912574	20.7442590762677	20.7981113137621	20.6742112225254
"Q14232"	20.839238304179	21.0876117029868	21.0559469585229	21.0336503742514	21.0431199809843	20.7511087265347	20.9134519754184	20.8873219822961	21.0490098712112	20.9611801684591	20.7766194501202	20.902912325723
"P14927"	21.2655430779187	21.1349040407718	21.1128947789753	21.1881284683347	21.0471719463794	21.1483217766085	21.177042000926	21.1338031863292	20.9798956107337	21.1400832379563	21.1286705494746	21.0725006661724
"P26368"	20.9619589007694	20.5737480475454	20.7172720654243	20.6158783571565	20.5587726667857	20.9162281538376	20.8964299880337	20.8297768056844	20.8596186087509	20.6174582657989	20.7657831609608	20.7914709535751
"Q96P47"	19.4129238743622	19.3460035020833	19.3111456824157	19.2918605194426	19.319519123787	19.321984508683	19.3363772287139	19.2709308455664	19.2613442291086	19.2862728750037	19.2351186250359	19.2537740917009
"O60832"	20.3112084303096	20.1497006958353	20.2354314463715	20.2716352621468	20.1924585968499	20.3819624470833	20.2186379630788	20.1837627355436	20.2376398349697	20.1587330312552	20.244127587593	20.3438989099093
"Q8TC07"	20.6120085271767	20.7528686645939	20.8254635474024	20.7823371313841	20.8072539986333	20.5991754804415	20.7585220645797	20.6632334364849	20.848553333114	20.7070222044588	20.6351278304093	20.7370436534972
"Q7L311"	19.5613565644696	19.6830972111568	19.7489365632465	19.7775052912	19.7767439915702	19.2922172248461	19.6526241673883	19.4814934874415	19.3569386010519	19.601732787897	19.4658695905287	19.2787948489763
"Q8IW45"	19.9523710811294	19.9798133289661	20.0016298307355	20.0201861944324	19.9678097459361	19.9750018163982	20.0781102080822	19.972371916597	19.9762249230939	20.0175746057665	19.9973882346708	19.9733773787376
"Q9H254"	17.4326025213271	16.9584808239633	17.0235161509281	16.8849269313308	17.0545331646721	17.6574547123401	16.8392381480835	17.1232823357042	17.0201293451852	17.2389341304071	17.2873980662762	17.164617719947
"Q14534"	20.1860600430369	20.1809952645248	20.2366397519058	20.1575523310262	20.1015239446609	20.0303957271411	20.0822946824668	20.2231431733733	20.3500450986705	20.1974376489107	20.0360286774832	20.0202773239626
"Q86WA6"	21.3160073617167	21.3014537290507	21.3584012886689	21.3576254305388	21.3433333845204	21.2697942647135	21.3604614666682	21.3301532482338	21.1831004966947	21.2681376996579	21.4050634655553	21.4201645244583
"Q6Y7W6"	20.1194174054718	20.0673877523353	20.0765456075822	19.9880955243637	20.0896757644026	20.143360580564	20.0808021095198	20.0987051075081	20.1441708356143	20.0864552033358	20.1032837483222	20.0376831756319
"Q9UK76"	19.8503841127671	19.7519508855514	19.7774553736759	19.6487794601162	19.7788791202319	19.9592086759018	19.8907527045636	19.5434410259564	19.9250792578808	19.7413784096847	19.6525423962223	19.5770433268936
"Q9BVG4"	20.4322889856836	20.4522960664805	20.4888817386218	20.5011105221052	20.4661062370515	20.4821223064142	20.5003114726433	20.4584907549548	20.4323499498454	20.4809429897009	20.390146848307	20.3987207459289
"O60306"	20.3000773563561	20.1929391190366	20.2342571287639	20.2261383700751	20.1884851075475	20.2709211863163	20.1880248912016	20.2739232625094	20.3141366520624	20.220565782884	20.2386431020285	20.2589309526489
"Q13442"	21.674969059579	21.6218557034451	21.6352604296198	21.5020482811801	21.6946075606106	21.5630671055281	21.9090740037806	21.5858541848451	21.5654130116107	21.5662646947516	21.5101907359428	21.6188602619948
"Q12996"	19.5957214181199	19.4947987475782	19.5392102637561	19.4958337069219	19.5226872548777	19.6501900461731	19.5207386881692	19.5384123385583	19.5404474630968	19.5415286032705	19.506650062627	19.5734578818578
"Q9UDR5"	20.1608546527172	20.2864174501433	20.2315485110905	20.3138619146768	20.2734389666282	20.1144713100988	20.2166159226423	20.2386874877755	20.3067184806485	20.2899425054489	20.2173225415401	20.4022401997698
"Q92620"	19.6646934997407	19.6018841227251	19.6436431345361	19.7048370375786	19.6293417797737	19.7033591133552	19.6212662536899	19.6098755914576	19.7207335568471	19.5795731166214	19.6271984430714	19.7063126179088
"O60216"	19.802659622765	19.8411039273148	19.8869435825993	19.9559119519572	19.881077561983	19.8877476847882	19.8905303668305	19.7536820660549	19.9722127395094	19.7657726528557	19.7861117049366	19.9185272873458
"Q08J23"	20.2647709288986	20.2493139459471	20.3493749899636	20.3716837518246	20.3007469384529	20.2997051637931	20.3374348552804	20.2811516758703	20.2785058498702	20.2665292393405	20.3034194960164	20.3859599097949
"P17900"	21.7515074873499	21.6117903760299	21.6412171788461	21.6453367206883	21.6003321526738	21.5046298060263	21.789062884251	21.7310016192065	21.67245346611	21.630130794986	21.7302354082881	21.6766412559618
"Q96T76"	19.3532526073569	19.3782997250439	19.3706644101267	19.3706894799625	19.4056811410633	19.2890429153126	19.4657689680293	19.4396576924239	19.3386164900295	19.3100342782505	19.2872487620114	19.4106438332161
"Q99567"	20.0201343817968	19.8508990536891	19.9184803951357	19.9178152005035	19.8783634995231	20.0452230193486	19.9822141927362	19.9713129234667	19.9690856550048	19.9128057196828	19.9468021876733	20.0380472568613
"P63208"	21.4378657996152	21.3705775092843	21.5049356638506	21.3883467290849	21.4208719933688	21.1651200875976	21.6637000841588	21.3114631737281	21.3386347087734	21.3269531360308	21.2017905073235	21.2483708915325
"P09382"	21.4598801424525	21.7129492598968	21.1736356715278	21.2324340959486	21.3149116302815	20.7500457482226	21.6766401432296	21.7086057157635	21.1216647205756	21.3921634009794	21.3683941506264	21.3171205197043
"Q13427"	20.2394337842482	20.2581886754469	20.2817608952564	20.2640816741702	20.2494453306587	20.3223522832012	20.2950759548204	20.2743772507859	20.2638329533108	20.170018833106	20.2211068697536	20.3100099740863
"Q9NT62"	20.5945785687249	20.6214278553302	20.6155252945745	20.6358338704666	20.6227265478074	20.4950251846739	20.6654677928288	20.579838459232	20.6063885278172	20.6156964784874	20.5197223913836	20.5729618423208
"P52943"	22.3003529649129	21.6402300004075	21.7635814112461	21.6499331150079	21.7933298427451	22.3164823524271	22.3418847483588	22.141102770288	21.6405002610132	21.6826002667815	22.2057334304838	22.1574746056629
"P33316"	19.6539591568268	19.4375790228237	19.4506646596146	19.5669485555972	19.5569070850441	19.6974222771794	19.5572671977937	19.7053372070167	19.4811417009068	19.4929211710339	19.8135864959923	19.7511739453252
"Q9Y5M8"	19.8894724737961	19.7915359813425	19.8594915229807	19.8197488470975	19.8091121654572	19.9320549677535	19.8432784078237	19.9538476361371	19.8047415488302	19.7570470459368	19.9709008810414	19.9701947425119
"Q92922"	18.683762422543	17.9833239921825	18.0015021005958	18.1644874703748	17.960640419004	18.6498405832224	18.2405945628356	18.4554101930849	18.289287803261	18.1566720164894	18.5262988889915	18.5680072746373
"O75340"	21.1620805560361	21.0031649073596	21.1406788197816	21.1054130755789	21.0332051486009	21.0819647930871	21.2552609972468	21.2013705655261	21.0045315819767	20.9625638664236	21.224681333048	21.2148837173082
"Q9UKF6"	20.236604279393	20.1417661951176	20.2557403776534	20.2671542435253	20.1602276097978	20.3325270180967	20.2310988304977	20.2509951366837	20.2793982153293	20.1463444426885	20.2877692080104	20.356703115642
"Q9BY44"	20.264658440273	20.4220136993642	20.4066763337228	20.435412614182	20.4194104941053	20.3232329366846	20.2972180239772	20.2870108528589	20.3468675432451	20.3977107746141	20.2687724245243	20.3386504643869
"P36404"	19.9897610256163	20.1079240215192	20.1967227145537	20.1525759518847	20.0978236214998	19.9665741872769	20.2102244300444	20.1177739547981	20.0147582529945	20.035243251633	20.046971123885	20.1234676024487
"Q08257"	20.4877762665985	20.2989384680199	20.2946612947978	20.2955571259668	20.3267329520701	20.4647184908804	20.5220156558019	20.4293681164005	20.4456976131368	20.2961213943813	20.3864111598444	20.5429332407122
"Q9NRW7"	20.4620325528928	20.3007873553514	20.3696683892221	20.3511489658855	20.3924763930353	20.3682593345097	20.4830949331136	20.3391744555699	20.351568279978	20.3318813151265	20.2940570743711	20.3571984289073
"O75368"	20.7252849119311	20.5060994718706	20.4464505602135	20.4770121156906	20.5649020047004	20.4613277663572	20.8827789001958	20.7500826449759	20.4820616723063	20.5711440102619	20.6845889528463	20.6133874284641
"Q8IWX8"	20.6476011826651	20.5244740601688	20.5823403516736	20.5615168666978	20.5099467265031	20.6123398693247	20.7143643183851	20.7007596564674	20.5901744465949	20.5623382096838	20.5961761927674	20.6143225352753
"Q9H444"	21.3458886438156	21.0485463034346	21.1685786675468	21.0458604333814	21.1448731204823	21.3656899905842	21.2223817075144	21.2635088293743	21.153627813645	21.156986568809	21.33997516524	21.1411968341801
"P62266"	22.190259225366	21.9714927297402	22.0093047048217	21.9429896328399	22.0393396739437	21.9631366782557	22.1324674907137	21.9049322122187	22.1188181228448	22.1743741117674	21.9471157396649	21.8932642380196
"P20042"	21.4113360595081	21.3869641772812	21.4148302216431	21.4056508296164	21.3809859430243	21.4484154215187	21.4195409482614	21.3407526487889	21.3708218244028	21.3337122825241	21.327710724713	21.3823516706796
"Q9NTI2"	19.374135304115	19.2574562113014	19.2732064327163	19.3266672644946	19.3030959826207	19.385198348198	19.2496445473009	19.403759807058	19.198091303642	19.3667064824595	19.4336001175916	19.2792799597862
"P27707"	20.4091361693036	20.4869203875407	20.5426544321427	20.6247692469821	20.5478393017549	20.378272036047	20.4022650787071	20.4445259625609	20.50331945909	20.4636512583055	20.3860574867161	20.5195837477481
"Q9UK41"	20.0592552101671	19.9551968480306	19.9855681360983	20.0252140327418	19.9508274685569	20.1693644916262	19.9237207728993	20.0606010784262	20.0431243524117	19.9938257546506	20.0273078739979	20.051572905329
"P12955"	20.4214790420316	20.7254311998937	20.6303883473146	20.6141990761243	20.5887834798283	20.5206562968981	20.529670810318	20.4358592523151	20.6223038594094	20.7359129023581	20.4512140129936	20.4760550397168
"Q5VIR6"	20.3952914386184	20.4879520443698	20.5668101554316	20.5310570827229	20.5249032448439	20.349954895995	20.527789043359	20.5173592660952	20.3518452870516	20.4400296064193	20.4901672707214	20.5072361190209
"Q15274"	21.6467982432941	21.2258015683879	21.2586189916725	21.2105579953717	21.2062828805953	21.6043194238157	21.4685309267256	21.4895381278248	21.3880512665561	21.2898556191389	21.554418931217	21.4383404212093
"O95155"	18.6395382706944	18.8112992630373	18.8838195304237	18.8594696677858	18.7648502761474	18.7471713408835	18.6934576091261	18.7565955869995	18.7232715968958	18.7068115786688	18.7214638767615	18.8598095843356
"P26885"	21.4534136107142	21.79707174874	21.7470052787635	21.7544320387429	21.733752419242	21.5787532113517	21.5370763900777	21.4952905765841	21.7351896083849	21.7418077198562	21.5327839203347	21.5807663378391
"Q92696"	20.6256902184683	20.603076297174	20.5785586481809	20.6041964395183	20.5926258967191	20.6907257039303	20.629901143792	20.6349623615202	20.5577148799321	20.578814390596	20.6004616205128	20.610330240819
"Q8IZ83"	19.7346512429608	19.6481562761635	19.6344044552414	19.5731095190791	19.6668571406723	19.8766654700101	19.6235966572578	19.7456594441454	19.8270051787388	19.695121355876	19.7398151296851	19.6537489957586
"P98155"	19.7503817293254	19.6199102374216	19.798638522795	19.7460330776891	19.6719056167209	19.8147134670701	19.7676219775309	19.8709163523745	19.5963101168002	19.6419719311728	19.8989720885933	19.7752296125382
"P49736"	19.43560820038	19.1711467411068	19.2287893265057	19.3411971313609	19.1216914501771	19.4439967019298	19.3533519271271	19.4940811523387	19.2940313531311	19.2163855254137	19.6272956632517	19.5677581170327
"Q14011"	20.9128029063236	20.4411362366977	20.5227614689384	20.4672617259955	20.3876852829276	20.9219705693246	20.8419175160786	20.7311572931145	20.5362779333968	20.4399719187844	20.8171699074409	20.6962669022914
"A6NCE7"	21.3934516330541	21.4899457983432	21.4204698245493	21.4542135326207	21.5407052111382	21.7220587675142	21.2418446482439	21.3424298492465	21.4367584433142	21.5046733947309	21.4781210213755	21.3732304055737
"O96008"	20.441031740379	20.2330470094608	20.3878014650362	20.371320446426	20.319617810411	20.342031968567	20.3936836793981	20.437379817106	20.3760175036511	20.2766937710379	20.3595528184405	20.3012181266428
"Q8NC56"	20.8084501343639	20.700060219217	20.6634297933055	20.7264557452903	20.7332056818025	20.9337919559604	20.7392678350122	20.8227405672213	20.8318276540944	20.730278186518	20.8111184887242	20.8322811015189
"Q13308"	20.5316030164662	20.3380811995967	20.3774559935306	20.3369979303873	20.3883433058613	20.5944338054315	20.5893250737734	20.5677122590317	20.4176560294605	20.3618756132016	20.5584647942583	20.662123974484
"O75051"	17.6966545611365	17.7164291881611	17.71457716497	17.7772384095906	17.6972020896651	17.8354224660677	17.6516911500135	17.6923422865676	17.9938521555546	17.8457589663983	17.6820285469277	17.7265780136387
"O75312"	19.845212937657	19.7241866013611	19.8652096220735	19.8108273142476	19.7443169380117	19.8247787492872	19.9052576289402	19.796922048823	19.6082479567141	19.6929345579866	19.8342419726367	19.8521324349947
"Q96DI7"	20.8844200960384	20.6794229755337	20.7985926759884	20.7304534394471	20.6841498237027	20.9182801758647	20.8475544298783	20.8609755354903	20.7966736255935	20.6741124808397	20.7795529216921	20.853687485777
"Q8TCJ2"	20.9138358040669	20.6661139185045	20.7170105008874	20.7778631744726	20.6818542677828	20.9783381584792	20.7816895488551	20.8301229610642	20.7579314273608	20.6685077638408	20.8578497374287	20.8158993672783
"O15498"	20.8349448102549	20.9924547150902	21.0229357547002	20.8988828349127	20.9823593200471	20.7971927232996	20.8547106140065	20.8158526759201	21.0145820314261	20.8845987657337	20.7127190200674	20.7759389192861
"P61601"	19.1912725420693	19.4663604211151	19.5497429186024	19.5289953886589	19.48383501299	18.8872771815976	19.5501288525696	19.3254552926524	19.3160946141725	19.3592943817314	19.2321774794738	19.3211772835568
"Q96G03"	20.9160463812703	20.7843295164405	20.8280087149266	20.7767245436709	20.7825895950074	20.8556625399845	21.0064742811887	20.8684550700716	20.7720130624687	20.8073803340448	20.8246464936461	20.8895664653269
"Q9UBS4"	20.6317916608858	20.6695462235595	20.6475498908096	20.6504401892519	20.6421739591148	20.6351442148088	20.7358264728925	20.628426477328	20.6506598347487	20.5931196489381	20.6206904372224	20.6064905245994
"P14324"	21.9609255327711	21.833986845494	21.9204777590851	21.8514298414126	21.869103685519	21.8989551867628	21.95531205126	21.9473242772224	22.2289549006094	21.8388357175868	21.7190407290041	21.8332404035715
"P46779"	22.3054865914305	22.0009160515154	22.1215543386902	22.1804089684177	22.1091656012296	22.2424587524078	22.2806149371962	22.0689661612416	22.092231781392	22.0367810024982	22.166680783599	22.1702139092776
