"","X","Bifidobacterium","Coriobacteriaceae.UCG.002","Coriobacteriaceae.UCG.003","Libanicoccus","Olsenella","Collinsella","Enorma","Adlercreutzia","Eggerthella","Enterorhabdus","Senegalimassilia","Slackia","Bacteroides","Barnesiella","Coprobacter","Dysgonomonas","Butyricimonas","Odoribacter","CAG.873","Alloprevotella","Paraprevotella","Prevotella.1","Prevotella.2","Prevotella.7","Prevotella.9","Prevotellaceae.NK3B31.group","Prevotellaceae.UCG.001","Prevotellaceae.UCG.003","Prevotellaceae.UCG.004","Alistipes","Rikenellaceae.RC9.gut.group","dgA.11.gut.group","Parabacteroides","Clostridium.sp..K4410.MGS.306","Elusimicrobium","Campylobacter","Staphylococcus","Enterococcus","Lactobacillus","Lactococcus","Streptococcus","Christensenellaceae.R.7.group","Clostridium.sensu.stricto.1","Defluviitaleaceae.UCG.011","Ezakiella","Family.XIII.AD3011.group","Family.XIII.UCG.001","Mogibacterium",".Eubacterium..nodatum.group","Agathobacter","Anaerostipes","Blautia","Butyrivibrio","CAG.56","Coprococcus.1","Coprococcus.2","Coprococcus.3","Dorea","Eisenbergiella","Epulopiscium","Fusicatenibacter","GCA.900066575","Howardella","Hungatella","Lachnoclostridium","Lachnospira","Lachnospiraceae.FCS020.group","Lachnospiraceae.ND3007.group","Lachnospiraceae.NK3A20.group","Lachnospiraceae.NK4A136.group","Lachnospiraceae.UCG.001","Lachnospiraceae.UCG.003","Lachnospiraceae.UCG.004","Lachnospiraceae.UCG.007","Lachnospiraceae.UCG.008","Lachnospiraceae.UCG.010","Marvinbryantia","Moryella","Oribacterium","Roseburia","Sellimonas","Shuttleworthia","Tyzzerella","Tyzzerella.3","Tyzzerella.4","UC5.1.2E3",".Bacteroides..pectinophilus.group",".Eubacterium..eligens.group",".Eubacterium..hallii.group",".Eubacterium..ruminantium.group",".Eubacterium..ventriosum.group",".Eubacterium..xylanophilum.group",".Ruminococcus..gauvreauii.group",".Ruminococcus..gnavus.group",".Ruminococcus..torques.group","Peptococcus","Intestinibacter","Romboutsia","Terrisporobacter","Anaerofilum","Anaerotruncus","Butyricicoccus","CAG.352","Candidatus.Soleaferrea","Caproiciproducens","DTU089","Faecalibacterium","Flavonifractor","Fournierella","GCA.900066225","Hydrogenoanaerobacterium","Intestinimonas","Negativibacillus","Oscillibacter","Oscillospira","Phocea","Pseudoflavonifractor","Ruminiclostridium","Ruminiclostridium.5","Ruminiclostridium.6","Ruminiclostridium.9","Ruminococcaceae.NK4A214.group","Ruminococcaceae.UCG.002","Ruminococcaceae.UCG.003","Ruminococcaceae.UCG.004","Ruminococcaceae.UCG.005","Ruminococcaceae.UCG.007","Ruminococcaceae.UCG.008","Ruminococcaceae.UCG.009","Ruminococcaceae.UCG.010","Ruminococcaceae.UCG.013","Ruminococcaceae.UCG.014","Ruminococcus.1","Ruminococcus.2","Subdoligranulum","UBA1819",".Eubacterium..coprostanoligenes.group","Asteroleplasma","Catenibacterium","Erysipelatoclostridium","Erysipelotrichaceae.UCG.003","Erysipelotrichaceae.UCG.004","Erysipelotrichaceae.UCG.006","Faecalitalea","Holdemanella","Solobacterium","Turicibacter",".Clostridium..innocuum.group","Acidaminococcus","Phascolarctobacterium","Succiniclasticum","Allisonella","Anaeroglobus","Anaerovibrio","Dialister","Megamonas","Megasphaera","Mitsuokella","Selenomonas.3","Veillonella","Fusobacterium","Victivallis","Z20","Azospirillum.sp..47_25","Bilophila","Desulfovibrio","Anaerobiospirillum","Succinivibrio","Shewanella","Oxalobacter","Parasutterella","Sutterella","Citrobacter","Escherichia.Shigella","Hafnia.Obesumbacterium","Klebsiella","Halomonas","Haemophilus","Pseudomonas","Sphaerochaeta","Treponema.2","Cloacibacillus","Synergistes","Anaeroplasma","Akkermansia"
"54",1463,0.00172681747539285,0,0,0.00224486271801071,0,0.000172681747539285,0,0,0,0,0.000518045242617855,0.000172681747539285,0.00259022621308928,0,0,0,0,0.000172681747539285,0,0.00189949922293214,0.000518045242617855,0,0.00207218097047142,0.001208772232775,0.106717319979278,0.00172681747539285,0,0,0,0.00276290796062856,0.0343636677603177,0,0.00155413572785357,0,0,0,0,0,0,0,0,0.0193403557243999,0.000863408737696426,0,0,0.00794336038680711,0.00138145398031428,0,0,0.00241754446554999,0.000863408737696426,0.00293558970816785,0.00448972543602141,0,0.000518045242617855,0.00155413572785357,0.00328095320324642,0.0112243135900535,0,0,0.00656190640649283,0,0.00034536349507857,0,0.00552581592125712,0,0,0.00224486271801071,0,0.00414436194094284,0,0,0.00362631669832499,0,0.000172681747539285,0.00155413572785357,0.00034536349507857,0.000172681747539285,0,0.00362631669832499,0,0,0,0,0,0,0,0.00224486271801071,0.000172681747539285,0.00397168019340356,0,0,0.00189949922293214,0,0.00034536349507857,0,0,0,0,0,0,0.00069072699015714,0,0,0,0,0.00604386116387498,0,0,0,0,0.001208772232775,0.001208772232775,0.00500777067863927,0,0,0,0,0,0.00069072699015714,0.00293558970816785,0.0252115351407356,0.0402348471766534,0.00362631669832499,0,0.00414436194094284,0,0,0,0.00863408737696426,0,0.00604386116387498,0.00034536349507857,0.000172681747539285,0.00138145398031428,0,0.0347090312553963,0.00069072699015714,0.00207218097047142,0,0,0,0,0,0.000518045242617855,0,0,0,0.00587117941633569,0.0207218097047142,0,0,0,0,0.0348817130029356,0,0.0141599032982214,0.0212398549473321,0,0,0,0.00069072699015714,0,0,0.00138145398031428,0.00742531514418926,0,0.484890347090313,0,0,0.00034536349507857,0.00863408737696426,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",1466,0,0,0.00462504129501156,0.00445986124876115,0.000165180046250413,0.00792864222001982,0,0,0,0,0.000660720185001652,0,0.00247770069375619,0,0,0,0.000330360092500826,0,0,0.00776346217376941,0.000825900231252065,0,0.00479022134126198,0.0110670630987777,0.427651139742319,0.00594648166501487,0,0,0,0.000495540138751239,0.000495540138751239,0,0.00280806078625702,0,0,0,0,0,0,0,0,0.00726792203501817,0,0,0,0.000330360092500826,0.000495540138751239,0,0,0.000330360092500826,0,0.00677238189626693,0,0,0.000165180046250413,0.00776346217376941,0.0109018830525273,0.00396432111000991,0,0,0.00264288074000661,0.000825900231252065,0.000825900231252065,0,0.0125536835150314,0.00330360092500826,0,0.000660720185001652,0.000330360092500826,0.0122233234225306,0,0,0.000165180046250413,0,0.000165180046250413,0,0.000495540138751239,0.000330360092500826,0.000165180046250413,0.0163528245787909,0,0,0,0,0,0,0,0.000165180046250413,0.000165180046250413,0.000825900231252065,0,0,0.0013214403700033,0.00115626032375289,0.00313842087875785,0,0,0,0,0,0,0.000330360092500826,0,0,0,0,0.018004625041295,0.000991080277502478,0,0,0,0.000991080277502478,0,0.00363396101750909,0,0,0,0,0.000330360092500826,0.000165180046250413,0.00181698050875454,0.0013214403700033,0.0130492236537826,0,0,0.00561612157251404,0,0,0,0.000660720185001652,0,0.00165180046250413,0.000825900231252065,0.000330360092500826,0.0294020482325735,0,0.0161876445325405,0,0.00165180046250413,0,0.000165180046250413,0,0,0,0.00198216055500496,0.000330360092500826,0,0,0.0153617443012884,0.0839114634952098,0,0.000825900231252065,0,0,0.0137099438387843,0,0.100925008259002,0.0721836802114305,0,0,0,0,0.000165180046250413,0,0.00231252064750578,0.00181698050875454,0,0,0,0,0.000165180046250413,0.00627684175751569,0,0.0246118268913115,0,0,0,0,0,0,0,0,0,0,0
"56",1469,0.0811074918566775,0,0,0.00765472312703583,0,0.0275244299674267,0,0,0,0.00228013029315961,0.00211726384364821,0.00146579804560261,0.089413680781759,0,0,0,0.000162866449511401,0,0,0,0.00130293159609121,0,0,0,0,0,0,0,0,0,0,0,0.00472312703583062,0,0,0,0,0,0,0,0.0195439739413681,0,0.00667752442996743,0,0,0,0,0,0,0.0495114006514658,0.0348534201954397,0.156514657980456,0,0.00684039087947883,0,0,0.0131921824104235,0.0232899022801303,0,0,0,0,0.00130293159609121,0,0.00260586319218241,0.00325732899022801,0.00228013029315961,0.00130293159609121,0,0.000488599348534202,0,0,0,0,0,0.000814332247557003,0.00276872964169381,0,0,0.0374592833876222,0,0,0,0,0,0,0,0.0159609120521173,0,0,0.000162866449511401,0,0.0120521172638436,0.000325732899022801,0.0268729641693811,0,0,0.0128664495114007,0,0,0,0.0011400651465798,0,0,0,0,0.0234527687296417,0.000814332247557003,0,0,0,0.00162866449511401,0,0.00146579804560261,0.000488599348534202,0,0,0,0,0.000162866449511401,0.000325732899022801,0,0,0,0,0,0,0,0,0,0.00358306188925081,0,0,0,0.054071661237785,0.000162866449511401,0.0201954397394137,0,0.130293159609121,0,0,0,0,0,0.0130293159609121,0,0,0,0.0644951140065147,0.0107491856677524,0,0.00179153094462541,0,0,0,0,0,0,0,0.000162866449511401,0,0,0,0,0.00130293159609121,0.00488599348534202,0,0,0,0,0,0.000814332247557003,0,0.00211726384364821,0,0,0,0,0,0,0,0,0,0,0.0141693811074919
"57",1473,0.00391849529780564,0,0.000195924764890282,0.000391849529780564,0.00137147335423197,0.0250783699059561,0,0,0,0.0021551724137931,0.00156739811912226,0.00176332288401254,0.031935736677116,0,0,0,0.00254702194357367,0.00235109717868339,0,0.000195924764890282,0,0,0.000195924764890282,0,0.00235109717868339,0.000391849529780564,0,0.00646551724137931,0,0.00137147335423197,0.00411442006269592,0,0.0146943573667712,0,0,0,0,0,0.000195924764890282,0,0,0.0797413793103448,0,0.000391849529780564,0,0.0160658307210031,0.00137147335423197,0.000195924764890282,0,0,0.0280172413793103,0.0170454545454545,0,0.000391849529780564,0.00646551724137931,0.00254702194357367,0.00489811912225705,0.00607366771159875,0,0,0.00313479623824451,0,0.00352664576802508,0,0.000783699059561128,0.00117554858934169,0.00117554858934169,0.00274294670846395,0,0.00176332288401254,0.000391849529780564,0,0,0,0.000783699059561128,0.000195924764890282,0.00195924764890282,0.000587774294670846,0.00607366771159875,0.00626959247648903,0,0,0,0,0,0,0,0.000391849529780564,0.0033307210031348,0,0.000195924764890282,0.00391849529780564,0,0,0.000783699059561128,0.000391849529780564,0,0,0,0,0.000391849529780564,0.00195924764890282,0,0,0,0,0.0209639498432602,0.0054858934169279,0,0.000391849529780564,0,0.00352664576802508,0.00372257053291536,0.00607366771159875,0,0,0,0,0.00137147335423197,0.0227272727272727,0.00607366771159875,0.0797413793103448,0.123040752351097,0.0141065830721003,0,0.031935736677116,0,0,0.00117554858934169,0.0630877742946708,0.000587774294670846,0.0975705329153605,0.00587774294670846,0.00901253918495298,0.0129310344827586,0.000783699059561128,0.0822884012539185,0,0.00235109717868339,0,0,0.0129310344827586,0.000391849529780564,0,0.0144984326018809,0.00293887147335423,0,0,0,0.0121473354231975,0,0,0,0,0.00274294670846395,0,0.000391849529780564,0,0,0,0,0.00117554858934169,0,0,0.0123432601880878,0,0,0,0,0,0,0.00822884012539185,0,0,0,0,0,0,0,0,0,0,0,0,0.0289968652037618
"58",1475,0.00591116365478804,0,0.00118223273095761,0,0.00135112312109441,0.00439115014355683,0,0,0,0.000675561560547205,0.00202668468164161,0.00152001351123121,0.00101334234082081,0,0,0,0,0.000168890390136801,0,0.00979564262793447,0.000506671170410404,0,0.0114845465293025,0.00236446546191522,0.140685694983955,0.00574227326465124,0,0,0,0.000168890390136801,0.00574227326465124,0,0.00135112312109441,0,0,0,0,0,0.0131734504306705,0,0.000168890390136801,0.00236446546191522,0,0,0,0,0.000844451950684006,0,0,0.00692450599560885,0.000337780780273602,0.00928897145752407,0,0,0.000675561560547205,0.0200979564262793,0.00118223273095761,0.0131734504306705,0,0,0.00219557507177842,0.000337780780273602,0.000506671170410404,0,0.0108089849687553,0.000506671170410404,0.000168890390136801,0.000675561560547205,0.00168890390136801,0.000844451950684006,0.00135112312109441,0,0.00270224624218882,0,0.000168890390136801,0.000337780780273602,0.000506671170410404,0,0.00945786184766087,0.0106400945786185,0,0,0,0,0,0,0,0.0138490119912177,0.000337780780273602,0,0,0,0.000844451950684006,0,0.00118223273095761,0,0,0,0,0,0,0.00506671170410404,0,0,0,0,0.0319202837358554,0,0.000168890390136801,0.000506671170410404,0,0.000337780780273602,0,0,0,0,0,0,0.000168890390136801,0.00135112312109441,0.00152001351123121,0.0385070089511907,0.0155379158925857,0.00101334234082081,0,0.00472893092383043,0,0,0,0.00405336936328323,0,0,0,0,0.00489782131396724,0,0.00928897145752407,0,0.00135112312109441,0,0,0,0,0,0.00236446546191522,0.00101334234082081,0,0,0,0.00574227326465124,0,0,0,0.0564093903056916,0.0584360749873332,0,0,0.0788718121938862,0,0,0,0,0,0,0,0.00337780780273602,0,0.348420874852221,0,0,0.00152001351123121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",1500,0.00170910955392241,0,0.000512732866176722,0.00427277388480602,0.00102546573235344,0.00803281490343531,0,0,0,0.00102546573235344,0.00153819859853017,0.00290548624166809,0.00102546573235344,0,0,0,0,0,0.000512732866176722,0.00341821910784481,0.000683643821568963,0,0.0124764997436336,0.00136728764313793,0.149376175012818,0.0063237053495129,0,0.0334985472568792,0,0,0.00734917108186635,0,0.00119637668774568,0,0.0124764997436336,0,0,0,0.00136728764313793,0,0,0.0309348829259956,0.000512732866176722,0,0,0.00324730815245257,0.00119637668774568,0.000512732866176722,0,0.0046145957955905,0.0104255682789267,0.0475132455990429,0.022047513245599,0,0.00102546573235344,0,0.00820372585882755,0.00683643821568963,0,0,0.00256366433088361,0.000170910955392241,0.00102546573235344,0,0.00119637668774568,0.000341821910784481,0.000683643821568963,0.0111092121004956,0.00871645872500427,0.00564006152794394,0.000683643821568963,0,0.000854554776961203,0,0.000170910955392241,0,0.00222184242009913,0,0.00119637668774568,0.00119637668774568,0,0,0,0,0,0,0.000854554776961203,0.000341821910784481,0.000854554776961203,0.0152110750299094,0.000170910955392241,0.00239275337549137,0.00188002050931465,0,0.00358913006323705,0,0,0,0,0,0,0.00119637668774568,0,0.000512732866176722,0,0,0.0798154161681764,0,0.00153819859853017,0.000341821910784481,0,0,0.000341821910784481,0.000170910955392241,0,0,0,0,0.00752008203725859,0.0109383011451034,0.00307639719706033,0.0129892326098103,0.0428986498034524,0.00341821910784481,0,0.0217056913348146,0,0.000170910955392241,0.000170910955392241,0.0121346778328491,0,0.0160656298068706,0.00974192445735772,0.0046145957955905,0.0601606562980687,0.000170910955392241,0.0483678003760041,0.00991283541274996,0.0126474106990258,0,0,0.000341821910784481,0.000512732866176722,0,0.00427277388480602,0.00102546573235344,0,0,0.00222184242009913,0.00649461630490514,0,0.000341821910784481,0,0.032643992479918,0.0376004101862929,0,0.0150401640745172,0.00393095197402153,0,0,0,0.000170910955392241,0.00153819859853017,0,0,0.00119637668774568,0,0.0719535122201333,0,0,0,0.00358913006323705,0,0,0,0,0,0,0,0,0,0,0,0.00427277388480602,0
"60",1509,0.000340309681810448,0,0.000680619363620895,0.000340309681810448,0.00136123872724179,0.00680619363620895,0,0,0,0,0.000510464522715671,0,0.0131019227497022,0.00136123872724179,0,0,0.000850774204526119,0.000680619363620895,0,0.00493449038625149,0.000170154840905224,0,0,0,0.0319891100901821,0.000510464522715671,0,0,0,0.0149736259996597,0,0,0.00153139356814701,0.00102092904543134,0,0,0,0,0,0,0.000680619363620895,0.0180364131359537,0.000680619363620895,0,0,0.000510464522715671,0.000340309681810448,0.000170154840905224,0,0.00612557427258806,0,0.00221201293176791,0,0,0.000510464522715671,0.00561510974987238,0.00867789688616641,0.00374340649991492,0,0,0.000680619363620895,0.000170154840905224,0,0,0.00425387102263059,0.00238216777267313,0,0.00221201293176791,0.00442402586353582,0.00850774204526119,0.000680619363620895,0,0.000510464522715671,0,0,0.00102092904543134,0.000170154840905224,0.000170154840905224,0.000340309681810448,0.00459418070444104,0,0,0,0.00102092904543134,0,0,0,0.000340309681810448,0.000510464522715671,0.00425387102263059,0.000340309681810448,0.000340309681810448,0.000680619363620895,0,0.00119108388633657,0,0.000340309681810448,0,0.000170154840905224,0,0,0,0,0,0,0,0.03420112302195,0,0.000170154840905224,0.00102092904543134,0,0.000510464522715671,0,0.00102092904543134,0,0,0,0,0.000510464522715671,0.000680619363620895,0.000340309681810448,0.00391356134082015,0.0670410073166582,0.00170154840905224,0,0.0142930066360388,0,0,0,0.000680619363620895,0,0.000680619363620895,0.000850774204526119,0.0028926322953888,0.00374340649991492,0,0.0178662582950485,0,0.00272247745448358,0,0,0,0.000340309681810448,0,0.00459418070444104,0.000680619363620895,0,0,0.0462821167262209,0.0132720775906075,0,0.000510464522715671,0,0.0210992002722477,0.00952867109069253,0,0.0476433554534626,0.00374340649991492,0,0,0,0,0,0,0.00136123872724179,0.0035732516590097,0,0.518972264760933,0,0,0,0.000850774204526119,0,0,0,0,0,0.000170154840905224,0,0,0,0,0,0,0.00476433554534627
"61",1515,0.000330469266358229,0,0,0,0.000165234633179114,0.00446133509583609,0,0,0,0,0,0,0.0138797091870456,0.00644415069398546,0,0,0,0.00132187706543291,0,0,0,0,0,0,0.451090548578982,0,0,0,0,0.000991407799074686,0,0,0.000330469266358229,0,0,0,0,0,0,0,0.000330469266358229,0.00313945803040317,0,0,0,0,0,0,0,0.00181758096497026,0,0.00264375413086583,0,0,0.000165234633179114,0,0.00313945803040317,0.00132187706543291,0,0,0.000991407799074686,0.000165234633179114,0,0,0.0315598149372108,0,0,0.00313945803040317,0,0.00380039656311963,0,0,0.000991407799074686,0,0,0,0,0.000165234633179114,0,0.005783212161269,0,0,0,0,0,0,0.000660938532716457,0,0.000165234633179114,0.00627891606080635,0,0,0,0.000826173165895572,0.00264375413086583,0,0,0,0,0,0,0.000330469266358229,0,0,0,0.000495703899537343,0.0023132848645076,0,0,0,0,0.000165234633179114,0.000660938532716457,0.00148711169861203,0,0.000495703899537343,0,0,0.00528750826173166,0,0.000495703899537343,0.00214805023132849,0.0135492399206874,0.0011566424322538,0.000330469266358229,0.00132187706543291,0,0,0,0.000991407799074686,0,0,0.00727032385988103,0.00561797752808989,0.01305353602115,0,0.018836748182419,0,0,0,0.000165234633179114,0,0,0,0.000826173165895572,0,0,0,0,0.30039656311963,0,0,0,0,0,0,0.0340383344348976,0,0,0,0,0,0,0,0.0023132848645076,0,0,0.0191672174487773,0,0,0,0.0128883013879709,0,0.00545274289491077,0,0,0,0,0,0,0,0,0,0,0
"62",1529,0,0,0.0119309838472834,0.000367107195301028,0.000367107195301028,0.00275330396475771,0,0,0,0.000367107195301028,0.00110132158590308,0.00110132158590308,0.00165198237885463,0,0,0,0.000550660792951542,0,0,0.00422173274596182,0,0,0.0100954478707783,0.00422173274596182,0.079662261380323,0.0108296622613803,0,0.00146842878120411,0,0,0.0159691629955947,0,0.00110132158590308,0,0,0.0124816446402349,0,0,0,0,0.0012848751835536,0.0769089574155653,0.0012848751835536,0.00091776798825257,0,0.00752569750367107,0.00183553597650514,0.000183553597650514,0,0.00348751835535977,0.000183553597650514,0.0122980910425844,0.0330396475770925,0.000734214390602056,0.000734214390602056,0.00201908957415565,0.00220264317180617,0.0091776798825257,0,0,0.00220264317180617,0.000367107195301028,0,0,0.0189060205580029,0.00183553597650514,0.000550660792951542,0.000550660792951542,0.0053230543318649,0.00367107195301028,0.00183553597650514,0,0.000550660792951542,0.00513950073421439,0,0,0.000367107195301028,0.000367107195301028,0.00440528634361234,0.00312041116005874,0,0,0,0,0,0,0,0.00422173274596182,0.000734214390602056,0.0190895741556534,0,0.00091776798825257,0.00110132158590308,0,0.00110132158590308,0,0,0,0,0,0,0.00201908957415565,0,0.00146842878120411,0,0,0.0668135095447871,0,0,0,0,0.00091776798825257,0,0.00495594713656388,0,0,0,0,0.000183553597650514,0.000550660792951542,0.00312041116005874,0.00330396475770925,0.0541483113069016,0.00146842878120411,0,0.0198237885462555,0,0,0.000367107195301028,0.0216593245227606,0.000734214390602056,0.0776431718061674,0.0189060205580029,0.00165198237885463,0.0152349486049927,0.000183553597650514,0.104074889867841,0.00183553597650514,0.00238619676945668,0,0,0,0,0,0.00458883994126285,0.00403817914831131,0,0,0.0201908957415565,0.0178046989720999,0,0.000183553597650514,0,0.00275330396475771,0.032856093979442,0,0.0312041116005874,0.0150513950073421,0,0,0,0.000734214390602056,0.00477239353891336,0,0,0.00238619676945668,0,0.0550660792951542,0,0,0,0.00440528634361234,0,0,0,0,0,0,0,0.00477239353891336,0,0,0.00495594713656388,0,0.000367107195301028
"63",1534,0.0595765632693255,0,0,0,0.000164122763827343,0.00328245527654686,0,0,0,0,0.000492368291482029,0.000492368291482029,0.0408665681930084,0.0354505169867061,0,0,0.0011488593467914,0.00246184145741014,0,0,0,0,0,0,0.0612177909075989,0,0,0,0,0.0553093714098145,0.000492368291482029,0,0.0068931560807484,0,0,0,0,0,0,0,0.00131298211061874,0.0116527162317413,0,0,0,0.000984736582964057,0.00196947316592811,0,0,0.00968324306581323,0.000328245527654686,0.0175611357295257,0,0.00361070080420154,0,0.0139504349253241,0.000984736582964057,0.00410306909568357,0,0,0.0068931560807484,0.000492368291482029,0,0,0.00180535040210077,0.00508780567864763,0.00246184145741014,0.00672903331692106,0,0.022484818644346,0.000328245527654686,0,0.00279008698506483,0,0.000164122763827343,0.00213359592975546,0.000492368291482029,0,0,0.00607254226161169,0,0,0,0,0,0,0,0.0034465780403742,0.000328245527654686,0.0190382406039718,0.00164122763827343,0.00262596422123749,0,0,0.0022977186935828,0,0,0,0,0,0,0.00246184145741014,0,0,0,0.000656491055309371,0.24585590021336,0,0,0.000164122763827343,0,0.0011488593467914,0.00164122763827343,0.0011488593467914,0,0,0,0,0.0011488593467914,0.000328245527654686,0.00147710487444609,0.0045954373871656,0.102740850155917,0.00656491055309371,0,0.0152634170359429,0,0,0,0.000820613819136714,0.00968324306581323,0.00410306909568357,0.0169046446742163,0.00377482356802889,0.0311833251271951,0.000656491055309371,0.0385688494994256,0,0.0022977186935828,0,0,0,0,0,0.00147710487444609,0,0,0,0,0.0178893812571804,0,0.000656491055309371,0,0,0.0091908747743312,0,0.0387329722632529,0,0,0.000656491055309371,0,0.00426719185951091,0,0,0.00279008698506483,0.00705727884457574,0,0,0,0,0.000328245527654686,0.00246184145741014,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",1536,0,0,0,0,0,0,0,0,0.000160823415889353,0,0,0,0.0607912512061756,0,0,0,0,0,0,0,0.00160823415889353,0,0,0,0,0,0,0,0,0.00353811514956578,0,0,0.00578964297201673,0,0,0,0,0,0,0,0.000160823415889353,0,0,0,0,0,0,0,0,0,0.000643293663557414,0.0257317465422966,0,0,0.000643293663557414,0,0,0,0.00225152782245095,0,0,0.000160823415889353,0,0.000160823415889353,0.0410099710517851,0,0.000321646831778707,0,0,0.00176905757478289,0,0,0,0,0,0.000321646831778707,0,0,0,0.0101318752010293,0,0,0.0020907044065616,0,0,0.000964940495336121,0,0,0.00112576391122547,0,0,0,0,0.000321646831778707,0.00530717272434867,0,0,0,0,0,0,0.000321646831778707,0,0,0,0.000804117079446767,0,0.0202637504020585,0,0,0,0.00804117079446767,0.00048247024766806,0.013187520102927,0.000804117079446767,0.000160823415889353,0,0,0.00305564490189772,0,0.00353811514956578,0,0.00868446445802509,0,0,0.00144741074300418,0,0,0,0,0,0,0,0,0.0953682856223866,0.0020907044065616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643293663557414,0,0,0,0,0.581215825024124,0,0,0,0,0,0,0,0,0,0,0.000160823415889353,0.000160823415889353,0.000160823415889353,0.0911868768092634,0,0.00321646831778707,0,0,0,0,0,0,0,0,0
"65",1553,0.00612557427258806,0,0,0.00204185809086269,0,0.00697634847711417,0,0,0,0.00119108388633657,0.00340309681810448,0.00204185809086269,0.0512166071124723,0,0,0,0.00136123872724179,0,0,0.0035732516590097,0.00221201293176791,0,0.00476433554534627,0,0.138335885655947,0.000170154840905224,0,0.00170154840905224,0,0.000340309681810448,0.00629572911349328,0,0.00816743236345074,0,0,0,0,0,0,0,0.0362429811128127,0.00204185809086269,0,0,0,0.00221201293176791,0.00102092904543134,0.000680619363620895,0,0.000340309681810448,0,0.00272247745448358,0,0,0,0,0,0.00374340649991492,0.00102092904543134,0,0.00255232261357836,0,0.00119108388633657,0,0.000850774204526119,0,0,0.000170154840905224,0,0.00425387102263059,0,0,0,0,0,0,0,0.00119108388633657,0.00102092904543134,0.00663603879530373,0,0,0,0,0,0,0,0,0,0.000170154840905224,0,0,0,0,0,0,0,0,0,0,0,0.000170154840905224,0,0,0,0,0.0280755487493619,0.000850774204526119,0.000170154840905224,0,0,0,0,0.00221201293176791,0,0.000170154840905224,0,0,0.00408371618172537,0.00187170324995746,0,0.00391356134082015,0.0154840905223754,0.000680619363620895,0.000680619363620895,0.000850774204526119,0,0,0,0,0,0,0.0132720775906075,0.000340309681810448,0.268844648630254,0,0.0913731495661051,0,0.0112302194997448,0,0,0,0.000680619363620895,0,0.000340309681810448,0,0,0,0.0158244002041858,0.000170154840905224,0,0.000340309681810448,0,0.00748681299982985,0.0508762974306619,0,0.122171175769951,0.0035732516590097,0,0,0,0,0.000510464522715671,0,0.00765696784073507,0.00306278713629403,0,0.0228007486813,0,0,0,0.00442402586353582,0,0.00782712268164029,0,0,0,0,0,0,0,0,0,0,0
"66",1554,0,0,0,0,0,0,0,0,0,0,0,0,0.43901649951472,0.0305726302167583,0,0,0,0,0,0,0.102717567130379,0,0,0,0,0,0,0,0,0,0,0,0.0105143966353931,0,0,0,0,0,0,0,0.0135878356518926,0,0,0,0,0.000323519896473633,0,0,0,0.00113231963765772,0.00420575865415723,0.0236169524425752,0,0,0,0,0,0.000970559689420899,0.00177935943060498,0,0.00420575865415723,0,0,0.00048527984471045,0.0109996764801035,0.00760271756713038,0,0,0,0.00695567777418311,0,0,0.000647039792947266,0,0,0,0,0,0,0.00226463927531543,0,0,0,0,0,0,0,0.0305726302167583,0.00420575865415723,0,0,0,0,0.00727919767065675,0.107408605629246,0,0,0,0,0,0,0,0,0,0,0,0.0769977353607247,0.0354254286638628,0,0,0,0.00889679715302491,0,0.0360724684568101,0,0,0,0,0.000161759948236817,0,0.0202199935296021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776447751536719,0.00242639922355225,0,0,0,0.000970559689420899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",1557,0.00113470578699951,0,0,0.000486302480142649,0.000648403306856865,0.0103744529097098,0,0,0,0,0.00291781488085589,0.00632193224185443,0.0301507537688442,0,0,0,0.000162100826714216,0,0,0.0204247041659912,0.0513859620684066,0,0.015723780191279,0.000162100826714216,0.409628789106824,0,0,0,0,0.000648403306856865,0,0,0.00632193224185443,0,0,0,0,0,0,0,0.00145890744042795,0,0,0,0,0,0,0,0,0.000972604960285297,0.000162100826714216,0.00194520992057059,0,0.000162100826714216,0,0,0.000810504133571081,0.00243151240071324,0,0,0.000162100826714216,0,0.000648403306856865,0,0.00940184794942454,0.000648403306856865,0,0.000486302480142649,0,0.000324201653428432,0,0,0,0,0,0,0,0,0,0.000162100826714216,0,0,0,0,0,0,0,0,0.000162100826714216,0,0,0,0,0.000162100826714216,0.000972604960285297,0,0,0,0,0,0,0,0,0,0,0,0.00389041984114119,0.000810504133571081,0,0,0,0,0,0.00178310909385638,0.000162100826714216,0,0,0,0,0,0.00145890744042795,0,0.00113470578699951,0,0,0,0,0,0,0,0,0,0,0,0.00356621818771276,0.000162100826714216,0.0111849570432809,0,0.00178310909385638,0,0,0,0,0,0.000486302480142649,0,0,0,0.00875344464256768,0,0,0.000324201653428432,0,0,0.0593289025774031,0,0.295509807100016,0,0,0,0.00826714216242503,0,0,0,0.00307991570757011,0,0,0,0,0,0,0.0207489058194197,0,0,0,0,0,0,0,0,0,0,0,0,0
