"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"CRTAC1","CRTAC1",-0.100774937150134,0.0689705005566357,0.146512189772563,"group2-group1"
"PRSS2","PRSS2",0.169855034377405,0.0693520979009963,0.147215818565441,"group2-group1"
"RLN2","RLN2",-0.419022602837039,0.0699519419225784,0.148381368824163,"group2-group1"
"CST1","CST1",-0.360913649146908,0.07029721534922,0.148979448456419,"group2-group1"
"SIGLEC1","SIGLEC1",0.140981148105367,0.0703358326616004,0.148979448456419,"group2-group1"
"FBLN2","FBLN2",0.115583905805596,0.0705459365852492,0.149283225902743,"group2-group1"
"EIF5A","EIF5A",0.123796019726286,0.0705813952095762,0.149283225902743,"group2-group1"
"C2orf69","C2orf69",0.292104645246685,0.0709132505934999,0.149876667740275,"group2-group1"
"NFAT5","NFAT5",0.22498844528276,0.0712514128668099,0.150482572116825,"group2-group1"
"CILP","CILP",0.196843651112569,0.0713238839330378,0.150526868401639,"group2-group1"
"PLG","PLG",0.0803365240362635,0.0716184062537951,0.151039395007102,"group2-group1"
"PPP1R12B","PPP1R12B",0.302236408026747,0.0717328447065998,0.151171669125733,"group2-group1"
"ANPEP","ANPEP",0.0796741675731891,0.0720449842078136,0.151720092823803,"group2-group1"
"CDK1","CDK1",0.192000542219477,0.0726343787820376,0.152851180115116,"group2-group1"
"DCTPP1","DCTPP1",0.134939972003358,0.0729698551115187,0.153446680928755,"group2-group1"
"DNAJB8","DNAJB8",0.19448057037439,0.0732058168914776,0.153832209039388,"group2-group1"
"PRKAB1","PRKAB1",0.103887390332252,0.0740905815546216,0.155579576066206,"group2-group1"
"ATP2B4","ATP2B4",-0.185586885800002,0.0741585652854356,0.155610542949984,"group2-group1"
"MANSC1","MANSC1",-0.0906325599932428,0.0748638015055212,0.156977684218535,"group2-group1"
"STC1","STC1",0.211094497827456,0.0750536117372264,0.157262872478791,"group2-group1"
"STX3","STX3",0.113789725936068,0.0753130650543261,0.15769347360587,"group2-group1"
"NPPC","NPPC",0.179392125734996,0.0759864826102921,0.158806226091864,"group2-group1"
"NINJ1","NINJ1",0.167168519116488,0.0759997951568059,0.158806226091864,"group2-group1"
"NXPH3","NXPH3",-0.1219779545115,0.0760606542747351,0.158806226091864,"group2-group1"
"CD46","CD46",0.0721811342471737,0.076061825702569,0.158806226091864,"group2-group1"
"MORN4","MORN4",-0.242138341333877,0.0761570981718981,0.158891647363639,"group2-group1"
"CFD","CFD",0.0713722609385136,0.0767096874742782,0.159930396923905,"group2-group1"
"CTSO","CTSO",0.118084438150246,0.0768270596337726,0.159992688348908,"group2-group1"
"TMED10","TMED10",-0.24091295375702,0.0768490367573955,0.159992688348908,"group2-group1"
"MAP1LC3B2","MAP1LC3B2",-0.259611316986593,0.0769677686437513,0.160027340500224,"group2-group1"
"MMP8","MMP8",0.260714505983181,0.0770063939713724,0.160027340500224,"group2-group1"
"CD207","CD207",0.145856082451989,0.0770299240793075,0.160027340500224,"group2-group1"
"STX1B","STX1B",0.115579818064727,0.0772256932142516,0.160230013245628,"group2-group1"
"CLIC5","CLIC5",0.124056484228503,0.0772371155193603,0.160230013245628,"group2-group1"
"ANXA10","ANXA10",0.293954255565959,0.0779419855583825,0.161577605522803,"group2-group1"
"PBK","PBK",0.121169819384739,0.0783378667865022,0.162283192499607,"group2-group1"
"SLIT2","SLIT2",0.146292570896403,0.0787005913270857,0.162919141961099,"group2-group1"
"HEBP1","HEBP1",0.205456354242274,0.0790828545243455,0.163594609890065,"group2-group1"
"PDIA3","PDIA3",0.0920678458145157,0.0792014769445569,0.163724128082701,"group2-group1"
"KCNH2","KCNH2",-0.297168798362197,0.0794538105729185,0.164129673713527,"group2-group1"
"NECTIN2","NECTIN2",0.100741864253465,0.0795315144521771,0.164174164367029,"group2-group1"
"PAM","PAM",0.0852258086505679,0.0800725058878317,0.165174265850481,"group2-group1"
"KLRC1","KLRC1",-0.171456433789035,0.0801449524884813,0.165207119974493,"group2-group1"
"AOC3","AOC3",0.0961086876135342,0.0805152319724213,0.165742939048166,"group2-group1"
"NCS1","NCS1",0.107586188402515,0.0805182940295572,0.165742939048166,"group2-group1"
"ANGPTL7","ANGPTL7",0.132391230679942,0.0806568316593287,0.165911273005079,"group2-group1"
"TET2","TET2",-0.279425091596494,0.0809730715215244,0.166406422799711,"group2-group1"
"SERPINA4","SERPINA4",0.0866176962817551,0.0810114059678373,0.166406422799711,"group2-group1"
"ATRAID","ATRAID",0.0837703342867894,0.0814153785348866,0.167118786135866,"group2-group1"
"AHNAK","AHNAK",0.13326786333724,0.0816332700909942,0.16744845507086,"group2-group1"
"GADD45B","GADD45B",-0.164065561340076,0.0817135669537978,0.167495621462799,"group2-group1"
"TNFRSF11B","TNFRSF11B",0.114712946582363,0.0820021950106398,0.167969457614646,"group2-group1"
"STOML2","STOML2",-0.283998008639652,0.082068085994494,0.167986705435508,"group2-group1"
"HSPA2","HSPA2",0.154316660137383,0.0823012498599983,0.168346083513488,"group2-group1"
"PILRB","PILRB",0.172666801206605,0.0826750016557229,0.168769564185049,"group2-group1"
"PTPRB","PTPRB",0.0855354860319871,0.0826969865108308,0.168769564185049,"group2-group1"
"C9","C9",-0.167900395571125,0.0827348972334449,0.168769564185049,"group2-group1"
"SMAD5","SMAD5",0.0767382979087901,0.0827392355378638,0.168769564185049,"group2-group1"
"VAT1","VAT1",0.0723593127008194,0.0829411722743036,0.169063491323424,"group2-group1"
"TCN2","TCN2",0.0961330690722442,0.0837061703925433,0.170503927566135,"group2-group1"
"IZUMO1","IZUMO1",-0.102974207993595,0.0846911886042862,0.172390211901343,"group2-group1"
"EVPL","EVPL",0.141802860052696,0.0850663436268048,0.173027629230698,"group2-group1"
"TMED1","TMED1",0.222290189415711,0.0851227269359369,0.173027629230698,"group2-group1"
"A1BG","A1BG",0.0597115134016699,0.0854675947029521,0.173607907794808,"group2-group1"
"CPA1","CPA1",0.179243168418563,0.0855391137075175,0.173632520393801,"group2-group1"
"FGF3","FGF3",0.123353342287221,0.0858889708404482,0.174221694494538,"group2-group1"
"CTHRC1","CTHRC1",0.108519302912033,0.0863358644791054,0.175006748871307,"group2-group1"
"WARS","WARS",0.176222346785888,0.0865139245231997,0.175246154803405,"group2-group1"
"PLAU","PLAU",0.0838960367252161,0.0883419828627284,0.178825218772684,"group2-group1"
"DSC2","DSC2",0.107846620288157,0.0886577910839914,0.179295225237636,"group2-group1"
"FOXO3","FOXO3",0.386456668930383,0.088696851075478,0.179295225237636,"group2-group1"
"CTSZ","CTSZ",0.127651043005969,0.0888057817258864,0.179391361426929,"group2-group1"
"SCARB2","SCARB2",0.0992325564086907,0.0888791754698488,0.179415628382851,"group2-group1"
"CSF1","CSF1",0.0997171592531901,0.0890762407215136,0.179689338598333,"group2-group1"
"IDO1","IDO1",0.993598005037875,0.0893295209717,0.18007599296571,"group2-group1"
"CD164L2","CD164L2",-0.151599900789675,0.0898651109456727,0.180967112605911,"group2-group1"
"CD83","CD83",0.106354237125473,0.0898953977091286,0.180967112605911,"group2-group1"
"GSN","GSN",-0.0583714518398018,0.090037375999544,0.181045737866785,"group2-group1"
"ACADM","ACADM",0.211382153524618,0.0900583314602483,0.181045737866785,"group2-group1"
"PDXDC1","PDXDC1",-0.265561883645576,0.0901765154635486,0.181158731752545,"group2-group1"
"CES3","CES3",0.229886611805961,0.0908451334721116,0.182376596936114,"group2-group1"
"CCN5","CCN5",0.107606411360192,0.0936822916195566,0.187943265891533,"group2-group1"
"RET","RET",0.133448233234757,0.0937554266661056,0.187960982266822,"group2-group1"
"TCN1","TCN1",-0.0989644437306848,0.094071268211646,0.188316228944232,"group2-group1"
"MRPL52","MRPL52",0.0814403158474526,0.0940936202621047,0.188316228944232,"group2-group1"
"HK2","HK2",0.265147654591797,0.09412590163788,0.188316228944232,"group2-group1"
"BCL2","BCL2",0.210395891447826,0.0943574032746988,0.188650266601877,"group2-group1"
"KLK1","KLK1",-0.325025659338537,0.0946507040034336,0.189055627680701,"group2-group1"
"NOS2","NOS2",0.193634592196109,0.0946895104086712,0.189055627680701,"group2-group1"
"SPAG1","SPAG1",0.222440206557224,0.09505412771487,0.189654071884345,"group2-group1"
"NEK7","NEK7",0.225798255674232,0.0952905861644271,0.1899961687303,"group2-group1"
"TLR1","TLR1",0.11889599268177,0.0956226192779466,0.190528231867374,"group2-group1"
"RAB44","RAB44",0.169397206744616,0.0956989463738982,0.19055042251424,"group2-group1"
"IL31","IL31",-0.169965093689727,0.0960093266189593,0.191038299324178,"group2-group1"
"UNG","UNG",0.167271015570408,0.0965267901938706,0.191937284174615,"group2-group1"
"ERVV.1","ERVV.1",-0.144645205088548,0.0968484670603586,0.192446002187239,"group2-group1"
"EPB41L5","EPB41L5",-0.164705318276873,0.0972412743757707,0.193095275136126,"group2-group1"
"NPHS1","NPHS1",0.110330463217667,0.097468791291364,0.193415666629095,"group2-group1"
"GOLM2","GOLM2",0.0795952595655262,0.0985982526220872,0.195524214663745,"group2-group1"
"IFIT3","IFIT3",0.0899011326981045,0.0989853792118246,0.196158822668585,"group2-group1"
"REG1A","REG1A",-0.206286846863315,0.0994518814067124,0.196949762433483,"group2-group1"
"TPPP2","TPPP2",-0.174487544333393,0.100202441537228,0.198300956979738,"group2-group1"
"GATA3","GATA3",0.104590282003869,0.100323187711487,0.198300956979738,"group2-group1"
"LAMA4","LAMA4",0.0837713873757753,0.100337706251465,0.198300956979738,"group2-group1"
"LILRA6","LILRA6",0.284016423514898,0.100937802970733,0.199352160867197,"group2-group1"
"TDP1","TDP1",0.198875374659651,0.101198276759138,0.199731642786603,"group2-group1"
"CFB","CFB",0.106346193229906,0.101591623157186,0.200372681841062,"group2-group1"
"S100A3","S100A3",-0.128396497103601,0.101942069051527,0.200818303434309,"group2-group1"
"CRELD1","CRELD1",0.116686220127819,0.101954964863673,0.200818303434309,"group2-group1"
"IGFBP6","IGFBP6",0.0874875502201168,0.102247260545558,0.201258412508192,"group2-group1"
"GLT8D2","GLT8D2",0.142401766173069,0.102447610062696,0.20151706878416,"group2-group1"
"MUC13","MUC13",0.17246995774664,0.103073381831396,0.202611630862926,"group2-group1"
"VSTM2L","VSTM2L",0.163300637283199,0.103625296618035,0.203559638450616,"group2-group1"
"TNFRSF10A","TNFRSF10A",0.116804476552881,0.103869252467775,0.203901830062664,"group2-group1"
"BCHE","BCHE",0.0844454904681696,0.104423037656497,0.204851368503315,"group2-group1"
"FOLR1","FOLR1",-0.110604711419425,0.104565835501566,0.20489190497313,"group2-group1"
"IL17F","IL17F",-0.224338537069958,0.104583894019812,0.20489190497313,"group2-group1"
"CD300LG","CD300LG",-0.115630962889603,0.104736191522414,0.20502878120218,"group2-group1"
"APOA1","APOA1",-0.0933498803620958,0.104794046909359,0.20502878120218,"group2-group1"
"ALDH5A1","ALDH5A1",0.220100802942334,0.104971502320547,0.205172657577646,"group2-group1"
"KLRF1","KLRF1",0.124913935110034,0.105007969803681,0.205172657577646,"group2-group1"
"LRTM2","LRTM2",-0.0789586343288278,0.105142388134607,0.205298063137913,"group2-group1"
"MMUT","MMUT",0.170691663959711,0.105368758829983,0.205602725006702,"group2-group1"
"PRDX1","PRDX1",0.237642290367939,0.10581231178783,0.206330478556256,"group2-group1"
"CD27","CD27",0.120340685905842,0.106025413945037,0.206553024925237,"group2-group1"
"RPA2","RPA2",0.132313280307168,0.106067769556203,0.206553024925237,"group2-group1"
"PMCH","PMCH",0.169083484666467,0.106162664950568,0.206600179527636,"group2-group1"
"TNFRSF4","TNFRSF4",0.103600483732993,0.107195179327915,0.208470731321022,"group2-group1"
"BRK1","BRK1",0.107508809342811,0.108170312985837,0.210227277165958,"group2-group1"
"CSF1R","CSF1R",0.128700874125884,0.108413155234593,0.210559237708117,"group2-group1"
"LAIR1","LAIR1",0.102675485078171,0.108520187092281,0.21062716259677,"group2-group1"
"CCNE1","CCNE1",0.183890050259007,0.108905944943811,0.211138397169543,"group2-group1"
"FMNL1","FMNL1",0.172948396727822,0.108994670466217,0.211138397169543,"group2-group1"
"CST7","CST7",0.166546160832411,0.109000287830599,0.211138397169543,"group2-group1"
"BPIFB1","BPIFB1",-0.200141923242383,0.109687042110524,0.212327962972889,"group2-group1"
"NPDC1","NPDC1",0.0851673519349456,0.110267737414668,0.213310785217124,"group2-group1"
"PCSK9","PCSK9",0.132201748815922,0.110545529255029,0.213617088473851,"group2-group1"
"AHNAK2","AHNAK2",0.101908545739276,0.110572239090297,0.213617088473851,"group2-group1"
"LRRFIP1","LRRFIP1",0.116910839082607,0.111132027291827,0.214556747538977,"group2-group1"
"ALDH2","ALDH2",0.198945795978437,0.111967520259159,0.215994046265627,"group2-group1"
"SERPINA7","SERPINA7",0.0654547781684112,0.112024281265375,0.215994046265627,"group2-group1"
"ADAMTSL5","ADAMTSL5",-0.111326914017922,0.112411670484354,0.216598096786925,"group2-group1"
"PTH","PTH",0.21978841393533,0.112905855087259,0.21740699237158,"group2-group1"
"GABRA4","GABRA4",0.303478893291329,0.113700380716797,0.218792766843448,"group2-group1"
"ADGRE2","ADGRE2",0.0934258354443779,0.114893340751864,0.220942917774802,"group2-group1"
"TNFRSF1B","TNFRSF1B",0.107150596363503,0.115300064463364,0.221579282331633,"group2-group1"
"LILRB2","LILRB2",0.089177902329271,0.116506936828026,0.223751495629645,"group2-group1"
"CBLN1","CBLN1",0.313744578544592,0.116909672106376,0.224377525651305,"group2-group1"
"KIF1C","KIF1C",0.104455883284125,0.117025613711247,0.224452669867438,"group2-group1"
"PTPN9","PTPN9",0.094225586207126,0.118099651838403,0.226364119556494,"group2-group1"
"MLLT1","MLLT1",-0.226997123732862,0.11828921964186,0.226578891882803,"group2-group1"
"IGF2BP3","IGF2BP3",0.122270395669768,0.118477357768951,0.226779866641707,"group2-group1"
"FSTL1","FSTL1",0.0612726643527385,0.118587120343639,0.226779866641707,"group2-group1"
"OGFR","OGFR",0.136660998954556,0.118626895687708,0.226779866641707,"group2-group1"
"HEPH","HEPH",0.0781285225323187,0.118744183964628,0.226855718776868,"group2-group1"
"F10","F10",0.0801076743884564,0.118912232194943,0.227028383217386,"group2-group1"
"SLC39A14","SLC39A14",-0.10382970317772,0.119022368802455,0.227090328987974,"group2-group1"
"CBLIF","CBLIF",0.195983085675555,0.119356822283087,0.227579903152944,"group2-group1"
"CCL14","CCL14",0.0924589730527994,0.121190939296977,0.230816111577474,"group2-group1"
"GSTT2B","GSTT2B",0.49243154896,0.121212018909142,0.230816111577474,"group2-group1"
"TREH","TREH",0.282869371691787,0.122125049449968,0.232160527477737,"group2-group1"
"IL13","IL13",0.151592677868303,0.122152161453104,0.232160527477737,"group2-group1"
"PROC","PROC",0.0855777034242222,0.122156309018392,0.232160527477737,"group2-group1"
"MEGF9","MEGF9",0.0650268068369629,0.122382282034125,0.232330489616175,"group2-group1"
"SYT1","SYT1",0.113262875368034,0.122457652287127,0.232330489616175,"group2-group1"
"KDR","KDR",0.0737361109731278,0.122484189017628,0.232330489616175,"group2-group1"
"COL24A1","COL24A1",0.160331891643149,0.12273820745458,0.232661336180116,"group2-group1"
"IL17D","IL17D",-0.144570991899845,0.124375762498417,0.235612672574771,"group2-group1"
"AXL","AXL",0.0827046519967644,0.124566110189137,0.235820427514797,"group2-group1"
"LSP1","LSP1",0.122746433829316,0.124817392794131,0.236143196852585,"group2-group1"
"ZNF174","ZNF174",-0.141061302929543,0.125528047848722,0.23724925015974,"group2-group1"
"BRD3","BRD3",0.158332196545075,0.125564348271337,0.23724925015974,"group2-group1"
"COL4A4","COL4A4",0.186273529057037,0.125903633868735,0.237736641988573,"group2-group1"
"IL6","IL6",1.01334574466927,0.126044198068642,0.237792917165219,"group2-group1"
"GNLY","GNLY",0.150520409854382,0.126096141500544,0.237792917165219,"group2-group1"
"UXS1","UXS1",0.251588455417794,0.126314788579255,0.23805166151977,"group2-group1"
"CCL24","CCL24",0.226637068562742,0.126632777412477,0.238497170345793,"group2-group1"
"MUCL3","MUCL3",0.119652236800959,0.127265185598479,0.239533894078786,"group2-group1"
"SHPK","SHPK",0.117858727074619,0.128045145428545,0.240846821163215,"group2-group1"
"RELB","RELB",-0.159768370739686,0.128136743749528,0.240864117028856,"group2-group1"
"IDS","IDS",-0.0318178457959941,0.128723005606891,0.24175506320532,"group2-group1"
"FLT4","FLT4",0.0864416259012586,0.128776131854493,0.24175506320532,"group2-group1"
"CCL25","CCL25",0.158367811668081,0.129015789289892,0.241911239967085,"group2-group1"
"ENAH","ENAH",0.155103975818808,0.129024845401535,0.241911239967085,"group2-group1"
"TAP1","TAP1",0.121032276294098,0.129309550716077,0.242155133385419,"group2-group1"
"KIAA1549L","KIAA1549L",-0.102874123753659,0.129320616905453,0.242155133385419,"group2-group1"
"GALNT3","GALNT3",0.13273293269734,0.129449016842098,0.242240381708996,"group2-group1"
"HMMR","HMMR",-0.13046068255887,0.129709459927439,0.242572457688999,"group2-group1"
"CD300C","CD300C",0.0970618013279932,0.130516500854936,0.243925659845894,"group2-group1"
"PLB1","PLB1",-0.183154148866103,0.130656780112832,0.244031800811378,"group2-group1"
"SMC3","SMC3",-0.133534670739655,0.131505871593611,0.245460831844269,"group2-group1"
"CXCL9","CXCL9",0.224210485042136,0.131963218054051,0.246015800660593,"group2-group1"
"BRD1","BRD1",-0.099038949184231,0.131971527689295,0.246015800660593,"group2-group1"
"FCER2","FCER2",0.130400885464655,0.132192209496012,0.246270126422463,"group2-group1"
"MAN1A2","MAN1A2",0.0741831496728934,0.132702144885732,0.247062655733117,"group2-group1"
"ADGRE5","ADGRE5",0.0885432318700585,0.132955595427923,0.247376960812106,"group2-group1"
"KIRREL2","KIRREL2",-0.111709685446361,0.13307394004414,0.247439648059174,"group2-group1"
"GIMAP8","GIMAP8",0.155164726692073,0.133164740879842,0.247451072849191,"group2-group1"
"FNDC1","FNDC1",0.129192729480468,0.133589193926918,0.248082092660979,"group2-group1"
"VCAN","VCAN",-0.0859076333206396,0.133969666382662,0.248630688785093,"group2-group1"
"DPEP1","DPEP1",-0.123157480130519,0.134205454162687,0.248910242714171,"group2-group1"
"IGLC2","IGLC2",0.0673514321184052,0.1352267076833,0.250645318045837,"group2-group1"
"CYTL1","CYTL1",0.099205571033816,0.135568524554528,0.251119643392196,"group2-group1"
"AGR2","AGR2",0.225608378313731,0.135749001700888,0.251294700425392,"group2-group1"
"IL2RG","IL2RG",0.0765217992475397,0.135981834533564,0.251566393887094,"group2-group1"
"OLR1","OLR1",0.1652198050403,0.136317970005463,0.252028732653997,"group2-group1"
"AKR1C4","AKR1C4",0.274180531157781,0.137081440648236,0.253280057531475,"group2-group1"
"MB","MB",0.182869648121317,0.137191933964027,0.25332408273964,"group2-group1"
"SPRING1","SPRING1",-0.118620192021497,0.137430810756761,0.253604962021473,"group2-group1"
"CD22","CD22",0.105800162935365,0.137525328217264,0.253619264592469,"group2-group1"
"HSD17B3","HSD17B3",0.109557943734713,0.137619863354634,0.253633581705923,"group2-group1"
"RAB33A","RAB33A",0.113757867633047,0.137817855971061,0.2538384328944,"group2-group1"
"NEDD9","NEDD9",0.105404243947258,0.138086357761743,0.254035860680685,"group2-group1"
"PLXDC2","PLXDC2",0.0961100068699906,0.138098865077526,0.254035860680685,"group2-group1"
"MZB1","MZB1",0.155084731308964,0.139572681682194,0.256450816812002,"group2-group1"
"CRNN","CRNN",-0.18682633927802,0.139587153454634,0.256450816812002,"group2-group1"
"CD70","CD70",0.116139873619331,0.139773007081092,0.256630967147005,"group2-group1"
"SIGLEC10","SIGLEC10",0.104534122394128,0.140061217595126,0.256998706233869,"group2-group1"
"SOX2","SOX2",-0.0583767991107969,0.140454392043423,0.257558461695687,"group2-group1"
"RABEPK","RABEPK",0.113246874738769,0.140639463976097,0.257736146208233,"group2-group1"
"MMP9","MMP9",0.176898156662943,0.142162499781284,0.260337045541264,"group2-group1"
"TNN","TNN",0.119680651555551,0.142236832613547,0.260337045541264,"group2-group1"
"LPP","LPP",0.123188187190323,0.143038751074318,0.261640969580872,"group2-group1"
"CXCL13","CXCL13",0.255553400592567,0.143244117088113,0.261852754376832,"group2-group1"
"LTBR","LTBR",0.0790880577078943,0.143359405934797,0.261899714717132,"group2-group1"
"COL3A1","COL3A1",0.114801164443063,0.144213428028257,0.263196658443189,"group2-group1"
"RNF31","RNF31",0.15444854131546,0.144249417319873,0.263196658443189,"group2-group1"
"C1S","C1S",0.0561131332221282,0.144821001682708,0.264074727335344,"group2-group1"
"ASGR2","ASGR2",0.102891327485395,0.145197808821068,0.264596755102234,"group2-group1"
"INSR","INSR",0.0469334829087539,0.145533761324885,0.265005847627731,"group2-group1"
"SCG3","SCG3",-0.0949945709140373,0.145603623431452,0.265005847627731,"group2-group1"
"CCL4","CCL4",0.19470742630921,0.145701381608881,0.265018754475892,"group2-group1"
"PRG3","PRG3",0.142721750033827,0.146460073578175,0.266233081510575,"group2-group1"
"ZP3","ZP3",0.71041197676144,0.147521321737931,0.267995539738951,"group2-group1"
"RAB6A","RAB6A",0.335869450878784,0.147931107538188,0.268421272404371,"group2-group1"
"EXTL1","EXTL1",0.118914868398649,0.14793933282362,0.268421272404371,"group2-group1"
"SLC28A1","SLC28A1",0.121233425458661,0.148487769913519,0.269249225469737,"group2-group1"
"IL2RB","IL2RB",-0.107602838508399,0.149430718693745,0.270791066795918,"group2-group1"
"ADAMTS1","ADAMTS1",0.0963712864407791,0.149525173628335,0.270794351001006,"group2-group1"
"MFAP5","MFAP5",0.101043253321715,0.149826722856962,0.271167893469397,"group2-group1"
"SPTBN2","SPTBN2",0.115587406241048,0.149916974288931,0.271167893469397,"group2-group1"
"CLEC11A","CLEC11A",0.119171131866015,0.15023382323031,0.271572953186269,"group2-group1"
"GRIN2B","GRIN2B",-0.0958463230858046,0.150718990830734,0.272281588503236,"group2-group1"
"CX3CL1","CX3CL1",-0.104425440849758,0.150987899766024,0.272598907360153,"group2-group1"
"CBLN4","CBLN4",-0.0877480911459511,0.15165180576684,0.273628535960787,"group2-group1"
"MIA","MIA",0.0952992434770075,0.151968087926071,0.274030056143062,"group2-group1"
"THBS2","THBS2",0.114155972421024,0.152465062896983,0.274756707057879,"group2-group1"
"ADAMTS13","ADAMTS13",0.0662675459379857,0.152597557602085,0.274826038737457,"group2-group1"
"TFPI2","TFPI2",0.0982299692005757,0.15305889999555,0.275487170373764,"group2-group1"
"IL1RAP","IL1RAP",-0.111375533840083,0.153547050885363,0.276195710607948,"group2-group1"
"CFI","CFI",0.064897769574343,0.154226208439515,0.277158556211535,"group2-group1"
"ZNRF4","ZNRF4",0.130935485735615,0.154271970905292,0.277158556211535,"group2-group1"
"HSD17B14","HSD17B14",0.225480298992819,0.154558572876352,0.277502892209814,"group2-group1"
"MAGEA3","MAGEA3",0.283524958868847,0.154909205941468,0.277961699795526,"group2-group1"
"CSRP3","CSRP3",0.314053938355586,0.155189592011413,0.278293973895314,"group2-group1"
"S100A12","S100A12",0.212323093160014,0.155474877357734,0.278634620795007,"group2-group1"
"PLA2G1B","PLA2G1B",-0.10036024957502,0.155629778199855,0.278741324557706,"group2-group1"
"COQ7","COQ7",0.102685843364012,0.155913950219103,0.2790792875018,"group2-group1"
"SPTLC1","SPTLC1",0.105464460990754,0.156087818236489,0.279219518179471,"group2-group1"
"FLT3LG","FLT3LG",0.102062448081566,0.158527750494204,0.283410773513492,"group2-group1"
"CAPG","CAPG",0.153635876004491,0.158826766796425,0.283558594487416,"group2-group1"
"EPPK1","EPPK1",0.1469891416661,0.158887501834284,0.283558594487416,"group2-group1"
"SLIRP","SLIRP",0.0951697921749867,0.158901463486277,0.283558594487416,"group2-group1"
"SEMA4D","SEMA4D",0.0810495280872845,0.159137165924317,0.283805940205478,"group2-group1"
"LAMP2","LAMP2",0.0564910947687094,0.160260961416696,0.285635847695734,"group2-group1"
"CD300E","CD300E",0.106623142452657,0.160844131276892,0.286500545839338,"group2-group1"
"EDNRB","EDNRB",-0.134803044095115,0.160999169844125,0.286542444276072,"group2-group1"
"IL4","IL4",0.452551533356528,0.161063713973858,0.286542444276072,"group2-group1"
"CENPJ","CENPJ",0.169506474933869,0.1613737291146,0.286919349271275,"group2-group1"
"SYNGAP1","SYNGAP1",-0.171198584565646,0.164153815146616,0.291684864239244,"group2-group1"
"RNF4","RNF4",-0.162354964095902,0.164289493584022,0.291748596443557,"group2-group1"
"MAMDC2","MAMDC2",0.0971027493813762,0.16443143560184,0.291823367494948,"group2-group1"
"CSF3","CSF3",-0.129343004393583,0.164727578937724,0.29190087287642,"group2-group1"
"PRRT3","PRRT3",-0.105480162602843,0.164762403842522,0.29190087287642,"group2-group1"
"DKK4","DKK4",0.144608301036195,0.164774697313067,0.29190087287642,"group2-group1"
"IGLON5","IGLON5",-0.238993751209842,0.165209827246541,0.292494442787183,"group2-group1"
"PSPN","PSPN",0.245515859223833,0.166314471323602,0.294271912638552,"group2-group1"
"LILRA2","LILRA2",0.11072248728947,0.166977932155276,0.295267087531683,"group2-group1"
"HNF1A","HNF1A",-0.143632909140682,0.167284446384304,0.29563025198387,"group2-group1"
"ANXA5","ANXA5",0.116767299405485,0.167781610418682,0.296329696225865,"group2-group1"
"ENTPD5","ENTPD5",0.0495980406528931,0.168302350887482,0.29706991041311,"group2-group1"
"PSG1","PSG1",-0.227304661471103,0.168630717239662,0.297469877182579,"group2-group1"
"GRN","GRN",0.0594959740074165,0.169198084752162,0.298290712744614,"group2-group1"
"FCRL6","FCRL6",0.142112228202307,0.169439395626935,0.298536078009361,"group2-group1"
"FES","FES",0.133430171433006,0.169762151024818,0.298924558702134,"group2-group1"
"BCAM","BCAM",0.0656248995099354,0.170370681118802,0.299815473154882,"group2-group1"
"QPCT","QPCT",0.0657692547525349,0.170836869312347,0.300454975330922,"group2-group1"
"PTX3","PTX3",0.136440545415957,0.171082968664642,0.300706865548255,"group2-group1"
"TLR3","TLR3",0.14792012634029,0.171455176767342,0.301179976977728,"group2-group1"
"MMP7","MMP7",0.12417816521315,0.171780973729725,0.301405458844051,"group2-group1"
"BMPER","BMPER",-0.0599494183156307,0.171789768879299,0.301405458844051,"group2-group1"
"CTNNA1","CTNNA1",0.0930790670682789,0.173221464331517,0.303735057133188,"group2-group1"
"GM2A","GM2A",0.0884647682138465,0.173621020433574,0.304152316532855,"group2-group1"
"VWC2","VWC2",-0.0916911459240609,0.173667538930324,0.304152316532855,"group2-group1"
"GAL","GAL",-0.164290792007101,0.174580510683298,0.305568163309749,"group2-group1"
"GPR37","GPR37",0.184137947127311,0.174899740254958,0.305943710811037,"group2-group1"
"KIAA1549","KIAA1549",0.250131817097407,0.175422208628044,0.306674112332399,"group2-group1"
"MAPRE3","MAPRE3",-0.223546051250105,0.175547955604867,0.306710504622251,"group2-group1"
"GALNT5","GALNT5",0.100243054915571,0.175781936692348,0.306810315605611,"group2-group1"
"FLRT2","FLRT2",-0.0740547785295312,0.175854581899954,0.306810315605611,"group2-group1"
"DUSP13","DUSP13",0.131104152213994,0.175919975694494,0.306810315605611,"group2-group1"
"CEND1","CEND1",0.103024641691978,0.176604264633289,0.307820074849794,"group2-group1"
"RANGAP1","RANGAP1",0.0929656254205879,0.17719692173207,0.308669012051752,"group2-group1"
"IGFBP2","IGFBP2",-0.148500351191513,0.178597155488347,0.310922862115806,"group2-group1"
"CLPS","CLPS",-0.16552982227889,0.179705764506449,0.312645690287171,"group2-group1"
"TRIM40","TRIM40",0.19814234003798,0.179800686066621,0.312645690287171,"group2-group1"
"CD2","CD2",0.0936975282158755,0.180057330202634,0.312905812236801,"group2-group1"
"CTRC","CTRC",0.137547775727091,0.180568457500961,0.313607606224188,"group2-group1"
"BMP10","BMP10",-0.0751500505752534,0.180712339925408,0.31367112209143,"group2-group1"
