"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"docosahexaenoate (DHA; 22:6n3)","docosahexaenoate (DHA; 22:6n3)",0.374098078333213,0.0183551794961044,0.0741819927100623,"group2-group1"
"N-formylanthranilic acid","N-formylanthranilic acid",0.307058106063692,0.0186842337879167,0.0751654726238666,"group2-group1"
"xanthurenate","xanthurenate",0.421761586380628,0.0188678890529969,0.075240645404923,"group2-group1"
"N-acetylarginine","N-acetylarginine",0.232189728863051,0.0188745062589316,0.075240645404923,"group2-group1"
"(S)-a-amino-omega-caprolactam","(S)-a-amino-omega-caprolactam",0.172173562966115,0.0189886137957809,0.0753530058773748,"group2-group1"
"metformin","metformin",-0.813705942595883,0.019314165123708,0.076222419941467,"group2-group1"
"phenylacetylglutamine","phenylacetylglutamine",0.413884399745208,0.0193815275335771,0.076222419941467,"group2-group1"
"alpha-hydroxyisocaproate","alpha-hydroxyisocaproate",0.178410082615899,0.0195421599036371,0.0764254195494654,"group2-group1"
"1-oleoyl-GPG (18:1)*","1-oleoyl-GPG (18:1)*",0.296577515908304,0.0196074337498628,0.0764254195494654,"group2-group1"
"cystathionine","cystathionine",0.398723229682904,0.0197364835625654,0.0765880357715482,"group2-group1"
"N-acetyltyrosine","N-acetyltyrosine",0.268002137783929,0.019884306729337,0.0768217489058527,"group2-group1"
"behenoylcarnitine (C22)*","behenoylcarnitine (C22)*",0.24834152193923,0.0206038747741469,0.0792526235830125,"group2-group1"
"p-cresol glucuronide*","p-cresol glucuronide*",0.745557032098137,0.0207403401763504,0.0794291630334465,"group2-group1"
"isoleucylglycine","isoleucylglycine",0.436089048268855,0.0209751833106526,0.0799792859280102,"group2-group1"
"N-acetylthreonine","N-acetylthreonine",0.1094789194616,0.0216062732282341,0.0820006211578894,"group2-group1"
"lignoceroylcarnitine (C24)*","lignoceroylcarnitine (C24)*",0.171993428764972,0.0216922965890882,0.0820006211578894,"group2-group1"
"taurolithocholate 3-sulfate","taurolithocholate 3-sulfate",0.637692134747516,0.0218400140310542,0.0822046880052983,"group2-group1"
"N-acetylglutamate","N-acetylglutamate",0.214267404429557,0.0222764899044727,0.0834892378043698,"group2-group1"
"formiminoglutamate","formiminoglutamate",0.34954960571525,0.0223911267529316,0.083561779414132,"group2-group1"
"xanthine","xanthine",0.263899533811692,0.0229422169647571,0.0850141182896424,"group2-group1"
"nisinate (24:6n3)","nisinate (24:6n3)",0.573950578008555,0.0229741687966309,0.0850141182896424,"group2-group1"
"4-methylcatechol sulfate","4-methylcatechol sulfate",0.415171015931261,0.0246059809333348,0.0906699381451033,"group2-group1"
"hydroxy-N6,N6,N6-trimethyllysine*","hydroxy-N6,N6,N6-trimethyllysine*",0.249168332363919,0.0248964523402441,0.0913564380853309,"group2-group1"
"myo-inositol","myo-inositol",0.11918355763693,0.0252333400845558,0.0922068302256477,"group2-group1"
"pantoate","pantoate",0.222565639084886,0.0254638879774015,0.0926631940090503,"group2-group1"
"sulfate*","sulfate*",0.0976558516411718,0.0260101050426345,0.0942597608363242,"group2-group1"
"picolinoylglycine","picolinoylglycine",0.265125679679332,0.0284625263618963,0.102438662448407,"group2-group1"
"1-methylnicotinamide","1-methylnicotinamide",0.345691878356467,0.0285006084805146,0.102438662448407,"group2-group1"
"4-hydroxy-2-oxoglutaric acid","4-hydroxy-2-oxoglutaric acid",-0.239062302290678,0.0298513437933267,0.106855626558153,"group2-group1"
"p-cresol sulfate","p-cresol sulfate",0.481103516279399,0.0301600492257909,0.107521801508206,"group2-group1"
"deoxycholate","deoxycholate",0.349364454931893,0.0305890606867624,0.10860974179065,"group2-group1"
"2-hydroxypalmitate","2-hydroxypalmitate",0.160929258312936,0.030966158691391,0.109505327307863,"group2-group1"
"2-O-methylascorbic acid","2-O-methylascorbic acid",0.199155081765542,0.0315662530148462,0.111179132104498,"group2-group1"
"N6,N6-dimethyllysine","N6,N6-dimethyllysine",0.225783300749874,0.0317218269047171,0.111280168781747,"group2-group1"
"beta-hydroxyisovaleroylcarnitine","beta-hydroxyisovaleroylcarnitine",0.174875424204188,0.0321627825677054,0.112377531123018,"group2-group1"
"5-(galactosylhydroxy)-L-lysine","5-(galactosylhydroxy)-L-lysine",0.293777357503106,0.033080090027815,0.115123964104737,"group2-group1"
"7-HOCA","7-HOCA",0.173060273867587,0.0332727009818938,0.115336595893758,"group2-group1"
"3-methyl-2-oxobutyrate","3-methyl-2-oxobutyrate",0.123515781771895,0.0347608941258698,0.120020882473968,"group2-group1"
"undecanedioate (C11-DC)","undecanedioate (C11-DC)",0.20947473189755,0.0351845685828418,0.121007320184911,"group2-group1"
"hippurate","hippurate",0.403248041878609,0.0367940445620633,0.125671311534708,"group2-group1"
"taurochenodeoxycholate","taurochenodeoxycholate",0.542761576267291,0.0368272828556671,0.125671311534708,"group2-group1"
"ornithine","ornithine",0.150684559440549,0.0374329144583276,0.127242891395168,"group2-group1"
"6-hydroxyindole sulfate","6-hydroxyindole sulfate",0.283653837820787,0.0388701875824807,0.131415181121026,"group2-group1"
"orotidine","orotidine",0.229976268348053,0.0389600308910681,0.131415181121026,"group2-group1"
"decadienedioic acid (C10:2-DC)","decadienedioic acid (C10:2-DC)",0.463245321427938,0.0397438086906051,0.133545288205596,"group2-group1"
"propionylglycine (C3)","propionylglycine (C3)",-0.23828274010292,0.041697172388266,0.139574122841638,"group2-group1"
"carotene diol (3)","carotene diol (3)",-0.288689372946364,0.0419902779854,0.140020812901885,"group2-group1"
"sebacate (C10-DC)","sebacate (C10-DC)",0.326375884558242,0.0423562499564964,0.140706178832755,"group2-group1"
"retinol (Vitamin A)","retinol (Vitamin A)",0.123939530913972,0.0427985379962755,0.141638935180127,"group2-group1"
"1-stearoyl-GPG (18:0)","1-stearoyl-GPG (18:0)",0.283652748918347,0.0436362010261454,0.143397866132685,"group2-group1"
"succinate","succinate",0.0831411214059204,0.0436570470438163,0.143397866132685,"group2-group1"
"4-hydroxychlorothalonil","4-hydroxychlorothalonil",0.320716782933278,0.0447579566464715,0.14646540290655,"group2-group1"
"cys-gly, oxidized","cys-gly, oxidized",0.215878563786565,0.0451443144831364,0.14718053457885,"group2-group1"
"biliverdin","biliverdin",0.313357506519425,0.0454695163323979,0.14769172527227,"group2-group1"
"orotate","orotate",0.208073570831628,0.0468611605589237,0.151609790164946,"group2-group1"
"3,5-dichloro-2,6-dihydroxybenzoic acid","3,5-dichloro-2,6-dihydroxybenzoic acid",0.276676623972811,0.0470215084662089,0.151609790164946,"group2-group1"
"N-acetyltaurine","N-acetyltaurine",0.162224936609067,0.0485422542801103,0.155939769244164,"group2-group1"
"androstenediol (3beta,17beta) disulfate (1)","androstenediol (3beta,17beta) disulfate (1)",0.352691907588323,0.0494067604907984,0.15813769689938,"group2-group1"
"glucuronide of piperine metabolite C17H21NO3 (5)*","glucuronide of piperine metabolite C17H21NO3 (5)*",0.512086326965856,0.0501237470407898,0.158862706924501,"group2-group1"
"4-methylguaiacol sulfate","4-methylguaiacol sulfate",0.472920879421509,0.0503718378333956,0.158862706924501,"group2-group1"
"3-formylindole","3-formylindole",0.13532249460447,0.0504090022882571,0.158862706924501,"group2-group1"
"N-acetyl-2-aminooctanoate*","N-acetyl-2-aminooctanoate*",0.253749535482722,0.050509453165609,0.158862706924501,"group2-group1"
"N2-acetyl,N6,N6-dimethyllysine","N2-acetyl,N6,N6-dimethyllysine",0.495700960232694,0.0505389911424582,0.158862706924501,"group2-group1"
"glycodeoxycholate","glycodeoxycholate",0.63825547260568,0.0507506215402353,0.158958196752808,"group2-group1"
"phenylacetylcarnitine","phenylacetylcarnitine",0.379324030562889,0.0513164926133412,0.160158590825268,"group2-group1"
"C-glycosyltryptophan","C-glycosyltryptophan",0.0998442607428138,0.0516058889881465,0.160490654761009,"group2-group1"
"11beta-hydroxyandrosterone glucuronide","11beta-hydroxyandrosterone glucuronide",0.248941025716466,0.0526943114424138,0.163296505777374,"group2-group1"
"1-methyladenosine","1-methyladenosine",0.0647743998212073,0.0529976720823227,0.163658304282384,"group2-group1"
"4-hydroxyglutamate","4-hydroxyglutamate",0.426128786192715,0.0545249159070988,0.167783688598336,"group2-group1"
"tetradecanedioate (C14)","tetradecanedioate (C14)",0.295918297580452,0.0548937604263851,0.168150302946367,"group2-group1"
"1-methyl-4-imidazoleacetate","1-methyl-4-imidazoleacetate",0.172788594613602,0.0550275221728703,0.168150302946367,"group2-group1"
"betaine","betaine",-0.0911889845389595,0.0558047208750061,0.169839052805737,"group2-group1"
"N1-Methyl-2-pyridone-5-carboxamide","N1-Methyl-2-pyridone-5-carboxamide",0.275888577299774,0.0559674871845587,0.169839052805737,"group2-group1"
"imidazole lactate","imidazole lactate",0.152908075062627,0.0563151104708926,0.170304661665423,"group2-group1"
"3-hydroxydodecanedioate*","3-hydroxydodecanedioate*",0.451315600105155,0.0566888753740123,0.170845854649515,"group2-group1"
"5,6-dihydrothymine","5,6-dihydrothymine",0.123066513317495,0.0571109104083814,0.171528316534762,"group2-group1"
"cysteine sulfinic acid","cysteine sulfinic acid",0.259831301002506,0.0576613193341579,0.172012957687698,"group2-group1"
"N-acetylasparagine","N-acetylasparagine",0.256922597838946,0.0576645490994108,0.172012957687698,"group2-group1"
"5-hydroxyhexanoate","5-hydroxyhexanoate",0.280465410098787,0.05900114264717,0.174903459777751,"group2-group1"
"N-acetylphenylalanine","N-acetylphenylalanine",0.223183790012685,0.0592188330222315,0.174903459777751,"group2-group1"
"N6-methyladenosine","N6-methyladenosine",0.242174330196214,0.0592318444173227,0.174903459777751,"group2-group1"
"indolin-2-one","indolin-2-one",0.29799816370286,0.0604779239705628,0.177983689000616,"group2-group1"
"2'-O-methyluridine","2'-O-methyluridine",0.124746364963027,0.061181805366033,0.179452987645521,"group2-group1"
"leucine","leucine",0.10355182532243,0.0622386610895661,0.181606804035291,"group2-group1"
"S-1-pyrroline-5-carboxylate","S-1-pyrroline-5-carboxylate",-0.149778145203109,0.062330271396377,0.181606804035291,"group2-group1"
"heneicosapentaenoate (21:5n3)","heneicosapentaenoate (21:5n3)",0.535973963124726,0.0631383032960667,0.182817480972171,"group2-group1"
"elvitegravir","elvitegravir",0.196326183503101,0.0632458625229066,0.182817480972171,"group2-group1"
"5alpha-androstan-3alpha,17beta-diol monosulfate (1)","5alpha-androstan-3alpha,17beta-diol monosulfate (1)",0.50736709090012,0.0635477657570669,0.182817480972171,"group2-group1"
"gamma-glutamyltyrosine","gamma-glutamyltyrosine",0.143319777523879,0.0635796256516671,0.182817480972171,"group2-group1"
"propionylcarnitine (C3)","propionylcarnitine (C3)",0.187710749089941,0.0651548056391326,0.186170894840176,"group2-group1"
"trans-2-hexenoylglycine","trans-2-hexenoylglycine",0.377987867147399,0.0651704272701643,0.186170894840176,"group2-group1"
"vanillic acid glycine","vanillic acid glycine",-0.402253867363871,0.066610443389018,0.189666749520028,"group2-group1"
"13-HODE + 9-HODE","13-HODE + 9-HODE",0.194743947177332,0.0672624910052472,0.190624915538769,"group2-group1"
"3-methoxytyrosine","3-methoxytyrosine",-0.162241063628389,0.067381669118607,0.190624915538769,"group2-group1"
"perfluorooctanoate (PFOA)","perfluorooctanoate (PFOA)",0.192995141836682,0.0677348699420019,0.191007977296256,"group2-group1"
"3-hydroxyadipate*","3-hydroxyadipate*",0.2802970712096,0.0682591917684283,0.191869587118306,"group2-group1"
"succinoyltaurine","succinoyltaurine",0.217273037227327,0.068863119184561,0.192459011147475,"group2-group1"
"lithocholate sulfate (1)","lithocholate sulfate (1)",0.57110147820835,0.0690107037237786,0.192459011147475,"group2-group1"
"N1-Methyl-4-pyridone-3-carboxamide","N1-Methyl-4-pyridone-3-carboxamide",0.257294337402565,0.0691272388956152,0.192459011147475,"group2-group1"
"N6-carbamoylthreonyladenosine","N6-carbamoylthreonyladenosine",0.0998818520344855,0.0694382199208007,0.19271303440045,"group2-group1"
"cobicistat","cobicistat",0.246181252351924,0.0707761651491845,0.195305318214429,"group2-group1"
"androstenediol (3alpha, 17alpha) monosulfate (3)","androstenediol (3alpha, 17alpha) monosulfate (3)",0.360972340542569,0.0708551782743669,0.195305318214429,"group2-group1"
"solifenacin","solifenacin",0.257672948064062,0.0710403609012574,0.195305318214429,"group2-group1"
"azelate (C9-DC)","azelate (C9-DC)",0.252424716828384,0.0714041029974711,0.195691869777444,"group2-group1"
"urea","urea",0.113223616516321,0.0725530308724163,0.198181750991342,"group2-group1"
"indoleacetate","indoleacetate",0.258852454400239,0.0727645653582805,0.198181750991342,"group2-group1"
"valine","valine",0.106234808729761,0.0737458169247782,0.20023245028802,"group2-group1"
"gamma-glutamylhistidine","gamma-glutamylhistidine",0.12686829717303,0.0780045500701708,0.209896610885698,"group2-group1"
"octadecenedioate (C18:1-DC)","octadecenedioate (C18:1-DC)",0.246282168309427,0.0780231022897003,0.209896610885698,"group2-group1"
"3-amino-2-piperidone","3-amino-2-piperidone",0.128871153526748,0.0780231415607042,0.209896610885698,"group2-group1"
"N2-acetyl,N6-methyllysine","N2-acetyl,N6-methyllysine",0.453879409171697,0.0790591231561439,0.21177794038338,"group2-group1"
"erucoylcarnitine (C22:1)*","erucoylcarnitine (C22:1)*",0.347599434519841,0.0792054326633394,0.21177794038338,"group2-group1"
"isovalerylcarnitine (C5)","isovalerylcarnitine (C5)",0.183265948533176,0.0795812803454715,0.212136118124555,"group2-group1"
"glycerol","glycerol",0.261648527292855,0.0798296709467443,0.212153398243317,"group2-group1"
"4-acetaminophen sulfate","4-acetaminophen sulfate",1.02869108520196,0.0801919985356483,0.212472455334633,"group2-group1"
"hexadecenedioate (C16:1-DC)*","hexadecenedioate (C16:1-DC)*",0.243358991801218,0.082475457756047,0.217864386903775,"group2-group1"
"tryptophan betaine","tryptophan betaine",-0.719124670768956,0.0829682559748154,0.218507989459198,"group2-group1"
"N-acetyl-aspartyl-glutamate (NAAG)","N-acetyl-aspartyl-glutamate (NAAG)",0.194343691747002,0.0834833065034741,0.219206167076487,"group2-group1"
"docosatrienoate (22:3n3)","docosatrienoate (22:3n3)",0.30108080471178,0.0837652481400927,0.219289918265258,"group2-group1"
"carotene diol (1)","carotene diol (1)",-0.188623014481462,0.0853080404855573,0.22266414138641,"group2-group1"
"vanillylmandelate (VMA)","vanillylmandelate (VMA)",0.17262993117501,0.0881530364362479,0.22938108011965,"group2-group1"
"methionine","methionine",0.0949672840419293,0.0884045667963987,0.22938108011965,"group2-group1"
"glucuronide of C10H18O2 (7)*","glucuronide of C10H18O2 (7)*",-0.704661027755338,0.0886854888662101,0.229431190960667,"group2-group1"
"1-linoleoyl-GPG (18:2)*","1-linoleoyl-GPG (18:2)*",0.23117920075352,0.0895818428558605,0.23033924302869,"group2-group1"
"3-(4-hydroxyphenyl)lactate (HPLA)","3-(4-hydroxyphenyl)lactate (HPLA)",0.126686603855244,0.0896053942606962,0.23033924302869,"group2-group1"
"perfluorooctanesulfonate (PFOS)","perfluorooctanesulfonate (PFOS)",0.219406278027899,0.0898244254456235,0.23033924302869,"group2-group1"
"ethyl glucuronide","ethyl glucuronide",0.423842031955809,0.0906956375164314,0.231895259772333,"group2-group1"
"isoleucine","isoleucine",0.0737946157264138,0.0911997415308199,0.232506317798049,"group2-group1"
"glutarylcarnitine (C5-DC)","glutarylcarnitine (C5-DC)",0.137947422621883,0.092082028009286,0.234075184243895,"group2-group1"
"3-phenylpropionate (hydrocinnamate)","3-phenylpropionate (hydrocinnamate)",0.502209991296919,0.0963114791394142,0.244118980362041,"group2-group1"
"glucuronide of piperine metabolite C17H21NO3 (3)*","glucuronide of piperine metabolite C17H21NO3 (3)*",0.442308371619672,0.0972504174846218,0.245788519118194,"group2-group1"
"pregnenetriol disulfate*","pregnenetriol disulfate*",0.231374841699447,0.0981052076615754,0.247236399767821,"group2-group1"
"N,N-dimethyl-5-aminovalerate","N,N-dimethyl-5-aminovalerate",-0.365685480875131,0.0986039949285791,0.247391216694043,"group2-group1"
"N-acetylputrescine","N-acetylputrescine",0.1096964749111,0.0987352351800941,0.247391216694043,"group2-group1"
"gamma-glutamylmethionine","gamma-glutamylmethionine",0.140021670777852,0.0990129042868976,0.247391216694043,"group2-group1"
"picolinate","picolinate",0.195652166091421,0.100421991504878,0.250199109516414,"group2-group1"
"indole-3-carboxylate","indole-3-carboxylate",0.32062113340529,0.101258553474546,0.25156870084186,"group2-group1"
"3-methoxycatechol sulfate (1)","3-methoxycatechol sulfate (1)",0.395448159554495,0.101965609393855,0.251924247026907,"group2-group1"
"N6-methyllysine","N6-methyllysine",0.306451254025843,0.101976177530846,0.251924247026907,"group2-group1"
"4-hydroxyphenylacetylglutamine","4-hydroxyphenylacetylglutamine",0.240451924029935,0.103901803002722,0.255960340543223,"group2-group1"
"nicotinamide riboside","nicotinamide riboside",0.388692281866165,0.104211840188383,0.256004996765298,"group2-group1"
"cortisone","cortisone",0.160981738726952,0.105170692927685,0.2576388203843,"group2-group1"
"retinal","retinal",0.196970008365492,0.106341041562973,0.259780204598126,"group2-group1"
"7-methylguanine","7-methylguanine",0.0903787130587796,0.107482335335921,0.261152244555726,"group2-group1"
"3-methylglutaconate","3-methylglutaconate",0.141890417426527,0.107498244338218,0.261152244555726,"group2-group1"
"zolpidem","zolpidem",0.102961500963317,0.115494271418701,0.27921781918522,"group2-group1"
"maleate","maleate",0.261623198376033,0.115571343630827,0.27921781918522,"group2-group1"
"pseudouridine","pseudouridine",0.0783942413057391,0.118415534907445,0.285303362950081,"group2-group1"
"dopamine 3-O-sulfate","dopamine 3-O-sulfate",-0.284007993378164,0.118822761849483,0.285500170252046,"group2-group1"
"5,6-dihydrouridine","5,6-dihydrouridine",0.104264879568963,0.121587295703166,0.291344421671248,"group2-group1"
"prolylhydroxyproline","prolylhydroxyproline",0.225243241720727,0.122431819383112,0.292568680106237,"group2-group1"
"pyruvate","pyruvate",-0.190578514968945,0.127575563700575,0.304031981971208,"group2-group1"
"threonine","threonine",0.084952908191662,0.128014962565473,0.304252363604118,"group2-group1"
"3-indoleglyoxylic acid","3-indoleglyoxylic acid",0.131456119714983,0.129485639250058,0.306404263722822,"group2-group1"
"3-indoxyl sulfate","3-indoxyl sulfate",0.187659459438166,0.129619135508742,0.306404263722822,"group2-group1"
"alpha-ketobutyrate","alpha-ketobutyrate",0.177066696528906,0.131397588986526,0.309773348228986,"group2-group1"
"deoxycarnitine","deoxycarnitine",0.114712608603871,0.132020540237965,0.310119849506907,"group2-group1"
"5alpha-androstan-3alpha,17beta-diol 17-glucuronide","5alpha-androstan-3alpha,17beta-diol 17-glucuronide",0.216158511104761,0.13225179443054,0.310119849506907,"group2-group1"
"2-methoxyresorcinol sulfate","2-methoxyresorcinol sulfate",0.429184939018183,0.132940669188038,0.310903911674424,"group2-group1"
"beta-cryptoxanthin","beta-cryptoxanthin",-0.277581392690415,0.134703228503633,0.314188115419378,"group2-group1"
"hydroquinone sulfate","hydroquinone sulfate",-0.258329271628569,0.135852241485121,0.316027628070163,"group2-group1"
"glucuronide of C10H18O2 (1)*","glucuronide of C10H18O2 (1)*",-0.430238381686057,0.13665000909064,0.317042481408707,"group2-group1"
"glucuronide of C10H18O2 (8)*","glucuronide of C10H18O2 (8)*",-0.497125842825781,0.139354440232213,0.320868924758152,"group2-group1"
"3-aminoisobutyrate","3-aminoisobutyrate",0.143548378997002,0.139524056644474,0.320868924758152,"group2-group1"
"emtricitabine","emtricitabine",0.492734898972932,0.139595962254292,0.320868924758152,"group2-group1"
"2-hydroxyoctanoate","2-hydroxyoctanoate",0.220218296780629,0.139762747158055,0.320868924758152,"group2-group1"
"dodecanedioate (C12)","dodecanedioate (C12)",0.241105423373297,0.140392972119423,0.321474246863535,"group2-group1"
"dolutegravir","dolutegravir",0.220667339113095,0.14083118090882,0.321637879315195,"group2-group1"
"phenylacetylglutamate","phenylacetylglutamate",0.193187548649314,0.142058515877702,0.323021615512158,"group2-group1"
"glucuronide of piperine metabolite C17H21NO3 (4)*","glucuronide of piperine metabolite C17H21NO3 (4)*",0.416610123209849,0.142173709906149,0.323021615512158,"group2-group1"
"ascorbic acid 3-sulfate*","ascorbic acid 3-sulfate*",0.168154129676433,0.145130466547481,0.328887388015868,"group2-group1"
"glucuronate","glucuronate",0.113665802298478,0.149006105127571,0.336799881950721,"group2-group1"
"5alpha-androstan-3beta,17beta-diol monosulfate (2)","5alpha-androstan-3beta,17beta-diol monosulfate (2)",0.368107502030284,0.150618403261586,0.339568996556325,"group2-group1"
"gulonate*","gulonate*",0.1263784451064,0.151680054158832,0.340214892415114,"group2-group1"
"N6-succinyladenosine","N6-succinyladenosine",0.154893042563331,0.15240356105988,0.340214892415114,"group2-group1"
"carboxyethyl-GABA","carboxyethyl-GABA",-0.192533471882483,0.15293130129083,0.340214892415114,"group2-group1"
"pantothenate (Vitamin B5)","pantothenate (Vitamin B5)",0.140290524641186,0.152997936219056,0.340214892415114,"group2-group1"
"N6-carboxymethyllysine","N6-carboxymethyllysine",0.15200454367475,0.15335913687221,0.340214892415114,"group2-group1"
"beta-hydroxyisovalerate","beta-hydroxyisovalerate",0.166088039064608,0.153551807789785,0.340214892415114,"group2-group1"
"citrulline","citrulline",0.0972154094086537,0.153620407521534,0.340214892415114,"group2-group1"
"propyl 4-hydroxybenzoate sulfate","propyl 4-hydroxybenzoate sulfate",-0.479313828092254,0.156465397694904,0.344517295720769,"group2-group1"
"fexofenadine","fexofenadine",0.138480180859269,0.156585394204332,0.344517295720769,"group2-group1"
"4-hydroxyphenylacetatoylcarnitine","4-hydroxyphenylacetatoylcarnitine",0.237860929280488,0.156949592415809,0.344517295720769,"group2-group1"
"tramadol","tramadol",0.170718357999477,0.157407106290651,0.344517295720769,"group2-group1"
"2-naphthol sulfate","2-naphthol sulfate",-0.386461594236989,0.157527292570158,0.344517295720769,"group2-group1"
"N-acetyl-3-methylhistidine*","N-acetyl-3-methylhistidine*",0.322304702573057,0.160078782418497,0.34868842497379,"group2-group1"
"choline","choline",0.0619723525366815,0.16022968673254,0.34868842497379,"group2-group1"
"1,2,3-benzenetriol sulfate (2)","1,2,3-benzenetriol sulfate (2)",0.43548724458015,0.162362680177903,0.352455620089161,"group2-group1"
"4-chlorobenzoic acid","4-chlorobenzoic acid",0.0437914920162702,0.164770854389278,0.356313310010429,"group2-group1"
"5-acetylamino-6-formylamino-3-methyluracil","5-acetylamino-6-formylamino-3-methyluracil",0.460553693477129,0.16495234192045,0.356313310010429,"group2-group1"
"2-ketocaprylate","2-ketocaprylate",0.187958102357754,0.1655576110682,0.356742075938111,"group2-group1"
"2-hydroxyglutarate","2-hydroxyglutarate",0.126394811433858,0.170331731591741,0.365235122960661,"group2-group1"
"metoprolol acid metabolite*","metoprolol acid metabolite*",0.934845226537798,0.170627244060658,0.365235122960661,"group2-group1"
"guanidinoacetate","guanidinoacetate",0.0992212293775778,0.170991597978672,0.365235122960661,"group2-group1"
"N-desmethyl tramadol","N-desmethyl tramadol",0.166893577616859,0.171799279275172,0.365235122960661,"group2-group1"
"hexadecanedioate (C16)","hexadecanedioate (C16)",0.204674970028788,0.171870820517431,0.365235122960661,"group2-group1"
"fructose","fructose",-0.223758719522863,0.171997840117164,0.365235122960661,"group2-group1"
"sarcosine","sarcosine",0.0665863594945621,0.174917690535288,0.370538199515575,"group2-group1"
"heme","heme",0.17960368584211,0.17597879698778,0.371732229847818,"group2-group1"
"4-cholesten-3-one","4-cholesten-3-one",0.111621608077315,0.176434998422898,0.371732229847818,"group2-group1"
"stearoylcholine*","stearoylcholine*",-0.284574204070651,0.176752953074732,0.371732229847818,"group2-group1"
"indoleacetylglutamine","indoleacetylglutamine",0.273661212142339,0.177785075238108,0.373008399482825,"group2-group1"
"tauro-beta-muricholate","tauro-beta-muricholate",0.371689872752745,0.179340116897127,0.374583687779317,"group2-group1"
"cytidine","cytidine",-0.226877461403186,0.179390135538555,0.374583687779317,"group2-group1"
"linoleoylcholine*","linoleoylcholine*",-0.267407411338275,0.180481466040886,0.375967329496098,"group2-group1"
"gamma-tocopherol/beta-tocopherol","gamma-tocopherol/beta-tocopherol",0.185754401341414,0.182226905228921,0.378123588800432,"group2-group1"
"indoleacetoylcarnitine*","indoleacetoylcarnitine*",0.26950480746548,0.18237888034502,0.378123588800432,"group2-group1"
"octadecanedioylcarnitine (C18-DC)*","octadecanedioylcarnitine (C18-DC)*",0.171749816351809,0.184116051018409,0.380824945148925,"group2-group1"
"N-methylpipecolate","N-methylpipecolate",0.219887238191093,0.185564009534198,0.382916791438804,"group2-group1"
"2-methylmalonylcarnitine (C4-DC)","2-methylmalonylcarnitine (C4-DC)",0.159975624055934,0.186013678902838,0.382943653515936,"group2-group1"
"pimelate (C7-DC)","pimelate (C7-DC)",0.190757982623936,0.186538732216404,0.38300942859776,"group2-group1"
"glycochenodeoxycholate","glycochenodeoxycholate",0.277546889777574,0.186919082599591,0.38300942859776,"group2-group1"
"indolepropionate","indolepropionate",0.340928873619928,0.190387484253398,0.389207048228975,"group2-group1"
"valylleucine","valylleucine",0.145930977101256,0.191666170723019,0.390285841302876,"group2-group1"
"N4-acetylcytidine","N4-acetylcytidine",0.116248706944096,0.191805242419087,0.390285841302876,"group2-group1"
"creatinine","creatinine",0.0422094537698287,0.192281019393671,0.390348273167244,"group2-group1"
"butyrylglycine (C4)","butyrylglycine (C4)",0.160086245076148,0.192971266661137,0.39084480568549,"group2-group1"
"bilirubin (E,E)*","bilirubin (E,E)*",0.230920706996885,0.197011035825874,0.398107553961502,"group2-group1"
"2-isopropylmalate","2-isopropylmalate",-0.348513681113971,0.198232058679257,0.399654058532663,"group2-group1"
"glycoursodeoxycholic acid sulfate (1)","glycoursodeoxycholic acid sulfate (1)",0.341476506380389,0.19876722410142,0.399813888846205,"group2-group1"
"beta-alanine","beta-alanine",0.159711463619756,0.200132104734747,0.401638114078656,"group2-group1"
"beta-sitosterol","beta-sitosterol",-0.246041262860154,0.201048266800665,0.402555547909094,"group2-group1"
"allantoin","allantoin",0.0615341610792002,0.203467026981676,0.406470575541981,"group2-group1"
"methyl indole-3-acetate","methyl indole-3-acetate",0.205476341449582,0.204402702362629,0.407411749936422,"group2-group1"
"3-ureidopropionate","3-ureidopropionate",0.139306714566144,0.205961118003762,0.409587075939454,"group2-group1"
"N-acetylmethionine","N-acetylmethionine",-0.132696210897312,0.206767411390098,0.41026022576723,"group2-group1"
"adenosine 3',5'-cyclic monophosphate (cAMP)","adenosine 3',5'-cyclic monophosphate (cAMP)",0.109756725245442,0.207432691131928,0.410651174091875,"group2-group1"
"5,6-dihydrouracil","5,6-dihydrouracil",0.188662541300842,0.208104739515308,0.41105373097956,"group2-group1"
"lysine","lysine",0.0594097373470769,0.212156227357666,0.418114632343085,"group2-group1"
"gabapentin","gabapentin",0.0138281386570369,0.213162211494092,0.419155290314615,"group2-group1"
"pyridoxate","pyridoxate",0.162896612812291,0.213662844519011,0.419199809045129,"group2-group1"
"umbelliferone sulfate","umbelliferone sulfate",-0.41281366281238,0.216169674335892,0.421141518788854,"group2-group1"
"N,N,N-trimethyl-5-aminovalerate","N,N,N-trimethyl-5-aminovalerate",0.121546207752593,0.216807062387392,0.421141518788854,"group2-group1"
"4-acetamidophenylglucuronide","4-acetamidophenylglucuronide",0.699452890838985,0.217076640095981,0.421141518788854,"group2-group1"
"(N(1) + N(8))-acetylspermidine","(N(1) + N(8))-acetylspermidine",0.0810263909633759,0.217242866866538,0.421141518788854,"group2-group1"
"glycocholenate sulfate*","glycocholenate sulfate*",0.165141073978382,0.217396550759019,0.421141518788854,"group2-group1"
"glycine","glycine",-0.0728003676448433,0.217533760560263,0.421141518788854,"group2-group1"
"N2,N5-diacetylornithine","N2,N5-diacetylornithine",0.148888035517347,0.218323966189356,0.421740348784284,"group2-group1"
