"BIOCHEMICAL" "logFC" "P.Value" "adj.P.Val" "Comp"
"xanthurenate" "xanthurenate" 0.421761586380628 0.0150450750135554 0.0628310989851812 "group2-group1"
"hydroxyasparagine" "hydroxyasparagine" 0.106590149643842 0.0152664412385304 0.0634534074227067 "group2-group1"
"N-formylanthranilic acid" "N-formylanthranilic acid" 0.307058106063692 0.0155751121306197 0.0644310063139315 "group2-group1"
"taurolithocholate 3-sulfate" "taurolithocholate 3-sulfate" 0.637692134747516 0.0159785776042824 0.0657897303237355 "group2-group1"
"taurodeoxycholate" "taurodeoxycholate" 0.624323973516288 0.0164497207176429 0.0674131078008075 "group2-group1"
"phenylacetylglutamine" "phenylacetylglutamine" 0.413884399745208 0.0165811876815417 0.0674640124930087 "group2-group1"
"alpha-hydroxyisocaproate" "alpha-hydroxyisocaproate" 0.178410082615899 0.0166159939549485 0.0674640124930087 "group2-group1"
"(S)-a-amino-omega-caprolactam" "(S)-a-amino-omega-caprolactam" 0.172173562966115 0.0169216492665427 0.0683884166210044 "group2-group1"
"carotene diol (2)" "carotene diol (2)" -0.264879472624422 0.0170774264649962 0.0686140733690195 "group2-group1"
"N-carbamoylaspartate" "N-carbamoylaspartate" 0.270979582632191 0.0171339590282956 0.0686140733690195 "group2-group1"
"N-acetylthreonine" "N-acetylthreonine" 0.1094789194616 0.0173961938474378 0.0693475545645588 "group2-group1"
"p-cresol glucuronide*" "p-cresol glucuronide*" 0.745557032098137 0.0175438400049817 0.0696196727799501 "group2-group1"
"N-acetyltyrosine" "N-acetyltyrosine" 0.268002137783929 0.0176607920844659 0.0697133581666439 "group2-group1"
"1-oleoyl-GPG (18:1)*" "1-oleoyl-GPG (18:1)*" 0.296577515908304 0.0177550885471481 0.0697133581666439 "group2-group1"
"N-acetylarginine" "N-acetylarginine" 0.232189728863051 0.0178593824150964 0.0697133581666439 "group2-group1"
"ximenoylcarnitine (C26:1)*" "ximenoylcarnitine (C26:1)*" 0.170314802753841 0.0178854111601994 0.0697133581666439 "group2-group1"
"5alpha-androstan-3alpha,17beta-diol disulfate" "5alpha-androstan-3alpha,17beta-diol disulfate" 0.685847131734956 0.0184374087026422 0.071546935540784 "group2-group1"
"isoleucylglycine" "isoleucylglycine" 0.436089048268855 0.0185742549440331 0.0717604475150532 "group2-group1"
"cystine" "cystine" 0.128543002335999 0.0187089963780918 0.0717900599808398 "group2-group1"
"N-acetylglutamate" "N-acetylglutamate" 0.214267404429557 0.0187456370987598 0.0717900599808398 "group2-group1"
"xanthine" "xanthine" 0.263899533811692 0.019536890901016 0.074368497869741 "group2-group1"
"laurate (12:0)" "laurate (12:0)" 0.397173458379034 0.0196754421745396 0.074368497869741 "group2-group1"
"behenoylcarnitine (C22)*" "behenoylcarnitine (C22)*" 0.24834152193923 0.0197586480218529 0.074368497869741 "group2-group1"
"docosahexaenoate (DHA; 22:6n3)" "docosahexaenoate (DHA; 22:6n3)" 0.374098078333213 0.0197758684316843 0.074368497869741 "group2-group1"
"hydroxy-N6,N6,N6-trimethyllysine*" "hydroxy-N6,N6,N6-trimethyllysine*" 0.249168332363919 0.0198429059310369 0.074368497869741 "group2-group1"
"cystathionine" "cystathionine" 0.398723229682904 0.0203883857620647 0.0760877204822584 "group2-group1"
"lignoceroylcarnitine (C24)*" "lignoceroylcarnitine (C24)*" 0.171993428764972 0.0218609107316081 0.081068178132635 "group2-group1"
"myo-inositol" "myo-inositol" 0.11918355763693 0.0219078200882947 0.081068178132635 "group2-group1"
"formiminoglutamate" "formiminoglutamate" 0.34954960571525 0.0222920826719097 0.0821435147196001 "group2-group1"
"sulfate*" "sulfate*" 0.0976558516411718 0.0229505264778678 0.084215948623808 "group2-group1"
"4-methylcatechol sulfate" "4-methylcatechol sulfate" 0.415171015931261 0.0247043235261754 0.0902737155518992 "group2-group1"
"1-methylnicotinamide" "1-methylnicotinamide" 0.345691878356467 0.0251561947559441 0.0915434970994313 "group2-group1"
"p-cresol sulfate" "p-cresol sulfate" 0.481103516279399 0.0254894482141096 0.0919634344473965 "group2-group1"
"4-hydroxy-2-oxoglutaric acid" "4-hydroxy-2-oxoglutaric acid" -0.239062302290678 0.0255258312266018 0.0919634344473965 "group2-group1"
"nisinate (24:6n3)" "nisinate (24:6n3)" 0.573950578008555 0.0255861778850225 0.0919634344473965 "group2-group1"
"picolinoylglycine" "picolinoylglycine" 0.265125679679332 0.0262595420328613 0.0938369379180983 "group2-group1"
"pantoate" "pantoate" 0.222565639084886 0.0263214215824996 0.0938369379180983 "group2-group1"
"beta-hydroxyisovaleroylcarnitine" "beta-hydroxyisovaleroylcarnitine" 0.174875424204188 0.027292544153765 0.0969051061653924 "group2-group1"
"3-methyl-2-oxobutyrate" "3-methyl-2-oxobutyrate" 0.123515781771895 0.0282429690510433 0.0998753381361489 "group2-group1"
"iminodiacetate (IDA)1" "iminodiacetate (IDA)" -0.621483465477982 4.71715485336318e-24 4.13694480639951e-21 "group2-groupCtrl"
"metoprolol1" "metoprolol" -5.53481370483457 3.7428288034249e-22 1.64123043030182e-19 "group2-groupCtrl"
"1,3,7-trimethylurate1" "1,3,7-trimethylurate" 3.53051754499288 7.26068297537115e-13 2.12253965646683e-10 "group2-groupCtrl"
"caffeine1" "caffeine" 3.86424797271613 3.38549526561666e-12 7.42269836986452e-10 "group2-groupCtrl"
"3-acetylphenol sulfate1" "3-acetylphenol sulfate" 2.84228508277322 9.44772694480167e-12 1.65713130611821e-09 "group2-groupCtrl"
"sarcosine1" "sarcosine" -0.542927994880554 1.42640048430147e-11 2.08492204122065e-09 "group2-groupCtrl"
"metoprolol acid metabolite*1" "metoprolol acid metabolite*" -8.1403509801393 3.03586220322825e-10 3.80350164604454e-08 "group2-groupCtrl"
"N2,N2-dimethylguanosine1" "N2,N2-dimethylguanosine" 0.462730573089566 2.95522513946999e-09 3.23966555914397e-07 "group2-groupCtrl"
"N-acetylneuraminate1" "N-acetylneuraminate" 0.482125385045036 7.16421576664e-09 6.98113025260364e-07 "group2-groupCtrl"
"alpha-ketoglutarate1" "alpha-ketoglutarate" 0.565777258701932 1.4704077125926e-08 1.28954756394371e-06 "group2-groupCtrl"
"alpha-hydroxymetoprolol1" "alpha-hydroxymetoprolol" -0.658661581476379 2.06284297563032e-08 1.64464844511617e-06 "group2-groupCtrl"
"N1-methylinosine1" "N1-methylinosine" 0.80419839913957 4.66663093900277e-08 3.41052944458786e-06 "group2-groupCtrl"
"glucuronate1" "glucuronate" 0.694586740192168 6.57501436452903e-08 4.42744145678789e-06 "group2-groupCtrl"
"citraconate/glutaconate1" "citraconate/glutaconate" 2.64961313947998 7.06775147035695e-08 4.42744145678789e-06 "group2-groupCtrl"
"maleate1" "maleate" 1.34720666737345 2.21012123538294e-07 1.29218421562056e-05 "group2-groupCtrl"
"3-hydroxy-2-methylpyridine sulfate1" "3-hydroxy-2-methylpyridine sulfate" 2.65001620456576 6.24135355045022e-07 3.16459913476748e-05 "group2-groupCtrl"
"guaiacol sulfate1" "guaiacol sulfate" 1.34583694114317 6.41418858791117e-07 3.16459913476748e-05 "group2-groupCtrl"
"glutamate1" "glutamate" 0.84439249993114 6.49518636554328e-07 3.16459913476748e-05 "group2-groupCtrl"
"1,2,3-benzenetriol sulfate (2)1" "1,2,3-benzenetriol sulfate (2)" 2.44258569806134 8.03598353119671e-07 3.70924081939974e-05 "group2-groupCtrl"
"1,7-dimethylurate1" "1,7-dimethylurate" 2.08504320337838 1.16369698567259e-06 5.1028112821743e-05 "group2-groupCtrl"
"N-acetylalanine1" "N-acetylalanine" 0.28206884722948 1.34362505912489e-06 5.61123417548822e-05 "group2-groupCtrl"
"N-acetylserine1" "N-acetylserine" 0.37122302597005 1.41209107871832e-06 5.62910852743623e-05 "group2-groupCtrl"
"3-methyl catechol sulfate (2)1" "3-methyl catechol sulfate (2)" 2.41359636090838 1.65723883050189e-06 6.24660458364268e-05 "group2-groupCtrl"
"1-methyladenosine1" "1-methyladenosine" 0.256361084533356 1.72413920168499e-06 6.24660458364268e-05 "group2-groupCtrl"
"5-hydroxy-2-methylpyridine sulfate1" "5-hydroxy-2-methylpyridine sulfate" 3.00127048276009 1.78067405463018e-06 6.24660458364268e-05 "group2-groupCtrl"
"3-hydroxypyridine glucuronide1" "3-hydroxypyridine glucuronide" 2.72923776748448 1.88800138988976e-06 6.36837391897429e-05 "group2-groupCtrl"
"carotene diol (2)1" "carotene diol (2)" -0.836466054525989 3.32633925683199e-06 0.000108044426971913 "group2-groupCtrl"
"cortolone glucuronide (1)1" "cortolone glucuronide (1)" 0.960194881412175 3.95465055357055e-06 0.00012386530483862 "group2-groupCtrl"
"3-methylxanthine1" "3-methylxanthine" 1.61289474341306 4.21388980798748e-06 0.000124642672132853 "group2-groupCtrl"
"gulonate*1" "gulonate*" 0.639854515247908 4.26371740477263e-06 0.000124642672132853 "group2-groupCtrl"
"3-hydroxypyridine sulfate1" "3-hydroxypyridine sulfate" 1.97890723386163 9.13479274403272e-06 0.000258426233436023 "group2-groupCtrl"
"cysteine-glutathione disulfide1" "cysteine-glutathione disulfide" -0.894578084945358 9.71671932629083e-06 0.000266298839036158 "group2-groupCtrl"
"3-hydroxyoctanoate1" "3-hydroxyoctanoate" 0.945410161875919 1.05770132315182e-05 0.000281092139516409 "group2-groupCtrl"
"3-methyl catechol sulfate (1)1" "3-methyl catechol sulfate (1)" 2.09305034362778 1.09208513799469e-05 0.000281693725300396 "group2-groupCtrl"
"N-carbamoylalanine1" "N-carbamoylalanine" 0.981351130607432 1.50003670509179e-05 0.000375866340104428 "group2-groupCtrl"
"2-methoxyresorcinol sulfate1" "2-methoxyresorcinol sulfate" 1.88587655934067 1.69438949373046e-05 0.000412772107222671 "group2-groupCtrl"
"theophylline1" "theophylline" 1.79622847188035 1.8265379738109e-05 0.000432938865684367 "group2-groupCtrl"
"erythronate*1" "erythronate*" 0.332734109595643 2.00853510155948e-05 0.000463548758965174 "group2-groupCtrl"
"N-acetylglucosamine/N-acetylgalactosamine1" "N-acetylglucosamine/N-acetylgalactosamine" 0.405330235336434 2.22860105438593e-05 0.000501149519152939 "group2-groupCtrl"
"N-(2-furoyl)glycine1" "N-(2-furoyl)glycine" 2.05781674293899 2.48731682763986e-05 0.000545344214460039 "group2-groupCtrl"
"orotate1" "orotate" 0.678834095985089 2.93766060398587e-05 0.000628372768218441 "group2-groupCtrl"
"indoleacetylglutamine1" "indoleacetylglutamine" 1.3426348584417 3.30740999063465e-05 0.000690618705187283 "group2-groupCtrl"
"paraxanthine1" "paraxanthine" 2.04261694804482 3.54197142765436e-05 0.000722397428384389 "group2-groupCtrl"
"N-acetylleucine1" "N-acetylleucine" 0.670288162605991 3.688749857454e-05 0.000735234914769808 "group2-groupCtrl"
"N6-carbamoylthreonyladenosine1" "N6-carbamoylthreonyladenosine" 0.350853440415146 3.98140350629762e-05 0.000775931305560669 "group2-groupCtrl"
"aconitate [cis or trans]1" "aconitate [cis or trans]" 0.333230417315416 4.09653228787825e-05 0.000781012786188963 "group2-groupCtrl"
"5-hydroxymethyl-2-furoylcarnitine*1" "5-hydroxymethyl-2-furoylcarnitine*" 1.42071944291988 4.37429714307919e-05 0.000787235279221723 "group2-groupCtrl"
"glutamine conjugate of C6H10O2 (1)*1" "glutamine conjugate of C6H10O2 (1)*" 1.02332437547197 4.39252226692199e-05 0.000787235279221723 "group2-groupCtrl"
"3-hydroxyhippurate sulfate1" "3-hydroxyhippurate sulfate" 2.22854227188589 4.39846393179754e-05 0.000787235279221723 "group2-groupCtrl"
"lamivudine1" "lamivudine" 1.6769547032355 4.57171181193112e-05 0.000791452115398361 "group2-groupCtrl"
"theobromine1" "theobromine" 1.64571882250855 4.60251515225957e-05 0.000791452115398361 "group2-groupCtrl"
"N-acetylthreonine1" "N-acetylthreonine" 0.298881750926537 5.37207368469842e-05 0.000906020888746253 "group2-groupCtrl"
"N-acetylglutamine1" "N-acetylglutamine" 0.632319900339108 5.78725818348092e-05 0.000957627439040145 "group2-groupCtrl"
"cysteinylglycine1" "cysteinylglycine" 0.566385357274339 6.70377414652499e-05 0.00108874257898193 "group2-groupCtrl"
"3-(3-hydroxyphenyl)propionate sulfate1" "3-(3-hydroxyphenyl)propionate sulfate" 1.90858227521259 7.0994281945725e-05 0.00113203609575274 "group2-groupCtrl"
"(S)-a-amino-omega-caprolactam1" "(S)-a-amino-omega-caprolactam" 0.458996834238479 7.35539841977615e-05 0.00115190793109709 "group2-groupCtrl"
"isovalerate (C5)1" "isovalerate (C5)" 0.992845649967118 7.5383336541074e-05 0.00115865999121729 "group2-groupCtrl"
"3-hydroxyadipate*1" "3-hydroxyadipate*" 0.976742876413462 7.66274566597521e-05 0.00115865999121729 "group2-groupCtrl"
"ergothioneine1" "ergothioneine" -1.00752728817949 8.19003157940373e-05 0.00121739960934527 "group2-groupCtrl"
"1-carboxyethylisoleucine1" "1-carboxyethylisoleucine" 0.852529534871282 8.35331767018432e-05 0.00122097659945861 "group2-groupCtrl"
"N-acetyl-beta-alanine1" "N-acetyl-beta-alanine" 0.378226536874025 9.04843886728559e-05 0.00130089850600155 "group2-groupCtrl"
"N-acetylputrescine1" "N-acetylputrescine" 0.402522022725186 0.000100334643299561 0.00141924971247927 "group2-groupCtrl"
"1-methylurate1" "1-methylurate" 1.42710379505058 0.000107558801085998 0.00149728680241937 "group2-groupCtrl"
"phenol sulfate1" "phenol sulfate" 0.82953192884374 0.000124271015345511 0.00170001322339792 "group2-groupCtrl"
"orotidine1" "orotidine" 0.677202084762804 0.000125998699567691 0.00170001322339792 "group2-groupCtrl"
"4-acetylcatechol sulfate (1)1" "4-acetylcatechol sulfate (1)" 1.4868521076227 0.000132846241215312 0.00174386409449201 "group2-groupCtrl"
"1-carboxyethylvaline1" "1-carboxyethylvaline" 0.74370659320229 0.000133225649180119 0.00174386409449201 "group2-groupCtrl"
"tartronate (hydroxymalonate)1" "tartronate (hydroxymalonate)" -0.633191388861933 0.000138089407474444 0.00177266024371728 "group2-groupCtrl"
"pyruvate1" "pyruvate" 0.748769785258804 0.000139468137761109 0.00177266024371728 "group2-groupCtrl"
"beta-cryptoxanthin1" "beta-cryptoxanthin" -1.09262831579025 0.000144814417468283 0.00181431777313834 "group2-groupCtrl"
"carotene diol (1)1" "carotene diol (1)" -0.660094077378944 0.000159616404381299 0.00197159981186478 "group2-groupCtrl"
"gamma-glutamylisoleucine*1" "gamma-glutamylisoleucine*" 0.494410038057936 0.000163093433025005 0.00198656862170735 "group2-groupCtrl"
"3-hydroxyhippurate1" "3-hydroxyhippurate" 1.80868226465245 0.000166186941965051 0.00199091653986032 "group2-groupCtrl"
"3-ethylcatechol sulfate (2)1" "3-ethylcatechol sulfate (2)" 1.60306679689917 0.000167990677251612 0.00199091653986032 "group2-groupCtrl"
"16a-hydroxy DHEA 3-sulfate1" "16a-hydroxy DHEA 3-sulfate" 1.06731826475083 0.000179801749506839 0.00210248179089997 "group2-groupCtrl"
"N-acetylisoleucine1" "N-acetylisoleucine" 0.375841297329004 0.000211958626860365 0.00244589099679658 "group2-groupCtrl"
"1-carboxyethylleucine1" "1-carboxyethylleucine" 0.722153684549539 0.000234033705093529 0.00266555271905227 "group2-groupCtrl"
"3,4-dihydroxybutyrate1" "3,4-dihydroxybutyrate" 0.503134782152727 0.000243415701717829 0.00273686628726329 "group2-groupCtrl"
"N-acetylphenylalanine1" "N-acetylphenylalanine" 0.667133700755112 0.00025290738889727 0.00279038368714678 "group2-groupCtrl"
"N-acetylvaline1" "N-acetylvaline" 0.294377271173118 0.000254538990845772 0.00279038368714678 "group2-groupCtrl"
"kynurenine1" "kynurenine" 0.382392638771362 0.000273874715094438 0.00290505891294704 "group2-groupCtrl"
"1-carboxyethylphenylalanine1" "1-carboxyethylphenylalanine" 0.735167615375818 0.000274949346073901 0.00290505891294704 "group2-groupCtrl"
"glutamine conjugate of C6H10O2 (2)*1" "glutamine conjugate of C6H10O2 (2)*" 1.10333429456896 0.000277492235107363 0.00290505891294704 "group2-groupCtrl"
"phenol glucuronide1" "phenol glucuronide" 1.37359069470418 0.000278249656428223 0.00290505891294704 "group2-groupCtrl"
"4-hydroxyphenylacetylglutamine1" "4-hydroxyphenylacetylglutamine" 0.840478585375381 0.000291570391348826 0.00300832039074024 "group2-groupCtrl"
"catechol glucuronide1" "catechol glucuronide" 1.33740250317755 0.000305132606786924 0.00311164297851317 "group2-groupCtrl"
"succinoyltaurine1" "succinoyltaurine" 0.679125858787666 0.000312947440656072 0.00315465408569397 "group2-groupCtrl"
"hexanoylcarnitine (C6)1" "hexanoylcarnitine (C6)" 0.59895698690123 0.000319791394303209 0.00318701196368085 "group2-groupCtrl"
"3-(3-hydroxyphenyl)propionate1" "3-(3-hydroxyphenyl)propionate" 1.82367990072367 0.000326484196383439 0.00321715326099187 "group2-groupCtrl"
"1-carboxyethyltyrosine1" "1-carboxyethyltyrosine" 0.959345819011136 0.000358442631169398 0.00341344775323049 "group2-groupCtrl"
"3,7-dimethylurate1" "3,7-dimethylurate" 1.48375083135142 0.000358515000217795 0.00341344775323049 "group2-groupCtrl"
"trigonelline (N'-methylnicotinate)1" "trigonelline (N'-methylnicotinate)" 1.25783216281471 0.000359192112874745 0.00341344775323049 "group2-groupCtrl"
"catechol sulfate1" "catechol sulfate" 0.975485013244305 0.000361973364937782 0.00341344775323049 "group2-groupCtrl"
"pantoate1" "pantoate" 0.57066933609334 0.000373399182188106 0.00348373492318052 "group2-groupCtrl"
"indolelactate1" "indolelactate" 0.44153627702818 0.000389070195382957 0.00359173222474582 "group2-groupCtrl"
"andro steroid monosulfate C19H28O6S (1)*1" "andro steroid monosulfate C19H28O6S (1)*" 1.05059165478237 0.000401706954988646 0.00366976041171919 "group2-groupCtrl"
"3-hydroxydecanoate1" "3-hydroxydecanoate" 0.732168055609142 0.000426230224302244 0.00385364852281513 "group2-groupCtrl"
"dihydrocaffeate sulfate (2)1" "dihydrocaffeate sulfate (2)" 2.05965061294255 0.000433713287619649 0.00385853648704717 "group2-groupCtrl"
"5-acetylamino-6-formylamino-3-methyluracil1" "5-acetylamino-6-formylamino-3-methyluracil" 1.84358538204584 0.000435570253383888 0.00385853648704717 "group2-groupCtrl"
"hypoxanthine1" "hypoxanthine" 0.818912646924779 0.000450125785269524 0.00388786954858605 "group2-groupCtrl"
"lactate1" "lactate" 0.411600427019211 0.000451072361217697 0.00388786954858605 "group2-groupCtrl"
"methyl indole-3-acetate1" "methyl indole-3-acetate" 0.890928538635622 0.000452180950918787 0.00388786954858605 "group2-groupCtrl"
"carotene diol (3)1" "carotene diol (3)" -0.784985452675137 0.000498545723916535 0.00424489902791069 "group2-groupCtrl"
"3-ethylcatechol sulfate (1)1" "3-ethylcatechol sulfate (1)" 1.61803647820955 0.000524486687851108 0.00439208120045613 "group2-groupCtrl"
"aspartate1" "aspartate" 0.464596536898551 0.000525847806211966 0.00439208120045613 "group2-groupCtrl"
"3-(3-amino-3-carboxypropyl)uridine*1" "3-(3-amino-3-carboxypropyl)uridine*" 0.366152960934953 0.00054514766885562 0.0045103255243998 "group2-groupCtrl"
"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*1" "2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*" 0.337091115374872 0.000584293460140607 0.00478902209853563 "group2-groupCtrl"
"2,3-dihydroxypyridine1" "2,3-dihydroxypyridine" 1.38800023674135 0.000594102252627877 0.00482134228767053 "group2-groupCtrl"
"hippurate1" "hippurate" 1.04853068167649 0.000599231823667147 0.00482134228767053 "group2-groupCtrl"
"N-acetyltaurine1" "N-acetyltaurine" 0.438149005301641 0.00062095440696689 0.00495070013554511 "group2-groupCtrl"
"gamma-glutamylphenylalanine1" "gamma-glutamylphenylalanine" 0.340322598143251 0.000690823287871592 0.00545812633750798 "group2-groupCtrl"
"2-hydroxyphenylacetate1" "2-hydroxyphenylacetate" 0.50925108667097 0.000698291104178421 0.0054678687353971 "group2-groupCtrl"
"glycine conjugate of C10H12O2*1" "glycine conjugate of C10H12O2*" 0.948084474940414 0.000730409197962749 0.00566875103197638 "group2-groupCtrl"
"N4-acetylcytidine1" "N4-acetylcytidine" 0.474235030377981 0.000757079221973937 0.00582419717255389 "group2-groupCtrl"
"11beta-hydroxyandrosterone glucuronide1" "11beta-hydroxyandrosterone glucuronide" 0.695159670146745 0.000765246159251303 0.00583583375359472 "group2-groupCtrl"
"gamma-glutamylvaline1" "gamma-glutamylvaline" 0.447601455557102 0.000827943300146936 0.00625953684680055 "group2-groupCtrl"
"pseudouridine1" "pseudouridine" 0.258979083559738 0.000858333967149982 0.00643383665974815 "group2-groupCtrl"
"cysteine s-sulfate1" "cysteine s-sulfate" 0.330458320787194 0.000931022725463154 0.00689747486704652 "group2-groupCtrl"
"4-acetamidobutanoate1" "4-acetamidobutanoate" 0.348003715524546 0.000935917342278833 0.00689747486704652 "group2-groupCtrl"
"N-acetylcarnosine1" "N-acetylcarnosine" 0.435595501650362 0.00105777829532899 0.0077305963750294 "group2-groupCtrl"
"heptenedioate (C7:1-DC)*1" "heptenedioate (C7:1-DC)*" 0.646227237805053 0.00108984150515249 0.00789909917370853 "group2-groupCtrl"
"caffeic acid sulfate1" "caffeic acid sulfate" 1.67715109214417 0.00112984845548893 0.00812194340544088 "group2-groupCtrl"
"myristoylcarnitine (C14)1" "myristoylcarnitine (C14)" 0.53726459100069 0.00114082775243884 0.00813419462511268 "group2-groupCtrl"
"3-hydroxy-3-methylglutarate1" "3-hydroxy-3-methylglutarate" 0.485589543530641 0.00117631257957231 0.00831956558294289 "group2-groupCtrl"
"N-acetylglutamate1" "N-acetylglutamate" 0.467904944434154 0.0012824486003381 0.00899765937997208 "group2-groupCtrl"
"4-ethylcatechol sulfate1" "4-ethylcatechol sulfate" 1.31892604853988 0.00131124545430229 0.00912668463034214 "group2-groupCtrl"
"N-acetyltyrosine1" "N-acetyltyrosine" 0.577866509199027 0.00132763553985718 0.00916800290121847 "group2-groupCtrl"
"3-methyl-2-oxovalerate1" "3-methyl-2-oxovalerate" 0.34474823204808 0.0013385185076741 0.00917094321273586 "group2-groupCtrl"
"oxalate (ethanedioate)1" "oxalate (ethanedioate)" -0.455559533001645 0.0014433933373202 0.00981283687464973 "group2-groupCtrl"
"levulinoylcarnitine1" "levulinoylcarnitine" 0.916651513395898 0.00149354628717009 0.0100756930296013 "group2-groupCtrl"
"methionine sulfone1" "methionine sulfone" 0.589116449153436 0.00155102822951914 0.010383601200674 "group2-groupCtrl"
"xanthine1" "xanthine" 0.566338900792315 0.00165895836281157 0.011022018819589 "group2-groupCtrl"
"3-hydroxysebacate1" "3-hydroxysebacate" 0.896977782355746 0.00170964744908884 0.0112733895703076 "group2-groupCtrl"
"1,3-dimethylurate1" "1,3-dimethylurate" 1.32370454381547 0.00178540155824603 0.0116733356052181 "group2-groupCtrl"
"creatinine1" "creatinine" 0.160068255036654 0.00179692167241099 0.0116733356052181 "group2-groupCtrl"
"linolenate (18:3n3 or 3n6)1" "linolenate (18:3n3 or 3n6)" 0.903591228982936 0.00181362846872416 0.0116952365225815 "group2-groupCtrl"
"vanillactate1" "vanillactate" 0.53962039308987 0.00182854873322044 0.0117053813068199 "group2-groupCtrl"
"3-hydroxyhexanoylcarnitine (1)1" "3-hydroxyhexanoylcarnitine (1)" 0.543180301231707 0.00194521029628414 0.0123619523901535 "group2-groupCtrl"
"histidine betaine (hercynine)*1" "histidine betaine (hercynine)*" -0.911350134371554 0.00198125235096699 0.0125004195093385 "group2-groupCtrl"
"C-glycosyltryptophan1" "C-glycosyltryptophan" 0.2460503533895 0.00203398606493707 0.0127414698496415 "group2-groupCtrl"
"gamma-glutamylglutamine1" "gamma-glutamylglutamine" -0.285522141497155 0.00205854839871776 0.0128038790473438 "group2-groupCtrl"
"suberate (C8-DC)1" "suberate (C8-DC)" 0.680003786373189 0.00213517148996677 0.0131869394133863 "group2-groupCtrl"
"palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)1" "palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)" -0.296370092140685 0.00239434980440248 0.0146842292200068 "group2-groupCtrl"
"glutamine conjugate of C7H12O2*1" "glutamine conjugate of C7H12O2*" 1.17108619505986 0.00243752716282676 0.0148452175124935 "group2-groupCtrl"
"methyl-4-hydroxybenzoate sulfate1" "methyl-4-hydroxybenzoate sulfate" 1.82226092341664 0.00252145155444239 0.015177451894949 "group2-groupCtrl"
"kynurenate1" "kynurenate" 0.427078512221413 0.00253293461951025 0.015177451894949 "group2-groupCtrl"
"N-acetylhistidine1" "N-acetylhistidine" 0.365978343293649 0.0025439970679105 0.015177451894949 "group2-groupCtrl"
"3-aminoisobutyrate1" "3-aminoisobutyrate" 0.448973965327669 0.00286609199839681 0.0169835316391486 "group2-groupCtrl"
"dihydroferulic acid sulfate1" "dihydroferulic acid sulfate" 1.32402321410095 0.00292524312966425 0.0172177062061446 "group2-groupCtrl"
"glycerol1" "glycerol" 0.689853178789852 0.00314753370291183 0.0184025803830245 "group2-groupCtrl"
"5-(galactosylhydroxy)-L-lysine1" "5-(galactosylhydroxy)-L-lysine" 0.677118734530018 0.00330953971554519 0.019221631328034 "group2-groupCtrl"
"N-acetylproline1" "N-acetylproline" 0.472781517639469 0.00334087412343661 0.0192326344500248 "group2-groupCtrl"
"phenylacetylglutamate1" "phenylacetylglutamate" 0.614496614875125 0.00335529426551174 0.0192326344500248 "group2-groupCtrl"
"palmitoleoylcarnitine (C16:1)*1" "palmitoleoylcarnitine (C16:1)*" 0.51024616511772 0.00339784796073868 0.0192784759560267 "group2-groupCtrl"
"2-oxindole-3-acetate1" "2-oxindole-3-acetate" 0.791992124941772 0.00341916971776893 0.0192784759560267 "group2-groupCtrl"
"serine1" "serine" -0.242737325965503 0.00342923859651102 0.0192784759560267 "group2-groupCtrl"
"docosatrienoate (22:3n6)*1" "docosatrienoate (22:3n6)*" 1.08854586532463 0.00355577995642118 0.0197888958830645 "group2-groupCtrl"
"emtricitabine1" "emtricitabine" 1.46590202820931 0.00356516026171516 0.0197888958830645 "group2-groupCtrl"
"N-acetylasparagine1" "N-acetylasparagine" 0.606758106505381 0.00361562332176761 0.0199427776930201 "group2-groupCtrl"
"xanthosine1" "xanthosine" 0.706239131324386 0.00386062595628368 0.0211610560228799 "group2-groupCtrl"
"N-acetylkynurenine (2)1" "N-acetylkynurenine (2)" 0.891666288992091 0.00393192891708349 0.0214180227346722 "group2-groupCtrl"
"2-methoxyhydroquinone sulfate (2)1" "2-methoxyhydroquinone sulfate (2)" 0.920898014866712 0.00403721346028537 0.0218557790411745 "group2-groupCtrl"
"efavirenz1" "efavirenz" 2.81162535344273 0.00420259818104843 0.0226115251826961 "group2-groupCtrl"
"beta-hydroxyisovalerate1" "beta-hydroxyisovalerate" 0.519779080358812 0.00423117878905692 0.0226264865731885 "group2-groupCtrl"
"cis-4-decenoate (10:1n6)*1" "cis-4-decenoate (10:1n6)*" 0.774560157450315 0.00427739506392848 0.0227350028549411 "group2-groupCtrl"
"dimethylarginine (ADMA + SDMA)1" "dimethylarginine (ADMA + SDMA)" 0.151965461956922 0.00432308292161104 0.0228394200135716 "group2-groupCtrl"
"linoleoylcholine*1" "linoleoylcholine*" -0.874720792174565 0.00443323834197838 0.0232811378797308 "group2-groupCtrl"
"ritonavir1" "ritonavir" 2.03380509881828 0.00447030985756307 0.0233360818159691 "group2-groupCtrl"
"5-acetylamino-6-amino-3-methyluracil1" "5-acetylamino-6-amino-3-methyluracil" 1.32171246323811 0.00453771065874449 0.0235477647794019 "group2-groupCtrl"
"glutarate (C5-DC)1" "glutarate (C5-DC)" 0.663226641082423 0.00480431591984534 0.0247846180100257 "group2-groupCtrl"
